Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL
BVR,2014,2014-04-06 12:00:00,10.052,6.3155,3.2136,10.35346
BVR,2014,2014-04-06 12:00:00,10.08,6.3144,3.2175,10.34879
BVR,2014,2014-04-06 12:00:00,10.102,6.3134,3.2056,10.35155
BVR,2014,2014-04-06 12:00:00,10.123,6.3126,3.1977,10.33763
BVR,2014,2014-04-06 12:00:00,10.155,6.312,3.3961,10.34691
BVR,2014,2014-04-06 12:00:00,10.194,6.3116,3.404,10.34102
BVR,2014,2014-04-06 12:00:00,10.226,6.3113,3.3961,10.35151
BVR,2014,2014-04-06 12:00:00,10.252,6.3111,3.4159,10.34177
BVR,2014,2014-04-06 12:00:00,10.275,6.3109,3.408,10.34188
BVR,2014,2014-04-06 12:00:00,10.302,6.3107,3.527,10.33624
BVR,2014,2014-04-06 12:00:00,10.332,6.3106,3.527,10.32501
BVR,2014,2014-04-06 12:00:00,10.364,6.3105,3.527,10.33101
BVR,2014,2014-04-06 12:00:00,10.396,6.3103,3.5111,10.31967
BVR,2014,2014-04-06 12:00:00,10.425,6.31,3.1382,10.32401
BVR,2014,2014-04-06 12:00:00,10.451,6.3097,3.1699,10.32323
BVR,2014,2014-04-06 12:00:00,10.477,6.3094,3.1739,10.32202
BVR,2014,2014-04-06 12:00:00,10.499,6.3089,3.1303,10.31006
BVR,2014,2014-04-06 12:00:00,10.518,6.3084,2.8367,10.30888
BVR,2014,2014-04-06 12:00:00,10.538,6.3078,2.8486,10.30631
BVR,2014,2014-04-06 12:00:00,10.565,6.3072,2.8327,10.31822
BVR,2014,2014-04-06 12:00:00,10.595,6.3064,2.8327,10.3073
BVR,2014,2014-04-06 12:00:00,10.625,6.3057,3.2771,10.31459
BVR,2014,2014-04-06 12:00:00,10.653,6.3049,3.2771,10.31851
BVR,2014,2014-04-06 12:00:00,10.679,6.3041,3.2731,10.3178
BVR,2014,2014-04-06 12:00:00,10.703,6.3034,3.285,10.31343
BVR,2014,2014-04-06 12:00:00,10.725,6.3027,3.2691,10.29194
BVR,2014,2014-04-06 12:00:00,10.748,6.3021,2.8287,10.29573
BVR,2014,2014-04-06 12:00:00,10.771,6.3016,2.8486,10.27776
BVR,2014,2014-04-06 12:00:00,10.795,6.3012,2.8367,10.28419
BVR,2014,2014-04-06 12:00:00,10.821,6.301,2.8287,10.273
BVR,2014,2014-04-06 12:00:00,10.844,6.3009,3.1977,10.27912
BVR,2014,2014-04-06 12:00:00,10.863,6.3007,3.2056,10.26929
BVR,2014,2014-04-06 12:00:00,10.886,6.3006,3.2255,10.28496
BVR,2014,2014-04-06 12:00:00,10.91,6.3004,3.1818,10.27494
BVR,2014,2014-04-06 12:00:00,10.936,6.3003,3.1342,10.27614
BVR,2014,2014-04-06 12:00:00,10.959,6.3001,3.166,10.28538
BVR,2014,2014-04-06 12:00:00,10.982,6.3,3.1422,10.2822
BVR,2014,2014-04-06 12:00:00,11.012,6.2998,3.1263,10.27993
BVR,2014,2014-04-06 12:00:00,11.042,6.2996,3.0906,10.28361
BVR,2014,2014-04-06 12:00:00,11.065,6.2994,3.0747,10.28366
BVR,2014,2014-04-06 12:00:00,11.09,6.2992,3.0787,10.27439
BVR,2014,2014-04-06 12:00:00,11.113,6.2989,3.0747,10.28152
BVR,2014,2014-04-06 12:00:00,11.133,6.2986,3.0866,10.27743
BVR,2014,2014-04-06 12:00:00,11.155,6.2983,3.3921,10.27021
BVR,2014,2014-04-06 12:00:00,11.179,6.2979,3.3921,10.27674
BVR,2014,2014-04-06 12:00:00,11.211,6.2975,3.4,10.27325
BVR,2014,2014-04-06 12:00:00,11.238,6.2971,3.404,10.26834
BVR,2014,2014-04-06 12:00:00,11.261,6.2967,3.404,10.26169
BVR,2014,2014-04-06 12:00:00,11.284,6.2964,3.4159,10.26496
BVR,2014,2014-04-06 12:00:00,11.311,6.2961,3.404,10.25699
BVR,2014,2014-04-06 12:00:00,11.332,6.2957,3.3881,10.24331
BVR,2014,2014-04-06 12:00:00,11.357,6.2953,3.281,10.24752
BVR,2014,2014-04-06 12:00:00,11.382,6.295,3.2771,10.25657
BVR,2014,2014-04-06 12:00:00,11.414,6.2948,3.2691,10.24669
BVR,2014,2014-04-06 12:00:00,11.444,6.2947,3.2691,10.25748
BVR,2014,2014-04-06 12:00:00,11.471,6.2946,3.3524,10.25274
BVR,2014,2014-04-06 12:00:00,11.495,6.2946,3.3366,10.26267
BVR,2014,2014-04-06 12:00:00,11.517,6.2947,3.3366,10.26311
BVR,2014,2014-04-06 12:00:00,11.539,6.295,3.3247,10.25147
BVR,2014,2014-04-06 12:00:00,11.561,6.2953,3.3485,10.26746
BVR,2014,2014-04-06 12:00:00,11.583,6.2957,2.9517,10.26621
BVR,2014,2014-04-06 12:00:00,11.607,6.296,2.9517,10.25976
BVR,2014,2014-04-06 12:00:00,11.632,6.2962,2.9478,10.24772
BVR,2014,2014-04-06 12:00:00,11.661,6.2963,2.9636,10.24413
BVR,2014,2014-04-06 12:00:00,11.688,6.2963,3.0747,10.24341
BVR,2014,2014-04-06 12:00:00,11.714,6.2962,3.0827,10.25031
BVR,2014,2014-04-06 12:00:00,11.741,6.296,3.0906,10.24567
BVR,2014,2014-04-06 12:00:00,11.773,6.2959,3.0668,10.25244
BVR,2014,2014-04-06 12:00:00,11.8,6.2958,3.0271,10.25528
BVR,2014,2014-04-06 12:00:00,11.822,6.2957,3.0271,10.2598
BVR,2014,2014-04-06 12:00:00,11.849,6.2958,3.0152,10.26501
BVR,2014,2014-04-06 12:00:00,11.876,6.2959,3.0112,10.27538
BVR,2014,2014-04-06 12:00:00,11.904,6.2962,2.9081,10.2821
BVR,2014,2014-04-06 12:00:00,11.929,6.2965,2.8962,10.29128
BVR,2014,2014-04-06 12:00:00,11.949,6.2969,2.8922,10.29533
BVR,2014,2014-04-06 12:00:00,11.97,6.2974,2.8843,10.2849
BVR,2014,2014-04-06 12:00:00,11.994,6.2978,2.8843,10.29541
BVR,2014,2014-04-06 12:00:00,12.017,6.2982,2.9557,10.30014
BVR,2014,2014-04-06 12:00:00,12.039,6.2986,2.9438,10.28249
BVR,2014,2014-04-06 12:00:00,12.06,6.2988,2.9557,10.28398
BVR,2014,2014-04-06 12:00:00,12.08,6.299,2.9557,10.27685
BVR,2014,2014-04-06 12:00:00,12.101,6.2991,3.0073,10.26916
BVR,2014,2014-04-06 12:00:00,12.122,6.2991,3.0231,10.26529
BVR,2014,2014-04-06 12:00:00,12.147,6.2991,3.0192,10.26177
BVR,2014,2014-04-06 12:00:00,12.174,6.2989,3.0073,10.26355
BVR,2014,2014-04-06 12:00:00,12.201,6.2985,2.7494,10.24867
BVR,2014,2014-04-06 12:00:00,12.226,6.2979,2.7811,10.25184
BVR,2014,2014-04-06 12:00:00,12.249,6.297,2.7534,10.24183
BVR,2014,2014-04-06 12:00:00,12.275,6.296,2.7454,10.2323
BVR,2014,2014-04-06 12:00:00,12.307,6.2949,2.8962,10.21905
BVR,2014,2014-04-06 12:00:00,12.342,6.2937,2.9121,10.19584
BVR,2014,2014-04-06 12:00:00,12.37,6.2923,2.8883,10.17636
BVR,2014,2014-04-06 12:00:00,12.392,6.2904,2.8922,10.16248
BVR,2014,2014-04-06 12:00:00,12.414,6.288,2.9041,10.15782
BVR,2014,2014-04-06 12:00:00,12.436,6.2853,2.7573,10.14218
BVR,2014,2014-04-06 12:00:00,12.46,6.2828,2.7415,10.13207
BVR,2014,2014-04-06 12:00:00,12.489,6.2806,2.7772,10.12572
BVR,2014,2014-04-06 12:00:00,12.516,6.2789,2.7653,10.12005
BVR,2014,2014-04-06 12:00:00,12.535,6.2776,2.6939,10.12148
BVR,2014,2014-04-06 12:00:00,12.55,6.2768,2.7216,10.12374
BVR,2014,2014-04-06 12:00:00,12.57,6.2764,2.7137,10.13074
BVR,2014,2014-04-06 12:00:00,12.593,6.2764,2.7058,10.1362
BVR,2014,2014-04-06 12:00:00,12.616,6.2767,2.8922,10.13175
BVR,2014,2014-04-06 12:00:00,12.641,6.2775,2.9081,10.14189
BVR,2014,2014-04-06 12:00:00,12.668,6.2785,2.8962,10.1451
BVR,2014,2014-04-19 12:00:00,0.006,11.4084,0.6745,9.7221
BVR,2014,2014-04-19 12:00:00,0.028,11.4073,0.6824,9.72016
BVR,2014,2014-04-19 12:00:00,0.047,11.4068,0.6824,9.71872
BVR,2014,2014-04-19 12:00:00,0.051,11.4071,0.6189,9.71188
BVR,2014,2014-04-19 12:00:00,0.079,11.4082,0.6388,9.71589
BVR,2014,2014-04-19 12:00:00,0.158,11.4093,0.6467,9.70776
BVR,2014,2014-04-19 12:00:00,0.254,11.4093,0.6427,9.71337
BVR,2014,2014-04-19 12:00:00,0.308,11.407,0.6745,9.70741
BVR,2014,2014-04-19 12:00:00,0.33,11.4025,0.6903,9.70725
BVR,2014,2014-04-19 12:00:00,0.33,11.3969,0.6983,9.72046
BVR,2014,2014-04-19 12:00:00,0.322,11.3918,0.6745,9.72339
BVR,2014,2014-04-19 12:00:00,0.314,11.3883,0.6705,9.71989
BVR,2014,2014-04-19 12:00:00,0.297,11.3864,0.6943,9.71662
BVR,2014,2014-04-19 12:00:00,0.285,11.3858,0.6665,9.71755
BVR,2014,2014-04-19 12:00:00,0.287,11.3856,0.6745,9.71753
BVR,2014,2014-04-19 12:00:00,0.298,11.3854,0.6745,9.7116
BVR,2014,2014-04-19 12:00:00,0.311,11.3853,0.6308,9.71112
BVR,2014,2014-04-19 12:00:00,0.315,11.3852,0.6308,9.71186
BVR,2014,2014-04-19 12:00:00,0.305,11.3851,0.6427,9.71212
BVR,2014,2014-04-19 12:00:00,0.288,11.3849,0.6388,9.71193
BVR,2014,2014-04-19 12:00:00,0.277,11.3845,0.6229,9.7068
BVR,2014,2014-04-19 12:00:00,0.276,11.3838,0.6348,9.70986
BVR,2014,2014-04-19 12:00:00,0.279,11.383,0.6388,9.71341
BVR,2014,2014-04-19 12:00:00,0.284,11.3819,0.6189,9.70185
BVR,2014,2014-04-19 12:00:00,0.287,11.3799,0.6348,9.70739
BVR,2014,2014-04-19 12:00:00,0.296,11.3766,0.6229,9.71509
BVR,2014,2014-04-19 12:00:00,0.322,11.3718,0.6229,9.70902
BVR,2014,2014-04-19 12:00:00,0.364,11.366,0.6229,9.72119
BVR,2014,2014-04-19 12:00:00,0.399,11.36,0.6189,9.72498
BVR,2014,2014-04-19 12:00:00,0.427,11.3545,0.6943,9.72323
BVR,2014,2014-04-19 12:00:00,0.451,11.3497,0.6745,9.72627
BVR,2014,2014-04-19 12:00:00,0.474,11.3455,0.6745,9.72465
BVR,2014,2014-04-19 12:00:00,0.506,11.3417,0.6665,9.71954
BVR,2014,2014-04-19 12:00:00,0.541,11.3382,0.6586,9.71578
BVR,2014,2014-04-19 12:00:00,0.577,11.3348,0.6705,9.70459
BVR,2014,2014-04-19 12:00:00,0.617,11.3318,0.6745,9.7149
BVR,2014,2014-04-19 12:00:00,0.652,11.3299,0.6943,9.71182
BVR,2014,2014-04-19 12:00:00,0.681,11.3291,0.8014,9.71355
BVR,2014,2014-04-19 12:00:00,0.708,11.3288,0.8014,9.72068
BVR,2014,2014-04-19 12:00:00,0.73,11.3279,0.8133,9.71144
BVR,2014,2014-04-19 12:00:00,0.753,11.3253,0.8094,9.72013
BVR,2014,2014-04-19 12:00:00,0.783,11.3205,0.7221,9.72008
BVR,2014,2014-04-19 12:00:00,0.817,11.3144,0.7499,9.71946
BVR,2014,2014-04-19 12:00:00,0.849,11.3082,0.7419,9.71549
BVR,2014,2014-04-19 12:00:00,0.882,11.303,0.738,9.70961
BVR,2014,2014-04-19 12:00:00,0.913,11.2994,0.734,9.71072
BVR,2014,2014-04-19 12:00:00,0.945,11.2967,0.7499,9.71712
BVR,2014,2014-04-19 12:00:00,0.98,11.2937,0.7261,9.71998
BVR,2014,2014-04-19 12:00:00,1.014,11.289,0.738,9.71958
BVR,2014,2014-04-19 12:00:00,1.056,11.2815,0.7578,9.72922
BVR,2014,2014-04-19 12:00:00,1.098,11.2713,0.7261,9.74092
BVR,2014,2014-04-19 12:00:00,1.137,11.2595,0.7261,9.74327
BVR,2014,2014-04-19 12:00:00,1.169,11.247,0.7499,9.75048
BVR,2014,2014-04-19 12:00:00,1.202,11.2345,0.7499,9.74217
BVR,2014,2014-04-19 12:00:00,1.232,11.2228,0.7975,9.74557
BVR,2014,2014-04-19 12:00:00,1.257,11.2118,0.8094,9.74754
BVR,2014,2014-04-19 12:00:00,1.282,11.2007,0.8014,9.75888
BVR,2014,2014-04-19 12:00:00,1.315,11.1886,0.7975,9.75306
BVR,2014,2014-04-19 12:00:00,1.359,11.1753,0.8689,9.76149
BVR,2014,2014-04-19 12:00:00,1.398,11.1615,0.8649,9.76792
BVR,2014,2014-04-19 12:00:00,1.426,11.1485,0.853,9.7708
BVR,2014,2014-04-19 12:00:00,1.452,11.1371,0.853,9.77272
BVR,2014,2014-04-19 12:00:00,1.482,11.1272,0.849,9.77041
BVR,2014,2014-04-19 12:00:00,1.514,11.1185,0.9205,9.76226
BVR,2014,2014-04-19 12:00:00,1.549,11.1108,0.9284,9.75723
BVR,2014,2014-04-19 12:00:00,1.585,11.1042,0.9284,9.75288
BVR,2014,2014-04-19 12:00:00,1.613,11.0984,0.9522,9.75415
BVR,2014,2014-04-19 12:00:00,1.632,11.0933,1.1744,9.75756
BVR,2014,2014-04-19 12:00:00,1.654,11.0887,1.1704,9.75633
BVR,2014,2014-04-19 12:00:00,1.678,11.0847,1.1942,9.75225
BVR,2014,2014-04-19 12:00:00,1.708,11.0815,1.2061,9.74801
BVR,2014,2014-04-19 12:00:00,1.746,11.0791,1.4243,9.75187
BVR,2014,2014-04-19 12:00:00,1.793,11.0771,1.4481,9.75254
BVR,2014,2014-04-19 12:00:00,1.831,11.0751,1.4441,9.75144
BVR,2014,2014-04-19 12:00:00,1.864,11.0728,1.4362,9.7587
BVR,2014,2014-04-19 12:00:00,1.894,11.07,1.7655,9.75689
BVR,2014,2014-04-19 12:00:00,1.918,11.0668,1.7695,9.76245
BVR,2014,2014-04-19 12:00:00,1.949,11.0636,1.7615,9.76625
BVR,2014,2014-04-19 12:00:00,1.989,11.0608,1.7417,9.77347
BVR,2014,2014-04-19 12:00:00,2.027,11.0583,1.7615,9.77928
BVR,2014,2014-04-19 12:00:00,2.061,11.0564,2.0115,9.7695
BVR,2014,2014-04-19 12:00:00,2.089,11.0548,1.9956,9.77598
BVR,2014,2014-04-19 12:00:00,2.115,11.0536,2.0154,9.77128
BVR,2014,2014-04-19 12:00:00,2.144,11.0527,2.0154,9.76698
BVR,2014,2014-04-19 12:00:00,2.172,11.0519,2.1345,9.76525
BVR,2014,2014-04-19 12:00:00,2.2,11.051,2.1503,9.76535
BVR,2014,2014-04-19 12:00:00,2.228,11.0501,2.1622,9.75368
BVR,2014,2014-04-19 12:00:00,2.258,11.0492,2.1464,9.75467
BVR,2014,2014-04-19 12:00:00,2.292,11.0485,2.8287,9.75617
BVR,2014,2014-04-19 12:00:00,2.322,11.0478,2.8407,9.75835
BVR,2014,2014-04-19 12:00:00,2.353,11.0473,2.8486,9.75372
BVR,2014,2014-04-19 12:00:00,2.389,11.0469,2.8168,9.74092
BVR,2014,2014-04-19 12:00:00,2.43,11.0463,3.2255,9.74183
BVR,2014,2014-04-19 12:00:00,2.478,11.0454,3.2255,9.73867
BVR,2014,2014-04-19 12:00:00,2.517,11.0438,3.2215,9.72946
BVR,2014,2014-04-19 12:00:00,2.548,11.0411,3.2215,9.71764
BVR,2014,2014-04-19 12:00:00,2.578,11.0371,3.2136,9.72198
BVR,2014,2014-04-19 12:00:00,2.61,11.0318,3.7968,9.71423
BVR,2014,2014-04-19 12:00:00,2.645,11.0255,3.7849,9.71499
BVR,2014,2014-04-19 12:00:00,2.694,11.0183,3.7849,9.71331
BVR,2014,2014-04-19 12:00:00,2.745,11.0102,3.8087,9.69353
BVR,2014,2014-04-19 12:00:00,2.784,11.0013,3.9237,9.68626
BVR,2014,2014-04-19 12:00:00,2.818,10.9923,3.8999,9.68249
BVR,2014,2014-04-19 12:00:00,2.854,10.9839,3.9079,9.67246
BVR,2014,2014-04-19 12:00:00,2.883,10.9761,3.9277,9.66678
BVR,2014,2014-04-19 12:00:00,2.912,10.9688,3.8999,9.67312
BVR,2014,2014-04-19 12:00:00,2.947,10.9619,3.9079,9.67201
BVR,2014,2014-04-19 12:00:00,2.982,10.9554,3.9277,9.66316
BVR,2014,2014-04-19 12:00:00,3.016,10.9496,3.9079,9.66
BVR,2014,2014-04-19 12:00:00,3.046,10.9442,4.1618,9.65597
BVR,2014,2014-04-19 12:00:00,3.074,10.9392,4.1737,9.65726
BVR,2014,2014-04-19 12:00:00,3.106,10.9342,4.1578,9.64805
BVR,2014,2014-04-19 12:00:00,3.146,10.9289,4.1618,9.64257
BVR,2014,2014-04-19 12:00:00,3.188,10.9236,4.1499,9.63529
BVR,2014,2014-04-19 12:00:00,3.222,10.9184,3.7055,9.63933
BVR,2014,2014-04-19 12:00:00,3.252,10.9135,3.7293,9.63888
BVR,2014,2014-04-19 12:00:00,3.285,10.9089,3.7055,9.63463
BVR,2014,2014-04-19 12:00:00,3.32,10.905,3.7492,9.63077
BVR,2014,2014-04-19 12:00:00,3.367,10.9018,4.0428,9.63442
BVR,2014,2014-04-19 12:00:00,3.422,10.8991,4.0229,9.63432
BVR,2014,2014-04-19 12:00:00,3.462,10.8966,4.0507,9.63734
BVR,2014,2014-04-19 12:00:00,3.49,10.894,4.0467,9.62905
BVR,2014,2014-04-19 12:00:00,3.514,10.8913,3.769,9.6207
BVR,2014,2014-04-19 12:00:00,3.542,10.8884,3.8087,9.61525
BVR,2014,2014-04-19 12:00:00,3.571,10.8851,3.7888,9.60342
BVR,2014,2014-04-19 12:00:00,3.611,10.8812,3.769,9.58547
BVR,2014,2014-04-19 12:00:00,3.655,10.8765,3.646,9.57654
BVR,2014,2014-04-19 12:00:00,3.698,10.8706,3.654,9.56319
BVR,2014,2014-04-19 12:00:00,3.733,10.8636,3.6659,9.55718
BVR,2014,2014-04-19 12:00:00,3.763,10.8551,3.654,9.55508
BVR,2014,2014-04-19 12:00:00,3.795,10.8439,3.654,9.54817
BVR,2014,2014-04-19 12:00:00,3.84,10.8285,3.6143,9.54073
BVR,2014,2014-04-19 12:00:00,3.887,10.8073,3.6024,9.54136
BVR,2014,2014-04-19 12:00:00,3.928,10.7799,3.5905,9.53707
BVR,2014,2014-04-19 12:00:00,3.96,10.7479,3.6024,9.53897
BVR,2014,2014-04-19 12:00:00,3.987,10.7132,3.7769,9.53512
BVR,2014,2014-04-19 12:00:00,4.014,10.6767,3.7809,9.56116
BVR,2014,2014-04-19 12:00:00,4.043,10.6382,3.8007,9.56743
BVR,2014,2014-04-19 12:00:00,4.076,10.5975,3.7968,9.62795
BVR,2014,2014-04-19 12:00:00,4.114,10.5551,3.7016,9.63308
BVR,2014,2014-04-19 12:00:00,4.157,10.5119,3.7293,9.64517
BVR,2014,2014-04-19 12:00:00,4.196,10.4679,3.7055,9.66233
BVR,2014,2014-04-19 12:00:00,4.232,10.4221,3.7095,9.68966
BVR,2014,2014-04-19 12:00:00,4.274,10.373,3.654,9.69491
BVR,2014,2014-04-19 12:00:00,4.32,10.3213,3.6579,9.6962
BVR,2014,2014-04-19 12:00:00,4.363,10.27,3.6698,9.6978
BVR,2014,2014-04-19 12:00:00,4.405,10.2231,3.6421,9.68297
BVR,2014,2014-04-19 12:00:00,4.439,10.1835,3.65,9.67805
BVR,2014,2014-04-19 12:00:00,4.465,10.1521,4.3562,9.68441
BVR,2014,2014-04-19 12:00:00,4.493,10.128,4.3482,9.69971
BVR,2014,2014-04-19 12:00:00,4.527,10.1095,4.3562,9.69692
BVR,2014,2014-04-19 12:00:00,4.567,10.0947,4.3641,9.69829
BVR,2014,2014-04-19 12:00:00,4.604,10.0821,4.3562,9.68338
BVR,2014,2014-04-19 12:00:00,4.637,10.0704,4.3324,9.66152
BVR,2014,2014-04-19 12:00:00,4.669,10.0582,4.3482,9.64527
BVR,2014,2014-04-19 12:00:00,4.703,10.0448,4.3641,9.63192
BVR,2014,2014-04-19 12:00:00,4.733,10.0291,4.4038,9.61653
BVR,2014,2014-04-19 12:00:00,4.77,10.0104,4.3998,9.60292
BVR,2014,2014-04-19 12:00:00,4.808,9.9886,4.4316,9.60361
BVR,2014,2014-04-19 12:00:00,4.841,9.9641,4.4117,9.60088
BVR,2014,2014-04-19 12:00:00,4.869,9.9377,4.3959,9.59024
BVR,2014,2014-04-19 12:00:00,4.896,9.9101,4.4197,9.58223
BVR,2014,2014-04-19 12:00:00,4.92,9.882,4.4276,9.56224
BVR,2014,2014-04-19 12:00:00,4.953,9.8534,4.4078,9.55183
BVR,2014,2014-04-19 12:00:00,4.99,9.8242,4.4038,9.53155
BVR,2014,2014-04-19 12:00:00,5.027,9.7945,4.4157,9.50902
BVR,2014,2014-04-19 12:00:00,5.061,9.7642,4.4157,9.48119
BVR,2014,2014-04-19 12:00:00,5.098,9.7336,4.4078,9.4652
BVR,2014,2014-04-19 12:00:00,5.136,9.7029,4.4276,9.44304
BVR,2014,2014-04-19 12:00:00,5.178,9.6727,3.9912,9.41861
BVR,2014,2014-04-19 12:00:00,5.223,9.6431,3.9753,9.40613
BVR,2014,2014-04-19 12:00:00,5.263,9.6141,3.9713,9.38539
BVR,2014,2014-04-19 12:00:00,5.291,9.5854,3.9793,9.36546
BVR,2014,2014-04-19 12:00:00,5.313,9.5561,4.2094,9.33253
BVR,2014,2014-04-19 12:00:00,5.34,9.5248,4.2094,9.32375
BVR,2014,2014-04-19 12:00:00,5.37,9.4907,4.2173,9.30723
BVR,2014,2014-04-19 12:00:00,5.403,9.4536,4.2411,9.29312
BVR,2014,2014-04-19 12:00:00,5.433,9.4137,3.892,9.27674
BVR,2014,2014-04-19 12:00:00,5.468,9.3703,3.896,9.26331
BVR,2014,2014-04-19 12:00:00,5.504,9.3227,3.9079,9.2412
BVR,2014,2014-04-19 12:00:00,5.536,9.2708,3.9039,9.22955
BVR,2014,2014-04-19 12:00:00,5.571,9.2149,3.888,9.21285
BVR,2014,2014-04-19 12:00:00,5.61,9.1543,3.9793,9.19882
BVR,2014,2014-04-19 12:00:00,5.651,9.0883,3.9555,9.17422
BVR,2014,2014-04-19 12:00:00,5.693,9.0183,3.9594,9.14906
BVR,2014,2014-04-19 12:00:00,5.727,8.9478,3.9793,9.13452
BVR,2014,2014-04-19 12:00:00,5.755,8.8798,3.6659,9.12072
BVR,2014,2014-04-19 12:00:00,5.781,8.8147,3.646,9.06753
BVR,2014,2014-04-19 12:00:00,5.809,8.7508,3.654,9.04198
BVR,2014,2014-04-19 12:00:00,5.843,8.6856,3.6778,9.00669
BVR,2014,2014-04-19 12:00:00,5.885,8.6178,3.4119,8.96491
BVR,2014,2014-04-19 12:00:00,5.925,8.5476,3.3921,8.93682
BVR,2014,2014-04-19 12:00:00,5.965,8.4761,3.404,8.90684
BVR,2014,2014-04-19 12:00:00,5.995,8.4046,3.4119,8.89381
BVR,2014,2014-04-19 12:00:00,6.019,8.3333,3.0351,8.88225
BVR,2014,2014-04-19 12:00:00,6.045,8.2613,3.0271,8.88686
BVR,2014,2014-04-19 12:00:00,6.086,8.1887,3.039,8.8991
BVR,2014,2014-04-19 12:00:00,6.135,8.1179,3.039,8.91046
BVR,2014,2014-04-19 12:00:00,6.174,8.0527,3.0351,8.93241
BVR,2014,2014-04-19 12:00:00,6.203,7.9956,2.7256,8.94928
BVR,2014,2014-04-19 12:00:00,6.232,7.9468,2.7097,8.97176
BVR,2014,2014-04-19 12:00:00,6.263,7.9054,2.7097,8.98447
BVR,2014,2014-04-19 12:00:00,6.292,7.8693,2.7097,8.98914
BVR,2014,2014-04-19 12:00:00,6.324,7.837,2.3328,8.99209
BVR,2014,2014-04-19 12:00:00,6.361,7.8073,2.3051,8.99388
BVR,2014,2014-04-19 12:00:00,6.392,7.7802,2.317,8.99801
BVR,2014,2014-04-19 12:00:00,6.418,7.7555,2.3328,8.98506
BVR,2014,2014-04-19 12:00:00,6.445,7.7327,2.0908,8.98004
BVR,2014,2014-04-19 12:00:00,6.472,7.7107,2.067,8.97298
BVR,2014,2014-04-19 12:00:00,6.502,7.6881,2.0869,8.9557
BVR,2014,2014-04-19 12:00:00,6.54,7.6642,2.075,8.94755
BVR,2014,2014-04-19 12:00:00,6.581,7.6386,1.9956,8.94974
BVR,2014,2014-04-19 12:00:00,6.615,7.612,2.0075,8.93586
BVR,2014,2014-04-19 12:00:00,6.647,7.5851,2.0115,8.93846
BVR,2014,2014-04-19 12:00:00,6.679,7.5584,2.0194,8.93058
BVR,2014,2014-04-19 12:00:00,6.707,7.5322,2.0234,8.93325
BVR,2014,2014-04-19 12:00:00,6.732,7.5065,2.0035,8.92446
BVR,2014,2014-04-19 12:00:00,6.763,7.481,2.0154,8.91517
BVR,2014,2014-04-19 12:00:00,6.798,7.4554,2.0035,8.90731
BVR,2014,2014-04-19 12:00:00,6.833,7.4299,2.0154,8.91275
BVR,2014,2014-04-19 12:00:00,6.867,7.4049,2.1305,8.92805
BVR,2014,2014-04-19 12:00:00,6.892,7.381,2.1305,8.92913
BVR,2014,2014-04-19 12:00:00,6.913,7.3583,2.1384,8.93623
BVR,2014,2014-04-19 12:00:00,6.935,7.3365,2.1583,8.94063
BVR,2014,2014-04-19 12:00:00,6.964,7.3154,1.8806,8.95264
BVR,2014,2014-04-19 12:00:00,7.01,7.2948,1.8845,8.95199
BVR,2014,2014-04-19 12:00:00,7.054,7.275,1.8766,8.9563
BVR,2014,2014-04-19 12:00:00,7.086,7.2561,1.9044,8.95966
BVR,2014,2014-04-19 12:00:00,7.11,7.2384,1.9361,8.96556
BVR,2014,2014-04-19 12:00:00,7.132,7.2217,1.9559,8.9617
BVR,2014,2014-04-19 12:00:00,7.159,7.2058,1.948,8.97159
BVR,2014,2014-04-19 12:00:00,7.193,7.1907,1.9361,8.96913
BVR,2014,2014-04-19 12:00:00,7.235,7.1763,1.9361,8.97193
BVR,2014,2014-04-19 12:00:00,7.27,7.1627,1.948,8.96185
BVR,2014,2014-04-19 12:00:00,7.295,7.1499,1.948,8.96265
BVR,2014,2014-04-19 12:00:00,7.317,7.1378,1.9361,8.96245
BVR,2014,2014-04-19 12:00:00,7.344,7.1263,1.9599,8.95156
BVR,2014,2014-04-19 12:00:00,7.368,7.1151,1.952,8.93112
BVR,2014,2014-04-19 12:00:00,7.396,7.1044,1.948,8.92336
BVR,2014,2014-04-19 12:00:00,7.424,7.0943,1.9361,8.91174
BVR,2014,2014-04-19 12:00:00,7.454,7.0847,1.948,8.8988
BVR,2014,2014-04-19 12:00:00,7.488,7.0757,1.6782,8.88871
BVR,2014,2014-04-19 12:00:00,7.522,7.0669,1.6862,8.85971
BVR,2014,2014-04-19 12:00:00,7.55,7.0584,1.702,8.85402
BVR,2014,2014-04-19 12:00:00,7.581,7.05,1.706,8.8365
BVR,2014,2014-04-19 12:00:00,7.613,7.0416,1.6147,8.83703
BVR,2014,2014-04-19 12:00:00,7.643,7.0333,1.6346,8.81348
BVR,2014,2014-04-19 12:00:00,7.676,7.0248,1.6306,8.81115
BVR,2014,2014-04-19 12:00:00,7.709,7.0159,1.6187,8.80689
BVR,2014,2014-04-19 12:00:00,7.74,7.0062,1.6108,8.8096
BVR,2014,2014-04-19 12:00:00,7.772,6.9953,1.5592,8.79939
BVR,2014,2014-04-19 12:00:00,7.803,6.9826,1.5711,8.79162
BVR,2014,2014-04-19 12:00:00,7.838,6.9678,1.5473,8.79314
BVR,2014,2014-04-19 12:00:00,7.876,6.9513,1.5592,8.78852
BVR,2014,2014-04-19 12:00:00,7.916,6.9338,1.5116,8.79299
