Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,
SHR,2014,2014-06-26 12:00:00,58.986,5.1977,0,11.38935,
SHR,2014,2014-06-26 12:00:00,59.007,5.1978,0,11.37408,
SHR,2014,2014-06-26 12:00:00,59.033,5.1978,0,11.35588,
SHR,2014,2014-06-26 12:00:00,59.066,5.1979,0,11.35108,
SHR,2014,2014-06-26 12:00:00,59.092,5.1979,0,11.3541,
SHR,2014,2014-06-26 12:00:00,59.115,5.198,0,11.34503,
SHR,2014,2014-06-26 12:00:00,59.137,5.1981,0,11.34311,
SHR,2014,2014-06-26 12:00:00,59.155,5.1981,0,11.34903,
SHR,2014,2014-06-26 12:00:00,59.17,5.1981,0,11.36165,
SHR,2014,2014-06-26 12:00:00,59.189,5.1982,0,11.35391,
SHR,2014,2014-06-26 12:00:00,59.212,5.1982,0,11.34464,
SHR,2014,2014-06-26 12:00:00,59.24,5.1981,0,11.35043,
SHR,2014,2014-06-26 12:00:00,59.268,5.1981,0,11.34429,
SHR,2014,2014-06-26 12:00:00,59.287,5.1981,0,11.34546,
SHR,2014,2014-06-26 12:00:00,59.3,5.1981,0,11.35169,
SHR,2014,2014-06-26 12:00:00,59.312,5.1981,0,11.35342,
SHR,2014,2014-06-26 12:00:00,59.328,5.198,0,11.36309,
SHR,2014,2014-06-26 12:00:00,59.346,5.198,0,11.36544,
SHR,2014,2014-06-26 12:00:00,59.37,5.1979,0,11.37926,
SHR,2014,2014-06-26 12:00:00,59.394,5.1978,0,11.38254,
SHR,2014,2014-06-26 12:00:00,59.411,5.1977,0,11.39847,
SHR,2014,2014-06-26 12:00:00,59.426,5.1975,0,11.40783,
SHR,2014,2014-06-26 12:00:00,59.449,5.1973,0,11.40371,
SHR,2014,2014-06-26 12:00:00,59.475,5.197,0,11.42411,
SHR,2014,2014-06-26 12:00:00,59.498,5.1966,0,11.43375,
SHR,2014,2014-06-26 12:00:00,59.525,5.1962,0,11.43163,
SHR,2014,2014-06-26 12:00:00,59.556,5.1958,0,11.42656,
SHR,2014,2014-06-26 12:00:00,59.589,5.1954,0,11.43681,
SHR,2014,2014-06-26 12:00:00,59.617,5.1952,0,11.42831,
SHR,2014,2014-06-26 12:00:00,59.639,5.195,0,11.436,
SHR,2014,2014-06-26 12:00:00,59.659,5.195,0,11.44015,
SHR,2014,2014-06-26 12:00:00,59.676,5.195,0,11.44561,
SHR,2014,2014-06-26 12:00:00,59.696,5.195,0,11.44581,
SHR,2014,2014-06-26 12:00:00,59.723,5.1949,0,11.45064,
SHR,2014,2014-06-26 12:00:00,59.752,5.1948,0,11.45429,
SHR,2014,2014-06-26 12:00:00,59.778,5.1947,0,11.45755,
SHR,2014,2014-06-26 12:00:00,59.805,5.1947,0,11.45134,
SHR,2014,2014-06-26 12:00:00,59.829,5.1946,0,11.45186,
SHR,2014,2014-06-26 12:00:00,59.851,5.1946,0,11.44171,
SHR,2014,2014-06-26 12:00:00,59.875,5.1945,0,11.44309,
SHR,2014,2014-06-26 12:00:00,59.897,5.1944,0,11.43447,
SHR,2014,2014-06-26 12:00:00,59.92,5.1943,0,11.43615,
SHR,2014,2014-06-26 12:00:00,59.946,5.1942,0,11.43062,
SHR,2014,2014-06-26 12:00:00,59.97,5.1943,0,11.43117,
SHR,2014,2014-06-26 12:00:00,59.991,5.1943,0,11.43925,
SHR,2014,2014-06-26 12:00:00,60.013,5.1944,0,11.44402,
SHR,2014,2014-06-26 12:00:00,60.035,5.1944,0,11.43812,
SHR,2014,2014-06-26 12:00:00,60.055,5.1943,0,11.43512,
SHR,2014,2014-06-26 12:00:00,60.077,5.1942,0,11.44528,
SHR,2014,2014-06-26 12:00:00,60.102,5.194,0,11.44031,
SHR,2014,2014-06-26 12:00:00,60.124,5.1938,0,11.44083,
SHR,2014,2014-06-26 12:00:00,60.145,5.1935,0,11.45637,
SHR,2014,2014-06-26 12:00:00,60.166,5.1933,0,11.45776,
SHR,2014,2014-06-26 12:00:00,60.188,5.1932,0,11.46559,
SHR,2014,2014-06-26 12:00:00,60.21,5.1931,0,11.47745,
SHR,2014,2014-06-26 12:00:00,60.233,5.1932,0,11.47078,
SHR,2014,2014-06-26 12:00:00,60.254,5.1934,0,11.47556,
SHR,2014,2014-06-26 12:00:00,60.28,5.1936,0,11.48438,
SHR,2014,2014-06-26 12:00:00,60.305,5.194,0,11.47301,
SHR,2014,2014-06-26 12:00:00,60.329,5.1943,0,11.46948,
SHR,2014,2014-06-26 12:00:00,60.351,5.1945,0,11.46142,
SHR,2014,2014-06-26 12:00:00,60.371,5.1946,0,11.47618,
SHR,2014,2014-06-26 12:00:00,60.388,5.1947,0,11.46708,
SHR,2014,2014-06-26 12:00:00,60.408,5.1948,0,11.46718,
SHR,2014,2014-06-26 12:00:00,60.427,5.1948,0,11.46949,
SHR,2014,2014-06-26 12:00:00,60.446,5.1949,0,11.45956,
SHR,2014,2014-06-26 12:00:00,60.472,5.1949,0,11.46352,
SHR,2014,2014-06-26 12:00:00,60.499,5.1949,0,11.46153,
SHR,2014,2014-06-26 12:00:00,60.524,5.1948,0,11.46338,
SHR,2014,2014-06-26 12:00:00,60.543,5.1948,0,11.45056,
SHR,2014,2014-06-26 12:00:00,60.558,5.1949,0,11.45294,
SHR,2014,2014-06-26 12:00:00,60.576,5.1951,0,11.44324,
SHR,2014,2014-06-26 12:00:00,60.594,5.1953,0,11.43064,
SHR,2014,2014-06-26 12:00:00,60.615,5.1956,0,11.42672,
SHR,2014,2014-06-26 12:00:00,60.641,5.196,0,11.4201,
SHR,2014,2014-06-26 12:00:00,60.661,5.1963,0,11.40658,
SHR,2014,2014-06-26 12:00:00,60.68,5.1966,0,11.41637,
SHR,2014,2014-06-26 12:00:00,60.698,5.1968,0,11.40038,
SHR,2014,2014-06-26 12:00:00,60.716,5.197,0,11.39571,
SHR,2014,2014-06-26 12:00:00,60.737,5.1971,0,11.39549,
SHR,2014,2014-06-26 12:00:00,60.764,5.1971,0,11.39012,
SHR,2014,2014-06-26 12:00:00,60.796,5.1972,0,11.39012,
SHR,2014,2014-06-26 12:00:00,60.822,5.1972,0,11.40069,
SHR,2014,2014-06-26 12:00:00,60.842,5.1972,0,11.40419,
SHR,2014,2014-06-26 12:00:00,60.859,5.1971,0,11.40734,
SHR,2014,2014-06-26 12:00:00,60.88,5.1968,0,11.40601,
SHR,2014,2014-06-26 12:00:00,60.903,5.1964,0,11.41137,
SHR,2014,2014-06-26 12:00:00,60.929,5.1959,0,11.42478,
SHR,2014,2014-06-26 12:00:00,60.955,5.1952,0,11.42257,
SHR,2014,2014-06-26 12:00:00,60.98,5.1946,0,11.43254,
SHR,2014,2014-06-26 12:00:00,60.999,5.1941,0,11.42762,
SHR,2014,2014-06-26 12:00:00,61.017,5.1937,0,11.43543,
SHR,2014,2014-06-26 12:00:00,61.036,5.1934,0,11.43589,
SHR,2014,2014-06-26 12:00:00,61.053,5.1932,0,11.42975,
SHR,2014,2014-06-26 12:00:00,61.075,5.1931,0,11.41808,
SHR,2014,2014-06-26 12:00:00,61.102,5.1932,0,11.4126,
SHR,2014,2014-06-26 12:00:00,61.129,5.1933,0,11.42043,
SHR,2014,2014-06-26 12:00:00,61.157,5.1935,0,11.41602,
SHR,2014,2014-06-26 12:00:00,61.176,5.1938,0,11.40624,
SHR,2014,2014-06-26 12:00:00,61.195,5.1941,0,11.4065,
SHR,2014,2014-06-26 12:00:00,61.217,5.1944,0,11.39639,
SHR,2014,2014-06-26 12:00:00,61.237,5.1946,0,11.39719,
SHR,2014,2014-06-26 12:00:00,61.268,5.1947,0,11.38907,
SHR,2014,2014-06-26 12:00:00,61.311,5.1948,0,11.37576,
SHR,2014,2014-06-26 12:00:00,61.345,5.1949,0,11.37663,
SHR,2014,2014-06-26 12:00:00,61.367,5.1951,0,11.37272,
SHR,2014,2014-06-26 12:00:00,61.391,5.1952,0,11.36247,
SHR,2014,2014-06-26 12:00:00,61.417,5.1952,0,11.36712,
SHR,2014,2014-06-26 12:00:00,61.441,5.1951,0,11.37276,
SHR,2014,2014-06-26 12:00:00,61.473,5.1948,0,11.3769,
SHR,2014,2014-06-26 12:00:00,61.513,5.1946,0,11.37789,
SHR,2014,2014-06-26 12:00:00,61.548,5.1944,0,11.36914,
SHR,2014,2014-06-26 12:00:00,61.573,5.1942,0,11.36564,
SHR,2014,2014-06-26 12:00:00,61.594,5.1941,0,11.36639,
SHR,2014,2014-06-26 12:00:00,61.611,5.194,0,11.36929,
SHR,2014,2014-06-26 12:00:00,61.63,5.194,0,11.36249,
SHR,2014,2014-06-26 12:00:00,61.65,5.1941,0,11.35906,
SHR,2014,2014-06-26 12:00:00,61.67,5.1941,0,11.35844,
SHR,2014,2014-06-26 12:00:00,61.685,5.1941,0,11.35699,
SHR,2014,2014-06-26 12:00:00,61.691,5.1941,0,11.35507,
SHR,2014,2014-06-26 12:00:00,61.693,5.194,0,11.35792,
SHR,2014,2014-06-26 12:00:00,61.701,5.1939,0,11.35438,
SHR,2014,2014-06-26 12:00:00,61.721,5.1938,0,11.35554,
SHR,2014,2014-06-26 12:00:00,61.747,5.1937,0,11.35503,
SHR,2014,2014-06-26 12:00:00,61.771,5.1936,0,11.34825,
SHR,2014,2014-06-26 12:00:00,61.796,5.1936,0,11.34011,
SHR,2014,2014-06-26 12:00:00,61.827,5.1937,0,11.34767,
SHR,2014,2014-06-26 12:00:00,61.853,5.1939,0,11.33889,
SHR,2014,2014-06-26 12:00:00,61.873,5.1943,0,11.32363,
SHR,2014,2014-06-26 12:00:00,61.889,5.1947,0,11.30723,
SHR,2014,2014-06-26 12:00:00,61.902,5.1954,0,11.30172,
SHR,2014,2014-06-26 12:00:00,61.921,5.1963,0,11.29007,
SHR,2014,2014-06-26 12:00:00,61.954,5.1973,0,11.25807,
SHR,2014,2014-06-26 12:00:00,61.985,5.1982,0,11.25602,
SHR,2014,2014-06-26 12:00:00,62.007,5.199,0,11.24712,
SHR,2014,2014-06-26 12:00:00,62.01,5.1995,0,11.23707,
SHR,2014,2014-06-26 12:00:00,62.008,5.1997,0,11.22964,
SHR,2014,2014-06-26 12:00:00,62.017,5.1999,0,11.22404,
SHR,2014,2014-06-26 12:00:00,62.048,5.1999,0,11.215,
SHR,2014,2014-06-26 12:00:00,62.093,5.1999,0,11.22108,
SHR,2014,2014-06-26 12:00:00,62.126,5.1999,0,11.23047,
SHR,2014,2014-06-26 12:00:00,62.14,5.1998,0,11.22815,
SHR,2014,2014-06-26 12:00:00,62.144,5.1998,0,11.23194,
SHR,2014,2014-06-26 12:00:00,62.153,5.1998,0,11.23306,
SHR,2014,2014-06-26 12:00:00,62.179,5.1998,0,11.23205,
SHR,2014,2014-06-26 12:00:00,62.21,5.1997,0,11.23519,
SHR,2014,2014-06-26 12:00:00,62.238,5.1996,0,11.24208,
SHR,2014,2014-06-26 12:00:00,62.258,5.1996,0,11.24128,
SHR,2014,2014-06-26 12:00:00,62.269,5.1995,0,11.23298,
SHR,2014,2014-06-26 12:00:00,62.286,5.1995,0,11.23638,
SHR,2014,2014-06-26 12:00:00,62.306,5.1994,0,11.22134,
SHR,2014,2014-06-26 12:00:00,62.329,5.1994,0,11.21,
SHR,2014,2014-06-26 12:00:00,62.35,5.1995,0,11.21046,
SHR,2014,2014-06-26 12:00:00,62.371,5.1995,0,11.20761,
SHR,2014,2014-06-26 12:00:00,62.391,5.1994,0,11.20391,
SHR,2014,2014-06-26 12:00:00,62.415,5.1994,0,11.2016,
SHR,2014,2014-06-26 12:00:00,62.431,5.1994,0,11.21651,
SHR,2014,2014-06-26 12:00:00,62.445,5.1994,0,11.2144,
SHR,2014,2014-06-26 12:00:00,62.465,5.1994,0,11.21735,
SHR,2014,2014-06-26 12:00:00,62.486,5.1995,0,11.20639,
SHR,2014,2014-06-26 12:00:00,62.508,5.1998,0,11.19156,
SHR,2014,2014-06-26 12:00:00,62.531,5.2002,0,11.18781,
SHR,2014,2014-06-26 12:00:00,62.551,5.2011,0,11.14952,
SHR,2014,2014-06-26 12:00:00,62.578,5.2025,0,11.12602,
SHR,2014,2014-06-26 12:00:00,62.608,5.2044,0,11.11039,
SHR,2014,2014-06-26 12:00:00,62.628,5.2066,0,11.0908,
SHR,2014,2014-06-26 12:00:00,62.644,5.2085,0,11.06791,
SHR,2014,2014-06-26 12:00:00,62.66,5.2098,0,11.04428,
SHR,2014,2014-06-26 12:00:00,62.676,5.2104,0,11.03252,
SHR,2014,2014-06-26 12:00:00,62.693,5.2104,0,11.01285,
SHR,2014,2014-06-26 12:00:00,62.711,5.2104,0,10.99371,
SHR,2014,2014-06-26 12:00:00,62.727,5.2106,0,10.98568,
SHR,2014,2014-06-26 12:00:00,62.742,5.2111,0,10.98892,
SHR,2014,2014-06-26 12:00:00,62.756,5.2118,0,10.99611,
SHR,2014,2014-06-26 12:00:00,62.775,5.2124,0,10.9946,
SHR,2014,2014-06-26 12:00:00,62.8,5.2129,0,10.99375,
SHR,2014,2014-06-26 12:00:00,62.824,5.2132,0,10.95639,
SHR,2014,2014-06-26 12:00:00,62.841,5.2137,0,10.93886,
SHR,2014,2014-06-26 12:00:00,62.858,5.2148,0,10.90649,
SHR,2014,2014-06-26 12:00:00,62.877,5.2166,0,10.86888,
SHR,2014,2014-06-26 12:00:00,62.892,5.2189,0,10.84176,
SHR,2014,2014-06-26 12:00:00,62.915,5.221,0,10.81995,
SHR,2014,2014-06-26 12:00:00,62.939,5.2225,0,10.79529,
SHR,2014,2014-06-26 12:00:00,62.963,5.2232,0,10.7777,
SHR,2014,2014-06-26 12:00:00,62.985,5.2235,0,10.77888,
SHR,2014,2014-06-26 12:00:00,63.008,5.2235,0,10.7747,
SHR,2014,2014-06-26 12:00:00,63.029,5.2234,0,10.78367,
SHR,2014,2014-06-26 12:00:00,63.051,5.2231,0,10.79831,
SHR,2014,2014-06-26 12:00:00,63.077,5.2224,0,10.80876,
SHR,2014,2014-06-26 12:00:00,63.1,5.2212,0,10.80879,
SHR,2014,2014-06-26 12:00:00,63.121,5.22,0,10.81766,
SHR,2014,2014-06-26 12:00:00,63.143,5.2189,0,10.81213,
SHR,2014,2014-06-26 12:00:00,63.162,5.2182,0,10.80194,
SHR,2014,2014-06-26 12:00:00,63.176,5.2179,0,10.78993,
SHR,2014,2014-06-26 12:00:00,63.191,5.2181,0,10.767,
SHR,2014,2014-06-26 12:00:00,63.204,5.2189,0,10.7456,
SHR,2014,2014-06-26 12:00:00,63.218,5.2201,0,10.72419,
SHR,2014,2014-06-26 12:00:00,63.237,5.2211,0,10.71924,
SHR,2014,2014-06-26 12:00:00,63.262,5.2216,0,10.69279,
SHR,2014,2014-06-26 12:00:00,63.29,5.2218,0,10.66249,
SHR,2014,2014-06-26 12:00:00,63.314,5.2224,0,10.62219,
SHR,2014,2014-06-26 12:00:00,63.329,5.2234,0,10.59036,
SHR,2014,2014-06-26 12:00:00,63.342,5.225,0,10.54394,
SHR,2014,2014-06-26 12:00:00,63.355,5.2268,0,10.47607,
SHR,2014,2014-06-26 12:00:00,63.376,5.2287,0,10.42707,
SHR,2014,2014-06-26 12:00:00,63.403,5.2306,0,10.37244,
SHR,2014,2014-06-26 12:00:00,63.434,5.2325,0,10.32792,
SHR,2014,2014-06-26 12:00:00,63.465,5.2343,0,10.28626,
SHR,2014,2014-06-26 12:00:00,63.486,5.2358,0,10.24484,
SHR,2014,2014-06-26 12:00:00,63.496,5.2369,0,10.22178,
SHR,2014,2014-06-26 12:00:00,63.506,5.2377,0,10.19054,
SHR,2014,2014-06-26 12:00:00,63.522,5.238,0,10.16674,
SHR,2014,2014-06-26 12:00:00,63.548,5.2381,0,10.14213,
SHR,2014,2014-06-26 12:00:00,63.579,5.2381,0,10.12221,
SHR,2014,2014-06-26 12:00:00,63.598,5.2381,0,10.09882,
SHR,2014,2014-06-26 12:00:00,63.597,5.2381,0,10.10694,
SHR,2014,2014-06-26 12:00:00,63.592,5.2382,0,10.09446,
SHR,2014,2014-06-26 12:00:00,63.594,5.2385,0,10.08512,
SHR,2014,2014-06-26 12:00:00,63.609,5.239,0,10.10537,
SHR,2014,2014-06-26 12:00:00,63.621,5.2395,0,10.10533,
SHR,2014,2014-06-26 12:00:00,63.624,5.2397,0,10.13898,
SHR,2014,2014-06-26 12:00:00,63.619,5.2398,0,10.14753,
SHR,2014,2014-06-26 12:00:00,63.614,5.2399,0,10.16967,
SHR,2014,2014-06-26 12:00:00,63.611,5.2401,0,10.17921,
SHR,2014,2014-06-26 12:00:00,63.613,5.2403,0.0278,10.19486,
SHR,2014,2014-06-26 12:00:00,63.618,5.2405,0.0357,10.19366,
SHR,2014,2014-06-26 12:00:00,63.621,5.2408,0.0159,10.20663,
SHR,2014,2014-06-26 12:00:00,63.62,5.2412,0.0397,10.22379,
SHR,2014,2014-06-26 12:00:00,63.613,5.2415,0.0199,10.23152,
SHR,2014,2014-06-26 12:00:00,63.609,5.2419,0.0318,10.23969,
SHR,2014,2014-06-26 12:00:00,63.608,5.2422,0.0397,10.24372,
SHR,2014,2014-06-26 12:00:00,63.61,5.2426,0.0199,10.23757,
SHR,2014,2014-06-26 12:00:00,63.608,5.2429,0,10.21941,
SHR,2014,2014-06-26 12:00:00,63.605,5.2431,0,10.21151,
SHR,2014,2014-06-26 12:00:00,63.604,5.2434,0,10.2094,
SHR,2014,2014-06-26 12:00:00,63.608,5.2436,0,10.20329,
SHR,2014,2014-06-26 12:00:00,63.613,5.2439,0,10.22102,
SHR,2014,2014-06-26 12:00:00,63.616,5.244,0,10.21617,
SHR,2014,2014-06-26 12:00:00,63.615,5.2441,0,10.2294,
SHR,2014,2014-06-26 12:00:00,63.613,5.2441,0,10.22423,
SHR,2014,2014-06-26 12:00:00,63.607,5.2443,0,10.23681,
SHR,2014,2014-06-26 12:00:00,63.605,5.2448,0,10.23819,
SHR,2014,2014-06-26 12:00:00,63.607,5.2454,0,10.25498,
SHR,2014,2014-06-26 12:00:00,63.612,5.246,0,10.27671,
SHR,2014,2014-06-26 12:00:00,63.616,5.2464,0,10.31387,
SHR,2014,2014-06-26 12:00:00,63.618,5.2466,0,10.34427,
SHR,2014,2014-06-26 12:00:00,63.614,5.2466,0,10.37829,
SHR,2014,2014-06-26 12:00:00,63.611,5.2463,0,10.42015,
SHR,2014,2014-06-26 12:00:00,63.607,5.2462,0,10.44417,
SHR,2014,2014-06-26 12:00:00,63.6,5.2461,0,10.45769,
SHR,2014,2014-06-26 12:00:00,63.595,5.2462,0,10.4807,
SHR,2014,2014-06-26 12:00:00,63.596,5.2463,0,10.46661,
SHR,2014,2014-06-26 12:00:00,63.605,5.2464,0,10.47249,
SHR,2014,2014-06-26 12:00:00,63.609,5.2466,0,10.46972,
SHR,2014,2014-06-26 12:00:00,63.608,5.2468,0,10.46673,
SHR,2014,2014-06-26 12:00:00,63.603,5.2471,0,10.44878,
SHR,2014,2014-06-26 12:00:00,63.602,5.2474,0,10.45668,
SHR,2014,2014-06-26 12:00:00,63.602,5.2477,0,10.43709,
SHR,2014,2014-06-26 12:00:00,63.604,5.2479,0,10.43463,
SHR,2014,2014-06-26 12:00:00,63.606,5.2481,0,10.43278,
SHR,2014,2014-06-26 12:00:00,63.61,5.2481,0,10.42193,
SHR,2014,2014-06-26 12:00:00,63.609,5.2481,0,10.42882,
SHR,2014,2014-06-26 12:00:00,63.606,5.2481,0,10.45175,
SHR,2014,2014-06-26 12:00:00,63.601,5.2482,0,10.46544,
SHR,2014,2014-06-26 12:00:00,63.601,5.2485,0,10.46505,
SHR,2014,2014-06-26 12:00:00,63.604,5.2489,0,10.45745,
SHR,2014,2014-06-26 12:00:00,63.603,5.2494,0,10.45247,
SHR,2014,2014-06-26 12:00:00,63.6,5.2497,0,10.46129,
SHR,2014,2014-06-26 12:00:00,63.599,5.2498,0,10.45766,
SHR,2014,2014-06-26 12:00:00,63.6,5.2497,0,10.45878,
SHR,2014,2014-06-26 12:00:00,63.602,5.2497,0,10.47427,
SHR,2014,2014-06-26 12:00:00,63.606,5.2498,0,10.47487,
SHR,2014,2014-06-26 12:00:00,63.606,5.2499,0,10.48081,
SHR,2014,2014-06-26 12:00:00,63.607,5.2501,0,10.49884,
SHR,2014,2014-06-26 12:00:00,63.606,5.2505,0,10.49468,
SHR,2014,2014-06-26 12:00:00,63.602,5.2509,0.0159,10.49129,
SHR,2014,2014-06-26 12:00:00,63.596,5.2511,0.0278,10.48838,
SHR,2014,2014-06-26 12:00:00,63.597,5.2509,0.0476,10.49008,
SHR,2014,2014-06-26 12:00:00,63.602,5.2504,0.0437,10.47092,
SHR,2014,2014-06-26 12:00:00,63.606,5.2498,0.0318,10.47777,
SHR,2014,2014-06-26 12:00:00,63.606,5.2494,0.0397,10.47158,
SHR,2014,2014-06-26 12:00:00,63.6,5.2492,0.0397,10.46284,
SHR,2014,2014-06-26 12:00:00,63.597,5.2491,0.0357,10.44463,
SHR,2014,2014-06-26 12:00:00,63.597,5.2489,0.0397,10.43468,
SHR,2014,2014-06-26 12:00:00,63.599,5.2486,0.0318,10.41764,
SHR,2014,2014-06-26 12:00:00,63.605,5.2484,0.0278,10.40293,
SHR,2014,2014-06-26 12:00:00,63.608,5.2483,0.0238,10.40047,
SHR,2014,2014-06-26 12:00:00,63.61,5.2483,0.0437,10.40144,
SHR,2014,2014-06-26 12:00:00,63.607,5.2485,0.0159,10.41377,
SHR,2014,2014-06-26 12:00:00,63.602,5.2487,0.0318,10.42419,
SHR,2014,2014-06-26 12:00:00,63.6,5.2488,0.0357,10.45152,
SHR,2014,2014-06-26 12:00:00,63.601,5.2487,0.0397,10.46779,
SHR,2014,2014-06-26 12:00:00,63.606,5.2483,0,10.486,
SHR,2014,2014-06-26 12:00:00,63.611,5.248,0,10.48373,
SHR,2014,2014-06-26 12:00:00,63.609,5.2478,0,10.4928,
SHR,2014,2014-06-26 12:00:00,63.6,5.2477,0,10.4962,
SHR,2014,2014-06-26 12:00:00,63.591,5.2475,0,10.48785,
SHR,2014,2014-06-26 12:00:00,63.589,5.2473,0,10.48885,
SHR,2014,2014-06-26 12:00:00,63.6,5.2469,0,10.48735,
SHR,2014,2014-06-26 12:00:00,63.625,5.2463,0,10.49119,
SHR,2014,2014-06-26 12:00:00,63.643,5.2458,0,10.49553,
SHR,2014,2014-06-26 12:00:00,63.647,5.2456,0,10.50705,
SHR,2014,2014-07-10 12:00:00,0.392,26.1653,0.0278,7.31325,
SHR,2014,2014-07-10 12:00:00,0.401,26.1624,0.0318,7.33552,
SHR,2014,2014-07-10 12:00:00,0.394,26.1583,0.0516,7.34522,
SHR,2014,2014-07-10 12:00:00,0.378,26.1535,0.0318,7.36014,
SHR,2014,2014-07-10 12:00:00,0.367,26.1487,0,7.39343,
SHR,2014,2014-07-10 12:00:00,0.37,26.1446,0,7.41338,
SHR,2014,2014-07-10 12:00:00,0.383,26.1412,0.008,7.4019,
SHR,2014,2014-07-10 12:00:00,0.396,26.1383,0,7.36571,
SHR,2014,2014-07-10 12:00:00,0.401,26.1353,0.0556,7.31868,
SHR,2014,2014-07-10 12:00:00,0.387,26.132,0.0556,7.29282,
SHR,2014,2014-07-10 12:00:00,0.368,26.1286,0.0437,7.30471,
SHR,2014,2014-07-10 12:00:00,0.368,26.1256,0.0397,7.34633,
SHR,2014,2014-07-10 12:00:00,0.385,26.1232,0.0516,7.38659,
SHR,2014,2014-07-10 12:00:00,0.411,26.1213,0.0516,7.4122,
SHR,2014,2014-07-10 12:00:00,0.43,26.1197,0.0318,7.42659,
SHR,2014,2014-07-10 12:00:00,0.436,26.1181,0.0357,7.4124,
SHR,2014,2014-07-10 12:00:00,0.43,26.1164,0.0318,7.40015,
SHR,2014,2014-07-10 12:00:00,0.419,26.1148,0,7.40524,
SHR,2014,2014-07-10 12:00:00,0.418,26.1133,0,7.41687,
SHR,2014,2014-07-10 12:00:00,0.43,26.1118,0,7.41714,
SHR,2014,2014-07-10 12:00:00,0.444,26.1101,0,7.42737,
SHR,2014,2014-07-10 12:00:00,0.45,26.1085,0.0357,7.42134,
SHR,2014,2014-07-10 12:00:00,0.445,26.107,0.0397,7.41135,
SHR,2014,2014-07-10 12:00:00,0.434,26.1059,0.0397,7.41336,
SHR,2014,2014-07-10 12:00:00,0.428,26.1051,0.0397,7.44361,
SHR,2014,2014-07-10 12:00:00,0.426,26.1047,0.0675,7.50575,
SHR,2014,2014-07-10 12:00:00,0.435,26.1047,0.0635,7.55128,
SHR,2014,2014-07-10 12:00:00,0.458,26.1051,0.0357,7.58677,
SHR,2014,2014-07-10 12:00:00,0.492,26.1054,0.0357,7.60181,
SHR,2014,2014-07-10 12:00:00,0.523,26.1049,0.0437,7.59106,
SHR,2014,2014-07-10 12:00:00,0.549,26.1033,0.0238,7.56695,
SHR,2014,2014-07-10 12:00:00,0.57,26.1003,0.0437,7.54277,
SHR,2014,2014-07-10 12:00:00,0.591,26.0954,0.0437,7.53077,
SHR,2014,2014-07-10 12:00:00,0.618,26.0886,0.0397,7.5337,
SHR,2014,2014-07-10 12:00:00,0.645,26.0799,0,7.53627,
SHR,2014,2014-07-10 12:00:00,0.669,26.0694,0,7.54136,
SHR,2014,2014-07-10 12:00:00,0.689,26.0569,0,7.55011,
SHR,2014,2014-07-10 12:00:00,0.714,26.0435,0,7.58284,
SHR,2014,2014-07-10 12:00:00,0.744,26.03,0.0437,7.61183,
SHR,2014,2014-07-10 12:00:00,0.778,26.0168,0.0556,7.63841,
SHR,2014,2014-07-10 12:00:00,0.818,26.0039,0.0437,7.65324,
SHR,2014,2014-07-10 12:00:00,0.848,25.9914,0.0119,7.64464,
SHR,2014,2014-07-10 12:00:00,0.871,25.9797,0.0437,7.64644,
SHR,2014,2014-07-10 12:00:00,0.884,25.9689,0.0556,7.64616,
SHR,2014,2014-07-10 12:00:00,0.894,25.9593,0.0318,7.64088,
SHR,2014,2014-07-10 12:00:00,0.909,25.9509,0.0397,7.63632,
SHR,2014,2014-07-10 12:00:00,0.93,25.9434,0.0516,7.6246,
SHR,2014,2014-07-10 12:00:00,0.95,25.9366,0.0437,7.62587,
SHR,2014,2014-07-10 12:00:00,0.971,25.9303,0.0318,7.63559,
SHR,2014,2014-07-10 12:00:00,0.992,25.9243,0.0357,7.6349,
SHR,2014,2014-07-10 12:00:00,1.018,25.9187,0.0397,7.62569,
SHR,2014,2014-07-10 12:00:00,1.052,25.9136,0.0357,7.6387,
SHR,2014,2014-07-10 12:00:00,1.091,25.9089,0.0357,7.65458,
SHR,2014,2014-07-10 12:00:00,1.122,25.9046,0.0556,7.66996,
SHR,2014,2014-07-10 12:00:00,1.146,25.9006,0.0318,7.68866,
SHR,2014,2014-07-10 12:00:00,1.17,25.8968,0.0357,7.7161,
SHR,2014,2014-07-10 12:00:00,1.198,25.8934,0.0437,7.74315,
SHR,2014,2014-07-10 12:00:00,1.232,25.8903,0.0556,7.76852,
SHR,2014,2014-07-10 12:00:00,1.27,25.8877,0.0238,7.78745,
SHR,2014,2014-07-10 12:00:00,1.3,25.8853,0.0476,7.80704,
SHR,2014,2014-07-10 12:00:00,1.319,25.8832,0.0318,7.82374,
SHR,2014,2014-07-10 12:00:00,1.333,25.8811,0.0318,7.82562,
SHR,2014,2014-07-10 12:00:00,1.345,25.879,0.0318,7.83209,
SHR,2014,2014-07-10 12:00:00,1.359,25.8772,0.0397,7.82585,
SHR,2014,2014-07-10 12:00:00,1.376,25.8756,0.0397,7.82783,
SHR,2014,2014-07-10 12:00:00,1.394,25.8741,0.0556,7.82232,
SHR,2014,2014-07-10 12:00:00,1.408,25.8727,0.0516,7.81852,
SHR,2014,2014-07-10 12:00:00,1.419,25.8711,0.0318,7.81566,
SHR,2014,2014-07-10 12:00:00,1.433,25.8696,0.0397,7.80665,
