Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COMD_uScm,DO_mgL,PSAT,
FCR,2016,2016-06-28 08:27:00,2.687,22.1502,3.9971,3.6857,33.293168,6.45179,74.02027,
FCR,2016,2016-06-28 08:27:00,2.698,22.1368,4.0205,3.7263,33.294819,6.48281,74.35702,
FCR,2016,2016-06-28 08:27:00,2.709,22.1218,4.0376,3.7534,33.301907,6.51649,74.7218,
FCR,2016,2016-06-28 08:27:00,2.718,22.1043,4.0539,3.7763,33.296277,6.55414,75.12816,
FCR,2016,2016-06-28 08:27:00,2.725,22.0863,4.0706,3.7898,33.292461,6.58987,75.51157,
FCR,2016,2016-06-28 08:27:00,2.731,22.0702,4.0819,3.794,33.309487,6.6124,75.74636,
FCR,2016,2016-06-28 08:27:00,2.738,22.057,4.0865,3.8003,33.32784,6.62417,75.86186,
FCR,2016,2016-06-28 08:27:00,2.745,22.0458,4.0874,3.8127,33.342393,6.63681,75.99024,
FCR,2016,2016-06-28 08:27:00,2.751,22.0351,4.0849,3.83,33.381079,6.64463,76.06409,
FCR,2016,2016-06-28 08:27:00,2.757,22.0248,4.0776,3.8568,33.440184,6.63797,75.97286,
FCR,2016,2016-06-28 08:27:00,2.764,22.0164,4.0644,3.8989,33.489365,6.63445,75.92028,
FCR,2016,2016-06-28 08:27:00,2.771,22.0102,4.0416,3.9609,33.527707,6.64859,76.07306,
FCR,2016,2016-06-28 08:27:00,2.778,22.0063,4.01,4.0386,33.563428,6.66199,76.22057,
FCR,2016,2016-06-28 08:27:00,2.786,22.0052,3.9789,4.1242,33.584006,6.68045,76.43026,
FCR,2016,2016-06-28 08:27:00,2.796,22.0081,3.9489,4.2245,33.578891,6.71617,76.84322,
FCR,2016,2016-06-28 08:27:00,2.806,22.0166,3.9086,4.3592,33.564761,6.75149,77.25987,
FCR,2016,2016-06-28 08:27:00,2.815,22.0299,3.8478,4.5668,33.565907,6.77975,77.60323,
FCR,2016,2016-06-28 08:27:00,2.824,22.0431,3.7763,4.8371,33.574619,6.80855,77.95263,
FCR,2016,2016-06-28 08:27:00,2.832,22.0526,3.7174,5.0926,33.577183,6.8288,78.19884,
FCR,2016,2016-06-28 08:27:00,2.845,22.0579,3.6735,5.3257,33.598337,6.84766,78.42274,
FCR,2016,2016-06-28 08:27:00,2.859,22.0574,3.6335,5.6054,33.641716,6.87559,78.74186,
FCR,2016,2016-06-28 08:27:00,2.873,22.0481,3.5957,5.9148,33.672787,6.91577,79.18784,
FCR,2016,2016-06-28 08:27:00,2.883,22.031,3.5646,6.1534,33.699836,6.93804,79.41677,
FCR,2016,2016-06-28 08:27:00,2.891,22.0125,3.5411,6.2988,33.752126,6.94448,79.46214,
FCR,2016,2016-06-28 08:27:00,2.899,21.9997,3.5233,6.3865,33.807521,6.94534,79.4524,
FCR,2016,2016-06-28 08:27:00,2.906,21.9957,3.5111,6.434,33.8387,6.94758,79.47189,
FCR,2016,2016-06-28 08:27:00,2.913,21.9969,3.5074,6.4587,33.870013,6.95549,79.56421,
FCR,2016,2016-06-28 08:27:00,2.926,21.9964,3.513,6.4705,33.903796,6.9716,79.74773,
FCR,2016,2016-06-28 08:27:00,2.938,21.9931,3.5284,6.4691,33.906963,7.0167,80.25855,
FCR,2016,2016-06-28 08:27:00,2.949,21.9912,3.5499,6.4589,33.912429,7.05816,80.72985,
FCR,2016,2016-06-28 08:27:00,2.961,21.9913,3.5683,6.4484,33.95773,7.09238,81.12144,
FCR,2016,2016-06-28 08:27:00,2.971,21.9888,3.5813,6.4327,33.998823,7.13216,81.57247,
FCR,2016,2016-06-28 08:27:00,2.979,21.981,3.5908,6.395,34.028625,7.17114,82.00603,
FCR,2016,2016-06-28 08:27:00,2.987,21.97,3.5974,6.3194,34.08916,7.19033,82.20801,
FCR,2016,2016-06-28 08:27:00,2.994,21.9604,3.6038,6.2235,34.146457,7.19238,82.21631,
FCR,2016,2016-06-28 08:27:00,3.002,21.957,3.6126,6.1551,34.153658,7.16918,81.94568,
FCR,2016,2016-06-28 08:27:00,3.012,21.9618,3.6255,6.1302,34.144754,7.13215,81.52994,
FCR,2016,2016-06-28 08:27:00,3.023,21.9696,3.6457,6.1455,34.16548,7.10391,81.21938,
FCR,2016,2016-06-28 08:27:00,3.036,21.9708,3.6708,6.1904,34.191294,7.08818,81.04135,
FCR,2016,2016-06-28 08:27:00,3.049,21.9616,3.6893,6.2356,34.188988,7.08339,80.9723,
FCR,2016,2016-06-28 08:27:00,3.063,21.9463,3.6968,6.276,34.210065,7.0802,80.91198,
FCR,2016,2016-06-28 08:27:00,3.073,21.9307,3.6981,6.3247,34.30224,7.06679,80.73443,
FCR,2016,2016-06-28 08:27:00,3.086,21.9172,3.6945,6.3705,34.393875,7.05064,80.52898,
FCR,2016,2016-06-28 08:27:00,3.1,21.9065,3.6834,6.3937,34.423213,7.018,80.13965,
FCR,2016,2016-06-28 08:27:00,3.114,21.8975,3.6612,6.3947,34.444182,6.98497,79.7486,
FCR,2016,2016-06-28 08:27:00,3.125,21.8876,3.6235,6.3716,34.478411,6.94031,79.22357,
FCR,2016,2016-06-28 08:27:00,3.132,21.8781,3.5774,6.3273,34.492932,6.89525,78.69482,
FCR,2016,2016-06-28 08:27:00,3.137,21.8739,3.5433,6.29,34.513665,6.8481,78.15041,
FCR,2016,2016-06-28 08:27:00,3.143,21.8767,3.5316,6.2727,34.568188,6.80113,77.61855,
FCR,2016,2016-06-28 08:27:00,3.156,21.8822,3.5381,6.2651,34.602887,6.7689,77.25893,
FCR,2016,2016-06-28 08:27:00,3.17,21.8852,3.5594,6.2627,34.594941,6.75572,77.11299,
FCR,2016,2016-06-28 08:27:00,3.184,21.8823,3.5888,6.2686,34.606377,6.7487,77.02849,
FCR,2016,2016-06-28 08:27:00,3.194,21.8732,3.6109,6.2818,34.660289,6.76206,77.16747,
FCR,2016,2016-06-28 08:27:00,3.199,21.8597,3.6189,6.3015,34.71693,6.78219,77.37704,
FCR,2016,2016-06-28 08:27:00,3.203,21.8435,3.6159,6.3384,34.747306,6.8143,77.71906,
FCR,2016,2016-06-28 08:27:00,3.212,21.825,3.6065,6.3888,34.765531,6.83735,77.95414,
FCR,2016,2016-06-28 08:27:00,3.223,21.8053,3.5961,6.4203,34.794506,6.84563,78.01888,
FCR,2016,2016-06-28 08:27:00,3.237,21.7866,3.5862,6.4184,34.821913,6.84133,77.94173,
FCR,2016,2016-06-28 08:27:00,3.247,21.7687,3.5759,6.3894,34.843032,6.8286,77.76979,
FCR,2016,2016-06-28 08:27:00,3.253,21.7455,3.5654,6.3486,34.867504,6.79935,77.40191,
FCR,2016,2016-06-28 08:27:00,3.263,21.711,3.5558,6.3252,34.867776,6.78055,77.13642,
FCR,2016,2016-06-28 08:27:00,3.275,21.6687,3.5485,6.3345,34.855946,6.76817,76.93259,
FCR,2016,2016-06-28 08:27:00,3.284,21.6288,3.5437,6.37,34.888997,6.74972,76.66365,
FCR,2016,2016-06-28 08:27:00,3.292,21.5984,3.542,6.417,34.937654,6.7295,76.389,
FCR,2016,2016-06-28 08:27:00,3.304,21.5771,3.5435,6.4583,34.952751,6.70705,76.10272,
FCR,2016,2016-06-28 08:27:00,3.32,21.5599,3.5478,6.4879,34.976402,6.67914,75.76079,
FCR,2016,2016-06-28 08:27:00,3.336,21.5421,3.555,6.5067,35.034956,6.65887,75.50474,
FCR,2016,2016-06-28 08:27:00,3.344,21.5225,3.5674,6.514,35.093913,6.64104,75.27402,
FCR,2016,2016-06-28 08:27:00,3.352,21.5015,3.5849,6.514,35.140928,6.62997,75.11793,
FCR,2016,2016-06-28 08:27:00,3.357,21.4802,3.6044,6.5103,35.182523,6.61845,74.95633,
FCR,2016,2016-06-28 08:27:00,3.365,21.46,3.627,6.504,35.211748,6.60304,74.75254,
FCR,2016,2016-06-28 08:27:00,3.377,21.4416,3.6563,6.4969,35.222366,6.59699,74.65737,
FCR,2016,2016-06-28 08:27:00,3.39,21.4252,3.6858,6.4814,35.223219,6.59405,74.60029,
FCR,2016,2016-06-28 08:27:00,3.399,21.411,3.7001,6.4454,35.222555,6.59016,74.53573,
FCR,2016,2016-06-28 08:27:00,3.407,21.3992,3.6892,6.3838,35.220195,6.57825,74.384,
FCR,2016,2016-06-28 08:27:00,3.411,21.3895,3.6509,6.2895,35.239564,6.56834,74.25788,
FCR,2016,2016-06-28 08:27:00,3.418,21.3811,3.5985,6.175,35.285825,6.55314,74.07397,
FCR,2016,2016-06-28 08:27:00,3.43,21.3736,3.5586,6.0806,35.321201,6.53441,73.85147,
FCR,2016,2016-06-28 08:27:00,3.445,21.3662,3.5406,6.026,35.339087,6.51548,73.62694,
FCR,2016,2016-06-28 08:27:00,3.456,21.3584,3.5406,5.9999,35.364297,6.49585,73.39395,
FCR,2016,2016-06-28 08:27:00,3.464,21.3496,3.5492,5.9874,35.407565,6.48057,73.20882,
FCR,2016,2016-06-28 08:27:00,3.47,21.3393,3.552,5.9874,35.450358,6.4582,72.94155,
FCR,2016,2016-06-28 08:27:00,3.477,21.3266,3.5438,6.0023,35.480032,6.44036,72.72209,
FCR,2016,2016-06-28 08:27:00,3.49,21.3109,3.522,6.0291,35.5045,6.43447,72.63332,
FCR,2016,2016-06-28 08:27:00,3.504,21.2922,3.478,6.0773,35.530286,6.43271,72.58705,
FCR,2016,2016-06-28 08:27:00,3.517,21.2719,3.4173,6.1483,35.558254,6.43103,72.53937,
FCR,2016,2016-06-28 08:27:00,3.526,21.2511,3.3601,6.2175,35.573809,6.42076,72.39422,
FCR,2016,2016-06-28 08:27:00,3.53,21.2281,3.3089,6.2758,35.575086,6.41252,72.26892,
FCR,2016,2016-06-28 08:27:00,3.537,21.2006,3.249,6.3412,35.584476,6.41278,72.23318,
FCR,2016,2016-06-28 08:27:00,3.548,21.1688,3.1814,6.414,35.600473,6.42025,72.27245,
FCR,2016,2016-06-28 08:27:00,3.56,21.1366,3.1218,6.4689,35.615313,6.43117,72.34994,
FCR,2016,2016-06-28 08:27:00,3.569,21.1083,3.069,6.4953,35.648992,6.44033,72.4129,
FCR,2016,2016-06-28 08:27:00,3.572,21.0868,3.0092,6.5061,35.706481,6.45963,72.59944,
FCR,2016,2016-06-28 08:27:00,3.576,21.0727,2.9493,6.5109,35.744973,6.48613,72.87719,
FCR,2016,2016-06-28 08:27:00,3.586,21.0632,2.9134,6.5111,35.732634,6.50712,73.09947,
FCR,2016,2016-06-28 08:27:00,3.604,21.0542,2.9114,6.5159,35.724309,6.52809,73.32217,
FCR,2016,2016-06-28 08:27:00,3.622,21.0427,2.9446,6.5334,35.775909,6.56725,73.74547,
FCR,2016,2016-06-28 08:27:00,3.635,21.0282,2.9969,6.5603,35.853083,6.61177,74.22429,
FCR,2016,2016-06-28 08:27:00,3.643,21.0129,3.0308,6.598,35.910256,6.65287,74.66334,
FCR,2016,2016-06-28 08:27:00,3.655,20.9994,3.0322,6.6554,35.944632,6.69471,75.11314,
FCR,2016,2016-06-28 08:27:00,3.673,20.989,3.0031,6.7478,35.965377,6.75989,75.82896,
FCR,2016,2016-06-28 08:27:00,3.692,20.9804,2.9341,6.9034,35.986043,6.83483,76.65678,
FCR,2016,2016-06-28 08:27:00,3.713,20.9724,2.8352,7.1166,36.01214,6.91143,77.50369,
FCR,2016,2016-06-28 08:27:00,3.729,20.967,2.7402,7.3379,36.030579,6.98469,78.31703,
FCR,2016,2016-06-28 08:27:00,3.737,20.9684,2.652,7.5611,36.050287,7.04129,78.95383,
FCR,2016,2016-06-28 08:27:00,3.743,20.9773,2.5452,7.8422,36.086542,7.07034,79.2933,
FCR,2016,2016-06-28 08:27:00,3.755,20.9892,2.4255,8.1704,36.106913,7.08252,79.44843,
FCR,2016,2016-06-28 08:27:00,3.771,20.9997,2.3302,8.4502,36.104802,7.08499,79.49249,
FCR,2016,2016-06-28 08:27:00,3.787,21.0062,2.2681,8.668,36.125756,7.04189,79.01893,
FCR,2016,2016-06-28 08:27:00,3.801,21.0079,2.222,8.8887,36.161329,7.00199,78.57381,
FCR,2016,2016-06-28 08:27:00,3.811,21.0047,2.1885,9.1002,36.168884,6.95882,78.08448,
FCR,2016,2016-06-28 08:27:00,3.822,20.9962,2.1752,9.2114,36.16046,6.91632,77.59471,
FCR,2016,2016-06-28 08:27:00,3.831,20.9829,2.1865,9.181,36.181925,6.86397,76.98732,
FCR,2016,2016-06-28 08:27:00,3.845,20.9664,2.2259,9.003,36.22497,6.82459,76.52101,
FCR,2016,2016-06-28 08:27:00,3.859,20.9473,2.2824,8.7307,36.246946,6.78943,76.0983,
FCR,2016,2016-06-28 08:27:00,3.869,20.9263,2.3269,8.5044,36.263739,6.75652,75.69835,
FCR,2016,2016-06-28 08:27:00,3.881,20.9041,2.3525,8.3794,36.287845,6.72232,75.28235,
FCR,2016,2016-06-28 08:27:00,3.891,20.881,2.3698,8.3257,36.295621,6.68338,74.81249,
FCR,2016,2016-06-28 08:27:00,3.905,20.8567,2.3839,8.3256,36.295154,6.65935,74.50794,
FCR,2016,2016-06-28 08:27:00,3.922,20.8299,2.398,8.3779,36.304362,6.63885,74.23962,
FCR,2016,2016-06-28 08:27:00,3.938,20.7997,2.4151,8.4988,36.327705,6.61021,73.87551,
FCR,2016,2016-06-28 08:27:00,3.951,20.7667,2.4375,8.7148,36.367397,6.58226,73.5155,
FCR,2016,2016-06-28 08:27:00,3.963,20.7322,2.4696,9.0803,36.411969,6.55508,73.16237,
FCR,2016,2016-06-28 08:27:00,3.976,20.698,2.5091,9.5529,36.439227,6.5241,72.76777,
FCR,2016,2016-06-28 08:27:00,3.992,20.6663,2.5414,9.9691,36.446415,6.49306,72.37641,
FCR,2016,2016-06-28 08:27:00,4.006,20.6379,2.5603,10.3049,36.441463,6.4663,72.03785,
FCR,2016,2016-06-28 08:27:00,4.017,20.6125,2.5713,10.6625,36.429064,6.43308,71.63192,
FCR,2016,2016-06-28 08:27:00,4.027,20.5898,2.5782,11.0215,36.417938,6.40396,71.27581,
FCR,2016,2016-06-28 15:05:00,0.179,23.989,1.1962,1.6829,32.687656,7.82784,92.99234,
FCR,2016,2016-06-28 15:05:00,0.177,23.9735,1.1959,1.6891,32.671436,7.83126,93.00604,
FCR,2016,2016-06-28 15:05:00,0.179,23.9638,1.1971,1.6922,32.6428,7.83383,93.01968,
FCR,2016,2016-06-28 15:05:00,0.181,23.9565,1.1997,1.691,32.618159,7.83719,93.04677,
FCR,2016,2016-06-28 15:05:00,0.182,23.9483,1.2047,1.6907,32.606978,7.84211,93.09098,
FCR,2016,2016-06-28 15:05:00,0.182,23.9374,1.2152,1.6948,32.598254,7.84696,93.12957,
FCR,2016,2016-06-28 15:05:00,0.18,23.9244,1.2337,1.702,32.583649,7.84798,93.119,
FCR,2016,2016-06-28 15:05:00,0.178,23.9108,1.2638,1.713,32.573297,7.85089,93.12983,
FCR,2016,2016-06-28 15:05:00,0.177,23.8978,1.3014,1.7274,32.570452,7.85168,93.11652,
FCR,2016,2016-06-28 15:05:00,0.178,23.8861,1.3324,1.7433,32.568341,7.85567,93.14346,
FCR,2016,2016-06-28 15:05:00,0.18,23.8757,1.3518,1.7628,32.564398,7.85873,93.16155,
FCR,2016,2016-06-28 15:05:00,0.181,23.8668,1.3643,1.7966,32.557571,7.85894,93.14854,
FCR,2016,2016-06-28 15:05:00,0.182,23.8595,1.3727,1.8412,32.554056,7.8612,93.1625,
FCR,2016,2016-06-28 15:05:00,0.181,23.8532,1.3769,1.8708,32.552915,7.86159,93.15621,
FCR,2016,2016-06-28 15:05:00,0.179,23.8473,1.3776,1.8749,32.547831,7.86233,93.15463,
FCR,2016,2016-06-28 15:05:00,0.179,23.8413,1.3787,1.8489,32.541456,7.86326,93.15524,
FCR,2016,2016-06-28 15:05:00,0.179,23.8354,1.3813,1.8008,32.538102,7.86351,93.14786,
FCR,2016,2016-06-28 15:05:00,0.18,23.8294,1.3843,1.7634,32.53888,7.86368,93.13946,
FCR,2016,2016-06-28 15:05:00,0.179,23.8229,1.3889,1.7475,32.537984,7.86454,93.13825,
FCR,2016,2016-06-28 15:05:00,0.178,23.8163,1.3959,1.7407,32.533169,7.8707,93.19964,
FCR,2016,2016-06-28 15:05:00,0.179,23.8102,1.4055,1.7389,32.53117,7.87175,93.2014,
FCR,2016,2016-06-28 15:05:00,0.178,23.8054,1.4171,1.7451,32.527445,7.87368,93.21591,
FCR,2016,2016-06-28 15:05:00,0.178,23.8022,1.4272,1.7564,32.523003,7.87411,93.21546,
FCR,2016,2016-06-28 15:05:00,0.179,23.8003,1.4316,1.7735,32.526684,7.87658,93.24135,
FCR,2016,2016-06-28 15:05:00,0.18,23.7993,1.43,1.8044,32.529445,7.8762,93.23514,
FCR,2016,2016-06-28 15:05:00,0.18,23.7991,1.4244,1.8391,32.53002,7.87332,93.20068,
FCR,2016,2016-06-28 15:05:00,0.178,23.7995,1.4138,1.857,32.532569,7.86898,93.15001,
FCR,2016,2016-06-28 15:05:00,0.177,23.8004,1.3941,1.8572,32.529754,7.86468,93.10064,
FCR,2016,2016-06-28 15:05:00,0.177,23.8014,1.362,1.8386,32.522831,7.85333,92.96801,
FCR,2016,2016-06-28 15:05:00,0.179,23.8022,1.3223,1.7996,32.515964,7.83548,92.75812,
FCR,2016,2016-06-28 15:05:00,0.184,23.8027,1.2874,1.7608,32.511332,7.77838,92.08296,
FCR,2016,2016-06-28 15:05:00,0.188,23.8038,1.2621,1.737,32.513714,7.702,91.18068,
FCR,2016,2016-06-28 15:05:00,0.188,23.8079,1.2422,1.7253,32.525747,7.61212,90.12357,
FCR,2016,2016-06-28 15:05:00,0.181,23.8186,1.2258,1.7203,32.544628,7.47393,88.50522,
FCR,2016,2016-06-28 15:05:00,0.177,23.8408,1.2157,1.7264,32.569379,7.30635,86.55676,
FCR,2016,2016-06-28 15:05:00,0.175,23.8816,1.2145,1.7508,32.598582,7.1212,84.4278,
FCR,2016,2016-06-28 15:05:00,0.176,23.951,1.2216,1.7921,32.621987,6.95291,82.53977,
FCR,2016,2016-06-28 15:05:00,0.178,24.0535,1.2363,1.8614,32.641825,6.82684,81.19855,
FCR,2016,2016-06-28 15:05:00,0.181,24.1743,1.2534,1.953,32.675413,6.75767,80.55729,
FCR,2016,2016-06-28 15:05:00,0.181,24.2887,1.2613,2.017,32.731707,6.72936,80.39093,
FCR,2016,2016-06-28 15:05:00,0.18,24.3813,1.2526,2.0259,32.833737,6.7371,80.62224,
FCR,2016,2016-06-28 15:05:00,0.181,24.4484,1.2256,1.9797,32.984657,6.77018,81.11919,
FCR,2016,2016-06-28 15:05:00,0.182,24.494,1.188,1.8981,33.11247,6.81999,81.78524,
FCR,2016,2016-06-28 15:05:00,0.185,24.524,1.1559,1.8281,33.167079,6.87897,82.53841,
FCR,2016,2016-06-28 15:05:00,0.187,24.5427,1.133,1.7852,33.17508,6.93383,83.22557,
FCR,2016,2016-06-28 15:05:00,0.184,24.552,1.114,1.7582,33.178699,6.99217,83.94025,
FCR,2016,2016-06-28 15:05:00,0.183,24.5532,1.0973,1.75,33.188926,7.04747,84.60599,
FCR,2016,2016-06-28 15:05:00,0.185,24.5489,1.0864,1.7677,33.19446,7.0997,85.22625,
FCR,2016,2016-06-28 15:05:00,0.192,24.542,1.0834,1.8113,33.194773,7.15283,85.85307,
FCR,2016,2016-06-28 15:05:00,0.229,24.5342,1.089,1.888,33.189948,7.20715,86.4925,
FCR,2016,2016-06-28 15:05:00,0.289,24.5265,1.1006,1.9839,33.178699,7.25721,87.08078,
FCR,2016,2016-06-28 15:05:00,0.322,24.5194,1.1121,2.057,33.164039,7.3103,87.70631,
FCR,2016,2016-06-28 15:05:00,0.333,24.513,1.1229,2.0878,33.150077,7.35521,88.23465,
FCR,2016,2016-06-28 15:05:00,0.338,24.5076,1.1351,2.0744,33.143111,7.39848,88.74479,
FCR,2016,2016-06-28 15:05:00,0.334,24.5028,1.1484,2.0108,33.139277,7.43666,89.19492,
FCR,2016,2016-06-28 15:05:00,0.326,24.4982,1.1616,1.9214,33.135551,7.47971,89.70358,
FCR,2016,2016-06-28 15:05:00,0.323,24.4931,1.1718,1.8542,33.136949,7.51993,90.17733,
FCR,2016,2016-06-28 15:05:00,0.323,24.4872,1.1778,1.8247,33.135828,7.55562,90.59542,
FCR,2016,2016-06-28 15:05:00,0.325,24.4814,1.1807,1.8307,33.125876,7.58824,90.97679,
FCR,2016,2016-06-28 15:05:00,0.326,24.4766,1.1819,1.8543,33.120472,7.61902,91.33763,
FCR,2016,2016-06-28 15:05:00,0.326,24.4731,1.1824,1.8571,33.12419,7.6448,91.64077,
FCR,2016,2016-06-28 15:05:00,0.321,24.4707,1.1828,1.8274,33.132007,7.669,91.92675,
FCR,2016,2016-06-28 15:05:00,0.327,24.4688,1.1843,1.7596,33.139996,7.68988,92.17374,
FCR,2016,2016-06-28 15:05:00,0.344,24.4671,1.1882,1.6663,33.142268,7.70276,92.32522,
FCR,2016,2016-06-28 15:05:00,0.361,24.4659,1.1939,1.5971,33.145442,7.72058,92.53682,
FCR,2016,2016-06-28 15:05:00,0.375,24.4653,1.2016,1.5724,33.14836,7.73262,92.68011,
FCR,2016,2016-06-28 15:05:00,0.383,24.4651,1.2128,1.5835,33.135765,7.75288,92.92255,
FCR,2016,2016-06-28 15:05:00,0.389,24.465,1.2248,1.6172,33.108308,7.75118,92.90193,
FCR,2016,2016-06-28 15:05:00,0.395,24.4645,1.2338,1.6517,33.078709,7.767,93.09077,
FCR,2016,2016-06-28 15:05:00,0.399,24.4635,1.2415,1.6733,33.057115,7.776,93.19685,
FCR,2016,2016-06-28 15:05:00,0.4,24.462,1.2478,1.683,33.045787,7.7825,93.27219,
FCR,2016,2016-06-28 15:05:00,0.4,24.4601,1.251,1.6894,33.041702,7.79197,93.38234,
FCR,2016,2016-06-28 15:05:00,0.4,24.458,1.2537,1.6962,33.037757,7.79639,93.43173,
FCR,2016,2016-06-28 15:05:00,0.401,24.4561,1.2593,1.6986,33.024885,7.80483,93.52959,
FCR,2016,2016-06-28 15:05:00,0.404,24.4545,1.2678,1.6948,33.005665,7.80987,93.58714,
FCR,2016,2016-06-28 15:05:00,0.406,24.4531,1.2798,1.6929,32.995015,7.81487,93.64468,
FCR,2016,2016-06-28 15:05:00,0.406,24.4516,1.2942,1.6971,32.99611,7.81888,93.69005,
FCR,2016,2016-06-28 15:05:00,0.407,24.4501,1.3049,1.6971,32.9912,7.82431,93.75247,
FCR,2016,2016-06-28 15:05:00,0.407,24.4484,1.3104,1.6916,32.982986,7.82979,93.81517,
FCR,2016,2016-06-28 15:05:00,0.407,24.4466,1.3141,1.6941,32.991326,7.8342,93.86488,
FCR,2016,2016-06-28 15:05:00,0.408,24.4448,1.317,1.7052,33.01243,7.83593,93.8825,
FCR,2016,2016-06-28 15:05:00,0.409,24.4429,1.3204,1.7165,33.029877,7.84023,93.93073,
FCR,2016,2016-06-28 15:05:00,0.409,24.441,1.3273,1.7252,33.032286,7.83966,93.92057,
FCR,2016,2016-06-28 15:05:00,0.41,24.4391,1.339,1.728,33.018293,7.84648,93.9989,
FCR,2016,2016-06-28 15:05:00,0.409,24.4372,1.3515,1.7291,33.000203,7.84977,94.03502,
FCR,2016,2016-06-28 15:05:00,0.41,24.4355,1.3595,1.739,32.991232,7.84886,94.02117,
FCR,2016,2016-06-28 15:05:00,0.408,24.434,1.3628,1.7534,32.994999,7.85123,94.04694,
FCR,2016,2016-06-28 15:05:00,0.409,24.4327,1.3635,1.7718,33.006496,7.85705,94.11442,
FCR,2016,2016-06-28 15:05:00,0.41,24.4316,1.3603,1.8126,33.022775,7.85809,94.12495,
FCR,2016,2016-06-28 15:05:00,0.41,24.431,1.3565,1.872,33.038157,7.8643,94.19822,
FCR,2016,2016-06-28 15:05:00,0.411,24.4308,1.3603,1.9143,33.034694,7.8637,94.19074,
FCR,2016,2016-06-28 15:05:00,0.409,24.4308,1.3749,1.9323,33.015473,7.86566,94.21418,
FCR,2016,2016-06-28 15:05:00,0.409,24.4308,1.4029,1.9424,32.997414,7.8662,94.22069,
FCR,2016,2016-06-28 15:05:00,0.409,24.4309,1.4403,1.9415,32.98773,7.87205,94.29088,
FCR,2016,2016-06-28 15:05:00,0.411,24.431,1.4711,1.9271,32.995862,7.87598,94.33822,
FCR,2016,2016-06-28 15:05:00,0.411,24.4311,1.4914,1.9046,33.017968,7.88113,94.40003,
FCR,2016,2016-06-28 15:05:00,0.412,24.4309,1.5097,1.8679,33.031881,7.88426,94.43722,
FCR,2016,2016-06-28 15:05:00,0.411,24.4304,1.5273,1.8198,33.031289,7.89069,94.51337,
FCR,2016,2016-06-28 15:05:00,0.412,24.4298,1.538,1.7807,33.026055,7.89553,94.57023,
FCR,2016,2016-06-28 15:05:00,0.411,24.4291,1.5401,1.7573,33.018794,7.90436,94.67482,
FCR,2016,2016-06-28 15:05:00,0.411,24.4285,1.5341,1.7412,33.013582,7.90896,94.72881,
FCR,2016,2016-06-28 15:05:00,0.412,24.4277,1.5218,1.7291,33.011033,7.91597,94.81132,
FCR,2016,2016-06-28 15:05:00,0.412,24.4271,1.5092,1.7247,33.000446,7.9268,94.94,
FCR,2016,2016-06-28 15:05:00,0.413,24.4268,1.4985,1.7233,32.976994,7.93029,94.98125,
FCR,2016,2016-06-28 15:05:00,0.413,24.427,1.4847,1.7201,32.960478,7.94169,95.11813,
FCR,2016,2016-06-28 15:05:00,0.416,24.4276,1.4643,1.7234,32.962531,7.94925,95.2098,
FCR,2016,2016-06-28 15:05:00,0.42,24.4287,1.443,1.7374,32.963655,7.95918,95.3306,
FCR,2016,2016-06-28 15:05:00,0.425,24.4303,1.4306,1.7578,32.956133,7.96605,95.4158,
FCR,2016,2016-06-28 15:05:00,0.43,24.4326,1.4302,1.7891,32.947981,7.96978,95.46456,
FCR,2016,2016-06-28 15:05:00,0.436,24.4357,1.4436,1.8417,32.947047,7.97573,95.54135,
FCR,2016,2016-06-28 15:05:00,0.442,24.4397,1.4669,1.8976,32.959095,7.97094,95.49102,
FCR,2016,2016-06-28 15:05:00,0.451,24.4441,1.488,1.9284,32.977315,7.95384,95.29394,
FCR,2016,2016-06-28 15:05:00,0.463,24.4487,1.5036,1.9411,32.990532,7.91816,94.87454,
FCR,2016,2016-06-28 15:05:00,0.474,24.4539,1.52,1.9505,32.994253,7.85911,94.1762,
FCR,2016,2016-06-28 15:05:00,0.487,24.4606,1.5387,1.9579,32.993478,7.76954,93.11439,
FCR,2016,2016-06-28 15:05:00,0.498,24.4686,1.5551,1.9677,32.994015,7.62883,91.44162,
FCR,2016,2016-06-28 15:05:00,0.51,24.477,1.5698,1.9801,32.996006,7.46515,89.49374,
FCR,2016,2016-06-28 15:05:00,0.519,24.485,1.5874,1.9858,32.999982,7.28879,87.39247,
FCR,2016,2016-06-28 15:05:00,0.525,24.4924,1.6064,1.983,33.000991,7.13655,85.57885,
FCR,2016,2016-06-28 15:05:00,0.53,24.4994,1.6218,1.9742,32.999303,7.00446,84.00572,
FCR,2016,2016-06-28 15:05:00,0.539,24.5054,1.6334,1.963,33.000479,6.89016,82.64419,
FCR,2016,2016-06-28 15:05:00,0.551,24.5099,1.643,1.9578,33.004834,6.79405,81.49813,
FCR,2016,2016-06-28 15:05:00,0.56,24.5127,1.6536,1.9606,33.01353,6.70212,80.39963,
FCR,2016,2016-06-28 15:05:00,0.574,24.5141,1.6661,1.9654,33.016859,6.63038,79.54102,
FCR,2016,2016-06-28 15:05:00,0.589,24.5144,1.6751,1.9664,33.005688,6.56932,78.80901,
FCR,2016,2016-06-28 15:05:00,0.607,24.5138,1.6775,1.9651,32.991068,6.51596,78.16798,
FCR,2016,2016-06-28 15:05:00,0.622,24.512,1.6741,1.9682,32.981127,6.46953,77.60839,
