Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,DO_mgL
BVR,2015,2015-07-20 18:00:00,3.774,18.1496,3.2771,2.8204,4.95878
BVR,2015,2015-07-20 18:00:00,3.803,18.1103,3.3524,2.7689,4.9345
BVR,2015,2015-07-20 18:00:00,3.828,18.0604,3.3485,2.7002,4.90961
BVR,2015,2015-07-20 18:00:00,3.852,17.9925,3.3485,2.7002,4.88996
BVR,2015,2015-07-20 18:00:00,3.874,17.9053,3.3286,2.7517,4.86947
BVR,2015,2015-07-20 18:00:00,3.889,17.8059,2.9636,2.786,4.84413
BVR,2015,2015-07-20 18:00:00,3.891,17.7012,2.9557,2.7002,4.82079
BVR,2015,2015-07-20 18:00:00,3.889,17.5956,2.9676,2.7517,4.79196
BVR,2015,2015-07-20 18:00:00,3.891,17.4947,2.9755,2.7002,4.75869
BVR,2015,2015-07-20 18:00:00,3.906,17.4034,2.9002,2.4599,4.72303
BVR,2015,2015-07-20 18:00:00,3.927,17.3223,2.9002,2.4942,4.68149
BVR,2015,2015-07-20 18:00:00,3.945,17.2485,2.8962,2.5285,4.63962
BVR,2015,2015-07-20 18:00:00,3.97,17.1792,2.924,2.477,4.59439
BVR,2015,2015-07-20 18:00:00,4.008,17.1128,3.0231,2.7689,4.55131
BVR,2015,2015-07-20 18:00:00,4.039,17.0467,3.0311,2.7174,4.5035
BVR,2015,2015-07-20 18:00:00,4.067,16.9784,3.0351,2.7517,4.45867
BVR,2015,2015-07-20 18:00:00,4.099,16.9058,3.0231,2.7517,4.41356
BVR,2015,2015-07-20 18:00:00,4.126,16.828,3.0112,2.7174,4.36518
BVR,2015,2015-07-20 18:00:00,4.144,16.7461,2.9835,2.7174,4.31229
BVR,2015,2015-07-20 18:00:00,4.158,16.6628,2.9755,2.7002,4.27447
BVR,2015,2015-07-20 18:00:00,4.172,16.5801,2.9557,2.6315,4.23582
BVR,2015,2015-07-20 18:00:00,4.182,16.4977,2.9557,2.7345,4.201
BVR,2015,2015-07-20 18:00:00,4.194,16.4123,2.9795,2.4084,4.17135
BVR,2015,2015-07-20 18:00:00,4.212,16.3208,2.9517,2.3912,4.13699
BVR,2015,2015-07-20 18:00:00,4.235,16.2212,2.9676,2.477,4.09984
BVR,2015,2015-07-20 18:00:00,4.263,16.1138,2.9795,2.5285,4.0872
BVR,2015,2015-07-20 18:00:00,4.283,15.9995,3.043,2.4084,4.07801
BVR,2015,2015-07-20 18:00:00,4.303,15.8791,3.0271,2.4427,4.06711
BVR,2015,2015-07-20 18:00:00,4.319,15.7535,3.0351,2.5285,4.05767
BVR,2015,2015-07-20 18:00:00,4.331,15.6245,3.043,2.4255,4.03648
BVR,2015,2015-07-20 18:00:00,4.344,15.496,2.7097,2.374,4.01536
BVR,2015,2015-07-20 18:00:00,4.363,15.3723,2.7097,2.477,3.98933
BVR,2015,2015-07-20 18:00:00,4.387,15.2561,2.7296,2.4599,3.95143
BVR,2015,2015-07-20 18:00:00,4.413,15.1479,2.7018,2.3912,3.90885
BVR,2015,2015-07-20 18:00:00,4.439,15.0493,2.7097,2.3912,3.85147
BVR,2015,2015-07-20 18:00:00,4.465,14.9643,2.9002,2.5114,3.78156
BVR,2015,2015-07-20 18:00:00,4.493,14.8945,2.9121,2.374,3.7059
BVR,2015,2015-07-20 18:00:00,4.522,14.8365,2.8962,2.4599,3.62532
BVR,2015,2015-07-20 18:00:00,4.552,14.7834,2.8922,2.5114,3.55138
BVR,2015,2015-07-20 18:00:00,4.575,14.7298,3.2215,2.4427,3.47437
BVR,2015,2015-07-20 18:00:00,4.591,14.6758,3.2096,2.4942,3.40188
BVR,2015,2015-07-20 18:00:00,4.607,14.623,3.2017,2.5114,3.32619
BVR,2015,2015-07-20 18:00:00,4.63,14.5694,3.2136,2.5285,3.25209
BVR,2015,2015-07-20 18:00:00,4.645,14.5094,3.2295,2.4084,3.17741
BVR,2015,2015-07-20 18:00:00,4.653,14.4387,3.2056,2.4427,3.10899
BVR,2015,2015-07-20 18:00:00,4.655,14.3579,3.2017,2.4427,3.04123
BVR,2015,2015-07-20 18:00:00,4.661,14.2714,3.2215,2.4255,2.98385
BVR,2015,2015-07-20 18:00:00,4.674,14.184,3.3921,2.3569,2.92645
BVR,2015,2015-07-20 18:00:00,4.686,14.0975,3.3881,2.4427,2.87297
BVR,2015,2015-07-20 18:00:00,4.693,14.0102,3.4119,2.477,2.8384
BVR,2015,2015-07-20 18:00:00,4.696,13.9181,3.4239,2.4427,2.79512
BVR,2015,2015-07-20 18:00:00,4.701,13.8185,3.4119,2.4084,2.7529
BVR,2015,2015-07-20 18:00:00,4.716,13.7114,3.0271,2.4599,2.71304
BVR,2015,2015-07-20 18:00:00,4.745,13.5994,3.043,2.477,2.67537
BVR,2015,2015-07-20 18:00:00,4.778,13.4866,3.0351,2.4427,2.63672
BVR,2015,2015-07-20 18:00:00,4.802,13.3781,3.0192,2.5114,2.59305
BVR,2015,2015-07-20 18:00:00,4.82,13.278,3.7333,2.4599,2.55628
BVR,2015,2015-07-20 18:00:00,4.834,13.1887,3.7254,2.477,2.51854
BVR,2015,2015-07-20 18:00:00,4.852,13.1091,3.7254,2.4255,2.48055
BVR,2015,2015-07-20 18:00:00,4.878,13.0357,3.7293,2.5114,2.44863
BVR,2015,2015-07-20 18:00:00,4.91,12.9646,4.0467,2.477,2.41183
BVR,2015,2015-07-20 18:00:00,4.945,12.8935,4.011,2.374,2.37524
BVR,2015,2015-07-20 18:00:00,4.979,12.8212,4.0388,2.4599,2.33518
BVR,2015,2015-07-20 18:00:00,5.01,12.7481,4.0388,2.5285,2.29431
BVR,2015,2015-07-20 18:00:00,5.036,12.6752,4.3403,2.6659,2.25389
BVR,2015,2015-07-20 18:00:00,5.055,12.6038,4.3562,2.7345,2.22151
BVR,2015,2015-07-20 18:00:00,5.066,12.5354,4.3641,2.7345,2.18557
BVR,2015,2015-07-20 18:00:00,5.078,12.4717,4.3641,2.683,2.15028
BVR,2015,2015-07-20 18:00:00,5.092,12.4123,4.3443,2.683,2.11309
BVR,2015,2015-07-20 18:00:00,5.109,12.3549,4.2967,2.7345,2.08109
BVR,2015,2015-07-20 18:00:00,5.13,12.2974,4.3086,2.7345,2.04515
BVR,2015,2015-07-20 18:00:00,5.155,12.2389,4.2927,2.7517,2.00411
BVR,2015,2015-07-20 18:00:00,5.177,12.1798,4.2887,2.786,1.96927
BVR,2015,2015-07-20 18:00:00,5.202,12.1205,4.1895,2.889,1.93639
BVR,2015,2015-07-20 18:00:00,5.233,12.0606,4.1816,2.8547,1.90785
BVR,2015,2015-07-20 18:00:00,5.253,11.999,4.1459,2.8375,1.88249
BVR,2015,2015-07-20 18:00:00,5.265,11.9351,4.1538,2.8547,1.86646
BVR,2015,2015-07-20 18:00:00,5.281,11.8691,3.7849,2.8375,1.86148
BVR,2015,2015-07-20 18:00:00,5.3,11.8036,3.7928,2.889,1.85162
BVR,2015,2015-07-20 18:00:00,5.324,11.7413,3.7809,2.9405,1.84441
BVR,2015,2015-07-20 18:00:00,5.348,11.6827,3.8007,2.9234,1.83003
BVR,2015,2015-07-20 18:00:00,5.369,11.6266,3.1025,3.1637,1.81675
BVR,2015,2015-07-20 18:00:00,5.388,11.5723,3.0668,3.1294,1.79635
BVR,2015,2015-07-20 18:00:00,5.41,11.5204,3.0946,3.198,1.77508
BVR,2015,2015-07-20 18:00:00,5.434,11.4722,3.1025,3.1637,1.74343
BVR,2015,2015-07-20 18:00:00,5.463,11.4293,3.0946,3.1294,1.71026
BVR,2015,2015-07-20 18:00:00,5.497,11.3925,3.2096,3.4727,1.67324
BVR,2015,2015-07-20 18:00:00,5.516,11.3599,3.2334,3.4384,1.63264
BVR,2015,2015-07-20 18:00:00,5.529,11.329,3.2255,3.4384,1.58531
BVR,2015,2015-07-20 18:00:00,5.548,11.2973,3.2136,3.3869,1.54595
BVR,2015,2015-07-20 18:00:00,5.565,11.2646,3.9912,3.4727,1.50183
BVR,2015,2015-07-20 18:00:00,5.58,11.2318,3.9832,3.3697,1.46433
BVR,2015,2015-07-20 18:00:00,5.594,11.1982,3.9555,3.4212,1.42832
BVR,2015,2015-07-20 18:00:00,5.61,11.1621,3.9793,3.4384,1.39257
BVR,2015,2015-07-20 18:00:00,5.623,11.1229,3.4794,3.713,1.36007
BVR,2015,2015-07-20 18:00:00,5.636,11.0812,3.4794,3.6615,1.32807
BVR,2015,2015-07-20 18:00:00,5.661,11.0385,3.4794,3.816,1.30221
BVR,2015,2015-07-20 18:00:00,5.69,10.9961,3.4873,3.713,1.27454
BVR,2015,2015-07-20 18:00:00,5.72,10.9527,3.4159,3.713,1.2446
BVR,2015,2015-07-20 18:00:00,5.74,10.9061,3.408,3.6444,1.21678
BVR,2015,2015-07-20 18:00:00,5.748,10.8567,3.4119,3.7302,1.18948
BVR,2015,2015-07-20 18:00:00,5.759,10.8073,3.4199,3.7302,1.16512
BVR,2015,2015-07-20 18:00:00,5.775,10.761,3.4239,3.6615,1.13826
BVR,2015,2015-07-20 18:00:00,5.794,10.7184,3.4119,3.713,1.1139
BVR,2015,2015-07-20 18:00:00,5.816,10.6787,3.408,3.713,1.08782
BVR,2015,2015-07-20 18:00:00,5.845,10.6404,3.4159,3.6959,1.07572
BVR,2015,2015-07-20 18:00:00,5.873,10.6027,3.408,3.6959,1.05523
BVR,2015,2015-07-20 18:00:00,5.899,10.5647,3.3524,4.5885,1.03117
BVR,2015,2015-07-20 18:00:00,5.928,10.5272,3.3643,4.6228,1.01864
BVR,2015,2015-07-20 18:00:00,5.958,10.4915,3.3445,4.537,1.00334
BVR,2015,2015-07-20 18:00:00,5.979,10.4581,3.3604,4.5713,0.99412
BVR,2015,2015-07-20 18:00:00,5.99,10.4264,3.4199,4.2623,0.9861
BVR,2015,2015-07-20 18:00:00,6.009,10.3959,3.4159,4.2108,0.97531
BVR,2015,2015-07-20 18:00:00,6.033,10.367,3.4199,4.228,0.96439
BVR,2015,2015-07-20 18:00:00,6.053,10.3401,3.408,4.2795,0.95405
BVR,2015,2015-07-20 18:00:00,6.087,10.3136,3.4873,4.2108,0.94796
BVR,2015,2015-07-20 18:00:00,6.122,10.2848,3.4754,4.2452,0.94137
BVR,2015,2015-07-20 18:00:00,6.144,10.2535,3.4635,4.2452,0.93876
BVR,2015,2015-07-20 18:00:00,6.158,10.223,3.4794,4.2967,0.95478
BVR,2015,2015-07-20 18:00:00,6.171,10.1955,3.4834,4.1937,0.97557
BVR,2015,2015-07-20 18:00:00,6.191,10.1698,3.5389,4.2967,1.01287
BVR,2015,2015-07-20 18:00:00,6.211,10.1427,3.5429,4.2795,1.0536
BVR,2015,2015-07-20 18:00:00,6.232,10.113,3.5508,4.228,1.10523
BVR,2015,2015-07-20 18:00:00,6.253,10.0817,3.5191,4.228,1.15078
BVR,2015,2015-07-20 18:00:00,6.284,10.0504,3.4,4.5713,1.19183
BVR,2015,2015-07-20 18:00:00,6.329,10.0201,3.404,4.5885,1.22341
BVR,2015,2015-07-20 18:00:00,6.365,9.9913,3.4159,4.5027,1.2395
BVR,2015,2015-07-20 18:00:00,6.383,9.9644,3.4159,4.5885,1.25398
BVR,2015,2015-07-20 18:00:00,6.394,9.9389,3.2255,4.7945,1.25325
BVR,2015,2015-07-20 18:00:00,6.405,9.9131,3.2255,4.7945,1.2481
BVR,2015,2015-07-20 18:00:00,6.418,9.8842,3.2255,4.8288,1.22882
BVR,2015,2015-07-20 18:00:00,6.441,9.8501,3.2175,4.8117,1.18469
BVR,2015,2015-07-20 18:00:00,6.468,9.8116,3.0946,4.7773,1.12444
BVR,2015,2015-07-20 18:00:00,6.502,9.7713,3.0906,4.743,1.04192
BVR,2015,2015-07-20 18:00:00,6.535,9.733,3.0906,4.8117,0.93114
BVR,2015,2015-07-20 18:00:00,6.567,9.7,3.1065,4.846,0.82105
BVR,2015,2015-07-20 18:00:00,6.585,9.6738,3.0985,4.7773,0.7257
BVR,2015,2015-07-20 18:00:00,6.594,9.6527,3.3961,4.7773,0.64253
BVR,2015,2015-07-20 18:00:00,6.606,9.633,3.4239,4.7602,0.57872
BVR,2015,2015-07-20 18:00:00,6.632,9.6128,3.4159,4.7773,0.5365
BVR,2015,2015-07-20 18:00:00,6.669,9.5931,3.4,4.7258,0.50017
BVR,2015,2015-07-20 18:00:00,6.705,9.5754,4.1618,4.846,0.47263
BVR,2015,2015-07-20 18:00:00,6.74,9.5575,4.1816,4.7945,0.44889
BVR,2015,2015-07-20 18:00:00,6.767,9.5343,4.1657,4.7773,0.41616
BVR,2015,2015-07-20 18:00:00,6.792,9.5021,4.1618,4.8288,0.38187
BVR,2015,2015-07-20 18:00:00,6.819,9.4641,3.9198,4.7773,0.35286
BVR,2015,2015-07-20 18:00:00,6.847,9.4263,3.9198,4.7773,0.32691
BVR,2015,2015-07-20 18:00:00,6.876,9.3923,3.9118,4.7602,0.29736
BVR,2015,2015-07-20 18:00:00,6.906,9.3633,3.9079,4.8975,0.27267
BVR,2015,2015-07-20 18:00:00,6.923,9.3397,3.5944,4.743,0.25375
BVR,2015,2015-07-20 18:00:00,6.932,9.3197,3.5905,4.7773,0.23499
BVR,2015,2015-07-20 18:00:00,6.946,9.2998,3.5984,4.7773,0.21572
BVR,2015,2015-07-20 18:00:00,6.966,9.2768,3.5944,4.7945,0.1988
BVR,2015,2015-07-20 18:00:00,6.991,9.2492,3.6222,4.8803,0.18956
BVR,2015,2015-07-20 18:00:00,7.019,9.2185,4.0864,5.5842,0.17979
BVR,2015,2015-07-20 18:00:00,7.041,9.1886,4.0983,5.67,0.17389
BVR,2015,2015-07-20 18:00:00,7.06,9.1622,4.1261,5.6013,0.17279
BVR,2015,2015-07-20 18:00:00,7.082,9.1389,4.1261,5.567,0.17073
BVR,2015,2015-07-20 18:00:00,7.103,9.1175,4.4316,8.0733,0.16488
BVR,2015,2015-07-20 18:00:00,7.126,9.0964,4.4276,7.9875,0.15718
BVR,2015,2015-07-20 18:00:00,7.153,9.0729,4.4157,8.0218,0.1544
BVR,2015,2015-07-20 18:00:00,7.18,9.0443,4.4157,8.0046,0.14842
BVR,2015,2015-07-20 18:00:00,7.218,9.0119,7.0778,12.4164,0.14342
BVR,2015,2015-07-20 18:00:00,7.26,8.9791,7.0659,12.4164,0.13964
BVR,2015,2015-07-20 18:00:00,7.292,8.9489,7.0579,12.3306,0.13498
BVR,2015,2015-07-20 18:00:00,7.318,8.9226,7.0698,12.3477,0.13237
BVR,2015,2015-07-20 18:00:00,7.337,8.901,9.7359,13.4807,0.12681
BVR,2015,2015-07-20 18:00:00,7.345,8.8836,9.7399,13.3949,0.12302
BVR,2015,2015-07-20 18:00:00,7.356,8.8683,9.728,13.412,0.12152
BVR,2015,2015-07-20 18:00:00,7.384,8.852,9.7438,13.3949,0.12348
BVR,2015,2015-07-20 18:00:00,7.421,8.8324,9.7478,13.4979,0.1261
BVR,2015,2015-07-20 18:00:00,7.459,8.8102,9.4741,12.3821,0.11585
BVR,2015,2015-07-20 18:00:00,7.494,8.7889,9.482,12.3992,0.11509
BVR,2015,2015-07-20 18:00:00,7.528,8.7724,9.4701,12.3992,0.1134
BVR,2015,2015-07-20 18:00:00,7.549,8.7625,9.4741,12.3477,0.10605
BVR,2015,2015-07-20 18:00:00,7.563,8.7579,8.9623,11.9014,0.10624
BVR,2015,2015-07-20 18:00:00,7.576,8.7554,8.9781,11.8156,0.10508
BVR,2015,2015-07-20 18:00:00,7.599,8.7511,8.99,11.8156,0.10933
BVR,2015,2015-07-20 18:00:00,7.631,8.7411,8.9424,11.7984,0.10514
BVR,2015,2015-07-20 18:00:00,7.667,8.7237,9.4661,11.8671,0.10323
BVR,2015,2015-07-20 18:00:00,7.709,8.6992,9.5018,11.8671,0.10436
BVR,2015,2015-07-20 18:00:00,7.751,8.6699,9.482,11.7984,0.09979
BVR,2015,2015-07-20 18:00:00,7.781,8.6395,9.4701,11.8842,0.10429
BVR,2015,2015-07-20 18:00:00,7.799,8.6111,10.327,11.3006,0.10322
BVR,2015,2015-07-20 18:00:00,7.81,8.5865,10.3707,11.2662,0.10146
BVR,2015,2015-07-20 18:00:00,7.819,8.5654,10.3548,11.3006,0.10507
BVR,2015,2015-07-20 18:00:00,7.837,8.5464,10.3469,11.3521,0.10158
BVR,2015,2015-07-20 18:00:00,7.865,8.5283,10.3707,11.2834,0.09738
BVR,2015,2015-07-20 18:00:00,7.9,8.5103,10.6841,10.8027,0.09493
BVR,2015,2015-07-20 18:00:00,7.937,8.4928,10.6643,10.6997,0.10373
BVR,2015,2015-07-20 18:00:00,7.969,8.476,10.6881,10.7856,0.09201
BVR,2015,2015-07-20 18:00:00,7.994,8.4604,10.7079,10.8027,0.10181
BVR,2015,2015-07-20 18:00:00,8.008,8.4461,9.9065,9.8758,0.09472
BVR,2015,2015-07-20 18:00:00,8.019,8.4329,9.9224,9.9444,0.09675
BVR,2015,2015-07-20 18:00:00,8.034,8.4205,9.9224,9.9444,0.09951
BVR,2015,2015-07-20 18:00:00,8.058,8.4085,9.9303,9.8758,0.09229
BVR,2015,2015-07-20 18:00:00,8.089,8.397,9.5336,9.7899,0.09706
BVR,2015,2015-07-20 18:00:00,8.123,8.3857,9.5415,9.7556,0.09121
BVR,2015,2015-07-20 18:00:00,8.156,8.3741,9.5494,9.6698,0.08698
BVR,2015,2015-07-20 18:00:00,8.184,8.3619,9.5296,9.6354,0.09146
BVR,2015,2015-07-20 18:00:00,8.203,8.3495,9.2201,9.7899,0.08907
BVR,2015,2015-07-20 18:00:00,8.22,8.3377,9.113,9.6698,0.09327
BVR,2015,2015-07-20 18:00:00,8.243,8.327,9.0813,9.6698,0.08667
BVR,2015,2015-07-20 18:00:00,8.268,8.3177,9.0932,9.7213,0.09104
BVR,2015,2015-07-20 18:00:00,8.288,8.3095,9.113,9.6869,0.08477
BVR,2015,2015-07-20 18:00:00,8.31,8.3018,7.9466,7.7471,0.08683
BVR,2015,2015-07-20 18:00:00,8.337,8.2941,7.9308,7.7986,0.08482
BVR,2015,2015-07-20 18:00:00,8.366,8.2868,7.9347,7.8158,0.08398
BVR,2015,2015-07-20 18:00:00,8.399,8.2799,7.9546,7.7986,0.08855
BVR,2015,2015-07-20 18:00:00,8.431,8.2739,6.0661,7.4896,0.0848
BVR,2015,2015-07-20 18:00:00,8.454,8.2685,6.0542,7.524,0.08558
BVR,2015,2015-07-20 18:00:00,8.464,8.2633,6.0899,7.4896,0.08994
BVR,2015,2015-07-20 18:00:00,8.472,8.2579,6.074,7.421,0.08973
BVR,2015,2015-07-20 18:00:00,8.492,8.2521,5.8757,6.1507,0.09125
BVR,2015,2015-07-20 18:00:00,8.519,8.2461,5.8995,6.2193,0.08648
BVR,2015,2015-07-20 18:00:00,8.545,8.2398,5.9034,6.1335,0.0813
BVR,2015,2015-07-20 18:00:00,8.567,8.2332,5.8915,6.1507,0.08493
BVR,2015,2015-07-20 18:00:00,8.578,8.2264,6.0145,6.1678,0.08203
BVR,2015,2015-07-20 18:00:00,8.585,8.2198,6.4509,6.1335,0.08282
BVR,2015,2015-07-20 18:00:00,8.606,8.2136,6.4509,6.1163,0.07942
BVR,2015,2015-07-20 18:00:00,8.64,8.2081,6.4351,6.1507,0.08515
BVR,2015,2015-07-20 18:00:00,8.675,8.2034,6.4509,6.2193,0.08572
BVR,2015,2015-07-20 18:00:00,8.699,8.1988,6.9548,6.1507,0.0833
BVR,2015,2015-07-20 18:00:00,8.716,8.1933,6.9469,6.1163,0.08657
BVR,2015,2015-07-20 18:00:00,8.733,8.1866,6.923,6.1335,0.08625
BVR,2015,2015-07-20 18:00:00,8.761,8.1791,6.9627,6.185,0.08107
BVR,2015,2015-07-20 18:00:00,8.797,8.1717,6.5025,6.1163,0.07611
BVR,2015,2015-07-20 18:00:00,8.835,8.1647,6.5065,6.1507,0.08351
BVR,2015,2015-07-20 18:00:00,8.869,8.1586,6.5104,6.185,0.08207
BVR,2015,2015-07-20 18:00:00,8.888,8.1535,6.5263,6.185,0.08352
BVR,2015,2015-07-20 18:00:00,8.895,8.1499,4.6022,6.1163,0.0804
BVR,2015,2015-07-20 18:00:00,8.904,8.1474,4.6101,6.1678,0.08111
BVR,2015,2015-07-20 18:00:00,8.929,8.1447,4.6299,6.1678,0.08199
BVR,2015,2015-07-20 18:00:00,8.961,8.1415,4.6061,6.0992,0.07866
BVR,2015,2015-07-20 18:00:00,8.994,8.1383,4.6101,5.8588,0.07852
BVR,2015,2015-07-20 18:00:00,9.03,8.135,4.6815,5.9618,0.07601
BVR,2015,2015-07-20 18:00:00,9.066,8.1311,4.6815,5.8932,0.07631
BVR,2015,2015-07-20 18:00:00,9.101,8.1265,4.6855,5.8417,0.07696
BVR,2015,2015-07-20 18:00:00,9.131,8.1214,4.6656,5.9275,0.07743
BVR,2015,2015-07-20 18:00:00,9.149,8.1162,4.13,6.1163,0.08099
BVR,2015,2015-07-20 18:00:00,9.16,8.1114,4.1062,6.1335,0.07812
BVR,2015,2015-07-20 18:00:00,9.169,8.1074,4.0943,6.1507,0.07894
BVR,2015,2015-07-20 18:00:00,9.179,8.1041,4.1221,6.1507,0.0776
BVR,2015,2015-07-20 18:00:00,9.186,8.1002,3.4794,5.4812,0.08039
BVR,2015,2015-07-20 18:00:00,9.197,8.0947,3.4675,5.6357,0.0828
BVR,2015,2015-07-20 18:00:00,9.218,8.0876,3.4715,5.6528,0.08289
BVR,2015,2015-07-20 18:00:00,9.252,8.0797,3.4834,5.6185,0.07759
BVR,2015,2015-07-20 18:00:00,9.297,8.0717,3.3247,5.6185,0.07927
BVR,2015,2015-07-20 18:00:00,9.334,8.0648,3.3524,5.7215,0.07587
BVR,2015,2015-07-20 18:00:00,9.357,8.0599,3.3405,5.6528,0.07764
BVR,2015,2015-07-20 18:00:00,9.367,8.058,3.3445,5.567,0.07434
BVR,2015,2015-07-20 18:00:00,9.374,8.0591,3.3326,5.1378,0.07876
BVR,2015,2015-07-20 18:00:00,9.397,8.0626,3.2295,5.1035,0.07742
BVR,2015,2015-07-20 18:00:00,9.431,8.0672,3.2295,5.0177,0.07809
BVR,2015,2015-07-20 18:00:00,9.468,8.071,3.2295,5.052,0.08217
BVR,2015,2015-07-20 18:00:00,9.506,8.0718,3.1937,5.1207,0.07967
BVR,2015,2015-07-20 18:00:00,9.549,8.0684,3.166,5.6185,0.07654
BVR,2015,2015-07-20 18:00:00,9.582,8.0609,3.1382,5.567,0.07407
BVR,2015,2015-07-20 18:00:00,9.595,8.0504,3.1461,5.5842,0.07364
BVR,2015,2015-07-20 18:00:00,9.595,8.0385,3.166,5.6528,0.07436
BVR,2015,2015-07-20 18:00:00,9.596,8.0269,2.7296,5.0177,0.0757
BVR,2015,2015-07-20 18:00:00,9.599,8.0167,2.7137,5.0348,0.07317
BVR,2015,2015-07-20 18:00:00,9.602,8.0084,2.7018,5.1378,0.0756
BVR,2015,2015-07-20 18:00:00,9.61,8.002,2.7216,5.155,0.07534
BVR,2015,2015-07-20 18:00:00,9.624,7.9969,2.9002,4.4683,0.07488
BVR,2015,2015-07-20 18:00:00,9.646,7.9923,2.8962,4.5542,0.07383
BVR,2015,2015-07-20 18:00:00,9.675,7.988,2.9121,4.5713,0.06833
BVR,2015,2015-07-20 18:00:00,9.711,7.9835,2.9081,4.5198,0.06815
BVR,2015,2015-07-20 18:00:00,9.752,7.9787,2.8883,5.3095,0.07059
BVR,2015,2015-07-20 18:00:00,9.785,7.9736,2.7891,5.3953,0.07249
BVR,2015,2015-07-20 18:00:00,9.807,7.9682,2.7692,5.3438,0.07371
BVR,2015,2015-07-20 18:00:00,9.819,7.9624,2.7692,5.2923,0.07551
BVR,2015,2015-07-20 18:00:00,9.834,7.9565,2.7811,5.361,0.07353
BVR,2015,2015-07-20 18:00:00,9.859,7.9508,2.6582,5.1207,0.07826
BVR,2015,2015-07-20 18:00:00,9.89,7.9455,2.6542,5.1207,0.07679
BVR,2015,2015-07-20 18:00:00,9.927,7.9407,2.6423,5.1035,0.07261
BVR,2015,2015-07-20 18:00:00,9.961,7.9365,2.6582,5.052,0.07377
BVR,2015,2015-07-20 18:00:00,9.984,7.9326,2.4677,5.0692,0.07435
BVR,2015,2015-07-20 18:00:00,10,7.9285,2.4519,5.0863,0.07006
BVR,2015,2015-07-20 18:00:00,10.017,7.9241,2.4796,5.0177,0.07206
BVR,2015,2015-07-20 18:00:00,10.035,7.9195,2.4598,5.0692,0.07224
BVR,2015,2015-07-20 18:00:00,10.055,7.9149,2.3289,5.052,0.07322
BVR,2015,2015-07-20 18:00:00,10.076,7.9107,2.3249,5.0863,0.07142
BVR,2015,2015-07-20 18:00:00,10.089,7.907,2.3487,5.0863,0.07018
BVR,2015,2015-07-20 18:00:00,10.096,7.9036,2.3447,5.0348,0.07313
BVR,2015,2015-07-20 18:00:00,10.105,7.9003,2.3249,4.8117,0.07713
BVR,2015,2015-07-20 18:00:00,10.13,7.897,2.4082,4.9147,0.07602
BVR,2015,2015-07-20 18:00:00,10.169,7.8935,2.3884,4.7602,0.07353
BVR,2015,2015-07-20 18:00:00,10.208,7.8899,2.4082,4.7602,0.07718
BVR,2015,2015-07-20 18:00:00,10.237,7.8861,2.3765,4.8288,0.07679
BVR,2015,2015-07-20 18:00:00,10.255,7.8824,2.4003,4.7945,0.07462
BVR,2015,2015-07-20 18:00:00,10.263,7.8785,2.4003,4.7602,0.07325
BVR,2015,2015-07-20 18:00:00,10.27,7.8742,2.3923,4.8288,0.07142
BVR,2015,2015-07-20 18:00:00,10.288,7.869,2.4042,4.8117,0.06782
BVR,2015,2015-07-20 18:00:00,10.319,7.8624,2.4003,4.743,0.0733
BVR,2015,2015-07-20 18:00:00,10.348,7.8547,2.3844,4.7945,0.07528
BVR,2015,2015-07-20 18:00:00,10.379,7.8459,2.3923,4.8803,0.0723
BVR,2015,2015-07-20 18:00:00,10.417,7.8366,2.4042,4.8117,0.07264
BVR,2015,2015-07-20 18:00:00,10.446,7.8273,2.3289,5.0863,0.07286
BVR,2015,2015-07-20 19:00:03,0.242,27.0006,1.3648,2.4255,7.20496
BVR,2015,2015-07-20 19:00:03,0.245,27.0024,1.3926,2.4942,7.20631
BVR,2015,2015-07-20 19:00:03,0.249,27.0046,1.3807,2.4942,7.20743
BVR,2015,2015-07-20 19:00:03,0.255,27.0069,1.3648,2.4084,7.2059
BVR,2015,2015-07-20 19:00:03,0.267,27.0089,1.3608,2.4255,7.2059
BVR,2015,2015-07-20 19:00:03,0.283,27.0106,1.3251,2.4599,7.20246
BVR,2015,2015-07-20 19:00:03,0.299,27.0117,1.3291,2.4084,7.199
BVR,2015,2015-07-20 19:00:03,0.312,27.0122,1.3093,2.4942,7.19587
BVR,2015,2015-07-20 19:00:03,0.329,27.0126,1.3093,2.5114,7.19574
BVR,2015,2015-07-20 19:00:03,0.352,27.0129,1.4005,2.4255,7.19426
BVR,2015,2015-07-20 19:00:03,0.384,27.0132,1.3767,2.4599,7.18951
BVR,2015,2015-07-20 19:00:03,0.423,27.0134,1.3608,2.5285,7.18595
BVR,2015,2015-07-20 19:00:03,0.455,27.0135,1.3767,2.5114,7.1788
BVR,2015,2015-07-20 19:00:03,0.475,27.0136,1.4957,2.4255,7.1676
BVR,2015,2015-07-20 19:00:03,0.485,27.0137,1.5037,2.4427,7.15913
BVR,2015,2015-07-20 19:00:03,0.493,27.0137,1.5195,2.4427,7.15789
BVR,2015,2015-07-20 19:00:03,0.503,27.0137,1.5076,2.4255,7.16746
BVR,2015,2015-07-20 19:00:03,0.511,27.0139,1.5116,2.4599,7.17855
BVR,2015,2015-07-20 19:00:03,0.519,27.0147,1.4997,2.4599,7.18852
BVR,2015,2015-07-20 19:00:03,0.531,27.0158,1.5235,2.374,7.19367
