Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,COND_uScm,DO_mgL,PSAT,
FCR,2016,2016-05-16 12:00:00,0.664,16.7848,3.4172,2.2028,27.483832,9.65478,99.46602,
FCR,2016,2016-05-16 12:00:00,0.676,16.7816,3.4191,2.1969,27.454196,9.65906,99.50343,
FCR,2016,2016-05-16 12:00:00,0.684,16.7785,3.4192,2.1895,27.459635,9.66125,99.5195,
FCR,2016,2016-05-16 12:00:00,0.697,16.7753,3.418,2.1809,27.477554,9.65604,99.45921,
FCR,2016,2016-05-16 12:00:00,0.712,16.7719,3.4148,2.1781,27.484676,9.64569,99.34547,
FCR,2016,2016-05-16 12:00:00,0.724,16.7682,3.4092,2.1836,27.488913,9.63387,99.21607,
FCR,2016,2016-05-16 12:00:00,0.734,16.7642,3.4028,2.1887,27.503417,9.62177,99.08309,
FCR,2016,2016-05-16 12:00:00,0.743,16.7595,3.3968,2.1868,27.528048,9.60734,98.92483,
FCR,2016,2016-05-16 12:00:00,0.753,16.7543,3.3927,2.1853,27.547333,9.59609,98.79822,
FCR,2016,2016-05-16 12:00:00,0.765,16.7486,3.3906,2.1872,27.564408,9.58591,98.68161,
FCR,2016,2016-05-16 12:00:00,0.776,16.7425,3.3892,2.1896,27.579821,9.58464,98.6559,
FCR,2016,2016-05-16 12:00:00,0.789,16.7361,3.388,2.1932,27.577641,9.5842,98.63815,
FCR,2016,2016-05-16 12:00:00,0.8,16.7302,3.3879,2.1967,27.567308,9.58457,98.62981,
FCR,2016,2016-05-16 12:00:00,0.81,16.7253,3.3898,2.1953,27.562097,9.58839,98.6589,
FCR,2016,2016-05-16 12:00:00,0.819,16.722,3.3932,2.1873,27.552602,9.60012,98.77278,
FCR,2016,2016-05-16 12:00:00,0.828,16.7204,3.3955,2.1811,27.534287,9.60549,98.82476,
FCR,2016,2016-05-16 12:00:00,0.84,16.7204,3.3951,2.1807,27.50828,9.60774,98.84784,
FCR,2016,2016-05-16 12:00:00,0.852,16.7216,3.3905,2.1836,27.477665,9.61683,98.94383,
FCR,2016,2016-05-16 12:00:00,0.863,16.7237,3.3714,2.1884,27.456321,9.62444,99.02649,
FCR,2016,2016-05-16 12:00:00,0.874,16.726,3.3119,2.1872,27.452582,9.63054,99.09405,
FCR,2016,2016-05-16 12:00:00,0.888,16.7284,3.2038,2.1785,27.467455,9.63138,99.10767,
FCR,2016,2016-05-16 12:00:00,0.899,16.7307,3.0815,2.1726,27.492883,9.63675,99.1677,
FCR,2016,2016-05-16 12:00:00,0.91,16.7327,2.9766,2.1747,27.513604,9.63504,99.15434,
FCR,2016,2016-05-16 12:00:00,0.919,16.7341,2.8926,2.1809,27.519113,9.6333,99.13936,
FCR,2016,2016-05-16 12:00:00,0.929,16.7349,2.8272,2.1871,27.520899,9.62639,99.06987,
FCR,2016,2016-05-16 12:00:00,0.944,16.7352,2.7786,2.1939,27.53146,9.61557,98.95916,
FCR,2016,2016-05-16 12:00:00,0.959,16.7349,2.7436,2.1961,27.531571,9.60705,98.87084,
FCR,2016,2016-05-16 12:00:00,0.973,16.7339,2.7193,2.1908,27.509239,9.59843,98.78,
FCR,2016,2016-05-16 12:00:00,0.988,16.7324,2.702,2.1882,27.482553,9.59191,98.70986,
FCR,2016,2016-05-16 12:00:00,1.004,16.7304,2.6897,2.1922,27.466442,9.58034,98.58666,
FCR,2016,2016-05-16 12:00:00,1.023,16.7279,2.6821,2.1957,27.460617,9.57652,98.54212,
FCR,2016,2016-05-16 12:00:00,1.043,16.7251,2.6786,2.1974,27.457512,9.56648,98.43302,
FCR,2016,2016-05-16 12:00:00,1.059,16.7222,2.679,2.2012,27.450287,9.56595,98.42157,
FCR,2016,2016-05-16 12:00:00,1.073,16.7197,2.6833,2.2025,27.455052,9.56844,98.44213,
FCR,2016,2016-05-16 12:00:00,1.087,16.7179,2.6919,2.1958,27.473076,9.56459,98.39874,
FCR,2016,2016-05-16 12:00:00,1.1,16.7167,2.7005,2.1861,27.479109,9.56719,98.42303,
FCR,2016,2016-05-16 12:00:00,1.113,16.7156,2.6969,2.1789,27.486781,9.5644,98.39206,
FCR,2016,2016-05-16 12:00:00,1.129,16.7139,2.6705,2.1736,27.518178,9.56066,98.35014,
FCR,2016,2016-05-16 12:00:00,1.149,16.7113,2.6241,2.1697,27.547605,9.56197,98.35821,
FCR,2016,2016-05-16 12:00:00,1.163,16.7079,2.5708,2.1697,27.550847,9.5596,98.3268,
FCR,2016,2016-05-16 12:00:00,1.174,16.7043,2.5095,2.1713,27.534782,9.55321,98.25371,
FCR,2016,2016-05-16 12:00:00,1.18,16.7014,2.4411,2.1738,27.515163,9.55301,98.24565,
FCR,2016,2016-05-16 12:00:00,1.18,16.6989,2.3871,2.1778,27.514813,9.54421,98.15001,
FCR,2016,2016-05-16 12:00:00,1.189,16.6959,2.3515,2.1809,27.527628,9.53667,98.06629,
FCR,2016,2016-05-16 12:00:00,1.203,16.692,2.3242,2.1829,27.534981,9.53326,98.02323,
FCR,2016,2016-05-16 12:00:00,1.214,16.6876,2.3039,2.1855,27.550858,9.52408,97.91977,
FCR,2016,2016-05-16 12:00:00,1.221,16.6827,2.2892,2.1892,27.567468,9.50946,97.75942,
FCR,2016,2016-05-16 12:00:00,1.226,16.6773,2.2776,2.1895,27.557178,9.49803,97.63089,
FCR,2016,2016-05-16 12:00:00,1.235,16.6716,2.2684,2.1886,27.523255,9.49342,97.57175,
FCR,2016,2016-05-16 12:00:00,1.252,16.665,2.2614,2.1921,27.504748,9.48904,97.51328,
FCR,2016,2016-05-16 12:00:00,1.268,16.6571,2.2554,2.1906,27.530786,9.48592,97.46504,
FCR,2016,2016-05-16 12:00:00,1.276,16.6474,2.2497,2.1836,27.556212,9.48327,97.41792,
FCR,2016,2016-05-16 12:00:00,1.284,16.637,2.2401,2.1831,27.5337,9.50089,97.57768,
FCR,2016,2016-05-16 12:00:00,1.293,16.6269,2.2177,2.1877,27.501334,9.5099,97.64944,
FCR,2016,2016-05-16 12:00:00,1.314,16.6174,2.174,2.1941,27.49056,9.52559,97.79104,
FCR,2016,2016-05-16 12:00:00,1.346,16.6086,2.1013,2.2075,27.472454,9.54319,97.95362,
FCR,2016,2016-05-16 12:00:00,1.367,16.6008,1.9904,2.2337,27.440185,9.55685,98.0778,
FCR,2016,2016-05-16 12:00:00,1.381,16.5942,1.8521,2.274,27.407189,9.57313,98.2312,
FCR,2016,2016-05-16 12:00:00,1.394,16.5887,1.7211,2.3289,27.368675,9.5855,98.34672,
FCR,2016,2016-05-16 12:00:00,1.414,16.5844,1.6188,2.4071,27.320385,9.58965,98.38045,
FCR,2016,2016-05-16 12:00:00,1.436,16.5812,1.5448,2.5126,27.259459,9.58945,98.37173,
FCR,2016,2016-05-16 12:00:00,1.453,16.5788,1.4958,2.6343,27.183678,9.59004,98.37278,
FCR,2016,2016-05-16 12:00:00,1.47,16.577,1.4732,2.7511,27.106898,9.5907,98.37582,
FCR,2016,2016-05-16 12:00:00,1.485,16.5754,1.4742,2.8369,27.05273,9.58637,98.32808,
FCR,2016,2016-05-16 12:00:00,1.495,16.574,1.4907,2.8904,27.020755,9.5766,98.22501,
FCR,2016,2016-05-16 12:00:00,1.51,16.5725,1.5134,2.9305,26.990425,9.57247,98.17947,
FCR,2016,2016-05-16 12:00:00,1.526,16.5709,1.5325,2.9635,26.965673,9.56452,98.09462,
FCR,2016,2016-05-16 12:00:00,1.546,16.569,1.5444,2.9934,26.967953,9.55701,98.01372,
FCR,2016,2016-05-16 12:00:00,1.566,16.5665,1.5515,3.035,26.977834,9.55087,97.94564,
FCR,2016,2016-05-16 12:00:00,1.578,16.563,1.5566,3.0927,26.961883,9.53934,97.82017,
FCR,2016,2016-05-16 12:00:00,1.589,16.558,1.5613,3.1521,26.929872,9.53087,97.723,
FCR,2016,2016-05-16 12:00:00,1.602,16.5512,1.5651,3.1981,26.917349,9.52595,97.65865,
FCR,2016,2016-05-16 12:00:00,1.617,16.5422,1.5674,3.2236,26.924983,9.52439,97.62419,
FCR,2016,2016-05-16 12:00:00,1.632,16.5304,1.5686,3.2352,26.922747,9.52394,97.59535,
FCR,2016,2016-05-16 12:00:00,1.645,16.5161,1.57,3.2487,26.910047,9.52596,97.58667,
FCR,2016,2016-05-16 12:00:00,1.664,16.5007,1.5733,3.2678,26.885498,9.52738,97.56957,
FCR,2016,2016-05-16 12:00:00,1.689,16.4857,1.5813,3.2849,26.850569,9.52889,97.55422,
FCR,2016,2016-05-16 12:00:00,1.716,16.4717,1.5971,3.2862,26.811978,9.52096,97.44423,
FCR,2016,2016-05-16 12:00:00,1.735,16.4585,1.618,3.2766,26.757429,9.5258,97.46671,
FCR,2016,2016-05-16 12:00:00,1.747,16.4451,1.6361,3.2789,26.684398,9.51505,97.32918,
FCR,2016,2016-05-16 12:00:00,1.757,16.4312,1.6475,3.2868,26.611481,9.5168,97.31862,
FCR,2016,2016-05-16 12:00:00,1.768,16.4169,1.6512,3.2932,26.567326,9.51945,97.31633,
FCR,2016,2016-05-16 12:00:00,1.785,16.4035,1.6504,3.3078,26.548173,9.51537,97.2472,
FCR,2016,2016-05-16 12:00:00,1.815,16.3919,1.6532,3.3287,26.528875,9.51471,97.21661,
FCR,2016,2016-05-16 12:00:00,1.84,16.3823,1.6629,3.3548,26.498275,9.51741,97.22456,
FCR,2016,2016-05-16 12:00:00,1.86,16.3737,1.6785,3.3906,26.45222,9.52372,97.27133,
FCR,2016,2016-05-16 12:00:00,1.883,16.3645,1.7008,3.4376,26.41049,9.52839,97.30012,
FCR,2016,2016-05-16 12:00:00,1.904,16.3532,1.7284,3.4983,26.398023,9.5306,97.29951,
FCR,2016,2016-05-16 12:00:00,1.919,16.3393,1.7565,3.5703,26.399473,9.53723,97.33862,
FCR,2016,2016-05-16 12:00:00,1.934,16.3234,1.7813,3.6352,26.395187,9.54143,97.34882,
FCR,2016,2016-05-16 12:00:00,1.947,16.3067,1.8037,3.6851,26.376008,9.53079,97.20597,
FCR,2016,2016-05-16 12:00:00,1.959,16.2905,1.8241,3.7286,26.326802,9.5184,97.04641,
FCR,2016,2016-05-16 12:00:00,1.977,16.2756,1.8389,3.7672,26.266508,9.50483,96.87753,
FCR,2016,2016-05-16 12:00:00,2,16.2621,1.8477,3.8007,26.219123,9.4963,96.76293,
FCR,2016,2016-05-16 12:00:00,2.02,16.2504,1.8523,3.8256,26.17201,9.48026,96.57563,
FCR,2016,2016-05-16 12:00:00,2.04,16.2407,1.854,3.8359,26.126633,9.47211,96.47275,
FCR,2016,2016-05-16 12:00:00,2.062,16.2331,1.8535,3.8298,26.106956,9.46853,96.42082,
FCR,2016,2016-05-16 12:00:00,2.079,16.2275,1.8478,3.8044,26.105729,9.46426,96.36592,
FCR,2016,2016-05-16 12:00:00,2.099,16.2236,1.8345,3.7519,26.10459,9.468,96.39607,
FCR,2016,2016-05-16 12:00:00,2.117,16.2212,1.8089,3.6595,26.115258,9.47307,96.44283,
FCR,2016,2016-05-16 12:00:00,2.13,16.2197,1.7678,3.5252,26.148593,9.47607,96.47025,
FCR,2016,2016-05-16 12:00:00,2.144,16.2189,1.7216,3.381,26.19545,9.47371,96.44468,
FCR,2016,2016-05-16 12:00:00,2.159,16.2183,1.6867,3.265,26.236263,9.46649,96.36991,
FCR,2016,2016-05-16 12:00:00,2.17,16.2173,1.6649,3.1794,26.257871,9.45606,96.26173,
FCR,2016,2016-05-16 12:00:00,2.18,16.2153,1.6467,3.1072,26.266036,9.43915,96.08552,
FCR,2016,2016-05-16 12:00:00,2.19,16.2116,1.6288,3.0347,26.27095,9.41855,95.86834,
FCR,2016,2016-05-16 12:00:00,2.202,16.2052,1.6128,2.9531,26.271921,9.39391,95.60461,
FCR,2016,2016-05-16 12:00:00,2.213,16.1947,1.6008,2.8736,26.27121,9.35649,95.20261,
FCR,2016,2016-05-16 12:00:00,2.223,16.1794,1.5925,2.8233,26.25861,9.32374,94.83863,
FCR,2016,2016-05-16 12:00:00,2.23,16.159,1.5848,2.8058,26.21473,9.30628,94.62022,
FCR,2016,2016-05-16 12:00:00,2.243,16.1344,1.5782,2.8038,26.153917,9.28955,94.40087,
FCR,2016,2016-05-16 12:00:00,2.265,16.1056,1.5737,2.8066,26.104038,9.27237,94.16886,
FCR,2016,2016-05-16 12:00:00,2.29,16.0702,1.5702,2.816,26.063815,9.28512,94.2276,
FCR,2016,2016-05-16 12:00:00,2.308,16.0227,1.5672,2.8368,26.026527,9.33235,94.61149,
FCR,2016,2016-05-16 12:00:00,2.317,15.9537,1.5629,2.8655,26.016295,9.41282,95.28765,
FCR,2016,2016-05-16 12:00:00,2.332,15.8492,1.5535,2.9027,26.044417,9.51223,96.08032,
FCR,2016,2016-05-16 12:00:00,2.354,15.7027,1.5415,2.9413,26.116386,9.61035,96.76891,
FCR,2016,2016-05-16 12:00:00,2.374,15.5305,1.5341,2.9515,26.25941,9.70015,97.3145,
FCR,2016,2016-05-16 12:00:00,2.387,15.357,1.5333,2.9223,26.505616,9.78702,97.82172,
FCR,2016,2016-05-16 12:00:00,2.404,15.1923,1.5392,2.8642,26.908637,9.88319,98.43405,
FCR,2016,2016-05-16 12:00:00,2.426,15.0374,1.5504,2.7904,27.42766,9.98574,99.12423,
FCR,2016,2016-05-16 12:00:00,2.448,14.8896,1.56,2.7155,27.884483,10.07653,99.7067,
FCR,2016,2016-05-16 12:00:00,2.467,14.7487,1.5652,2.6537,28.198525,10.1588,100.2146,
FCR,2016,2016-05-16 12:00:00,2.482,14.6254,1.5674,2.615,28.435489,10.22036,100.55251,
FCR,2016,2016-05-16 12:00:00,2.496,14.5311,1.5683,2.5936,28.644534,10.26699,100.8044,
FCR,2016,2016-05-16 12:00:00,2.519,14.4646,1.5687,2.5851,28.847332,10.30845,101.06512,
FCR,2016,2016-05-16 12:00:00,2.549,14.4166,1.5685,2.5881,29.041845,10.34546,101.32193,
FCR,2016,2016-05-16 12:00:00,2.578,14.3775,1.5676,2.5934,29.177734,10.3887,101.65868,
FCR,2016,2016-05-16 12:00:00,2.598,14.3411,1.5636,2.5954,29.229105,10.42549,101.93767,
FCR,2016,2016-05-16 12:00:00,2.615,14.3056,1.5585,2.6037,29.219673,10.45938,102.18984,
FCR,2016,2016-05-16 12:00:00,2.627,14.2732,1.5608,2.6332,29.199027,10.49285,102.44418,
FCR,2016,2016-05-16 12:00:00,2.642,14.2467,1.5744,2.6918,29.207753,10.52293,102.67839,
FCR,2016,2016-05-16 12:00:00,2.661,14.2271,1.6011,2.7939,29.240163,10.53012,102.70449,
FCR,2016,2016-05-16 12:00:00,2.687,14.2135,1.6326,2.9348,29.264818,10.53939,102.76432,
FCR,2016,2016-05-16 12:00:00,2.715,14.204,1.6453,3.0868,29.260233,10.53838,102.73314,
FCR,2016,2016-05-16 12:00:00,2.735,14.197,1.6247,3.2686,29.249234,10.52877,102.62377,
FCR,2016,2016-05-16 12:00:00,2.744,14.1912,1.5665,3.5435,29.246923,10.5201,102.52621,
FCR,2016,2016-05-16 12:00:00,2.751,14.1858,1.488,3.8786,29.246672,10.49546,102.27401,
FCR,2016,2016-05-16 12:00:00,2.766,14.1797,1.4249,4.1376,29.260437,10.45202,101.83711,
FCR,2016,2016-05-16 12:00:00,2.785,14.1717,1.3884,4.2821,29.26784,10.38424,101.15896,
FCR,2016,2016-05-16 12:00:00,2.8,14.1609,1.3723,4.3541,29.264843,10.28909,100.20832,
FCR,2016,2016-05-16 12:00:00,2.817,14.1471,1.3737,4.3705,29.280707,10.15859,98.90743,
FCR,2016,2016-05-16 12:00:00,2.836,14.1305,1.388,4.3551,29.291607,9.99431,97.2726,
FCR,2016,2016-05-16 12:00:00,2.858,14.1117,1.4102,4.3404,29.272391,9.81056,95.44488,
FCR,2016,2016-05-16 12:00:00,2.878,14.0922,1.4415,4.3407,29.25,9.61189,93.47202,
FCR,2016,2016-05-16 12:00:00,2.896,14.073,1.489,4.354,29.22648,9.39874,91.36075,
FCR,2016,2016-05-16 12:00:00,2.917,14.0545,1.5565,4.3929,29.181529,9.26806,90.05387,
FCR,2016,2016-05-16 12:00:00,2.944,14.0379,1.6449,4.4952,29.143243,9.07831,88.17806,
FCR,2016,2016-05-16 12:00:00,2.969,14.024,1.7667,4.7099,29.135479,8.94894,86.89493,
FCR,2016,2016-05-23 12:00:00,0.383,16.92,1.0365,2.2543,26.833835,8.35911,86.36144,
FCR,2016,2016-05-23 12:00:00,0.385,16.9087,1.0354,2.2615,26.826572,8.35109,86.25815,
FCR,2016,2016-05-23 12:00:00,0.383,16.8993,1.0352,2.2638,26.815269,8.35493,86.28094,
FCR,2016,2016-05-23 12:00:00,0.38,16.8926,1.0347,2.2654,26.800919,8.36834,86.40725,
FCR,2016,2016-05-23 12:00:00,0.376,16.8887,1.0321,2.2747,26.779694,8.40155,86.74313,
FCR,2016,2016-05-23 12:00:00,0.374,16.8863,1.0289,2.2883,26.751946,8.39219,86.64208,
FCR,2016,2016-05-23 12:00:00,0.377,16.8845,1.0244,2.294,26.722299,8.36113,86.31819,
FCR,2016,2016-05-23 12:00:00,0.382,16.8827,1.0152,2.2921,26.698876,8.30797,85.76614,
FCR,2016,2016-05-23 12:00:00,0.386,16.8813,1.0028,2.2912,26.68545,8.25394,85.20585,
FCR,2016,2016-05-23 12:00:00,0.385,16.8811,0.9932,2.2853,26.678441,8.20422,84.69228,
FCR,2016,2016-05-23 12:00:00,0.38,16.8828,0.9873,2.2729,26.675979,8.16736,84.31475,
FCR,2016,2016-05-23 12:00:00,0.374,16.8862,0.9842,2.2679,26.673401,8.13538,83.99055,
FCR,2016,2016-05-23 12:00:00,0.373,16.8902,0.984,2.2713,26.670019,8.10497,83.6836,
FCR,2016,2016-05-23 12:00:00,0.378,16.8938,0.9863,2.2736,26.67495,8.07285,83.35823,
FCR,2016,2016-05-23 12:00:00,0.387,16.8968,0.9912,2.2731,26.697523,8.03556,82.9784,
FCR,2016,2016-05-23 12:00:00,0.395,16.8996,1.0011,2.2697,26.739751,7.98764,82.48846,
FCR,2016,2016-05-23 12:00:00,0.396,16.9025,1.0131,2.2671,26.782838,7.9419,82.02107,
FCR,2016,2016-05-23 12:00:00,0.392,16.9061,1.0212,2.2704,26.804208,7.89356,81.52797,
FCR,2016,2016-05-23 12:00:00,0.384,16.9104,1.0242,2.2746,26.805554,7.84707,81.05502,
FCR,2016,2016-05-23 12:00:00,0.379,16.9152,1.0223,2.2752,26.803264,7.79012,80.47485,
FCR,2016,2016-05-23 12:00:00,0.379,16.9203,1.0138,2.2735,26.812758,7.73663,79.93082,
FCR,2016,2016-05-23 12:00:00,0.384,16.9258,1,2.2714,26.836568,7.68067,79.36186,
FCR,2016,2016-05-23 12:00:00,0.388,16.9317,0.9865,2.2694,26.865014,7.62574,78.80398,
FCR,2016,2016-05-23 12:00:00,0.386,16.9382,0.9747,2.2658,26.889649,7.57346,78.27437,
FCR,2016,2016-05-23 12:00:00,0.382,16.9452,0.9615,2.263,26.909029,7.52046,77.7379,
FCR,2016,2016-05-23 12:00:00,0.379,16.9525,0.9487,2.2627,26.92231,7.46684,77.1954,
FCR,2016,2016-05-23 12:00:00,0.378,16.9598,0.9418,2.2568,26.935037,7.40846,76.60358,
FCR,2016,2016-05-23 12:00:00,0.38,16.9671,0.9425,2.247,26.956616,7.36722,76.18876,
FCR,2016,2016-05-23 12:00:00,0.382,16.9742,0.9514,2.2401,26.98679,7.39162,76.45245,
FCR,2016,2016-05-23 12:00:00,0.384,16.9809,0.9659,2.2283,27.013567,7.49421,77.52442,
FCR,2016,2016-05-23 12:00:00,0.382,16.9873,0.9785,2.2074,27.026054,7.66582,79.31026,
FCR,2016,2016-05-23 12:00:00,0.381,16.9932,0.9881,2.1809,27.029584,7.944,82.19837,
FCR,2016,2016-05-23 12:00:00,0.379,16.9981,0.9993,2.1431,27.027103,8.36026,86.5144,
FCR,2016,2016-05-23 12:00:00,0.378,17.0016,1.0127,2.0928,27.019952,8.84227,91.50905,
FCR,2016,2016-05-23 12:00:00,0.377,17.0027,1.0251,2.0512,27.014242,9.28534,96.09661,
FCR,2016,2016-05-23 12:00:00,0.376,16.9998,1.0349,2.0298,27.006445,9.59263,99.27081,
FCR,2016,2016-05-23 12:00:00,0.374,16.9906,1.0419,2.0173,26.996487,9.76597,101.04524,
FCR,2016,2016-05-23 12:00:00,0.373,16.9751,1.0451,2.007,26.983715,9.83509,101.72747,
FCR,2016,2016-05-23 12:00:00,0.373,16.9571,1.0451,2.0087,26.960716,9.84741,101.81661,
FCR,2016,2016-05-23 12:00:00,0.375,16.9412,1.0431,2.0262,26.923361,9.84492,101.75703,
FCR,2016,2016-05-23 12:00:00,0.378,16.9293,1.0381,2.0539,26.855678,9.83161,101.59423,
FCR,2016,2016-05-23 12:00:00,0.378,16.922,1.0286,2.0992,26.771679,9.82202,101.4796,
FCR,2016,2016-05-23 12:00:00,0.377,16.919,1.0171,2.157,26.719098,9.80838,101.33231,
FCR,2016,2016-05-23 12:00:00,0.379,16.9191,1.0101,2.1993,26.697938,9.80055,101.25156,
FCR,2016,2016-05-23 12:00:00,0.383,16.9209,1.0102,2.2213,26.682519,9.78649,101.11014,
FCR,2016,2016-05-23 12:00:00,0.387,16.9236,1.0184,2.237,26.668729,9.78031,101.05204,
FCR,2016,2016-05-23 12:00:00,0.388,16.9265,1.0329,2.2481,26.662908,9.77393,100.99222,
FCR,2016,2016-05-23 12:00:00,0.383,16.9278,1.047,2.2554,26.669515,9.76662,100.91938,
FCR,2016,2016-05-23 12:00:00,0.373,16.9262,1.0586,2.2631,26.684302,9.76459,100.89502,
FCR,2016,2016-05-23 12:00:00,0.37,16.9222,1.073,2.2665,26.695181,9.76313,100.87157,
FCR,2016,2016-05-23 12:00:00,0.367,16.9166,1.0891,2.263,26.699042,9.76307,100.85914,
FCR,2016,2016-05-23 12:00:00,0.366,16.9101,1.1,2.2607,26.700922,9.77801,100.99972,
FCR,2016,2016-05-23 12:00:00,0.372,16.9031,1.105,2.2636,26.701322,9.77949,101.00028,
FCR,2016,2016-05-23 12:00:00,0.376,16.8957,1.1048,2.268,26.70035,9.78835,101.07613,
FCR,2016,2016-05-23 12:00:00,0.374,16.8876,1.0974,2.2693,26.693739,9.78443,101.01851,
FCR,2016,2016-05-23 12:00:00,0.366,16.8786,1.0877,2.2689,26.681729,9.80814,101.24424,
FCR,2016,2016-05-23 12:00:00,0.36,16.8681,1.0822,2.2715,26.667128,9.80031,101.14118,
FCR,2016,2016-05-23 12:00:00,0.359,16.8554,1.0813,2.2753,26.646044,9.81642,101.28056,
FCR,2016,2016-05-23 12:00:00,0.365,16.8422,1.0856,2.278,26.622872,9.78494,100.92784,
FCR,2016,2016-05-23 12:00:00,0.37,16.8336,1.093,2.2802,26.607464,9.78236,100.88314,
FCR,2016,2016-05-23 12:00:00,0.367,16.8329,1.0954,2.2815,26.59571,9.77975,100.85474,
FCR,2016,2016-05-23 12:00:00,0.359,16.838,1.0883,2.2821,26.582473,9.76843,100.74874,
FCR,2016,2016-05-23 12:00:00,0.359,16.8447,1.0715,2.2822,26.57424,9.74565,100.52788,
FCR,2016,2016-05-23 12:00:00,0.364,16.8504,1.0509,2.2784,26.578836,9.74582,100.54161,
FCR,2016,2016-05-23 12:00:00,0.37,16.855,1.0359,2.2719,26.591474,9.74754,100.56898,
FCR,2016,2016-05-23 12:00:00,0.371,16.8592,1.029,2.2692,26.595485,9.75311,100.6353,
FCR,2016,2016-05-23 12:00:00,0.369,16.8633,1.0296,2.2705,26.591939,9.76,100.71512,
FCR,2016,2016-05-23 12:00:00,0.368,16.8671,1.0355,2.2751,26.595922,9.75874,100.71008,
FCR,2016,2016-05-23 12:00:00,0.368,16.8705,1.0409,2.2843,26.608496,9.7663,100.79521,
FCR,2016,2016-05-23 12:00:00,0.368,16.8735,1.0435,2.2924,26.622994,9.76905,100.82994,
FCR,2016,2016-05-23 12:00:00,0.37,16.8763,1.0427,2.2925,26.635269,9.76346,100.77823,
FCR,2016,2016-05-23 12:00:00,0.371,16.8785,1.0361,2.2891,26.638575,9.7638,100.78635,
FCR,2016,2016-05-23 12:00:00,0.374,16.8801,1.0266,2.2894,26.633792,9.7772,100.92798,
FCR,2016,2016-05-23 12:00:00,0.377,16.8809,1.0212,2.2935,26.629666,9.75771,100.72852,
FCR,2016,2016-05-23 12:00:00,0.381,16.8807,1.0222,2.3081,26.623092,9.74458,100.59259,
FCR,2016,2016-05-23 12:00:00,0.383,16.88,1.0288,2.3418,26.606305,9.7406,100.55002,
FCR,2016,2016-05-23 12:00:00,0.387,16.8789,1.0397,2.3794,26.580841,9.71913,100.32604,
FCR,2016,2016-05-23 12:00:00,0.39,16.8776,1.0494,2.3933,26.557943,9.73023,100.43793,
FCR,2016,2016-05-23 12:00:00,0.388,16.8762,1.0549,2.3735,26.547535,9.75366,100.67677,
FCR,2016,2016-05-23 12:00:00,0.386,16.8753,1.0584,2.3122,26.544839,9.7483,100.61953,
FCR,2016,2016-05-23 12:00:00,0.384,16.8751,1.0619,2.2231,26.543124,9.74529,100.58805,
FCR,2016,2016-05-23 12:00:00,0.386,16.8761,1.0647,2.1578,26.547943,9.76761,100.82062,
FCR,2016,2016-05-23 12:00:00,0.393,16.878,1.0663,2.1378,26.566593,9.77278,100.87791,
FCR,2016,2016-05-23 12:00:00,0.399,16.88,1.0677,2.1521,26.592026,9.79279,101.08875,
FCR,2016,2016-05-23 12:00:00,0.399,16.8812,1.0692,2.1862,26.614993,9.77564,100.91425,
FCR,2016,2016-05-23 12:00:00,0.396,16.8811,1.0702,2.2183,26.633602,9.77197,100.87616,
FCR,2016,2016-05-23 12:00:00,0.39,16.8798,1.0717,2.2387,26.642798,9.79104,101.07031,
FCR,2016,2016-05-23 12:00:00,0.385,16.8777,1.076,2.2504,26.63902,9.77779,100.9291,
FCR,2016,2016-05-23 12:00:00,0.384,16.8754,1.0839,2.2567,26.631282,9.79359,101.08728,
FCR,2016,2016-05-23 12:00:00,0.388,16.8728,1.094,2.2591,26.627537,9.79044,101.04927,
FCR,2016,2016-05-23 12:00:00,0.393,16.8692,1.1011,2.2573,26.630797,9.78488,100.98427,
FCR,2016,2016-05-23 12:00:00,0.395,16.8644,1.1019,2.2517,26.645936,9.78759,101.00208,
FCR,2016,2016-05-23 12:00:00,0.391,16.8593,1.0961,2.2479,26.662967,9.78599,100.9748,
FCR,2016,2016-05-23 12:00:00,0.388,16.855,1.0855,2.2448,26.666391,9.79157,101.02329,
FCR,2016,2016-05-23 12:00:00,0.391,16.8516,1.075,2.2381,26.657123,9.7939,101.04019,
FCR,2016,2016-05-23 12:00:00,0.399,16.8487,1.0671,2.2352,26.644714,9.7916,101.01035,
FCR,2016,2016-05-23 12:00:00,0.405,16.8455,1.062,2.2377,26.631866,9.78682,100.95421,
FCR,2016,2016-05-23 12:00:00,0.403,16.8422,1.0588,2.2358,26.621164,9.78242,100.90183,
FCR,2016,2016-05-23 12:00:00,0.394,16.8394,1.0549,2.2292,26.613761,9.77902,100.86089,
FCR,2016,2016-05-23 12:00:00,0.384,16.8378,1.0493,2.2159,26.60568,9.7759,100.82533,
FCR,2016,2016-05-23 12:00:00,0.382,16.8386,1.0411,2.18,26.600776,9.76095,100.67287,
FCR,2016,2016-05-23 12:00:00,0.381,16.8422,1.0306,2.1243,26.603754,9.76862,100.75951,
FCR,2016,2016-05-23 12:00:00,0.376,16.848,1.0222,2.0775,26.6114,9.76118,100.69502,
FCR,2016,2016-05-23 12:00:00,0.372,16.8545,1.0196,2.05,26.615733,9.76523,100.75055,
FCR,2016,2016-05-23 12:00:00,0.368,16.8604,1.0222,2.0357,26.611899,9.75724,100.68047,
