Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,,COND_uScm,DO_mgL,PSAT
GWR,2016,2016-09-04 19:49:00,6.699,19.2887,4.2732,2.064,21.97,52.894353,0.07507,0.81418
GWR,2016,2016-09-04 19:49:00,6.713,19.26,4.3037,2.0802,22.011,52.847734,0.07012,0.76008
GWR,2016,2016-09-04 19:49:00,6.723,19.2207,4.329,2.1118,22.049,52.796527,0.06971,0.75508
GWR,2016,2016-09-04 19:49:00,6.727,19.172,4.357,2.1375,22.086,52.759177,0.07066,0.76463
GWR,2016,2016-09-04 19:49:00,6.734,19.1184,4.3974,2.1391,22.127,52.735756,0.07094,0.76674
GWR,2016,2016-09-04 19:49:00,6.751,19.0641,4.461,2.1147,22.175,52.681898,0.07193,0.77663
GWR,2016,2016-09-04 19:49:00,6.773,19.0114,4.5428,2.0761,22.228,52.601296,0.06908,0.74507
GWR,2016,2016-09-04 19:49:00,6.793,18.9618,4.6219,2.0472,22.284,52.512584,0.07215,0.77737
GWR,2016,2016-09-04 19:49:00,6.809,18.916,4.6979,2.0411,22.339,52.400129,0.06765,0.72824
GWR,2016,2016-09-04 19:49:00,6.828,18.8742,4.7904,2.0561,22.395,52.280084,0.06906,0.74279
GWR,2016,2016-09-04 19:49:00,6.845,18.836,4.9257,2.0916,22.449,52.174604,0.07051,0.75776
GWR,2016,2016-09-04 19:49:00,6.855,18.7969,5.0973,2.141,22.502,52.085654,0.06923,0.74349
GWR,2016,2016-09-04 19:49:00,6.871,18.7522,5.2613,2.1855,22.557,52.00556,0.06684,0.71718
GWR,2016,2016-09-04 19:49:00,6.89,18.7023,5.4173,2.2141,22.615,51.922994,0.06967,0.7468
GWR,2016,2016-09-04 19:49:00,6.911,18.6527,5.6089,2.2275,22.675,51.838005,0.07066,0.75659
GWR,2016,2016-09-04 19:49:00,6.932,18.6082,5.8209,2.2305,22.734,51.737958,0.06798,0.72727
GWR,2016,2016-09-04 19:49:00,6.956,18.5694,5.9767,2.2318,22.791,51.628273,0.06797,0.72654
GWR,2016,2016-09-04 19:49:00,6.973,18.5325,6.053,2.2352,22.841,51.533868,0.0666,0.71139
GWR,2016,2016-09-04 19:49:00,6.982,18.4928,6.0696,2.2371,22.883,51.457654,0.0706,0.75351
GWR,2016,2016-09-04 19:49:00,6.986,18.4487,6.0465,2.2402,22.921,51.395354,0.06725,0.71713
GWR,2016,2016-09-04 19:49:00,6.99,18.4009,6.0099,2.25,22.958,51.3464,0.06812,0.72567
GWR,2016,2016-09-04 19:49:00,7.005,18.3502,5.966,2.2587,23,51.297737,0.0673,0.71625
GWR,2016,2016-09-04 19:49:00,7.024,18.2978,5.9036,2.2642,23.045,51.248423,0.0669,0.71113
GWR,2016,2016-09-04 19:49:00,7.034,18.2459,5.8272,2.2735,23.093,51.217407,0.06612,0.70218
GWR,2016,2016-09-04 19:49:00,7.051,18.1959,5.7588,2.2859,23.144,51.184378,0.06642,0.70459
GWR,2016,2016-09-04 19:49:00,7.07,18.1494,5.7024,2.2976,23.197,51.108428,0.06739,0.71422
GWR,2016,2016-09-04 19:49:00,7.084,18.1081,5.641,2.3118,23.252,51.005413,0.06524,0.69089
GWR,2016,2016-09-04 19:49:00,7.104,18.073,5.5561,2.3403,23.308,50.914063,0.06447,0.68225
GWR,2016,2016-09-04 19:49:00,7.128,18.0433,5.4556,2.3792,23.363,50.846128,0.06934,0.73329
GWR,2016,2016-09-04 19:49:00,7.148,18.0166,5.3722,2.4046,23.414,50.80355,0.06379,0.67421
GWR,2016,2016-09-04 19:49:00,7.156,17.991,5.3122,2.4085,23.456,50.772967,0.06548,0.69177
GWR,2016,2016-09-04 19:49:00,7.159,17.9654,5.2577,2.3883,23.494,50.748226,0.06404,0.67612
GWR,2016,2016-09-04 19:49:00,7.17,17.9391,5.2042,2.348,23.533,50.71671,0.0673,0.71021
GWR,2016,2016-09-04 19:49:00,7.181,17.9127,5.1627,2.3132,23.574,50.647945,0.06313,0.66586
GWR,2016,2016-09-04 19:49:00,7.193,17.8876,5.1374,2.2966,23.618,50.555691,0.06588,0.69448
GWR,2016,2016-09-04 19:49:00,7.213,17.8654,5.1222,2.2902,23.666,50.469513,0.0631,0.66489
GWR,2016,2016-09-04 19:49:00,7.233,17.8467,5.1114,2.2878,23.714,50.404545,0.06499,0.68448
GWR,2016,2016-09-04 19:49:00,7.25,17.8294,5.1022,2.2898,23.758,50.36954,0.06706,0.70605
GWR,2016,2016-09-04 19:49:00,7.264,17.8103,5.0932,2.3026,23.795,50.357169,0.06351,0.6684
GWR,2016,2016-09-04 19:49:00,7.266,17.7878,5.0802,2.3341,23.826,50.360119,0.06277,0.66038
GWR,2016,2016-09-04 19:49:00,7.263,17.7627,5.0645,2.379,23.854,50.36714,0.06467,0.67993
GWR,2016,2016-09-04 19:49:00,7.272,17.7359,5.052,2.4149,23.887,50.358034,0.06383,0.67074
GWR,2016,2016-09-04 19:49:00,7.291,17.7077,5.0432,2.4275,23.926,50.320343,0.0651,0.68376
GWR,2016,2016-09-04 19:49:00,7.307,17.6779,5.0345,2.4187,23.967,50.258057,0.06524,0.68472
GWR,2016,2016-09-04 19:49:00,7.316,17.6472,5.0243,2.391,24.007,50.192684,0.06331,0.66408
GWR,2016,2016-09-04 19:49:00,7.326,17.616,5.0158,2.3507,24.049,50.138886,0.06444,0.67547
GWR,2016,2016-09-04 19:49:00,7.344,17.5835,5.0136,2.3201,24.093,50.098365,0.06534,0.68448
GWR,2016,2016-09-04 19:49:00,7.362,17.5492,5.0199,2.3187,24.136,50.068338,0.06477,0.67799
GWR,2016,2016-09-04 19:49:00,7.366,17.5149,5.0389,2.3518,24.178,50.036786,0.06555,0.6857
GWR,2016,2016-09-04 19:49:00,7.375,17.4841,5.0632,2.4041,24.221,49.997299,0.06444,0.67363
GWR,2016,2016-09-04 19:49:00,7.397,17.4595,5.0717,2.4449,24.268,49.947369,0.06395,0.66816
GWR,2016,2016-09-04 19:49:00,7.42,17.4395,5.0543,2.468,24.315,49.887725,0.06772,0.70731
GWR,2016,2016-09-04 19:49:00,7.434,17.4176,5.0083,2.4831,24.357,49.836562,0.06513,0.67997
GWR,2016,2016-09-04 19:49:00,7.439,17.3888,4.9413,2.4894,24.391,49.812332,0.06315,0.65883
GWR,2016,2016-09-04 19:49:00,7.434,17.3571,4.8761,2.4933,24.424,49.812584,0.06099,0.63597
GWR,2016,2016-09-04 19:49:00,7.437,17.331,4.8186,2.5004,24.464,49.809298,0.06413,0.66831
GWR,2016,2016-09-04 19:49:00,7.468,17.3136,4.7546,2.5012,24.516,49.781537,0.06351,0.66162
GWR,2016,2016-09-04 19:49:00,7.51,17.2994,4.6853,2.4959,24.569,49.751989,0.06378,0.66419
GWR,2016,2016-09-04 19:49:00,7.522,17.2791,4.6302,2.4909,24.61,49.73484,0.0651,0.67765
GWR,2016,2016-09-04 19:49:00,7.511,17.2482,4.592,2.4771,24.639,49.719499,0.06496,0.6758
GWR,2016,2016-09-04 19:49:00,7.508,17.2115,4.5578,2.4485,24.664,49.717919,0.06308,0.65569
GWR,2016,2016-09-04 19:49:00,7.518,17.1755,4.5181,2.4065,24.696,49.729677,0.06672,0.69303
GWR,2016,2016-09-04 19:49:00,7.538,17.1379,4.4779,2.3549,24.734,49.713777,0.06453,0.66978
GWR,2016,2016-09-04 19:49:00,7.557,17.0933,4.4544,2.3096,24.773,49.643912,0.06281,0.65133
GWR,2016,2016-09-04 19:49:00,7.564,17.0441,4.4535,2.2815,24.809,49.559625,0.06276,0.65009
GWR,2016,2016-09-04 19:49:00,7.568,17.0008,4.4745,2.2711,24.843,49.506646,0.06131,0.63455
GWR,2016,2016-09-04 19:49:00,7.58,16.9727,4.5103,2.2743,24.88,49.468837,0.06166,0.63778
GWR,2016,2016-09-04 19:49:00,7.594,16.9609,4.5446,2.2831,24.918,49.412042,0.06369,0.65866
GWR,2016,2016-09-04 19:49:00,7.609,16.9584,4.5731,2.303,24.958,49.351205,0.06255,0.64677
GWR,2016,2016-09-04 19:49:00,7.623,16.9551,4.6041,2.3487,24.996,49.324264,0.06283,0.64963
GWR,2016,2016-09-04 19:49:00,7.632,16.9443,4.6376,2.407,25.032,49.326036,0.06332,0.65455
GWR,2016,2016-09-04 19:49:00,7.638,16.9237,4.6652,2.4525,25.067,49.328907,0.06366,0.65784
GWR,2016,2016-09-04 19:49:00,7.646,16.8918,4.6879,2.4822,25.104,49.323611,0.0643,0.664
GWR,2016,2016-09-04 19:49:00,7.657,16.8478,4.7123,2.4972,25.144,49.310742,0.06604,0.68126
GWR,2016,2016-09-04 19:49:00,7.669,16.7936,4.7352,2.4993,25.19,49.27684,0.0658,0.67801
GWR,2016,2016-09-04 19:49:00,7.682,16.7339,4.7483,2.5004,25.244,49.232925,0.06473,0.66615
GWR,2016,2016-09-04 19:49:00,7.71,16.6755,4.7514,2.5044,25.305,49.203395,0.065,0.66821
GWR,2016,2016-09-04 19:49:00,7.738,16.6246,4.7457,2.5054,25.369,49.17837,0.06559,0.67351
GWR,2016,2016-09-04 19:49:00,7.761,16.5831,4.7272,2.5013,25.43,49.149167,0.06538,0.67075
GWR,2016,2016-09-04 19:49:00,7.776,16.5472,4.6973,2.4899,25.484,49.114015,0.06555,0.67195
GWR,2016,2016-09-04 19:49:00,7.786,16.511,4.6622,2.4682,25.531,49.075574,0.06576,0.67364
GWR,2016,2016-09-04 19:49:00,7.796,16.4733,4.6192,2.4396,25.575,49.053679,0.06451,0.66027
GWR,2016,2016-09-04 19:49:00,7.809,16.4377,4.5567,2.4034,25.616,49.052518,0.06649,0.68008
GWR,2016,2016-09-04 19:49:00,7.823,16.4076,4.4787,2.3601,25.657,49.047707,0.06367,0.65083
GWR,2016,2016-09-04 19:49:00,7.835,16.3823,4.4056,2.3291,25.696,49.021913,0.06472,0.66118
GWR,2016,2016-09-04 19:49:00,7.844,16.3587,4.339,2.3274,25.732,49.000354,0.05958,0.60838
GWR,2016,2016-09-04 19:49:00,7.853,16.3341,4.2639,2.3532,25.768,49.009374,0.06401,0.65327
GWR,2016,2016-09-04 19:49:00,7.864,16.3081,4.1821,2.3896,25.804,49.017275,0.06316,0.6442
GWR,2016,2016-09-04 19:49:00,7.875,16.2815,4.1132,2.4152,25.841,49.000083,0.0611,0.62291
GWR,2016,2016-09-04 19:49:00,7.884,16.2535,4.0618,2.4209,25.879,48.979292,0.06063,0.6177
GWR,2016,2016-09-04 19:49:00,7.895,16.2216,4.0151,2.4002,25.921,48.951363,0.06439,0.6556
GWR,2016,2016-09-04 19:49:00,7.906,16.1853,3.9701,2.3658,25.968,48.886782,0.06479,0.65914
GWR,2016,2016-09-04 19:49:00,7.921,16.1458,3.9384,2.3476,26.022,48.788384,0.06408,0.6514
GWR,2016,2016-09-04 19:49:00,7.943,16.1045,3.9252,2.3487,26.083,48.672057,0.06234,0.63311
GWR,2016,2016-09-04 19:49:00,7.969,16.0633,3.9249,2.359,26.149,48.546897,0.06177,0.62679
GWR,2016,2016-09-04 19:49:00,7.992,16.024,3.9365,2.3882,26.218,48.435694,0.06184,0.62697
GWR,2016,2016-09-04 19:49:00,8.012,15.9879,3.957,2.4407,26.286,48.350918,0.06243,0.63253
GWR,2016,2016-09-04 19:49:00,8.034,15.9558,3.9758,2.4927,26.355,48.284001,0.06632,0.6714
GWR,2016,2016-09-04 19:49:00,8.056,15.9277,3.9882,2.5339,26.422,48.233145,0.06264,0.63383
GWR,2016,2016-09-04 19:49:00,8.076,15.9026,3.9989,2.5823,26.488,48.208857,0.06348,0.642
GWR,2016,2016-09-04 19:49:00,8.096,15.8783,4.0128,2.6358,26.551,48.210675,0.06237,0.6304
GWR,2016,2016-09-04 19:49:00,8.114,15.8526,4.0305,2.6699,26.612,48.215012,0.06364,0.64287
GWR,2016,2016-09-04 19:49:00,8.132,15.8244,4.0559,2.681,26.671,48.204969,0.06184,0.62436
GWR,2016,2016-09-04 19:49:00,8.152,15.7943,4.0979,2.6722,26.726,48.183885,0.06473,0.65315
GWR,2016,2016-09-04 19:49:00,8.164,15.7631,4.1515,2.6444,26.779,48.152154,0.06036,0.60865
GWR,2016,2016-09-04 19:49:00,8.176,15.7316,4.1955,2.6177,26.83,48.101313,0.06403,0.64516
GWR,2016,2016-09-04 19:49:00,8.192,15.6994,4.2238,2.6092,26.882,48.035857,0.05679,0.57184
GWR,2016,2016-09-04 19:49:00,8.209,15.6662,4.2455,2.6267,26.935,47.972431,0.06163,0.62014
GWR,2016,2016-09-04 19:49:00,8.224,15.6314,4.263,2.6658,26.99,47.904151,0.06232,0.62661
GWR,2016,2016-09-04 19:49:00,8.24,15.596,4.2734,2.7027,27.047,47.820829,0.06318,0.63477
GWR,2016,2016-09-04 19:49:00,8.26,15.5616,4.276,2.7184,27.106,47.734345,0.06227,0.62519
GWR,2016,2016-09-04 19:49:00,8.282,15.5294,4.2707,2.7081,27.167,47.669777,0.06114,0.61338
GWR,2016,2016-09-04 19:49:00,8.303,15.4994,4.254,2.6735,27.227,47.631969,0.06341,0.63581
GWR,2016,2016-09-04 19:49:00,8.32,15.4714,4.2295,2.6296,27.284,47.592785,0.06216,0.62284
GWR,2016,2016-09-04 19:49:00,8.332,15.4453,4.2097,2.5977,27.339,47.549799,0.06299,0.63086
GWR,2016,2016-09-04 19:49:00,8.348,15.4214,4.1971,2.5911,27.393,47.501575,0.05908,0.59137
GWR,2016,2016-09-04 19:49:00,8.367,15.3996,4.1873,2.6161,27.449,47.437257,0.06034,0.60369
GWR,2016,2016-09-04 19:49:00,8.385,15.3792,4.1785,2.6576,27.504,47.371786,0.05973,0.5973
GWR,2016,2016-09-04 19:49:00,8.402,15.3596,4.1694,2.6855,27.558,47.313779,0.06056,0.60533
GWR,2016,2016-09-04 19:49:00,8.417,15.3405,4.1576,2.6889,27.61,47.24977,0.06138,0.61327
GWR,2016,2016-09-04 19:49:00,8.433,15.3216,4.1402,2.6698,27.662,47.17272,0.05983,0.59762
GWR,2016,2016-09-04 19:49:00,8.45,15.302,4.1203,2.6437,27.711,47.106208,0.06034,0.60239
GWR,2016,2016-09-04 19:49:00,8.466,15.2811,4.1057,2.6391,27.758,47.056567,0.06095,0.60824
GWR,2016,2016-09-04 19:49:00,8.479,15.2597,4.1012,2.6709,27.802,47.010559,0.06169,0.61533
GWR,2016,2016-09-04 19:49:00,8.488,15.2394,4.1094,2.7383,27.842,46.971961,0.06122,0.61039
GWR,2016,2016-09-04 19:49:00,8.498,15.2214,4.1262,2.8205,27.88,46.924461,0.06288,0.62668
GWR,2016,2016-09-04 19:49:00,8.51,15.2058,4.1398,2.8868,27.918,46.86141,0.06106,0.60833
GWR,2016,2016-09-04 19:49:00,8.521,15.1919,4.1441,2.9261,27.955,46.808115,0.06154,0.61291
GWR,2016,2016-09-04 19:49:00,8.534,15.1787,4.1368,2.942,27.991,46.776437,0.05831,0.58063
GWR,2016,2016-09-04 19:49:00,8.545,15.1654,4.1134,2.9447,28.025,46.769965,0.05945,0.59181
GWR,2016,2016-09-04 19:49:00,8.549,15.1517,4.0773,2.9484,28.058,46.770923,0.05896,0.58673
GWR,2016,2016-09-04 19:49:00,8.556,15.1376,4.038,2.9554,28.094,46.757504,0.05943,0.59124
GWR,2016,2016-09-04 19:49:00,8.569,15.123,3.9934,2.9617,28.134,46.742175,0.05699,0.56684
GWR,2016,2016-09-04 19:49:00,8.592,15.1064,3.9314,2.976,28.177,46.74291,0.0612,0.60844
GWR,2016,2016-09-04 19:49:00,8.607,15.0874,3.8611,3.0021,28.219,46.753889,0.06103,0.60651
GWR,2016,2016-09-04 19:49:00,8.615,15.0678,3.8138,3.0366,28.258,46.759986,0.06019,0.5979
GWR,2016,2016-09-04 19:49:00,8.624,15.0495,3.8005,3.0886,28.295,46.762828,0.06025,0.59828
GWR,2016,2016-09-04 19:49:00,8.637,15.0331,3.8191,3.1779,28.332,46.759158,0.05652,0.56102
GWR,2016,2016-09-04 19:49:00,8.651,15.0171,3.8597,3.2892,28.367,46.743987,0.06099,0.60519
GWR,2016,2016-09-04 19:49:00,8.661,14.9998,3.8978,3.3734,28.398,46.723298,0.06074,0.6025
GWR,2016,2016-09-04 19:49:00,8.665,14.9807,3.9266,3.4219,28.425,46.68355,0.06236,0.61826
GWR,2016,2016-09-04 19:49:00,8.67,14.96,3.9548,3.4534,28.452,46.63821,0.0567,0.5619
GWR,2016,2016-09-04 19:49:00,8.677,14.9396,3.9799,3.4741,28.481,46.623327,0.05668,0.56151
GWR,2016,2016-09-04 19:49:00,8.686,14.9215,3.9907,3.494,28.512,46.622895,0.05597,0.55424
GWR,2016,2016-09-04 19:49:00,8.701,14.9064,3.9833,3.5275,28.546,46.62276,0.06059,0.59979
GWR,2016,2016-09-04 19:49:00,8.716,14.8928,3.9588,3.5825,28.58,46.626897,0.05901,0.58398
GWR,2016,2016-09-04 19:49:00,8.722,14.8788,3.911,3.6668,28.611,46.620361,0.05835,0.57723
GWR,2016,2016-09-04 19:49:00,8.727,14.8621,3.8475,3.7697,28.641,46.601408,0.06211,0.61425
GWR,2016,2016-09-04 19:49:00,8.736,14.8415,3.7942,3.8499,28.674,46.58103,0.06123,0.60523
GWR,2016,2016-09-04 19:49:00,8.747,14.8185,3.7578,3.8831,28.709,46.565826,0.06016,0.59441
GWR,2016,2016-09-04 19:49:00,8.76,14.7958,3.7266,3.869,28.747,46.557758,0.05959,0.58852
GWR,2016,2016-09-04 19:49:00,8.777,14.7748,3.6983,3.8254,28.786,46.550663,0.0604,0.59616
GWR,2016,2016-09-04 19:49:00,8.79,14.7542,3.6743,3.7821,28.823,46.53262,0.05809,0.57319
GWR,2016,2016-09-04 19:49:00,8.798,14.7316,3.6487,3.7447,28.857,46.504835,0.0584,0.57597
GWR,2016,2016-09-04 19:49:00,8.807,14.7058,3.6151,3.7019,28.888,46.496,0.05945,0.58593
GWR,2016,2016-09-04 19:49:00,8.814,14.6778,3.5791,3.6527,28.918,46.515792,0.06086,0.59945
GWR,2016,2016-09-04 19:49:00,8.822,14.6492,3.5555,3.6125,28.948,46.539404,0.06167,0.60712
GWR,2016,2016-09-04 19:49:00,8.83,14.6213,3.5494,3.5994,28.979,46.569117,0.06161,0.60617
GWR,2016,2016-09-04 19:49:00,8.841,14.5946,3.5608,3.6234,29.012,46.632914,0.05883,0.57846
GWR,2016,2016-09-04 19:49:00,8.854,14.569,3.584,3.6659,29.046,46.727748,0.05693,0.55948
GWR,2016,2016-09-04 19:49:00,8.866,14.5443,3.6051,3.6924,29.079,46.846816,0.05549,0.54501
GWR,2016,2016-09-04 19:49:00,8.875,14.521,3.6212,3.6986,29.111,47.00582,0.05829,0.57223
GWR,2016,2016-09-04 19:49:00,8.88,14.4994,3.6414,3.6872,29.141,47.203033,0.06025,0.59121
GWR,2016,2016-09-04 19:49:00,8.887,14.479,3.6716,3.6505,29.173,47.432875,0.0631,0.61887
GWR,2016,2016-09-04 19:49:00,8.898,14.4595,3.706,3.6018,29.209,47.688439,0.0604,0.5921
GWR,2016,2016-09-04 19:49:00,8.912,14.4404,3.7292,3.568,29.248,47.929556,0.06017,0.58963
GWR,2016,2016-09-04 19:49:00,8.924,14.4213,3.7343,3.5517,29.29,48.1102,0.06271,0.61423
GWR,2016,2016-09-04 19:49:00,8.939,14.402,3.7213,3.5426,29.334,48.232405,0.05871,0.57489
GWR,2016,2016-09-04 19:49:00,8.955,14.3827,3.6944,3.5408,29.38,48.330763,0.05858,0.57335
GWR,2016,2016-09-04 19:49:00,8.967,14.3637,3.6627,3.5456,29.426,48.40342,0.05858,0.57314
GWR,2016,2016-09-04 19:49:00,8.982,14.3454,3.6249,3.5561,29.475,48.423613,0.05629,0.55046
GWR,2016,2016-09-04 19:49:00,9.004,14.3282,3.5728,3.5821,29.523,48.396726,0.06078,0.59421
GWR,2016,2016-09-04 19:49:00,9.017,14.3117,3.5167,3.6177,29.57,48.353703,0.06205,0.60637
GWR,2016,2016-09-04 19:49:00,9.027,14.2954,3.4828,3.6314,29.613,48.307139,0.05916,0.5779
GWR,2016,2016-09-04 19:49:00,9.035,14.2796,3.4804,3.6027,29.655,48.262672,0.05994,0.58533
GWR,2016,2016-09-04 19:49:00,9.048,14.2649,3.509,3.5228,29.7,48.242542,0.05852,0.57128
GWR,2016,2016-09-04 19:49:00,9.068,14.2519,3.5548,3.4106,29.748,48.255424,0.0579,0.56504
GWR,2016,2016-09-04 19:49:00,9.089,14.2408,3.5876,3.3161,29.795,48.288704,0.06059,0.59114
GWR,2016,2016-09-04 19:49:00,9.102,14.2312,3.5985,3.2622,29.836,48.321167,0.06165,0.60143
GWR,2016,2016-09-04 19:49:00,9.112,14.2223,3.594,3.2347,29.871,48.345421,0.05648,0.55089
GWR,2016,2016-09-04 19:49:00,9.119,14.2134,3.572,3.2157,29.9,48.375957,0.05797,0.56523
GWR,2016,2016-09-04 19:49:00,9.122,14.2038,3.5352,3.2026,29.925,48.416905,0.05987,0.58371
GWR,2016,2016-09-04 19:49:00,9.124,14.1938,3.4985,3.1941,29.95,48.459125,0.05858,0.57095
GWR,2016,2016-09-04 19:49:00,9.133,14.1841,3.4653,3.1766,29.978,48.50184,0.05581,0.54386
GWR,2016,2016-09-04 19:49:00,9.146,14.1756,3.4258,3.1396,30.008,48.566469,0.05678,0.55321
GWR,2016,2016-09-04 19:49:00,9.159,14.1681,3.383,3.0962,30.038,48.66423,0.06136,0.59775
GWR,2016,2016-09-04 19:49:00,9.17,14.1602,3.3529,3.0702,30.066,48.761011,0.05766,0.56161
GWR,2016,2016-09-04 19:49:00,9.176,14.1501,3.3387,3.0707,30.09,48.822443,0.05648,0.54994
GWR,2016,2016-09-04 19:49:00,9.175,14.1366,3.3341,3.1025,30.111,48.846851,0.05809,0.56551
GWR,2016,2016-09-04 19:49:00,9.173,14.1199,3.3339,3.1592,30.135,48.85278,0.05402,0.52563
GWR,2016,2016-09-04 19:49:00,9.181,14.1015,3.331,3.2124,30.167,48.877919,0.05979,0.58156
GWR,2016,2016-09-04 19:49:00,9.2,14.083,3.3201,3.2546,30.208,48.936994,0.05983,0.58178
GWR,2016,2016-09-04 19:49:00,9.222,14.0652,3.2993,3.3119,30.256,48.999622,0.06055,0.58848
GWR,2016,2016-09-04 19:49:00,9.24,14.0476,3.2703,3.3927,30.305,49.046395,0.05632,0.54722
GWR,2016,2016-09-04 19:49:00,9.253,14.0286,3.238,3.4784,30.351,49.083768,0.05902,0.57321
GWR,2016,2016-09-04 19:49:00,9.263,14.0071,3.2041,3.5715,30.397,49.115687,0.0636,0.61734
GWR,2016,2016-09-04 19:49:00,9.271,13.9829,3.1639,3.6897,30.444,49.130604,0.0616,0.59761
GWR,2016,2016-09-04 19:49:00,9.287,13.9565,3.1062,3.8498,30.496,49.140518,0.05821,0.56442
GWR,2016,2016-09-04 19:49:00,9.314,13.9284,3.0343,4.0223,30.553,49.170139,0.05853,0.5672
GWR,2016,2016-09-04 19:49:00,9.334,13.8989,2.9723,4.1205,30.61,49.221348,0.05906,0.57193
GWR,2016,2016-09-04 19:49:00,9.347,13.869,2.9253,4.0961,30.665,49.303787,0.06062,0.58664
GWR,2016,2016-09-04 19:49:00,9.365,13.8393,2.8779,3.9313,30.718,49.427403,0.0581,0.56193
GWR,2016,2016-09-04 19:49:00,9.383,13.8106,2.8288,3.6794,30.769,49.583032,0.05819,0.56243
GWR,2016,2016-09-04 19:49:00,9.397,13.7834,2.7925,3.4654,30.816,49.737951,0.06079,0.58716
GWR,2016,2016-09-04 19:49:00,9.411,13.7579,2.7742,3.3181,30.86,49.859244,0.05836,0.56339
GWR,2016,2016-09-04 19:49:00,9.42,13.7338,2.769,3.2028,30.9,49.937128,0.05854,0.56482
GWR,2016,2016-09-04 19:49:00,9.43,13.7106,2.7702,3.1117,30.939,49.986352,0.05884,0.56744
GWR,2016,2016-09-04 19:49:00,9.44,13.6879,2.7699,3.0423,30.977,50.034084,0.05704,0.54982
GWR,2016,2016-09-04 19:49:00,9.447,13.6659,2.7632,2.9931,31.018,50.083019,0.06189,0.59624
GWR,2016,2016-09-04 19:49:00,9.46,13.6445,2.7506,2.9682,31.065,50.118121,0.05529,0.53248
GWR,2016,2016-09-04 19:49:00,9.478,13.6242,2.7356,2.9598,31.117,50.148749,0.05902,0.56814
GWR,2016,2016-09-04 19:49:00,9.498,13.6055,2.7207,2.9543,31.175,50.1931,0.05695,0.54795
GWR,2016,2016-09-04 19:49:00,9.523,13.5889,2.7043,2.9524,31.235,50.273031,0.0583,0.56075
GWR,2016,2016-09-04 19:49:00,9.548,13.574,2.6824,2.9538,31.293,50.421891,0.05814,0.55899
GWR,2016,2016-09-04 19:49:00,9.563,13.5601,2.6485,2.9494,31.345,50.611168,0.05895,0.56659
GWR,2016,2016-09-04 19:49:00,9.571,13.5469,2.6058,2.9383,31.39,50.772971,0.05936,0.57044
GWR,2016,2016-09-04 19:49:00,9.583,13.5335,2.5704,2.9266,31.431,50.888255,0.05739,0.55132
GWR,2016,2016-09-04 19:49:00,9.595,13.5191,2.5463,2.9066,31.469,50.969706,0.05935,0.56998
GWR,2016,2016-09-04 19:49:00,9.601,13.5032,2.5257,2.8661,31.505,51.022994,0.06086,0.58421
GWR,2016,2016-09-04 19:49:00,9.609,13.4862,2.5073,2.8173,31.543,51.064335,0.05893,0.56549
GWR,2016,2016-09-04 19:49:00,9.624,13.4688,2.496,2.7733,31.584,51.110771,0.0563,0.54007
GWR,2016,2016-09-04 19:49:00,9.639,13.4521,2.491,2.7281,31.627,51.138573,0.05968,0.57231
GWR,2016,2016-09-04 19:49:00,9.654,13.4367,2.4885,2.6767,31.671,51.13509,0.05886,0.56425
GWR,2016,2016-09-04 19:49:00,9.67,13.4229,2.4848,2.6237,31.715,51.127482,0.06068,0.58151
GWR,2016,2016-09-04 19:49:00,9.683,13.4105,2.4731,2.5765,31.757,51.119738,0.05518,0.5286
GWR,2016,2016-09-04 19:49:00,9.696,13.3989,2.4474,2.541,31.795,51.097753,0.06058,0.58024
GWR,2016,2016-09-04 19:49:00,9.706,13.388,2.402,2.518,31.83,51.079739,0.05849,0.56007
GWR,2016,2016-09-04 19:49:00,9.713,13.3775,2.3451,2.5002,31.861,51.078948,0.05778,0.55313
GWR,2016,2016-09-04 19:49:00,9.72,13.3671,2.3002,2.4782,31.891,51.087143,0.05739,0.54927
GWR,2016,2016-09-04 19:49:00,9.728,13.3562,2.2758,2.4462,31.921,51.098484,0.05477,0.52406
GWR,2016,2016-09-04 19:49:00,9.733,13.3445,2.2689,2.3958,31.953,51.099944,0.05667,0.54216
GWR,2016,2016-09-04 19:49:00,9.737,13.3321,2.2784,2.3111,31.989,51.0879,0.05764,0.55123
GWR,2016,2016-09-04 19:49:00,9.749,13.3197,2.2964,2.2085,32.036,51.071178,0.06105,0.58373
GWR,2016,2016-09-04 19:49:00,9.777,13.3078,2.3117,2.1349,32.094,51.067386,0.05635,0.53866
GWR,2016,2016-09-04 19:49:00,9.807,13.2968,2.3204,2.1029,32.155,51.085544,0.05743,0.54881
GWR,2016,2016-09-04 19:49:00,9.829,13.2869,2.3227,2.1061,32.214,51.114443,0.05923,0.56592
GWR,2016,2016-09-04 19:49:00,9.843,13.2781,2.3182,2.1329,32.265,51.151759,0.06042,0.57718
GWR,2016,2016-09-04 19:49:00,9.853,13.2696,2.3067,2.1492,32.31,51.189386,0.05437,0.51928
GWR,2016,2016-09-04 19:49:00,9.862,13.2611,2.2842,2.1364,32.351,51.205256,0.05579,0.53276
GWR,2016,2016-09-04 19:49:00,9.871,13.2526,2.2434,2.098,32.391,51.201596,0.05555,0.53032
GWR,2016,2016-09-04 19:49:00,9.884,13.2448,2.1921,2.0466,32.43,51.199497,0.05563,0.53102
