"Reservoir","Site","DateTime","Depth_m","Temp_C","DO_mgL","DOSat","Cond_uScm","PAR_umolm2s","ORP","pH","Notes"
"FCR",50,2014-08-28 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.9,NA
"FCR",50,2014-08-28 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.4,NA
"FCR",50,2014-08-28 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.5,NA
"FCR",50,2014-09-04 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.3,NA
"FCR",50,2014-09-04 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.6,NA
"FCR",50,2014-09-04 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.4,NA
"FCR",50,2014-09-04 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.5,NA
"GWR",50,2014-09-07 13:00:00,0,26.5,7.73,103.7,707.8,NA,NA,8.59,NA
"GWR",50,2014-09-07 13:00:00,1,26.1,7.63,101.7,707.8,NA,NA,8.66,NA
"GWR",50,2014-09-07 13:00:00,2,25.8,7.18,96.4,707.8,NA,NA,8.6,NA
"GWR",50,2014-09-07 13:00:00,3,25.7,7.35,97.9,707.8,NA,NA,8.54,NA
"GWR",50,2014-09-07 13:00:00,4,25.2,7.37,96,707.8,NA,NA,8.39,NA
"GWR",50,2014-09-07 13:00:00,5,24,7.72,98.2,707.8,NA,NA,7.99,NA
"GWR",50,2014-09-07 13:00:00,6,22.6,5.34,66.2,707.9,NA,NA,7.71,NA
"GWR",50,2014-09-07 13:00:00,7,20.9,1.07,13,707.8,NA,NA,7.12,NA
"GWR",50,2014-09-07 13:00:00,8,19.5,0.08,0.9,707.8,NA,NA,6.9,NA
"GWR",50,2014-09-07 13:00:00,9,18.1,0.08,0.9,707.8,NA,NA,7.04,NA
"GWR",50,2014-09-07 13:00:00,10,16.2,0.06,0.7,707.8,NA,NA,6.89,NA
"GWR",50,2014-09-07 13:00:00,11,14.6,0.08,0.8,707.8,NA,NA,6.77,NA
"GWR",50,2014-09-07 13:00:00,12,13.7,0.07,0.7,707.8,NA,NA,6.8,NA
"FCR",50,2014-09-11 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7,NA
"FCR",50,2014-09-11 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.4,NA
"FCR",50,2014-09-11 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.3,NA
"FCR",50,2014-09-11 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.5,NA
"BVR",50,2014-09-25 12:00:00,0,NA,NA,NA,NA,NA,NA,6.3,NA
"BVR",50,2014-09-25 12:00:00,1,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,2,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,3,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,4,NA,NA,NA,NA,NA,NA,6.35,NA
"BVR",50,2014-09-25 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,6,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,7,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,8,NA,NA,NA,NA,NA,NA,5.8,NA
"BVR",50,2014-09-25 12:00:00,9,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,10,NA,NA,NA,NA,NA,NA,5.9,NA
"BVR",50,2014-09-25 12:00:00,11,NA,NA,NA,NA,NA,NA,NA,NA
"BVR",50,2014-09-25 12:00:00,12,NA,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2014-09-30 09:30:00,0,19.7,8.12,96.2,NA,NA,NA,8.11,NA
"GWR",50,2014-09-30 09:30:00,1,19.7,7.63,90,NA,NA,NA,8.02,NA
"GWR",50,2014-09-30 09:30:00,2,19.7,7.7,90.8,NA,NA,NA,7.91,NA
"GWR",50,2014-09-30 09:30:00,3,19.7,7.5,88.4,NA,NA,NA,7.87,NA
"GWR",50,2014-09-30 09:30:00,4,19.7,7.78,91.5,NA,NA,NA,7.83,NA
"GWR",50,2014-09-30 09:30:00,5,19.7,7.72,91,NA,NA,NA,7.79,NA
"GWR",50,2014-09-30 09:30:00,6,19.7,7.8,92,NA,NA,NA,7.76,NA
"GWR",50,2014-09-30 09:30:00,7,19.6,7.22,85,NA,NA,NA,7.72,NA
"GWR",50,2014-09-30 09:30:00,8,19.5,5.39,6.33,NA,NA,NA,7.43,NA
"GWR",50,2014-09-30 09:30:00,9,18.7,0.06,0.7,NA,NA,NA,6.97,NA
"GWR",50,2014-09-30 09:30:00,10,17,0.06,0.7,NA,NA,NA,6.9,NA
"GWR",50,2014-09-30 09:30:00,11,15.5,0.06,0.7,NA,NA,NA,6.78,NA
"GWR",50,2014-09-30 09:30:00,12,14.9,0.07,0.8,NA,NA,NA,6.66,NA
"FCR",50,2014-10-04 12:00:00,0,NA,NA,NA,NA,1079,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,0.5,NA,NA,NA,NA,253.2,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,1,NA,NA,NA,NA,148.3,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,1.5,NA,NA,NA,NA,97.33,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,2,NA,NA,NA,NA,77,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,2.5,NA,NA,NA,NA,56.5,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,3,NA,NA,NA,NA,8.32,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,3.5,NA,NA,NA,NA,5.07,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,4,NA,NA,NA,NA,2.48,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,4.5,NA,NA,NA,NA,1.34,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,5,NA,NA,NA,NA,0.61,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,5.5,NA,NA,NA,NA,0.29,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,6,NA,NA,NA,NA,0.15,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,6.5,NA,NA,NA,NA,0.08,NA,NA,NA
"FCR",50,2014-10-04 12:00:00,7,NA,NA,NA,NA,0.04,NA,NA,NA
"FCR",50,2014-11-26 12:00:00,0.8,NA,NA,NA,NA,NA,NA,8.2,NA
"FCR",50,2014-11-26 12:00:00,1.6,NA,NA,NA,NA,NA,NA,8.1,NA
"FCR",50,2014-11-26 12:00:00,3.8,NA,NA,NA,NA,NA,NA,8.1,NA
"FCR",50,2014-11-26 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7.9,NA
"FCR",50,2015-03-31 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.47,NA
"FCR",50,2015-03-31 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.14,NA
"FCR",50,2015-03-31 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.09,NA
"FCR",50,2015-03-31 12:00:00,2.8,NA,NA,NA,NA,NA,NA,7.06,NA
"FCR",50,2015-03-31 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.96,NA
"FCR",50,2015-03-31 12:00:00,5,NA,NA,NA,NA,NA,NA,6.88,NA
"FCR",50,2015-03-31 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.73,NA
"FCR",50,2015-03-31 12:00:00,8,NA,NA,NA,NA,NA,NA,6.62,NA
"FCR",50,2015-03-31 12:00:00,9,NA,NA,NA,NA,NA,NA,6.44,NA
"FCR",50,2015-04-07 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.93,NA
"FCR",50,2015-04-07 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.18,NA
"FCR",50,2015-04-07 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.06,NA
"FCR",50,2015-04-07 12:00:00,2.8,NA,NA,NA,NA,NA,NA,6.97,NA
"FCR",50,2015-04-07 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.82,NA
"FCR",50,2015-04-07 12:00:00,5,NA,NA,NA,NA,NA,NA,6.78,NA
"FCR",50,2015-04-07 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.49,NA
"FCR",50,2015-04-07 12:00:00,8,NA,NA,NA,NA,NA,NA,6.35,NA
"FCR",50,2015-04-07 12:00:00,9,NA,NA,NA,NA,NA,NA,6.17,NA
"FCR",50,2015-04-13 12:00:00,0.1,NA,NA,NA,NA,NA,NA,6.82,NA
"FCR",50,2015-04-13 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.84,NA
"FCR",50,2015-04-13 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2015-04-13 12:00:00,2.8,NA,NA,NA,NA,NA,NA,6.8,NA
"FCR",50,2015-04-13 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.75,NA
"FCR",50,2015-04-13 12:00:00,5,NA,NA,NA,NA,NA,NA,6.6,NA
"FCR",50,2015-04-13 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.5,NA
"FCR",50,2015-04-13 12:00:00,8,NA,NA,NA,NA,NA,NA,6.31,NA
"FCR",50,2015-04-13 12:00:00,9,NA,NA,NA,NA,NA,NA,6.95,NA
"GWR",50,2015-04-13 16:00:00,0.1,13,10.27,104.3,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,1,12.6,10.26,103.3,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,2,11.9,10.33,102.8,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,3,11.5,10.44,102,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,4,11.2,10.19,99.9,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,5,11.1,10.27,100.2,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,6,10.9,10.23,99.5,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,7,10.7,10.18,98.6,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,8,10.4,9.98,95.6,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,9,10.3,9.69,92.6,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,10,10,9.5,90.2,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,11,9.8,9.41,88.9,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,12,9.7,9.36,88.3,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,13,9.7,9.38,88.2,NA,NA,NA,NA,NA
"GWR",50,2015-04-13 16:00:00,14,9.5,9.17,86.1,NA,NA,NA,NA,NA
"FCR",50,2015-04-21 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.57,NA
"FCR",50,2015-04-21 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.52,NA
"FCR",50,2015-04-21 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.43,NA
"FCR",50,2015-04-21 12:00:00,2.8,NA,NA,NA,NA,NA,NA,7.41,NA
"FCR",50,2015-04-21 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.37,NA
"FCR",50,2015-04-21 12:00:00,5,NA,NA,NA,NA,NA,NA,7.16,NA
"FCR",50,2015-04-21 12:00:00,6.2,NA,NA,NA,NA,NA,NA,7,NA
"FCR",50,2015-04-21 12:00:00,8,NA,NA,NA,NA,NA,NA,6.75,NA
"FCR",50,2015-04-21 12:00:00,9,NA,NA,NA,NA,NA,NA,6.61,NA
"FCR",50,2015-04-28 12:00:00,0.1,NA,NA,NA,NA,NA,NA,6.89,NA
"FCR",50,2015-04-28 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.71,NA
"FCR",50,2015-04-28 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.66,NA
"FCR",50,2015-04-28 12:00:00,5,NA,NA,NA,NA,NA,NA,6.49,NA
"FCR",50,2015-04-28 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.34,NA
"FCR",50,2015-04-28 12:00:00,8,NA,NA,NA,NA,NA,NA,6.3,NA
"FCR",50,2015-04-28 12:00:00,9,NA,NA,NA,NA,NA,NA,6.15,NA
"FCR",50,2015-05-05 12:00:00,0.1,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-05-05 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.78,NA
"FCR",50,2015-05-05 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.67,NA
"FCR",50,2015-05-05 12:00:00,5,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2015-05-05 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.32,NA
"FCR",50,2015-05-05 12:00:00,8,NA,NA,NA,NA,NA,NA,6.24,NA
"FCR",50,2015-05-05 12:00:00,9,NA,NA,NA,NA,NA,NA,6.17,NA
"GWR",50,2015-05-09 13:00:00,-0.1,NA,NA,NA,NA,2800,NA,NA,NA
"GWR",50,2015-05-09 13:00:00,0,20.2,8.85,105.3,708.9,1400,NA,7.57,NA
"GWR",50,2015-05-09 13:00:00,1,19.8,8.9,104.2,708.8,710,NA,7.67,NA
"GWR",50,2015-05-09 13:00:00,2,18.3,9.81,112,708.8,119,NA,7.51,NA
"GWR",50,2015-05-09 13:00:00,3,16.3,10.13,110.2,708.8,82,NA,7.38,NA
"GWR",50,2015-05-09 13:00:00,4,13.7,10.07,103.9,708.8,44,NA,7.38,NA
"GWR",50,2015-05-09 13:00:00,5,12.4,8.13,82,708.8,22,NA,7.19,NA
"GWR",50,2015-05-09 13:00:00,6,12,7.7,77,708.8,11.3,NA,6.95,NA
"GWR",50,2015-05-09 13:00:00,7,11.7,7.48,73.8,708.8,4.75,NA,6.8,NA
"GWR",50,2015-05-09 13:00:00,8,11.5,7.13,69.6,708.8,2.12,NA,6.68,NA
"GWR",50,2015-05-09 13:00:00,9,11.4,7.02,68.9,708.8,1.4,NA,6.61,NA
"GWR",50,2015-05-09 13:00:00,10,11.2,6.67,65.2,708.8,0.6,NA,6.55,NA
"GWR",50,2015-05-09 13:00:00,11,11.2,6.83,67.2,708.7,0.21,NA,6.5,NA
"GWR",50,2015-05-09 13:00:00,12,11.2,6.69,65.3,708.7,0.1,NA,6.44,NA
"GWR",50,2015-05-09 13:00:00,13,10.9,6,58.2,708.6,0.06,NA,6.38,NA
"GWR",50,2015-05-09 13:00:00,14,10.7,6.1,58.9,708.7,0.01,NA,6.35,NA
"FCR",50,2015-05-11 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.06,NA
"FCR",50,2015-05-11 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.98,NA
"FCR",50,2015-05-11 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.96,NA
"FCR",50,2015-05-11 12:00:00,2.8,NA,NA,NA,NA,NA,NA,6.77,NA
"FCR",50,2015-05-11 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.75,NA
"FCR",50,2015-05-11 12:00:00,5,NA,NA,NA,NA,NA,NA,6.55,NA
"FCR",50,2015-05-11 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.24,NA
"FCR",50,2015-05-11 12:00:00,8,NA,NA,NA,NA,NA,NA,6.16,NA
"FCR",50,2015-05-11 12:00:00,9,NA,NA,NA,NA,NA,NA,6.1,NA
"BVR",50,2015-05-14 12:00:00,-0.1,NA,NA,NA,NA,2700,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,0.1,NA,NA,NA,NA,200,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,1,NA,NA,NA,NA,188,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,2,NA,NA,NA,NA,100,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,3,NA,NA,NA,NA,70,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,4,NA,NA,NA,NA,48.5,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,5,NA,NA,NA,NA,29.5,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,6,NA,NA,NA,NA,15.8,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,7,NA,NA,NA,NA,15,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,8,NA,NA,NA,NA,3,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,9,NA,NA,NA,NA,0.62,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,10,NA,NA,NA,NA,0.12,NA,NA,NA
"BVR",50,2015-05-14 12:00:00,11,NA,NA,NA,NA,0.03,NA,NA,NA
"FCR",50,2015-05-18 12:00:00,0.1,NA,NA,NA,NA,NA,NA,6.89,NA
"FCR",50,2015-05-18 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.89,NA
"FCR",50,2015-05-18 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.95,NA
"FCR",50,2015-05-18 12:00:00,2.8,NA,NA,NA,NA,NA,NA,6.71,NA
"FCR",50,2015-05-18 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.71,NA
"FCR",50,2015-05-18 12:00:00,5,NA,NA,NA,NA,NA,NA,6.44,NA
"FCR",50,2015-05-18 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.22,NA
"FCR",50,2015-05-18 12:00:00,8,NA,NA,NA,NA,NA,NA,6.13,NA
"FCR",50,2015-05-18 12:00:00,9,NA,NA,NA,NA,NA,NA,6.06,NA
"GWR",50,2015-05-20 16:30:00,-0.1,NA,NA,NA,NA,NA,NA,NA,NA
"GWR",50,2015-05-20 16:30:00,0,24.1,7.69,98.9,703.9,NA,NA,6.8,NA
"GWR",50,2015-05-20 16:30:00,1,24.1,7.54,97.1,703.9,NA,NA,6.85,NA
"GWR",50,2015-05-20 16:30:00,2,24,7.87,100.9,703.9,NA,NA,6.89,NA
"GWR",50,2015-05-20 16:30:00,3,23.9,7.67,97.5,703.9,NA,NA,6.91,NA
"GWR",50,2015-05-20 16:30:00,4,17,10.04,113.1,703.9,NA,NA,6.99,NA
"GWR",50,2015-05-20 16:30:00,5,14.9,10.73,114.8,703.9,NA,NA,6.95,NA
"GWR",50,2015-05-20 16:30:00,6,13.1,8.33,85.5,703.9,NA,NA,6.94,NA
"GWR",50,2015-05-20 16:30:00,7,12.2,6.79,68,703.9,NA,NA,6.8,NA
"GWR",50,2015-05-20 16:30:00,8,11.7,6.32,63,703.9,NA,NA,6.66,NA
"GWR",50,2015-05-20 16:30:00,9,11.5,5.99,59.2,703.9,NA,NA,6.59,NA
"GWR",50,2015-05-20 16:30:00,10,11.3,5.66,55.8,703.9,NA,NA,6.52,NA
"GWR",50,2015-05-20 16:30:00,11,11.1,5.53,54.3,703.9,NA,NA,6.47,NA
"GWR",50,2015-05-20 16:30:00,12,10.9,4.44,43.4,703.9,NA,NA,6.4,NA
"GWR",50,2015-05-20 16:30:00,13,10.7,4.22,41.2,703.9,NA,NA,6.33,NA
"GWR",50,2015-05-20 16:30:00,14,10.6,4.24,41.1,703.9,NA,NA,6.29,NA
"FCR",50,2015-05-25 12:00:00,0.1,NA,NA,NA,NA,NA,NA,6.85,NA
"FCR",50,2015-05-25 12:00:00,0.8,NA,NA,NA,NA,NA,NA,6.78,NA
"FCR",50,2015-05-25 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.83,NA
"FCR",50,2015-05-25 12:00:00,2.8,NA,NA,NA,NA,NA,NA,6.88,NA
"FCR",50,2015-05-25 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.79,NA
"FCR",50,2015-05-25 12:00:00,5,NA,NA,NA,NA,NA,NA,6.36,NA
"FCR",50,2015-05-25 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.03,NA
"FCR",50,2015-05-25 12:00:00,8,NA,NA,NA,NA,NA,NA,5.86,NA
"FCR",50,2015-05-25 12:00:00,9,NA,NA,NA,NA,NA,NA,5.81,NA
"BVR",50,2015-05-28 12:00:00,-0.1,NA,NA,NA,NA,1841,NA,NA,NA
"BVR",50,2015-05-28 12:00:00,0.1,NA,NA,NA,NA,43,NA,7.2,NA
"BVR",50,2015-05-28 12:00:00,1,NA,NA,NA,NA,57,NA,7.28,NA
"BVR",50,2015-05-28 12:00:00,2,NA,NA,NA,NA,43.6,NA,7.34,NA
"BVR",50,2015-05-28 12:00:00,3,NA,NA,NA,NA,43,NA,7.36,NA
"BVR",50,2015-05-28 12:00:00,4,NA,NA,NA,NA,32.8,NA,6.43,NA
"BVR",50,2015-05-28 12:00:00,5,NA,NA,NA,NA,27,NA,6.34,NA
"BVR",50,2015-05-28 12:00:00,6,NA,NA,NA,NA,22.8,NA,6.28,NA
"BVR",50,2015-05-28 12:00:00,7,NA,NA,NA,NA,13.8,NA,5.96,NA
"BVR",50,2015-05-28 12:00:00,8,NA,NA,NA,NA,7,NA,5.84,NA
"BVR",50,2015-05-28 12:00:00,9,NA,NA,NA,NA,2.3,NA,5.76,NA
"BVR",50,2015-05-28 12:00:00,10,NA,NA,NA,NA,0.19,NA,5.76,NA
"BVR",50,2015-05-28 12:00:00,11,NA,NA,NA,NA,0.04,NA,5.93,NA
"GWR",50,2015-05-30 18:00:00,-0.1,NA,NA,NA,NA,1026,NA,NA,NA
"GWR",50,2015-05-30 18:00:00,0,24.7,7.91,102.5,707.8,530,NA,7.6,NA
"GWR",50,2015-05-30 18:00:00,1,24.5,8.01,103.2,707.8,45,NA,7.64,NA
"GWR",50,2015-05-30 18:00:00,2,24,8.11,103.5,707.8,25,NA,7.68,NA
"GWR",50,2015-05-30 18:00:00,3,22.6,8.94,110.3,707.8,12.7,NA,7.65,NA
"GWR",50,2015-05-30 18:00:00,4,20.7,9.36,112.3,707.8,17.9,NA,7.57,NA
"GWR",50,2015-05-30 18:00:00,5,16.6,9.88,108.9,707.8,8.6,NA,7.07,NA
"GWR",50,2015-05-30 18:00:00,6,14.3,8.51,89.3,707.8,3.98,NA,6.94,NA
"GWR",50,2015-05-30 18:00:00,7,12.3,6.05,60.6,707.8,1.42,NA,6.45,NA
"GWR",50,2015-05-30 18:00:00,8,11.8,5.72,56.6,707.8,1.15,NA,6.32,NA
"GWR",50,2015-05-30 18:00:00,9,11.5,4.99,49.2,707.7,0.62,NA,6.23,NA
"GWR",50,2015-05-30 18:00:00,10,11.2,4.32,42.7,707.7,0.29,NA,6.17,NA
"GWR",50,2015-05-30 18:00:00,11,11,4.22,41.1,707.8,0.15,NA,6.13,NA
"GWR",50,2015-05-30 18:00:00,12,10.9,3.59,34.9,707.7,0.07,NA,6.1,NA
"GWR",50,2015-05-30 18:00:00,13,10.7,3.43,33.3,707.8,0.03,NA,6.08,NA
"GWR",50,2015-05-30 18:00:00,14,10.6,3.11,30.1,707.8,0,NA,6.08,NA
"FCR",50,2015-06-01 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.25,NA
"FCR",50,2015-06-01 12:00:00,0.8,NA,NA,NA,NA,NA,NA,7.3,NA
"FCR",50,2015-06-01 12:00:00,1.6,NA,NA,NA,NA,NA,NA,7.32,NA
"FCR",50,2015-06-01 12:00:00,2.8,NA,NA,NA,NA,NA,NA,7.37,NA
"FCR",50,2015-06-01 12:00:00,3.8,NA,NA,NA,NA,NA,NA,7.29,NA
"FCR",50,2015-06-01 12:00:00,5,NA,NA,NA,NA,NA,NA,6.65,NA
"FCR",50,2015-06-01 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.35,NA
"FCR",50,2015-06-01 12:00:00,8,NA,NA,NA,NA,NA,NA,6.21,NA
"FCR",50,2015-06-01 12:00:00,9,NA,NA,NA,NA,NA,NA,6.11,NA
"BVR",50,2015-06-04 12:00:00,-0.1,NA,NA,NA,NA,223.3,NA,NA,NA
"BVR",50,2015-06-04 12:00:00,0.1,NA,NA,NA,NA,125.7,NA,6.96,NA
"BVR",50,2015-06-04 12:00:00,1,NA,NA,NA,NA,50.9,NA,7.08,NA
"BVR",50,2015-06-04 12:00:00,2,NA,NA,NA,NA,21.45,NA,7.17,NA
"BVR",50,2015-06-04 12:00:00,3,NA,NA,NA,NA,13.42,NA,7.18,NA
"BVR",50,2015-06-04 12:00:00,4,NA,NA,NA,NA,9.11,NA,7.13,NA
"BVR",50,2015-06-04 12:00:00,5,NA,NA,NA,NA,5.91,NA,6.89,NA
"BVR",50,2015-06-04 12:00:00,6,NA,NA,NA,NA,3.6,NA,6.72,NA
"BVR",50,2015-06-04 12:00:00,7,NA,NA,NA,NA,1.66,NA,6.42,NA
"BVR",50,2015-06-04 12:00:00,8,NA,NA,NA,NA,0.39,NA,6.07,NA
"BVR",50,2015-06-04 12:00:00,9,NA,NA,NA,NA,0.05,NA,5.93,NA
"BVR",50,2015-06-04 12:00:00,10,NA,NA,NA,NA,0.01,NA,5.93,NA
"BVR",50,2015-06-04 12:00:00,11,NA,NA,NA,NA,0,NA,6.08,NA
"FCR",50,2015-06-08 12:00:00,0.1,NA,NA,NA,NA,NA,NA,7.9,NA
"FCR",50,2015-06-08 12:00:00,1.6,NA,NA,NA,NA,NA,NA,6.79,NA
"FCR",50,2015-06-08 12:00:00,3.8,NA,NA,NA,NA,NA,NA,6.69,NA
"FCR",50,2015-06-08 12:00:00,5,NA,NA,NA,NA,NA,NA,6.59,NA
"FCR",50,2015-06-08 12:00:00,6.2,NA,NA,NA,NA,NA,NA,6.42,NA
"FCR",50,2015-06-08 12:00:00,8,NA,NA,NA,NA,NA,NA,6.2,NA
"FCR",50,2015-06-08 12:00:00,9,NA,NA,NA,NA,NA,NA,6.25,NA
"GWR",50,2015-06-10 11:00:00,-0.1,NA,NA,NA,NA,1426,NA,NA,NA
"GWR",50,2015-06-10 11:00:00,0,24.6,7.14,92.5,704.6,1270,NA,7.56,NA
"GWR",50,2015-06-10 11:00:00,1,24.3,7.38,94.7,704.6,522,NA,7.52,NA
"GWR",50,2015-06-10 11:00:00,2,24.1,7.32,93.9,704.5,240,NA,7.55,NA
"GWR",50,2015-06-10 11:00:00,3,23.9,7.34,94,704.5,159.7,NA,7.46,NA
"GWR",50,2015-06-10 11:00:00,4,21.8,7.23,89,704.6,70.99,NA,7.23,NA
"GWR",50,2015-06-10 11:00:00,5,18.9,8.42,95.6,704.6,36.19,NA,6.85,NA
"GWR",50,2015-06-10 11:00:00,6,15,6.97,74.7,704.6,16.19,NA,6.59,NA
"GWR",50,2015-06-10 11:00:00,7,13.4,5.26,53.7,704.6,8.71,NA,6.48,NA
"GWR",50,2015-06-10 11:00:00,8,12.3,4.66,47,704.6,4.72,NA,6.35,NA
"GWR",50,2015-06-10 11:00:00,9,11.7,4.23,42,704.6,2.58,NA,6.29,NA
"GWR",50,2015-06-10 11:00:00,10,11.3,3.72,36.6,704.6,1.31,NA,6.23,NA
"GWR",50,2015-06-10 11:00:00,11,11.1,3.25,31.9,704.6,0.56,NA,6.18,NA
"GWR",50,2015-06-10 11:00:00,12,10.9,2.72,26.5,704.5,0.21,NA,6.14,NA
"GWR",50,2015-06-10 11:00:00,13,10.8,2.46,23.9,704.6,0.04,NA,6.11,NA
"GWR",50,2015-06-10 11:00:00,14,10.6,2.28,22.1,704.6,0.02,NA,6.07,NA
"BVR",50,2015-06-11 12:00:00,-0.1,NA,NA,NA,NA,2040,NA,NA,NA
"BVR",50,2015-06-11 12:00:00,0.1,NA,NA,NA,NA,1600,NA,7.2,NA
"BVR",50,2015-06-11 12:00:00,1,NA,NA,NA,NA,600,NA,7.13,NA
"BVR",50,2015-06-11 12:00:00,2,NA,NA,NA,NA,400,NA,7.13,NA
"BVR",50,2015-06-11 12:00:00,3,NA,NA,NA,NA,250,NA,7.02,NA
