"Reservoir","Site","DateTime","Depth_m","TN_ugL","TP_ugL","infTPloads_g","NH4_ugL","NO3NO2_ugL","SRP_ugL","DOC_mgL","Notes"
"FCR",50,2016-05-23 12:00:00,1.6,125,11.8,NA,8.96,8,8.2,NA,NA
"FCR",50,2016-05-23 12:00:00,3.8,143,20,NA,4.25,3.35,15.5,NA,NA
"FCR",50,2016-05-23 12:00:00,5,178,20.5,NA,3.68,1.96,8.74,NA,NA
"FCR",50,2016-05-23 12:00:00,6.2,NA,NA,NA,NA,NA,NA,NA,NA
"FCR",50,2016-05-23 12:00:00,8,156,22.4,NA,2.53,4.15,3.51,NA,NA
"FCR",50,2016-05-23 12:00:00,9,168,19.7,NA,5.62,2.8,10.2,NA,NA
"FCR",100,2016-05-23 12:00:00,100,180,20.8,NA,NA,NA,NA,NA,NA
"BVR",50,2016-05-26 12:00:00,0.1,200.95,14.5,NA,3.27,1.28,8.89,NA,NA
"BVR",50,2016-05-26 12:00:00,3,139.52,13,NA,2.06,1.15,6.59,NA,NA
"BVR",50,2016-05-26 12:00:00,6,147.6,13.7,NA,2.95,1.85,10,NA,NA
"BVR",50,2016-05-26 12:00:00,9,299.45,29.7,NA,77.6,1.57,3.05,NA,NA
"BVR",50,2016-05-26 12:00:00,11,652,44.5,NA,300,4.33,5,NA,NA
"CCR",50,2016-05-28 00:00:00,0.1,NA,NA,NA,5.76,4.75,4.21,NA,NA
"CCR",50,2016-05-28 00:00:00,7,NA,NA,NA,5.35,10,6.14,NA,NA
"CCR",50,2016-05-28 00:00:00,21,NA,NA,NA,12.9,69.6,6.19,NA,NA
"CCR",50,2016-05-28 12:00:00,0.1,NA,NA,NA,7.68,0.15,1.83,NA,NA
"CCR",50,2016-05-28 12:00:00,7,NA,NA,NA,7.5,5.23,4.46,NA,NA
"CCR",50,2016-05-28 12:00:00,21,244,13.7,NA,18.3,76.3,11,NA,NA
"BVR",50,2016-05-29 12:00:00,0.1,309.5,16.8,NA,1.06,0.36,5.53,NA,NA
"BVR",50,2016-05-29 12:00:00,3,152,13.2,NA,0.8,1.23,6.15,NA,NA
"BVR",50,2016-05-29 12:00:00,6,155.3,16.9,NA,2.58,1.97,5.38,NA,NA
"BVR",50,2016-05-29 12:00:00,9,349.8,37.8,NA,5.97,1.64,3.88,NA,NA
"BVR",50,2016-05-29 12:00:00,11,485,31.7,NA,236,-0.9,3.95,NA,NA
"FCR",50,2016-05-30 09:00:00,0.1,152,17.6,NA,2.8,1.57,9.84,NA,NA
"FCR",50,2016-05-30 09:00:00,1.6,153,14.1,NA,4.71,46.6,2.9,NA,NA
"FCR",50,2016-05-30 09:00:00,3.8,145,14.8,NA,4.43,0.17,12.3,NA,NA
"FCR",50,2016-05-30 09:00:00,5,164,17.8,NA,5.56,2.87,11.6,NA,NA
"FCR",50,2016-05-30 09:00:00,6.2,169,15.7,NA,10.6,5.38,3.1,NA,NA
"FCR",50,2016-05-30 09:00:00,8,176,16.8,NA,8.37,6.39,5.23,NA,NA
"FCR",50,2016-05-30 09:00:00,9,142.45,19.7,NA,12,4.24,10.3,NA,NA
"FCR",100,2016-05-30 09:00:00,100,208,28.9,NA,NA,NA,NA,NA,NA
"FCR",50,2016-05-30 16:00:00,0.1,163,19.1,NA,NA,NA,NA,NA,NA
"FCR",50,2016-05-30 16:00:00,1.6,163,20.2,NA,4.86,3.39,5.52,NA,NA
"FCR",50,2016-05-30 16:00:00,3.8,178,19.7,NA,5.06,4.54,4.69,NA,NA
"FCR",50,2016-05-30 16:00:00,5,185,25.7,NA,7.48,3.85,10.5,NA,NA
"FCR",50,2016-05-30 16:00:00,6.2,151,15.4,NA,5.07,2.91,8.05,NA,NA
"FCR",50,2016-05-30 16:00:00,8,202,21.5,NA,10.5,4.97,4.72,NA,NA
"FCR",50,2016-05-30 16:00:00,9,191,20.3,NA,13.5,6.69,6.73,NA,NA
"FCR",100,2016-05-30 16:00:00,100,222,32.4,NA,7.79,48.3,8.03,NA,NA
"BVR",50,2016-05-31 12:00:00,0.1,333,12.7,NA,3.2,4.6,4.56,NA,NA
"BVR",50,2016-05-31 12:00:00,3,158,16.7,NA,2.1,0.83,16.7,NA,NA
"BVR",50,2016-05-31 12:00:00,6,170.9,18.2,NA,3.45,1.48,7.3,NA,NA
"BVR",50,2016-05-31 12:00:00,9,338.4,36.6,NA,6.84,3.48,5.43,NA,NA
"BVR",50,2016-05-31 12:00:00,11,683,33.6,NA,415,4.38,7.39,NA,NA
"FCR",50,2016-05-31 12:00:00,0.1,145.45,18.9,NA,6.39,3.92,7.45,NA,NA
"FCR",50,2016-05-31 12:00:00,1.6,172.7,26.4,NA,6.42,6.43,8.34,NA,NA
"FCR",50,2016-05-31 12:00:00,3.8,163,19.2,NA,3.87,3.62,5.9,NA,NA
"FCR",50,2016-05-31 12:00:00,5,149.45,17.7,NA,4.99,2.73,6.05,NA,NA
"FCR",50,2016-05-31 12:00:00,6.2,172,20.4,NA,5.87,5.19,4.65,NA,NA
"FCR",50,2016-05-31 12:00:00,8,176,18.6,NA,9.53,5.13,7.59,NA,NA
"FCR",50,2016-05-31 12:00:00,9,196.45,29.1,NA,10,6.1,6.23,NA,NA
"FCR",100,2016-05-31 12:00:00,100,167,19.7,NA,5.93,46.3,7.32,NA,NA
"BVR",50,2016-06-02 12:00:00,0.1,184.11,11.5,NA,6.8,1.16,5.35,NA,NA
"BVR",50,2016-06-02 12:00:00,3,131.06,12.5,NA,8.18,3.98,6.85,NA,NA
"BVR",50,2016-06-02 12:00:00,6,161.3,15.5,NA,6.42,1.73,3.84,NA,NA
"BVR",50,2016-06-02 12:00:00,9,542,53,NA,16.2,6.02,7.49,NA,NA
"BVR",50,2016-06-02 12:00:00,11,671.33,47,NA,229,3.4,5.3,NA,NA
"FCR",50,2016-06-02 12:00:00,0.1,152.45,20.1,NA,11.4,4.93,10.1,NA,NA
"FCR",50,2016-06-02 12:00:00,1.6,171,17.1,NA,7.26,3.42,6.58,NA,NA
"FCR",50,2016-06-02 12:00:00,3.8,198,28.5,NA,9.64,3.08,6.55,NA,NA
"FCR",50,2016-06-02 12:00:00,5,148.45,15.9,NA,14.5,4.21,6.68,NA,NA
"FCR",50,2016-06-02 12:00:00,6.2,169.7,19.7,NA,5.09,2.21,7.86,NA,NA
"FCR",50,2016-06-02 12:00:00,8,168,15.7,NA,17.1,6.11,4.08,NA,NA
"FCR",50,2016-06-02 12:00:00,9,157.45,19,NA,12.4,6.7,2.37,NA,NA
"FCR",50,2016-06-03 12:00:00,6,170,14.9,NA,6.09,2.38,4.77,NA,NA
"FCR",50,2016-06-06 12:00:00,0.1,193.45,20.2,NA,15,4.15,5.59,NA,NA
"FCR",50,2016-06-06 12:00:00,1.6,232.8,21.2,NA,5.46,1.54,8.1,NA,NA
"FCR",50,2016-06-06 12:00:00,3.8,210,19.2,NA,12.9,3.67,6.56,NA,NA
"FCR",50,2016-06-06 12:00:00,5,166.45,22.2,NA,13.4,1.08,14.6,NA,NA
"FCR",50,2016-06-06 12:00:00,6.2,193,17.7,NA,10.5,6.02,4.71,NA,NA
"FCR",50,2016-06-06 12:00:00,8,168,17.3,NA,10.5,6.37,5.19,NA,NA
"FCR",50,2016-06-06 12:00:00,9,153.45,19.1,NA,8.24,6.89,4.06,NA,NA
"FCR",100,2016-06-06 12:00:00,100,205,27.7,NA,5.38,56.4,10,NA,NA
"FCR",50,2016-06-07 12:00:00,5,NA,NA,NA,5.27,2.77,5.09,NA,NA
"BVR",50,2016-06-08 00:00:00,0.1,157,12.9,NA,6.16,4.76,8.65,NA,NA
"BVR",50,2016-06-08 00:00:00,7,179,16.8,NA,4.04,4.12,5.33,NA,NA
"BVR",50,2016-06-08 00:00:00,10,486.2,38,NA,88.6,4.06,3.81,NA,NA
"BVR",50,2016-06-08 12:00:00,0.1,160,10.7,NA,15.9,4.41,8.83,NA,NA
"BVR",50,2016-06-08 12:00:00,3,161,14.1,NA,5.09,3.86,6.12,NA,NA
"BVR",50,2016-06-08 12:00:00,7,166.1,18.3,NA,5.39,4.27,7.4,NA,NA
"BVR",50,2016-06-08 12:00:00,9,370,36.1,NA,5.75,1.35,3.26,NA,NA
"BVR",50,2016-06-08 12:00:00,10,591,34.9,NA,212,3.98,4.34,NA,NA
"CCR",50,2016-06-11 12:00:00,0.1,NA,NA,NA,13.1,5.6,4.25,NA,NA
"CCR",50,2016-06-11 12:00:00,7,193,16.9,NA,6.99,4.43,4.84,NA,NA
"CCR",50,2016-06-11 12:00:00,21,304,21.3,NA,56.5,71.3,6.32,NA,NA
"FCR",50,2016-06-13 12:00:00,0.1,214,19,NA,6.32,6.63,10,NA,NA
"FCR",50,2016-06-13 12:00:00,1.6,218,17.7,NA,6.68,3.04,13.1,NA,NA
"FCR",50,2016-06-13 12:00:00,3.8,249,18.5,NA,6.76,2.49,14.1,NA,NA
"FCR",50,2016-06-13 12:00:00,5,235,16.8,NA,6.77,2.44,12.2,NA,NA
"FCR",50,2016-06-13 12:00:00,6.2,184,16.5,NA,5.64,4.94,10,NA,NA
"FCR",50,2016-06-13 12:00:00,8,152,15.9,NA,8.31,8.02,5.75,NA,NA
"FCR",50,2016-06-13 12:00:00,9,166,17.2,NA,5.13,8.01,3.57,NA,NA
"FCR",100,2016-06-13 12:00:00,100,176,19.4,NA,NA,NA,NA,NA,NA
"BVR",50,2016-06-16 12:00:00,3,135.57,9.56,NA,9.31,2.5,8.56,NA,NA
"BVR",50,2016-06-16 12:00:00,6,141.6,10.6,NA,6.04,2.98,2.68,NA,NA
"BVR",50,2016-06-16 12:00:00,9,740.7,68.8,NA,10.4,3.5,9.24,NA,NA
"BVR",50,2016-06-16 12:00:00,11,786.08,34.8,NA,344,-0.19,3.61,NA,NA
NA,50,2016-06-16 12:00:00,0.1,285,10.3,NA,NA,NA,NA,NA,NA
"FCR",50,2016-06-20 12:00:00,0.1,140.45,23.3,NA,3.24,3.43,6.92,NA,NA
"FCR",50,2016-06-20 12:00:00,1.6,231,26.4,NA,5.11,1.62,9.7,NA,NA
"FCR",50,2016-06-20 12:00:00,3.8,240,28,NA,8.79,1.28,14.2,NA,NA
"FCR",50,2016-06-20 12:00:00,5,NA,NA,NA,7.51,2.77,7.74,NA,NA
"FCR",50,2016-06-20 12:00:00,6.2,196.8,20.1,NA,11,4.11,5.21,NA,NA
"FCR",50,2016-06-20 12:00:00,8,198,16,NA,18.5,6.84,7.28,NA,NA
"FCR",50,2016-06-20 12:00:00,9,191.45,18.7,NA,21,8.9,6.19,NA,NA
"FCR",100,2016-06-20 12:00:00,100,254,31.5,NA,NA,NA,NA,NA,NA
"BVR",50,2016-06-23 12:00:00,0.1,158,12.5,NA,3.1,2.6,7.05,NA,NA
"BVR",50,2016-06-23 12:00:00,3,138,11.2,NA,2.28,1.21,5.07,NA,NA
"BVR",50,2016-06-23 12:00:00,6,157.1,16.4,NA,7.5,0.36,8.58,NA,NA
"BVR",50,2016-06-23 12:00:00,9,381.7,32,NA,3.49,0.01,2.08,NA,NA
"BVR",50,2016-06-23 12:00:00,11,897.52,37.4,NA,319,1.03,4.03,NA,NA
"BVR",50,2016-06-26 12:00:00,0.1,252.29,11,NA,6.29,2.44,7.21,NA,NA
"BVR",50,2016-06-26 12:00:00,3,169.13,8.64,NA,3.6,0.58,3.74,NA,NA
"BVR",50,2016-06-26 12:00:00,6,166.7,13.6,NA,2.45,0.67,7.42,NA,NA
"BVR",50,2016-06-26 12:00:00,9,441,38,NA,4.39,0.8,4.65,NA,NA
"BVR",50,2016-06-26 12:00:00,11,852,44.9,NA,164,-0.36,3.2,NA,NA
"FCR",50,2016-06-27 12:00:00,0.1,170.45,21.1,NA,7.67,2.89,7.18,NA,NA
"FCR",50,2016-06-27 12:00:00,1.6,198,21.9,NA,4.01,3.11,8.08,NA,NA
"FCR",50,2016-06-27 12:00:00,3.8,229,28.1,NA,4.36,3.4,8.13,NA,NA
"FCR",50,2016-06-27 12:00:00,5,176.95,29.05,NA,5.15,4.69,4.21,NA,NA
"FCR",50,2016-06-27 12:00:00,6.2,210.1,19.5,NA,40.6,15.2,4.63,NA,NA
"FCR",50,2016-06-27 12:00:00,8,213.2,19.9,NA,31.6,12.7,4.25,NA,NA
"FCR",50,2016-06-27 12:00:00,9,208.45,20.6,NA,40.4,15.8,5.29,NA,NA
"FCR",100,2016-06-27 12:00:00,100,191,27,NA,5.18,43.7,12.8,NA,NA
"BVR",50,2016-06-28 12:00:00,0.1,184,11.8,NA,3.33,1.72,5.5,NA,NA
"BVR",50,2016-06-28 12:00:00,3,153,12,NA,5.8,1.32,5.59,NA,NA
"BVR",50,2016-06-28 12:00:00,6,166.1,16.7,NA,1.15,0.32,5.6,NA,NA
"FCR",50,2016-06-28 12:00:00,0.1,204,23.2,NA,3.34,1.54,10.7,NA,NA
"FCR",50,2016-06-28 12:00:00,1.6,211,24.6,NA,9.86,0.48,12.1,NA,NA
"FCR",50,2016-06-28 12:00:00,3.8,192,19.1,NA,10.3,2.95,4.41,NA,NA
"FCR",50,2016-06-28 12:00:00,5,197,19.6,NA,7.82,1.91,10.1,NA,NA
"FCR",50,2016-06-28 12:00:00,6.2,207,24.1,NA,5.82,2.71,6.36,NA,NA
"FCR",50,2016-06-28 12:00:00,8,216,18.1,NA,41.7,18.5,4.05,NA,NA
"FCR",50,2016-06-28 12:00:00,9,207,14.6,NA,31.3,10.8,7.89,NA,NA
"FCR",100,2016-06-28 12:00:00,100,223,21.8,NA,NA,NA,NA,NA,NA
NA,50,2016-06-28 12:00:00,9,664.2,54,NA,NA,NA,NA,NA,NA
NA,50,2016-06-28 12:00:00,11,859.96,38.8,NA,NA,NA,NA,NA,NA
"CCR",50,2016-06-29 12:00:00,0.1,192,10.4,NA,4.91,2.79,1.05,NA,NA
"CCR",50,2016-06-29 12:00:00,7,199,11.4,NA,12.1,5.11,9.97,NA,NA
"CCR",50,2016-06-29 12:00:00,21,NA,NA,NA,64.2,79.3,4.89,NA,NA
"SHR",50,2016-06-29 12:00:00,0.1,233,1.97,NA,7.42,129,5.66,NA,NA
"SHR",50,2016-06-29 12:00:00,8,364,9.37,NA,15.8,225,3.39,NA,NA
"SHR",50,2016-06-29 12:00:00,31,NA,NA,NA,20.3,276,2.78,NA,NA
"BVR",50,2016-06-30 12:00:00,0.1,154,11.8,NA,2.98,1.29,4.86,NA,NA
"BVR",50,2016-06-30 12:00:00,3,198.62,13.8,NA,4.95,2.61,7.71,NA,NA
"BVR",50,2016-06-30 12:00:00,6,179.9,16.7,NA,2.15,0.79,-0.04,NA,NA
"BVR",50,2016-06-30 12:00:00,11,1028.31,41,NA,467,0.74,4.12,NA,NA
"FCR",50,2016-06-30 12:00:00,0.1,183,19.1,NA,5.1,3.01,12.2,NA,NA
"FCR",50,2016-06-30 12:00:00,1.6,184,19.5,NA,5.59,5.71,14.3,NA,NA
"FCR",50,2016-06-30 12:00:00,3.8,189,18.3,NA,4.11,1.7,9.86,NA,NA
"FCR",50,2016-06-30 12:00:00,5,197,19.9,NA,3.96,1.81,10.4,NA,NA
"FCR",50,2016-06-30 12:00:00,6.2,195,23.4,NA,7.6,5.39,5.85,NA,NA
"FCR",50,2016-06-30 12:00:00,8,201,21.1,NA,28.1,11.6,7.73,NA,NA
"FCR",50,2016-06-30 12:00:00,9,228,20.6,NA,40.2,14.6,8.38,NA,NA
"FCR",100,2016-06-30 12:00:00,100,194,18.6,NA,NA,NA,NA,NA,NA
NA,50,2016-06-30 12:00:00,9,971.5,78.5,NA,NA,NA,NA,NA,NA
"FCR",50,2016-07-05 12:00:00,0.1,188,16.7,NA,10.4,4.99,4.26,NA,NA
"FCR",50,2016-07-05 12:00:00,1.6,186,20.1,NA,7.22,1.79,10.1,NA,NA
"FCR",50,2016-07-05 12:00:00,3.8,186,18.2,NA,9.04,5.01,6.53,NA,NA
"FCR",50,2016-07-05 12:00:00,5,194,17.1,NA,5.37,2.49,8.74,NA,NA
"FCR",50,2016-07-05 12:00:00,6.2,162,15.7,NA,4.94,2.4,4.97,NA,NA
"FCR",50,2016-07-05 12:00:00,8,218,18.5,NA,36.2,18.9,5.7,NA,NA
"FCR",50,2016-07-05 12:00:00,9,207,18.2,NA,35.9,18.5,7.65,NA,NA
"FCR",100,2016-07-05 12:00:00,100,179,20.3,NA,NA,NA,NA,NA,NA
"BVR",50,2016-07-07 12:00:00,0.1,192.8,8.78,NA,5.07,0.11,4.55,NA,NA
"BVR",50,2016-07-07 12:00:00,3,188.74,10.1,NA,8.8,0.98,4.7,NA,NA
"BVR",50,2016-07-07 12:00:00,6,188.9,14.5,NA,12.2,1.86,8.13,NA,NA
"BVR",50,2016-07-07 12:00:00,9,548.6,53,NA,19.9,2.85,1,NA,NA
"BVR",50,2016-07-07 12:00:00,11,857,34.2,NA,440,1.44,3.23,NA,NA
"FCR",50,2016-07-11 12:00:00,0.1,169.45,17.5,NA,12.9,2.32,12.4,NA,NA
"FCR",50,2016-07-11 12:00:00,1.6,179,19.9,NA,11,1.91,10.6,NA,NA
"FCR",50,2016-07-11 12:00:00,3.8,194,15.4,NA,9.06,2.83,11,NA,NA
"FCR",50,2016-07-11 12:00:00,5,176.45,20.7,NA,8.1,2.33,8.96,NA,NA
"FCR",50,2016-07-11 12:00:00,5.5,259.45,29.2,NA,7.39,3.43,10.8,NA,NA
"FCR",50,2016-07-11 12:00:00,6.2,193.8,23.3,NA,17.8,4.22,6.68,NA,NA
"FCR",50,2016-07-11 12:00:00,8,204.8,21.9,NA,32.8,16.6,6.72,NA,NA
"FCR",50,2016-07-11 12:00:00,9,210.45,21.8,NA,32.7,22.2,9.5,NA,NA
"FCR",100,2016-07-11 12:00:00,100,144,16.8,NA,NA,NA,NA,NA,NA
"FCR",50,2016-07-13 12:00:00,6.2,NA,NA,NA,4.29,5.8,NA,NA,NA
"BVR",50,2016-07-14 12:00:00,0.1,189.9,13.1,NA,2.34,2.36,8.93,NA,NA
"BVR",50,2016-07-14 12:00:00,3,189,11.9,NA,1.02,2.29,7.83,NA,NA
"BVR",50,2016-07-14 12:00:00,6,209.5,20,NA,4.54,5.6,5.93,NA,NA
"BVR",50,2016-07-14 12:00:00,9,458,40.4,NA,7.21,2.21,1.91,NA,NA
"BVR",50,2016-07-14 12:00:00,11,950.79,29.2,NA,393,1.65,3.99,NA,NA
"CCR",50,2016-07-15 12:00:00,0.1,NA,NA,NA,4.41,9.58,4.36,NA,NA
"CCR",50,2016-07-15 12:00:00,7,183,10.7,NA,4.23,9.16,5.57,NA,NA
"CCR",50,2016-07-15 12:00:00,21,266,14.3,NA,55.3,74.1,5.63,NA,NA
"FCR",50,2016-07-18 12:00:00,0.1,178.45,21.5,NA,2.88,1.95,12.3,NA,NA
"FCR",50,2016-07-18 12:00:00,1.6,178,23,NA,5.03,-0.09,12,NA,NA
"FCR",50,2016-07-18 12:00:00,3.8,202.2,23.8,NA,4.49,-0.36,8.93,NA,NA
"FCR",50,2016-07-18 12:00:00,5,194.45,21,NA,7.63,4.73,8.76,NA,NA
"FCR",50,2016-07-18 12:00:00,6.2,214,21.9,NA,8.32,3.49,5.52,NA,NA
"FCR",50,2016-07-18 12:00:00,8,224.8,24,NA,7.49,14.1,5.18,NA,NA
"FCR",50,2016-07-18 12:00:00,9,194.45,20.5,NA,9.09,16.1,8.39,NA,NA
"FCR",100,2016-07-18 12:00:00,100,481,25,NA,NA,NA,NA,NA,NA
"BVR",50,2016-07-21 12:00:00,0.1,215,11.5,NA,3.57,4.41,7,NA,NA
"BVR",50,2016-07-21 12:00:00,3,204,18.9,NA,25.8,2.33,8.95,NA,NA
"BVR",50,2016-07-21 12:00:00,6,215,18.5,NA,6.98,3.63,3.27,NA,NA
"BVR",50,2016-07-21 12:00:00,11,920.25,28.4,NA,510,2.95,3.48,NA,NA
"FCR",50,2016-07-21 12:00:00,5.5,212,23,NA,3.78,1.27,8.31,NA,NA
NA,50,2016-07-21 12:00:00,9,531.9,39.9,NA,NA,NA,NA,NA,NA
"BVR",50,2016-07-24 12:00:00,0.1,392,14.6,NA,15.4,2.32,10.4,NA,NA
"BVR",50,2016-07-24 12:00:00,3,200,12.7,NA,5.84,1.81,9.05,NA,NA
"BVR",50,2016-07-24 12:00:00,6,229,20.3,NA,4.88,2.64,3.51,NA,NA
"BVR",50,2016-07-24 12:00:00,9,452.7,34.2,NA,7.13,2.87,5.53,NA,NA
"BVR",50,2016-07-24 12:00:00,11,973.88,27.6,NA,597,1.23,7.42,NA,NA
"FCR",50,2016-07-25 00:00:00,0.1,170.45,18.8,NA,2.6,3.14,9.57,NA,NA
"FCR",50,2016-07-25 00:00:00,5.2,194.45,24,NA,2.57,3.6,12.9,NA,NA
"FCR",50,2016-07-25 00:00:00,8,243.1,25.1,NA,5.27,3.28,1.96,NA,NA
"FCR",50,2016-07-25 09:00:00,0.1,160.45,20.6,NA,4.46,3.24,9.97,NA,NA
"FCR",50,2016-07-25 09:00:00,1.6,192.6,21.5,NA,7.09,2.66,11.5,NA,NA
"FCR",50,2016-07-25 09:00:00,3.8,182,18.6,NA,3.73,1.75,13.2,NA,NA
"FCR",50,2016-07-25 09:00:00,5,183.45,24.5,NA,8.62,2.13,7.58,NA,NA
"FCR",50,2016-07-25 09:00:00,5.5,207.72,30.45,NA,5.62,-1.39,9.22,NA,NA
"FCR",50,2016-07-25 09:00:00,6.2,267,26.4,NA,89.3,3.68,6.95,NA,NA
"FCR",50,2016-07-25 09:00:00,8,179.9,22.4,NA,4.17,3.02,2.85,NA,NA
"FCR",50,2016-07-25 09:00:00,9,211.45,25.8,NA,7.38,3.98,8.7,NA,NA
"FCR",100,2016-07-25 12:00:00,100,244,28.2,NA,NA,NA,NA,NA,NA
"FCR",50,2016-07-27 12:00:00,0.1,171.45,18.9,NA,6.55,4.02,7.46,NA,NA
"FCR",50,2016-07-27 12:00:00,1.6,193,19,NA,1.55,3.75,6.15,NA,NA
"FCR",50,2016-07-27 12:00:00,3.8,190,16.7,NA,2.99,2.1,6.15,NA,NA
"FCR",50,2016-07-27 12:00:00,5,161.45,18.9,NA,6.49,3.08,7.99,NA,NA
"FCR",50,2016-07-27 12:00:00,5.5,181,20.8,NA,7.9,3.52,12,NA,NA
"FCR",50,2016-07-27 12:00:00,6.2,193,22.2,NA,7.01,10.4,8.13,NA,NA
"FCR",50,2016-07-27 12:00:00,8,262.8,25.8,NA,6.69,2.35,4.82,NA,NA
"FCR",50,2016-07-27 12:00:00,9,249.45,26,NA,2.34,2.58,7.53,NA,NA
"BVR",50,2016-07-28 12:00:00,0.1,204,13.8,NA,3.37,0.44,8.08,NA,NA
"BVR",50,2016-07-28 12:00:00,3,180,13.1,NA,2.48,0.7,5.86,NA,NA
"BVR",50,2016-07-28 12:00:00,6,220.5,18.4,NA,1,2.09,1.56,NA,NA
"BVR",50,2016-07-28 12:00:00,9,396.4,33.1,NA,19.9,0.99,4.78,NA,NA
"BVR",50,2016-07-28 12:00:00,11,852.5,29,NA,446,1.09,5.74,NA,NA
"FCR",50,2016-07-28 12:00:00,6.2,200,23,NA,10.6,9.84,4.64,NA,NA
"CCR",50,2016-07-29 12:00:00,0.1,146,7.42,NA,5.74,4.31,3.07,NA,NA
"CCR",50,2016-07-29 12:00:00,7,211,9.14,NA,5.63,5.04,5.53,NA,NA
"CCR",50,2016-07-29 12:00:00,21,254,20.9,NA,48.4,61.1,7.37,NA,NA
"SHR",50,2016-07-29 12:00:00,0.1,185,6.12,NA,7.03,76.3,40.6,NA,NA
"SHR",50,2016-07-29 12:00:00,8,312,8.53,NA,18.6,161,4.27,NA,NA
"SHR",50,2016-07-29 12:00:00,31,412,7.51,NA,3.11,322,7.5,NA,NA
"FCR",50,2016-08-01 12:00:00,0.1,150.45,17.9,NA,6.37,3.52,11.6,NA,NA
"FCR",50,2016-08-01 12:00:00,1.6,178,16.6,NA,8.55,3.91,7.25,NA,NA
"FCR",50,2016-08-01 12:00:00,3.8,190,20.1,NA,11.4,4.14,10.9,NA,NA
"FCR",50,2016-08-01 12:00:00,5,173.45,19.6,NA,7.83,2.9,13.8,NA,NA
"FCR",50,2016-08-01 12:00:00,5.8,153.45,22.1,NA,9.05,1.98,7.74,NA,NA
"FCR",50,2016-08-01 12:00:00,6.2,381,41.9,NA,5.48,0.16,13.4,NA,NA
"FCR",50,2016-08-01 12:00:00,8,206.5,22.5,NA,16.1,2.22,7.97,NA,NA
"FCR",50,2016-08-01 12:00:00,9,198.45,23.2,NA,19.8,5.55,9.17,NA,NA
"FCR",100,2016-08-01 12:00:00,100,218,25.4,NA,17.5,72.9,10.2,NA,NA
"BVR",50,2016-08-04 00:00:00,0.1,296.34,17.7,NA,8.96,1.86,5.4,NA,NA
"BVR",50,2016-08-04 00:00:00,3,358.74,26.9,NA,3.94,1.44,7.45,NA,NA
"BVR",50,2016-08-04 00:00:00,6,484.2,38.7,NA,4.11,0.64,3.49,NA,NA
"BVR",50,2016-08-04 00:00:00,9,551.3,38.9,NA,134,1.45,1.45,NA,NA
"BVR",50,2016-08-04 00:00:00,11,1370,33.1,NA,1020,7.05,16.4,NA,NA
"BVR",50,2016-08-04 12:00:00,0.1,303.67,17.7,NA,1.32,1.47,2.37,NA,NA
"BVR",50,2016-08-04 12:00:00,3,282,19.7,NA,14,6.96,10.9,NA,NA
"BVR",50,2016-08-04 12:00:00,6,198.6,15.5,NA,11.6,2.54,3.45,NA,NA
"BVR",50,2016-08-04 12:00:00,9,589,33.8,NA,142,1.75,5.59,NA,NA
"BVR",50,2016-08-04 12:00:00,11,1160,32.4,NA,773,2.16,8.2,NA,NA
"FCR",50,2016-08-08 12:00:00,0.1,199.45,22,NA,8.16,2.61,10.6,NA,NA
"FCR",50,2016-08-08 12:00:00,1.6,254.8,32.1,NA,21.4,5.91,10,NA,NA
"FCR",50,2016-08-08 12:00:00,3.8,279,35.3,NA,25.8,3.68,7.5,NA,NA
"FCR",50,2016-08-08 12:00:00,5,390.45,45.6,NA,11.9,4.44,13.3,NA,NA
"FCR",50,2016-08-08 12:00:00,6.2,211,28.6,NA,7.49,3.95,6.41,NA,NA
"FCR",50,2016-08-08 12:00:00,8,340,41.2,NA,17.2,-0.19,6.21,NA,NA
"FCR",50,2016-08-08 12:00:00,9,233.45,26.7,NA,34.2,5.79,7.23,NA,NA
"FCR",100,2016-08-08 12:00:00,100,222,26.5,NA,NA,NA,NA,NA,NA
"BVR",50,2016-08-11 12:00:00,0.1,196,10.6,NA,4.38,3.12,8.25,NA,NA
"BVR",50,2016-08-11 12:00:00,3,209.71,13.7,NA,5.04,1.61,5.85,NA,NA
"BVR",50,2016-08-11 12:00:00,6,248.6,24.5,NA,6.39,2.62,8.38,NA,NA
"BVR",50,2016-08-11 12:00:00,9,494.45,26.2,NA,182,1.11,5.5,NA,NA
"BVR",50,2016-08-11 12:00:00,11,1370,27.1,NA,1150,0.23,6.8,NA,NA
"CCR",50,2016-08-13 00:00:00,0.1,150,8.09,NA,4.47,2.79,4.38,NA,NA
"CCR",50,2016-08-13 00:00:00,7,216,14.4,NA,5.74,4.08,6.64,NA,NA
"CCR",50,2016-08-13 00:00:00,21,222,12.5,NA,23.1,71.6,1.65,NA,NA
"CCR",50,2016-08-13 12:00:00,0.1,145,7.49,NA,1.45,1.1,4.64,NA,NA
"CCR",50,2016-08-13 12:00:00,7,248,15.3,NA,6.23,4.71,5.65,NA,NA
"CCR",50,2016-08-13 12:00:00,21,242,15.8,NA,40.2,61,9.72,NA,NA
"FCR",50,2016-08-15 12:00:00,0.1,169.45,22,NA,9.12,1.66,13.4,NA,NA
"FCR",50,2016-08-15 12:00:00,1.6,175,21.8,NA,8.81,2.44,7.07,NA,NA
"FCR",50,2016-08-15 12:00:00,3.8,191,26.4,NA,17.4,5.49,13.3,NA,NA
