Reservoir,Year,Date,Depth,Tot_Na_ugL,Tot_Mg_ugL,Tot_Al_ugL,Tot_Si_ugL,Tot_P_ugL,Tot_S_mgL,Tot_Cl_mgL,Tot_K_ugL,Tot_Ca_ugL,Tot_Ti_ugL,Tot_V_ugL,Tot_Cr_ugL,Tot_Fe_ugL,Tot_Mn_ugL,Tot_Co_ugL,Tot_Ni_ugL,Tot_Cu_ugL,Tot_Zn_ugL,Tot_As_ugL,Tot_Se_ugL,Tot_Sr_ugL,Tot_Mo_ugL,Tot_Ag_ugL,Tot_Cd_ugL,Tot_Sn_ugL,Tot_Ba_ugL,Tot_Ce_ugL,Tot_Pb_ugL,Tot_U_ugL,Sol_Na_ugL,Sol_Mg_ugL,Sol_Al_ugL,Sol_Si_ugL,Sol_P_ugL,Sol_S_mgL,Sol_Cl_mgL,Sol_K_ugL,Sol_Ca_ugL,Sol_Ti_ugL,Sol_V_ugL,Sol_Cr_ugL,Sol_Fe_ugL,Sol_Mn_ugL,Sol_Co_ugL,Sol_Ni_ugL,Sol_Cu_ugL,Sol_Zn_ugL,Sol_As_ugL,Sol_Se_ugL,Sol_Sr_ugL,Sol_Mo_ugL,Sol_Ag_ugL,Sol_Cd_ugL,Sol_Sn_ugL,Sol_Ba_ugL,Sol_Ce_ugL,Sol_Pb_ugL,Sol_U_ugL
FCR,2015,2015-09-28 12:00:00,1.6,2859,1017,<5,7689,<10,<0,1.62,1485,2385,<1,<1,<1,280,122.4,<1,<1,2.06,<5,<0.5,<2.5,16.13,<0.1,<1,<1,<1,21.74,0.01,<1,,2859,1017,<5,7626,<10,<0,1.62,1266,2385,<1,<1,<1,57.73,1.32,<1,<1,1.64,<5,<0.5,<2.5,14.81,<0.1,<1,<1,<1,12.01,,<1,<1
FCR,2015,2015-09-28 12:00:00,3.8,2885,1031,7.11,7757,<10,<0,1.57,1480,2472,<1,<1,<1,326.8,140.9,<1,<1,2.15,<5,<0.5,<2.5,16.24,<0.1,<1,<1,<1,22.67,0.01,<1,,2885,1031,<5,7666,<10,<0,1.57,1253,2472,<1,<1,<1,64.18,1.24,<1,<1,1.49,<5,<0.5,<2.5,14.85,<0.1,<1,<1,<1,12.35,,<1,<1
FCR,2015,2015-09-28 12:00:00,5,2824,1034,29.96,8010,<10,<0,1.51,1498,2581,1.07,<1,<1,720.6,492.9,<1,<1,1.85,<5,<0.5,<2.5,17.1,<0.1,<1,<1,<1,34,0.07,<1,,2824,1034,6.98,7865,<10,<0,1.51,1263,2581,<1,<1,<1,152.5,211.5,<1,<1,1.46,<5,<0.5,<2.5,16.08,<0.1,<1,<1,<1,19.48,,<1,<1
FCR,2015,2015-09-28 12:00:00,6.2,2850,1121,26.84,8429,<10,<0,1.64,1531,3108,1.29,<1,<1,1529,1026,1.66,<1,1.56,<5,<0.5,<2.5,20.73,<0.1,<1,<1,<1,58.13,0.06,<1,,2850,1121,5.04,8354,<10,<0,1.64,1531,3108,<1,<1,<1,151.6,1026,1.5,<1,1.05,<5,<0.5,<2.5,20.73,<0.1,<1,<1,<1,53.35,,<1,<1
FCR,2015,2015-09-28 12:00:00,8,2865,1288,<5,9007,<10,<0,1.66,1502,4070,<1,<1,<1,1781,2088,3.13,<1,1.9,<5,<0.5,<2.5,27.43,<0.1,<1,<1,<1,92.33,0.01,<1,,2865,1288,<5,8956,<10,<0,1.63,1502,4070,<1,<1,<1,11.15,2066,2.82,<1,1.23,<5,<0.5,<2.5,27.43,<0.1,<1,<1,<1,88.73,,<1,<1
FCR,2015,2015-09-28 12:00:00,9,2835,1237,6.48,8780,<10,<0,1.58,1487,3909,<1,<1,<1,1784,1861,2.89,<1,1.84,<5,<0.5,<2.5,26.08,<0.1,<1,<1,<1,85.9,0.01,<1,,2835,1237,<5,8780,<10,<0,1.58,1487,3901,<1,<1,<1,70.16,1809,2.54,<1,1.22,<5,<0.5,<2.5,26.08,<0.1,<1,<1,<1,79.73,,<1,<1
FCR,2015,2015-09-28 12:00:00,999,2435,800,135.2,6877,<10,<0,1.5,1415,1851,3.09,<1,<1,570.3,80.85,<1,<1,<1,<5,<0.5,<2.5,12.73,<0.1,<1,<1,<1,23.65,0.5,<1,,2435,786.1,10.67,6683,<10,<0,1.5,1138,1839,<1,<1,<1,84.28,1.52,<1,<1,<1,<5,<0.5,<2.5,10.66,<0.1,<1,<1,<1,7.8,,<1,<1
FCR,2015,2015-10-05 12:00:00,0.1,2531,950.9,30.83,6650,<10,0.5,1.14,1322,2240,<1,<1,<1,338.4,117,<1,<1,1.39,<5,<0.5,<2.5,14.96,<0.1,<1,<1,<1,22.68,,<1,<1,2531,950.9,5.16,6565,<10,0.5,1.14,1234,2240,<1,<1,<1,72.51,10.06,<1,<1,1.39,<5,<0.5,<2.5,14.69,<0.1,<1,<1,<1,11.71,,<1,<1
FCR,2015,2015-10-05 12:00:00,1.6,2546,958.4,28.51,6717,<10,0.57,1.17,1325,2261,<1,<1,<1,327.8,109.1,<1,<1,1.5,<5,<0.5,<2.5,15.06,<0.1,<1,<1,<1,22.28,,<1,<1,2546,958.4,5.49,6552,<10,0.57,1.17,1229,2261,<1,<1,<1,69.78,3.85,<1,<1,1.35,<5,<0.5,<2.5,14.92,<0.1,<1,<1,<1,12.68,,<1,<1
FCR,2015,2015-10-05 12:00:00,3.8,2552,956.5,28.78,6753,<10,0.64,1.11,1319,2238,<1,<1,<1,340.7,111.4,<1,<1,1.49,<5,<0.5,<2.5,15.01,<0.1,<1,<1,<1,22.07,,<1,<1,2552,956.5,6.58,6600,<10,0.64,1.11,1300,2238,<1,<1,<1,73,3.19,<1,<1,1.21,<5,<0.5,<2.5,14.88,<0.1,<1,<1,<1,12.69,,<1,<1
FCR,2015,2015-10-05 12:00:00,5,2538,952.1,28.85,6728,<10,0.42,1.13,1317,2243,<1,<1,<1,328.5,108.1,<1,<1,1.35,<5,<0.5,<2.5,15.19,<0.1,<1,<1,<1,22.22,,<1,<1,2538,952.1,6.64,6645,<10,0.42,1.13,1274,2243,<1,<1,<1,73.09,3.2,<1,<1,1.26,<5,<0.5,<2.5,14.82,<0.1,<1,<1,<1,14.61,,<1,<1
FCR,2015,2015-10-05 12:00:00,6.2,2530,961.9,28.25,6706,<10,0.5,1.1,1315,2217,<1,<1,<1,326.8,106.1,<1,<1,1.28,<5,<0.5,<2.5,15.05,<0.1,<1,<1,<1,22.2,,<1,<1,2530,960.8,5.94,6609,<10,0.5,1.1,1291,2217,<1,<1,<1,70.98,3.18,<1,<1,1.16,<5,<0.5,<2.5,14.9,<0.1,<1,<1,<1,12.78,,<1,<1
FCR,2015,2015-10-05 12:00:00,8,2560,957.8,34.29,6903,<10,0.66,1.13,1315,2223,1.03,<1,<1,403.3,133.2,<1,<1,1.44,<5,<0.5,<2.5,15.09,<0.1,<1,<1,<1,23.12,,<1,<1,2560,953.5,7.54,6769,<10,0.66,1.13,1302,2223,<1,<1,<1,87.45,14.93,<1,<1,1.08,<5,<0.5,<2.5,15.04,<0.1,<1,<1,<1,14.06,,<1,<1
FCR,2015,2015-10-05 12:00:00,9,2548,964.9,34.51,6851,<10,0.57,1.04,1323,2234,<1,<1,<1,385.7,129.8,<1,<1,1.48,<5,<0.5,<2.5,15.08,<0.1,<1,<1,<1,22.91,,<1,<1,2548,964.9,6.69,6744,<10,0.57,1.04,1323,2234,<1,<1,<1,80.49,13.01,<1,<1,1.11,<5,<0.5,<2.5,14.93,<0.1,<1,<1,<1,13.74,,<1,<1
FCR,2015,2015-10-05 12:00:00,999,2136,718.5,102.9,5620,<10,0.16,1.02,1221,1616,2.29,<1,<1,305.1,36.05,<1,<1,<1,<5,<0.5,<2.5,10.91,<0.1,<1,<1,<1,19.41,,<1,<1,2136,718.5,8.28,5603,<10,0.16,1.02,1015,1616,<1,<1,<1,66.57,1.05,<1,<1,<1,<5,<0.5,<2.5,10.06,<0.1,<1,<1,<1,6.56,,<1,<1
FCR,2015,2015-10-19 12:00:00,0.1,2521,937,8.28,6783,<10,0.38,1.09,1344,2123,<1,<1,<1,326.7,62.37,<1,<1,38.58,<5,<0.5,<2.5,14.47,<0.1,<1,<1,<1,20.23,,<1,<1,2521,924.7,<5,6695,<10,0.38,1.09,1170,2123,<1,<1,<1,108,18.51,<1,<1,19.79,<5,<0.5,<2.5,13.7,<0.1,<1,<1,<1,13.06,,<1,<1
FCR,2015,2015-10-19 12:00:00,1.6,2516,941.4,8.71,6792,<10,0.43,1.09,1340,2131,<1,<1,<1,327.9,61.31,<1,<1,38.69,<5,<0.5,<2.5,14.42,<0.1,<1,<1,<1,20.31,,<1,<1,2516,917.3,<5,6689,<10,0.43,1.09,1113,2131,<1,<1,<1,104.2,18.25,<1,<1,17.95,<5,<0.5,<2.5,13.57,<0.1,<1,<1,<1,13.04,,<1,<1
FCR,2015,2015-10-19 12:00:00,3.8,2526,936.8,8.91,6777,<10,0.25,1.08,1343,2137,<1,<1,<1,333.9,61.88,<1,<1,38.65,<5,<0.5,<2.5,14.54,<0.1,<1,<1,<1,20.24,,<1,<1,2526,921.7,<5,6643,<10,0.25,1.08,1135,2137,<1,<1,<1,108.9,18.09,<1,<1,17.62,<5,<0.5,<2.5,13.63,<0.1,<1,<1,<1,12.32,,<1,<1
FCR,2015,2015-10-19 12:00:00,5,2515,935.4,9.93,6809,<10,0.34,1.07,1342,2146,<1,<1,<1,332.9,61.58,<1,<1,38.45,<5,<0.5,<2.5,14.52,<0.1,<1,<1,<1,20.25,,<1,<1,2515,915,<5,6647,<10,0.34,1.07,1121,2146,<1,<1,<1,107.8,19.99,<1,<1,18.02,<5,<0.5,<2.5,13.64,<0.1,<1,<1,<1,13.19,,<1,<1
FCR,2015,2015-10-19 12:00:00,6.2,2494,928.8,9.91,6726,<10,0.27,1.08,1351,2145,<1,<1,<1,359.3,60.7,<1,<1,37.43,<5,<0.5,<2.5,14.58,<0.1,<1,<1,<1,20.34,,<1,<1,2494,928.8,<5,6726,<10,0.27,1.08,1262,2145,<1,<1,<1,111.9,22.53,<1,<1,20.51,<5,<0.5,<2.5,14.31,<0.1,<1,<1,<1,15.31,,<1,<1
FCR,2015,2015-10-19 12:00:00,8,2497,924.6,10.3,6698,<10,0.47,1.14,1342,2102,<1,<1,<1,363.8,59.76,<1,<1,36.81,<5,<0.5,<2.5,14.42,<0.1,<1,<1,<1,20.34,,<1,<1,2497,924.6,<5,6698,<10,0.47,1.14,1256,2102,<1,<1,<1,116,23.42,<1,<1,19.86,<5,<0.5,<2.5,14.39,<0.1,<1,<1,<1,18.59,,<1,<1
FCR,2015,2015-10-19 12:00:00,9,2496,930.4,10.78,6734,<10,0.31,1.13,1340,2149,<1,<1,<1,369,59.71,<1,<1,36.16,<5,<0.5,<2.5,14.4,<0.1,<1,<1,<1,20.24,,<1,<1,2496,930.4,<5,6684,<10,0.31,1.13,1276,2149,<1,<1,<1,118.6,24.04,<1,<1,19.22,<5,<0.5,<2.5,14.3,<0.1,<1,<1,<1,15.48,,<1,<1
FCR,2015,2015-10-19 12:00:00,999,2159,766.9,51.7,5479,<10,<0,1.22,1314,1665,1.35,<1,<1,280.4,38.98,<1,<1,<1,5.43,<0.5,<2.5,11.5,<0.1,<1,<1,<1,21.8,,<1,<1,2159,762.6,<5,5479,<10,<0,1.22,1117,1665,<1,<1,<1,74.19,6.97,<1,<1,<1,<5,<0.5,<2.5,11.07,<0.1,<1,<1,<1,12.07,,<1,<1
FCR,2015,2015-11-09 12:00:00,0.1,2469,939.7,15.22,6920,<10,0.21,0.9,1400,2131,<1,<1,<1,384.3,22.69,<1,<1,7.93,<5,<0.5,<2.5,14.09,<0.1,<1,<1,<1,19.33,,<1,<1,2469,937.1,<5,6813,<10,0.21,0.9,1389,2120,<1,<1,<1,65.15,2.19,<1,<1,4.62,<5,<0.5,<2.5,14.03,<0.1,<1,<1,<1,17.95,,<1,<1
FCR,2015,2015-11-09 12:00:00,1.6,2501,946.9,14.88,6941,<10,0.44,0.93,1410,2126,<1,<1,<1,385.1,22.63,<1,<1,7.97,<5,<0.5,<2.5,14.28,<0.1,<1,<1,<1,19.35,,<1,<1,2482,930.8,<5,6820,<10,0.44,0.93,1397,2126,<1,<1,<1,69.62,1.91,<1,<1,4.71,<5,<0.5,<2.5,14.17,<0.1,<1,<1,<1,18.08,,<1,<1
FCR,2015,2015-11-09 12:00:00,3.8,2513,959.2,14.84,6996,<10,0.5,0.93,1407,2157,<1,<1,<1,384.6,23.64,<1,<1,8.13,<5,<0.5,<2.5,14.17,<0.1,<1,<1,<1,19.4,,<1,<1,2479,933.1,<5,6813,<10,0.47,0.93,1388,2148,<1,<1,<1,64.16,1.77,<1,<1,4.71,<5,<0.5,<2.5,14.07,<0.1,<1,<1,<1,18.07,,<1,<1
FCR,2015,2015-11-09 12:00:00,5,2498,951.6,18.02,7036,<10,0.48,0.93,1405,2155,<1,<1,<1,408,38.3,<1,<1,9.47,<5,<0.5,<2.5,14.39,<0.1,<1,<1,<1,20.06,,<1,<1,2481,934.4,<5,6888,<10,0.46,0.93,1394,2122,<1,<1,<1,51.07,3.25,<1,<1,5.48,<5,<0.5,<2.5,14.33,<0.1,<1,<1,<1,18.84,,<1,<1
FCR,2015,2015-11-09 12:00:00,6.2,2481,948.2,17.61,6993,<10,0.36,0.95,1403,2161,<1,<1,<1,414.4,49.94,<1,<1,9.45,<5,<0.5,<2.5,14.35,<0.1,<1,<1,<1,20.49,,<1,<1,2471,938.6,<5,6918,<10,0.36,0.95,1394,2124,<1,<1,<1,80.85,7.55,<1,<1,5.72,<5,<0.5,<2.5,14.31,<0.1,<1,<1,<1,19.13,,<1,<1
FCR,2015,2015-11-09 12:00:00,8,2517,963.8,17.37,7059,<10,0.53,0.92,1409,2170,<1,<1,<1,445,75.42,<1,<1,10.1,<5,<0.5,<2.5,14.43,<0.1,<1,<1,<1,21.32,,<1,<1,2488,941.6,<5,6929,<10,0.52,0.92,1389,2142,<1,<1,<1,77.54,14.12,<1,<1,6.11,<5,<0.5,<2.5,14.4,<0.1,<1,<1,<1,19.9,,<1,<1
FCR,2015,2015-11-09 12:00:00,9,2506,954.1,18.16,7055,<10,0.47,0.94,1414,2180,<1,<1,<1,461.7,80.46,<1,<1,10.21,<5,<0.5,<2.5,14.4,<0.1,<1,<1,<1,21.37,,<1,<1,2497,949.3,<5,6997,<10,0.47,0.94,1398,2110,<1,<1,<1,87.77,17.44,<1,<1,6.77,<5,<0.5,<2.5,14.4,<0.1,<1,<1,<1,20.05,,<1,<1
FCR,2015,2015-11-09 12:00:00,999,2224,785.4,31.31,5877,<10,<0,0.87,1357,1738,<1,<1,<1,197.9,26.22,<1,<1,<1,<5,<0.5,<2.5,11.78,<0.1,<1,<1,<1,17.68,,<1,<1,2224,768.5,6.01,5822,<10,<0,0.87,1101,1738,<1,<1,<1,65.75,1.56,<1,<1,<1,<5,<0.5,<2.5,10.49,<0.1,<1,<1,<1,6.71,,<1,<1
FCR,2015,2015-12-07 12:00:00,0.1,2459,869.7,49.73,7856,<10,<0,1.2,1248,1942,1.35,<1,<1,461.2,24.38,<1,<1,6.81,<5,<0.5,<2.5,12.76,<0.1,<1,<1,<1,18.12,,<1,<1,2441,858,7.18,7649,<10,<0,1.2,1231,1942,<1,<1,<1,119.7,3.42,<1,<1,4.58,<5,<0.5,<2.5,12.76,<0.1,<1,<1,<1,17.23,,<1,<1
FCR,2015,2015-12-07 12:00:00,1.6,2456,873.2,46.15,7904,<10,<0,1.23,1250,2018,1.36,<1,<1,462.4,25.28,<1,<1,6.82,<5,<0.5,<2.5,12.76,<0.1,<1,<1,<1,18.16,,<1,<1,2444,865.9,7.31,7706,<10,<0,1.23,1233,2001,<1,<1,<1,121.4,2.31,<1,<1,4.28,<5,<0.5,<2.5,12.76,<0.1,<1,<1,<1,17.18,,<1,<1
FCR,2015,2015-12-07 12:00:00,3.8,2474,869.4,46.97,7920,<10,<0,1.18,1257,1988,1.48,<1,<1,465.9,25.2,<1,<1,6.74,<5,<0.5,<2.5,12.73,<0.1,<1,<1,<1,18.13,,<1,<1,2474,869.4,12.77,7783,<10,<0,1.18,1143,1988,<1,<1,<1,215.2,1.9,<1,<1,4.64,<5,<0.5,<2.5,12.55,<0.1,<1,<1,<1,13.1,,<1,<1
FCR,2015,2015-12-07 12:00:00,5,2477,868.6,46.67,7900,<10,<0,1.28,1281,2033,1.26,<1,<1,473.8,25.62,<1,<1,6.93,<5,<0.5,<2.5,12.81,<0.1,<1,<1,<1,18.29,,<1,<1,2477,868.6,12.64,7785,<10,<0,1.28,1113,2033,<1,<1,<1,216.2,1.98,<1,<1,4.9,<5,<0.5,<2.5,12.75,<0.1,<1,<1,<1,15.76,,<1,<1
FCR,2015,2015-12-07 12:00:00,6.2,2449,864.5,45.26,7873,<10,<0,1.21,1248,1982,1.06,<1,<1,459.2,24.93,<1,<1,6.71,<5,<0.5,<2.5,12.66,<0.1,<1,<1,<1,18.11,,<1,<1,2414,850,9.56,7641,<10,<0,1.21,1233,1980,<1,<1,<1,129.6,3.58,<1,<1,4.14,<5,<0.5,<2.5,12.66,<0.1,<1,<1,<1,17.01,,<1,<1
FCR,2015,2015-12-07 12:00:00,8,2493,872.3,46.21,7984,<10,<0,1.2,1268,2022,1.31,<1,<1,464.4,25.15,<1,<1,7.16,<5,<0.5,<2.5,12.8,<0.1,<1,<1,<1,17.95,,<1,<1,2461,864.8,9.18,7778,<10,<0,1.2,1245,1979,<1,<1,<1,125.4,2.76,<1,<1,4.29,<5,<0.5,<2.5,12.8,<0.1,<1,<1,<1,17.04,,<1,<1
FCR,2015,2015-12-07 12:00:00,9,2481,879.6,46.67,7992,<10,<0,1.2,1271,2031,1.91,<1,<1,468.8,25.41,<1,<1,6.96,<5,<0.5,<2.5,12.87,<0.1,<1,<1,<1,18.12,,<1,<1,2470,861.4,8.71,7831,<10,<0,1.2,1244,1970,<1,<1,<1,122.9,2.42,<1,<1,4.08,<5,<0.5,<2.5,12.82,<0.1,<1,<1,<1,17.29,,<1,<1
