
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(in H2O),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.302"
Session Name,FCR_Inf2_15min2013,,Exported,"Aqua4Plus 1.9.501"
# Records,  7954 
Statistical Data,,Temperature(degC),Pressure(in H2O),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,14.50,384.97,
,Maximum,20.00,402.62,
,Mean,17.74,391.95,
,Variance,1.048,5.534,
,Std Deviation,1.024,2.353,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O)
535,19-Jun-13 03:30:00,16.25,390.20
536,19-Jun-13 03:45:00,16.25,390.15
537,19-Jun-13 04:00:00,16.25,390.12
538,19-Jun-13 04:15:00,16.25,390.17
539,19-Jun-13 04:30:00,16.19,390.23
540,19-Jun-13 04:45:00,16.19,390.26
541,19-Jun-13 05:00:00,16.19,390.26
542,19-Jun-13 05:15:00,16.13,390.29
543,19-Jun-13 05:30:00,16.13,390.34
544,19-Jun-13 05:45:00,16.13,390.40
545,19-Jun-13 06:00:00,16.13,390.45
546,19-Jun-13 06:15:00,16.06,390.57
547,19-Jun-13 06:30:00,16.06,390.57
548,19-Jun-13 06:45:00,16.06,390.59
549,19-Jun-13 07:00:00,16.06,390.73
550,19-Jun-13 07:15:00,16.06,390.87
551,19-Jun-13 07:30:00,16.06,390.93
552,19-Jun-13 07:45:00,16.06,391.01
553,19-Jun-13 08:00:00,16.06,391.04
554,19-Jun-13 08:15:00,16.13,391.12
555,19-Jun-13 08:30:00,16.13,391.26
556,19-Jun-13 08:45:00,16.19,391.29
557,19-Jun-13 09:00:00,16.19,391.37
558,19-Jun-13 09:15:00,16.25,391.40
559,19-Jun-13 09:30:00,16.25,391.46
560,19-Jun-13 09:45:00,16.31,391.46
561,19-Jun-13 10:00:00,16.38,391.49
562,19-Jun-13 10:15:00,16.38,391.49
563,19-Jun-13 10:30:00,16.44,391.51
564,19-Jun-13 10:45:00,16.50,391.54
565,19-Jun-13 11:00:00,16.56,391.60
566,19-Jun-13 11:15:00,16.63,391.60
567,19-Jun-13 11:30:00,16.69,391.62
568,19-Jun-13 11:45:00,16.81,391.65
569,19-Jun-13 12:00:00,16.88,391.68
570,19-Jun-13 12:15:00,17.00,391.71
571,19-Jun-13 12:30:00,17.06,391.68
572,19-Jun-13 12:45:00,17.19,391.68
573,19-Jun-13 13:00:00,17.25,391.65
574,19-Jun-13 13:15:00,17.31,391.65
575,19-Jun-13 13:30:00,17.31,391.68
576,19-Jun-13 13:45:00,17.38,391.68
577,19-Jun-13 14:00:00,17.44,391.65
578,19-Jun-13 14:15:00,17.44,391.59
579,19-Jun-13 14:30:00,17.50,391.57
580,19-Jun-13 14:45:00,17.63,391.51
581,19-Jun-13 15:00:00,17.69,391.51
582,19-Jun-13 15:15:00,17.75,391.59
583,19-Jun-13 15:30:00,17.75,391.56
584,19-Jun-13 15:45:00,17.69,391.48
585,19-Jun-13 16:00:00,17.69,391.43
586,19-Jun-13 16:15:00,17.69,391.40
587,19-Jun-13 16:30:00,17.75,391.51
588,19-Jun-13 16:45:00,17.81,391.51
589,19-Jun-13 17:00:00,17.75,391.51
590,19-Jun-13 17:15:00,17.75,391.54
591,19-Jun-13 17:30:00,17.75,391.62
592,19-Jun-13 17:45:00,17.69,391.65
593,19-Jun-13 18:00:00,17.69,391.65
594,19-Jun-13 18:15:00,17.63,391.82
595,19-Jun-13 18:30:00,17.63,391.82
596,19-Jun-13 18:45:00,17.56,391.87
597,19-Jun-13 19:00:00,17.50,391.87
598,19-Jun-13 19:15:00,17.50,391.98
599,19-Jun-13 19:30:00,17.50,392.07
600,19-Jun-13 19:45:00,17.44,392.12
601,19-Jun-13 20:00:00,17.38,392.18
602,19-Jun-13 20:15:00,17.38,392.24
603,19-Jun-13 20:30:00,17.31,392.29
604,19-Jun-13 20:45:00,17.31,392.32
605,19-Jun-13 21:00:00,17.25,392.32
606,19-Jun-13 21:15:00,17.25,392.43
607,19-Jun-13 21:30:00,17.19,392.43
608,19-Jun-13 21:45:00,17.19,392.52
609,19-Jun-13 22:00:00,17.19,392.54
610,19-Jun-13 22:15:00,17.13,392.68
611,19-Jun-13 22:30:00,17.13,392.74
612,19-Jun-13 22:45:00,17.06,392.82
613,19-Jun-13 23:00:00,17.06,392.82
614,19-Jun-13 23:15:00,17.00,392.88
615,19-Jun-13 23:30:00,17.00,392.85
616,19-Jun-13 23:45:00,17.00,392.85
617,20-Jun-13 00:00:00,16.94,392.94
618,20-Jun-13 00:15:00,16.94,392.96
619,20-Jun-13 00:30:00,16.94,392.96
620,20-Jun-13 00:45:00,16.88,393.02
621,20-Jun-13 01:00:00,16.88,393.02
622,20-Jun-13 01:15:00,16.88,393.02
623,20-Jun-13 01:30:00,16.88,393.02
624,20-Jun-13 01:45:00,16.88,393.05
625,20-Jun-13 02:00:00,16.88,393.05
626,20-Jun-13 02:15:00,16.81,393.05
627,20-Jun-13 02:30:00,16.81,393.02
628,20-Jun-13 02:45:00,16.81,393.10
629,20-Jun-13 03:00:00,16.75,393.08
630,20-Jun-13 03:15:00,16.81,393.10
631,20-Jun-13 03:30:00,16.75,393.13
632,20-Jun-13 03:45:00,16.75,393.16
633,20-Jun-13 04:00:00,16.75,393.13
634,20-Jun-13 04:15:00,16.75,393.16
635,20-Jun-13 04:30:00,16.75,393.22
636,20-Jun-13 04:45:00,16.69,393.27
637,20-Jun-13 05:00:00,16.69,393.27
638,20-Jun-13 05:15:00,16.69,393.33
639,20-Jun-13 05:30:00,16.63,393.44
640,20-Jun-13 05:45:00,16.63,393.50
641,20-Jun-13 06:00:00,16.63,393.52
642,20-Jun-13 06:15:00,16.63,393.55
643,20-Jun-13 06:30:00,16.56,393.61
644,20-Jun-13 06:45:00,16.63,393.66
645,20-Jun-13 07:00:00,16.63,393.72
646,20-Jun-13 07:15:00,16.56,393.77
647,20-Jun-13 07:30:00,16.56,393.83
648,20-Jun-13 07:45:00,16.56,393.91
649,20-Jun-13 08:00:00,16.63,393.91
650,20-Jun-13 08:15:00,16.56,394.00
651,20-Jun-13 08:30:00,16.63,394.03
652,20-Jun-13 08:45:00,16.63,394.08
653,20-Jun-13 09:00:00,16.63,394.14
654,20-Jun-13 09:15:00,16.63,394.14
655,20-Jun-13 09:30:00,16.69,394.17
656,20-Jun-13 09:45:00,16.69,394.19
657,20-Jun-13 10:00:00,16.75,394.28
658,20-Jun-13 10:15:00,16.75,394.28
659,20-Jun-13 10:30:00,16.75,394.28
660,20-Jun-13 10:45:00,16.69,394.36
661,20-Jun-13 11:00:00,16.75,394.36
662,20-Jun-13 11:15:00,16.75,394.39
663,20-Jun-13 11:30:00,16.81,394.36
664,20-Jun-13 11:45:00,16.88,394.30
665,20-Jun-13 12:00:00,16.94,394.33
666,20-Jun-13 12:15:00,17.00,394.36
667,20-Jun-13 12:30:00,17.06,394.42
668,20-Jun-13 12:45:00,17.06,394.39
669,20-Jun-13 13:00:00,17.19,394.36
670,20-Jun-13 13:15:00,17.31,394.30
671,20-Jun-13 13:30:00,17.44,394.27
672,20-Jun-13 13:45:00,17.56,394.22
673,20-Jun-13 14:00:00,17.63,394.16
674,20-Jun-13 14:15:00,17.69,394.16
675,20-Jun-13 14:30:00,17.69,394.05
676,20-Jun-13 14:45:00,17.81,394.05
677,20-Jun-13 15:00:00,17.75,394.05
678,20-Jun-13 15:15:00,17.81,393.99
679,20-Jun-13 15:30:00,17.88,393.91
680,20-Jun-13 15:45:00,17.94,393.85
681,20-Jun-13 16:00:00,17.94,393.85
682,20-Jun-13 16:15:00,17.94,393.83
683,20-Jun-13 16:30:00,17.94,393.80
684,20-Jun-13 16:45:00,17.88,393.71
685,20-Jun-13 17:00:00,17.81,393.69
686,20-Jun-13 17:15:00,17.88,393.66
687,20-Jun-13 17:30:00,17.81,393.63
688,20-Jun-13 17:45:00,17.81,393.60
689,20-Jun-13 18:00:00,17.75,393.63
690,20-Jun-13 18:15:00,17.75,393.69
691,20-Jun-13 18:30:00,17.75,393.69
692,20-Jun-13 18:45:00,17.69,393.66
693,20-Jun-13 19:00:00,17.69,393.69
694,20-Jun-13 19:15:00,17.69,393.72
695,20-Jun-13 19:30:00,17.63,393.77
696,20-Jun-13 19:45:00,17.63,393.80
697,20-Jun-13 20:00:00,17.56,393.80
698,20-Jun-13 20:15:00,17.56,393.80
699,20-Jun-13 20:30:00,17.50,393.80
700,20-Jun-13 20:45:00,17.44,393.80
701,20-Jun-13 21:00:00,17.44,393.80
702,20-Jun-13 21:15:00,17.38,393.88
703,20-Jun-13 21:30:00,17.38,393.97
704,20-Jun-13 21:45:00,17.31,394.00
705,20-Jun-13 22:00:00,17.25,394.08
706,20-Jun-13 22:15:00,17.25,394.08
707,20-Jun-13 22:30:00,17.19,394.14
708,20-Jun-13 22:45:00,17.19,394.16
709,20-Jun-13 23:00:00,17.13,394.16
710,20-Jun-13 23:15:00,17.13,394.16
711,20-Jun-13 23:30:00,17.06,394.19
712,20-Jun-13 23:45:00,17.06,394.19
713,21-Jun-13 00:00:00,17.06,394.25
714,21-Jun-13 00:15:00,17.00,394.25
715,21-Jun-13 00:30:00,17.00,394.30
716,21-Jun-13 00:45:00,17.00,394.33
717,21-Jun-13 01:00:00,16.94,394.25
718,21-Jun-13 01:15:00,16.94,394.28
719,21-Jun-13 01:30:00,16.94,394.28
720,21-Jun-13 01:45:00,16.94,394.30
721,21-Jun-13 02:00:00,16.88,394.25
722,21-Jun-13 02:15:00,16.88,394.22
723,21-Jun-13 02:30:00,16.88,394.22
724,21-Jun-13 02:45:00,16.81,394.25
725,21-Jun-13 03:00:00,16.81,394.28
726,21-Jun-13 03:15:00,16.75,394.22
727,21-Jun-13 03:30:00,16.69,394.25
728,21-Jun-13 03:45:00,16.69,394.25
729,21-Jun-13 04:00:00,16.63,394.31
730,21-Jun-13 04:15:00,16.56,394.28
731,21-Jun-13 04:30:00,16.50,394.17
732,21-Jun-13 04:45:00,16.44,394.19
733,21-Jun-13 05:00:00,16.38,394.28
734,21-Jun-13 05:15:00,16.31,394.31
735,21-Jun-13 05:30:00,16.25,394.42
736,21-Jun-13 05:45:00,16.25,394.36
737,21-Jun-13 06:00:00,16.13,394.39
738,21-Jun-13 06:15:00,16.06,394.42
739,21-Jun-13 06:30:00,16.00,394.48
740,21-Jun-13 06:45:00,15.94,394.53
741,21-Jun-13 07:00:00,15.81,394.53
742,21-Jun-13 07:15:00,15.75,394.59
743,21-Jun-13 07:30:00,15.75,394.56
744,21-Jun-13 07:45:00,15.75,394.59
745,21-Jun-13 08:00:00,15.69,394.59
746,21-Jun-13 08:15:00,15.75,394.59
747,21-Jun-13 08:30:00,15.75,394.59
748,21-Jun-13 08:45:00,15.75,394.64
749,21-Jun-13 09:00:00,15.81,394.64
750,21-Jun-13 09:15:00,15.88,394.64
751,21-Jun-13 09:30:00,15.94,394.56
752,21-Jun-13 09:45:00,16.00,394.53
753,21-Jun-13 10:00:00,16.06,394.53
754,21-Jun-13 10:15:00,16.13,394.47
755,21-Jun-13 10:30:00,16.25,394.56
756,21-Jun-13 10:45:00,16.31,394.56
757,21-Jun-13 11:00:00,16.44,394.53
758,21-Jun-13 11:15:00,16.50,394.47
759,21-Jun-13 11:30:00,16.63,394.44
760,21-Jun-13 11:45:00,16.69,394.47
761,21-Jun-13 12:00:00,16.81,394.44
762,21-Jun-13 12:15:00,16.94,394.44
763,21-Jun-13 12:30:00,17.13,394.47
764,21-Jun-13 12:45:00,17.25,394.44
765,21-Jun-13 13:00:00,17.38,394.44
766,21-Jun-13 13:15:00,17.56,394.50
767,21-Jun-13 13:30:00,17.69,394.44
768,21-Jun-13 13:45:00,17.81,394.38
769,21-Jun-13 14:00:00,18.00,394.27
770,21-Jun-13 14:15:00,18.13,394.27
771,21-Jun-13 14:30:00,18.25,394.24
772,21-Jun-13 14:45:00,18.38,394.22
773,21-Jun-13 15:00:00,18.38,394.16
774,21-Jun-13 15:15:00,18.38,394.10
775,21-Jun-13 15:30:00,18.38,394.16
776,21-Jun-13 15:45:00,18.44,394.05
777,21-Jun-13 16:00:00,18.44,393.96
778,21-Jun-13 16:15:00,18.44,393.96
779,21-Jun-13 16:30:00,18.44,393.94
780,21-Jun-13 16:45:00,18.44,393.85
781,21-Jun-13 17:00:00,18.44,393.85
782,21-Jun-13 17:15:00,18.38,393.71
783,21-Jun-13 17:30:00,18.38,393.69
784,21-Jun-13 17:45:00,18.31,393.66
785,21-Jun-13 18:00:00,18.31,393.66
786,21-Jun-13 18:15:00,18.25,393.63
787,21-Jun-13 18:30:00,18.25,393.66
788,21-Jun-13 18:45:00,18.25,393.60
789,21-Jun-13 19:00:00,18.19,393.60
790,21-Jun-13 19:15:00,18.13,393.60
791,21-Jun-13 19:30:00,18.06,393.66
792,21-Jun-13 19:45:00,18.06,393.74
793,21-Jun-13 20:00:00,18.00,393.77
794,21-Jun-13 20:15:00,17.94,393.77
795,21-Jun-13 20:30:00,17.88,393.80
796,21-Jun-13 20:45:00,17.81,393.85
797,21-Jun-13 21:00:00,17.81,393.91
798,21-Jun-13 21:15:00,17.75,393.91
799,21-Jun-13 21:30:00,17.69,393.94
800,21-Jun-13 21:45:00,17.63,393.99
801,21-Jun-13 22:00:00,17.56,394.08
802,21-Jun-13 22:15:00,17.44,394.11
803,21-Jun-13 22:30:00,17.38,394.19
804,21-Jun-13 22:45:00,17.25,394.16
805,21-Jun-13 23:00:00,17.19,394.19
806,21-Jun-13 23:15:00,17.06,394.25
807,21-Jun-13 23:30:00,17.00,394.19
808,21-Jun-13 23:45:00,16.88,394.25
809,22-Jun-13 00:00:00,16.81,394.25
810,22-Jun-13 00:15:00,16.81,394.22
811,22-Jun-13 00:30:00,16.69,394.22
812,22-Jun-13 00:45:00,16.63,394.14
813,22-Jun-13 01:00:00,16.50,394.08
814,22-Jun-13 01:15:00,16.44,394.03
815,22-Jun-13 01:30:00,16.44,394.08
816,22-Jun-13 01:45:00,16.38,394.14
817,22-Jun-13 02:00:00,16.25,394.11
818,22-Jun-13 02:15:00,16.25,394.03
819,22-Jun-13 02:30:00,16.19,394.06
820,22-Jun-13 02:45:00,16.13,394.03
821,22-Jun-13 03:00:00,16.06,394.00
822,22-Jun-13 03:15:00,16.00,394.00
823,22-Jun-13 03:30:00,15.94,393.94
824,22-Jun-13 03:45:00,15.88,394.00
825,22-Jun-13 04:00:00,15.81,394.00
826,22-Jun-13 04:15:00,15.81,394.03
827,22-Jun-13 04:30:00,15.81,394.00
828,22-Jun-13 04:45:00,15.81,394.06
829,22-Jun-13 05:00:00,15.81,394.11
830,22-Jun-13 05:15:00,15.81,394.11
831,22-Jun-13 05:30:00,15.81,394.20
832,22-Jun-13 05:45:00,15.81,394.25
833,22-Jun-13 06:00:00,15.81,394.31
834,22-Jun-13 06:15:00,15.81,394.28
835,22-Jun-13 06:30:00,15.81,394.36
836,22-Jun-13 06:45:00,15.81,394.34
837,22-Jun-13 07:00:00,15.88,394.34
838,22-Jun-13 07:15:00,15.88,394.28
839,22-Jun-13 07:30:00,15.88,394.22
840,22-Jun-13 07:45:00,15.88,394.25
841,22-Jun-13 08:00:00,15.94,394.25
842,22-Jun-13 08:15:00,16.00,394.17
843,22-Jun-13 08:30:00,16.00,394.11
844,22-Jun-13 08:45:00,16.06,394.14
845,22-Jun-13 09:00:00,16.06,394.17
846,22-Jun-13 09:15:00,16.13,394.14
847,22-Jun-13 09:30:00,16.19,394.11
848,22-Jun-13 09:45:00,16.25,394.11
849,22-Jun-13 10:00:00,16.38,394.11
850,22-Jun-13 10:15:00,16.38,394.11
851,22-Jun-13 10:30:00,16.44,394.08
852,22-Jun-13 10:45:00,16.56,394.11
853,22-Jun-13 11:00:00,16.56,394.11
854,22-Jun-13 11:15:00,16.63,394.11
855,22-Jun-13 11:30:00,16.63,394.11
856,22-Jun-13 11:45:00,16.69,394.11
857,22-Jun-13 12:00:00,16.75,394.14
858,22-Jun-13 12:15:00,16.81,394.11
859,22-Jun-13 12:30:00,16.94,394.11
860,22-Jun-13 12:45:00,17.06,394.05
861,22-Jun-13 13:00:00,17.13,394.05
862,22-Jun-13 13:15:00,17.19,394.05
863,22-Jun-13 13:30:00,17.19,394.00
864,22-Jun-13 13:45:00,17.25,393.97
865,22-Jun-13 14:00:00,17.31,393.94
866,22-Jun-13 14:15:00,17.44,393.88
867,22-Jun-13 14:30:00,17.63,393.77
868,22-Jun-13 14:45:00,17.81,393.74
869,22-Jun-13 15:00:00,17.75,393.63
870,22-Jun-13 15:15:00,17.81,393.52
871,22-Jun-13 15:30:00,17.88,393.46
872,22-Jun-13 15:45:00,17.88,393.38
873,22-Jun-13 16:00:00,17.94,393.30
874,22-Jun-13 16:15:00,17.94,393.18
875,22-Jun-13 16:30:00,17.94,393.18
876,22-Jun-13 16:45:00,18.00,393.04
877,22-Jun-13 17:00:00,18.00,392.99
878,22-Jun-13 17:15:00,18.00,392.88
879,22-Jun-13 17:30:00,18.00,392.79
880,22-Jun-13 17:45:00,18.00,392.76
881,22-Jun-13 18:00:00,18.00,392.76
882,22-Jun-13 18:15:00,18.00,392.76
883,22-Jun-13 18:30:00,17.94,392.71
884,22-Jun-13 18:45:00,18.00,392.65
885,22-Jun-13 19:00:00,17.94,392.76
886,22-Jun-13 19:15:00,17.94,392.74
887,22-Jun-13 19:30:00,17.94,392.79
888,22-Jun-13 19:45:00,17.88,392.88
889,22-Jun-13 20:00:00,17.88,392.90
890,22-Jun-13 20:15:00,17.88,392.90
891,22-Jun-13 20:30:00,17.88,392.90
892,22-Jun-13 20:45:00,17.88,392.88
893,22-Jun-13 21:00:00,17.81,392.90
894,22-Jun-13 21:15:00,17.75,392.99
895,22-Jun-13 21:30:00,17.75,393.07
896,22-Jun-13 21:45:00,17.69,393.18
897,22-Jun-13 22:00:00,17.69,393.13
898,22-Jun-13 22:15:00,17.63,393.18
899,22-Jun-13 22:30:00,17.63,393.30
900,22-Jun-13 22:45:00,17.63,393.27
901,22-Jun-13 23:00:00,17.56,393.30
902,22-Jun-13 23:15:00,17.56,393.32
903,22-Jun-13 23:30:00,17.50,393.41
904,22-Jun-13 23:45:00,17.50,393.44
905,23-Jun-13 00:00:00,17.50,393.44
906,23-Jun-13 00:15:00,17.50,393.49
907,23-Jun-13 00:30:00,17.44,393.44
908,23-Jun-13 00:45:00,17.44,393.44
909,23-Jun-13 01:00:00,17.38,393.38
910,23-Jun-13 01:15:00,17.38,393.27
911,23-Jun-13 01:30:00,17.38,393.16
912,23-Jun-13 01:45:00,17.31,393.07
913,23-Jun-13 02:00:00,17.31,393.07
914,23-Jun-13 02:15:00,17.31,392.93
915,23-Jun-13 02:30:00,17.25,392.82
916,23-Jun-13 02:45:00,17.25,392.74
917,23-Jun-13 03:00:00,17.25,392.74
918,23-Jun-13 03:15:00,17.19,392.74
919,23-Jun-13 03:30:00,17.19,392.77
920,23-Jun-13 03:45:00,17.13,392.88
921,23-Jun-13 04:00:00,17.13,392.88
922,23-Jun-13 04:15:00,17.13,392.88
923,23-Jun-13 04:30:00,17.13,392.93
924,23-Jun-13 04:45:00,17.06,392.94
925,23-Jun-13 05:00:00,17.06,392.94
926,23-Jun-13 05:15:00,17.06,392.99
927,23-Jun-13 05:30:00,17.00,392.99
928,23-Jun-13 05:45:00,17.00,393.05
929,23-Jun-13 06:00:00,17.00,393.13
930,23-Jun-13 06:15:00,17.00,393.16
931,23-Jun-13 06:30:00,17.00,393.24
932,23-Jun-13 06:45:00,16.94,393.30
933,23-Jun-13 07:00:00,16.94,393.35
934,23-Jun-13 07:15:00,16.94,393.44
935,23-Jun-13 07:30:00,16.94,393.47
936,23-Jun-13 07:45:00,16.94,393.52
937,23-Jun-13 08:00:00,16.94,393.61
938,23-Jun-13 08:15:00,16.94,393.63
939,23-Jun-13 08:30:00,16.94,393.66
940,23-Jun-13 08:45:00,17.00,393.69
941,23-Jun-13 09:00:00,17.00,393.66
942,23-Jun-13 09:15:00,17.06,393.69
943,23-Jun-13 09:30:00,17.13,393.69
944,23-Jun-13 09:45:00,17.13,393.66
945,23-Jun-13 10:00:00,17.19,393.66
946,23-Jun-13 10:15:00,17.25,393.60
947,23-Jun-13 10:30:00,17.25,393.60
948,23-Jun-13 10:45:00,17.38,393.63
949,23-Jun-13 11:00:00,17.44,393.69
950,23-Jun-13 11:15:00,17.50,393.72
951,23-Jun-13 11:30:00,17.56,393.66
952,23-Jun-13 11:45:00,17.63,393.58
953,23-Jun-13 12:00:00,17.63,393.52
954,23-Jun-13 12:15:00,17.75,393.46
955,23-Jun-13 12:30:00,17.81,393.41
956,23-Jun-13 12:45:00,17.94,393.44
957,23-Jun-13 13:00:00,18.00,393.32
958,23-Jun-13 13:15:00,18.13,393.27
959,23-Jun-13 13:30:00,18.31,393.18
960,23-Jun-13 13:45:00,18.50,393.15
961,23-Jun-13 14:00:00,18.63,393.10
962,23-Jun-13 14:15:00,18.81,393.01
963,23-Jun-13 14:30:00,18.94,392.99
964,23-Jun-13 14:45:00,19.00,392.85
965,23-Jun-13 15:00:00,19.06,392.79
966,23-Jun-13 15:15:00,19.13,392.73
967,23-Jun-13 15:30:00,19.13,392.65
968,23-Jun-13 15:45:00,19.13,392.57
969,23-Jun-13 16:00:00,19.13,392.48
970,23-Jun-13 16:15:00,19.19,392.45
971,23-Jun-13 16:30:00,19.19,392.48
972,23-Jun-13 16:45:00,19.19,392.31
973,23-Jun-13 17:00:00,19.19,392.31
974,23-Jun-13 17:15:00,19.19,392.43
975,23-Jun-13 17:30:00,19.13,392.40
976,23-Jun-13 17:45:00,19.13,392.37
977,23-Jun-13 18:00:00,19.13,392.43
978,23-Jun-13 18:15:00,19.06,392.45
979,23-Jun-13 18:30:00,19.06,392.40
980,23-Jun-13 18:45:00,19.06,392.40
981,23-Jun-13 19:00:00,19.00,392.43
982,23-Jun-13 19:15:00,19.00,392.48
983,23-Jun-13 19:30:00,18.94,392.54
984,23-Jun-13 19:45:00,18.88,392.48
985,23-Jun-13 20:00:00,18.88,392.51
986,23-Jun-13 20:15:00,18.81,392.48
987,23-Jun-13 20:30:00,18.81,392.51
988,23-Jun-13 20:45:00,18.75,392.51
989,23-Jun-13 21:00:00,18.69,392.62
990,23-Jun-13 21:15:00,18.63,392.68
991,23-Jun-13 21:30:00,18.63,392.79
992,23-Jun-13 21:45:00,18.56,392.90
993,23-Jun-13 22:00:00,18.56,393.04
994,23-Jun-13 22:15:00,18.50,393.04
995,23-Jun-13 22:30:00,18.44,393.10
996,23-Jun-13 22:45:00,18.44,393.10
997,23-Jun-13 23:00:00,18.44,393.10
998,23-Jun-13 23:15:00,18.38,393.15
999,23-Jun-13 23:30:00,18.38,393.10
1000,23-Jun-13 23:45:00,18.31,393.18
1001,24-Jun-13 00:00:00,18.25,393.18
1002,24-Jun-13 00:15:00,18.25,393.21
1003,24-Jun-13 00:30:00,18.19,393.27
1004,24-Jun-13 00:45:00,18.19,393.21
1005,24-Jun-13 01:00:00,18.19,393.21
1006,24-Jun-13 01:15:00,18.13,393.18
1007,24-Jun-13 01:30:00,18.06,393.13
1008,24-Jun-13 01:45:00,18.06,393.10
1009,24-Jun-13 02:00:00,18.00,393.13
1010,24-Jun-13 02:15:00,18.00,393.10
1011,24-Jun-13 02:30:00,17.94,393.07
1012,24-Jun-13 02:45:00,17.94,393.07
1013,24-Jun-13 03:00:00,17.94,393.07
1014,24-Jun-13 03:15:00,17.88,393.02
1015,24-Jun-13 03:30:00,17.88,392.96
1016,24-Jun-13 03:45:00,17.81,392.99
1017,24-Jun-13 04:00:00,17.81,393.02
1018,24-Jun-13 04:15:00,17.75,393.04
1019,24-Jun-13 04:30:00,17.75,393.07
1020,24-Jun-13 04:45:00,17.75,393.04
1021,24-Jun-13 05:00:00,17.69,393.07
1022,24-Jun-13 05:15:00,17.69,393.07
1023,24-Jun-13 05:30:00,17.69,393.13
1024,24-Jun-13 05:45:00,17.63,393.18
1025,24-Jun-13 06:00:00,17.63,393.21
1026,24-Jun-13 06:15:00,17.56,393.21
1027,24-Jun-13 06:30:00,17.56,393.18
1028,24-Jun-13 06:45:00,17.50,393.21
1029,24-Jun-13 07:00:00,17.50,393.21
1030,24-Jun-13 07:15:00,17.50,393.24
1031,24-Jun-13 07:30:00,17.50,393.19
1032,24-Jun-13 07:45:00,17.50,393.21
1033,24-Jun-13 08:00:00,17.50,393.27
1034,24-Jun-13 08:15:00,17.50,393.30
1035,24-Jun-13 08:30:00,17.50,393.35
1036,24-Jun-13 08:45:00,17.63,393.35
1037,24-Jun-13 09:00:00,17.63,393.38
1038,24-Jun-13 09:15:00,17.69,393.35
1039,24-Jun-13 09:30:00,17.75,393.30
1040,24-Jun-13 09:45:00,17.75,393.30
1041,24-Jun-13 10:00:00,17.81,393.38
1042,24-Jun-13 10:15:00,17.81,393.44
1043,24-Jun-13 10:30:00,17.88,393.44
1044,24-Jun-13 10:45:00,17.88,393.46
1045,24-Jun-13 11:00:00,17.94,393.49
1046,24-Jun-13 11:15:00,18.00,393.52
1047,24-Jun-13 11:30:00,18.06,393.52
1048,24-Jun-13 11:45:00,18.19,393.49
1049,24-Jun-13 12:00:00,18.25,393.43
1050,24-Jun-13 12:15:00,18.38,393.41
1051,24-Jun-13 12:30:00,18.50,393.35
1052,24-Jun-13 12:45:00,18.63,393.24
1053,24-Jun-13 13:00:00,18.75,393.15
1054,24-Jun-13 13:15:00,18.94,393.07
1055,24-Jun-13 13:30:00,19.06,392.93
1056,24-Jun-13 13:45:00,19.19,392.90
1057,24-Jun-13 14:00:00,19.31,392.71
1058,24-Jun-13 14:15:00,19.44,392.57
1059,24-Jun-13 14:30:00,19.56,392.51
1060,24-Jun-13 14:45:00,19.69,392.48
1061,24-Jun-13 15:00:00,19.69,392.45
1062,24-Jun-13 15:15:00,19.69,392.37
1063,24-Jun-13 15:30:00,19.75,392.34
1064,24-Jun-13 15:45:00,19.75,392.23
1065,24-Jun-13 16:00:00,19.81,392.12
1066,24-Jun-13 16:15:00,19.75,392.03
1067,24-Jun-13 16:30:00,19.75,391.98
1068,24-Jun-13 16:45:00,19.75,392.03
1069,24-Jun-13 17:00:00,19.69,391.95
1070,24-Jun-13 17:15:00,19.69,391.92
1071,24-Jun-13 17:30:00,19.69,391.92
1072,24-Jun-13 17:45:00,19.69,392.03
1073,24-Jun-13 18:00:00,19.63,392.01
1074,24-Jun-13 18:15:00,19.56,392.01
1075,24-Jun-13 18:30:00,19.50,392.12
1076,24-Jun-13 18:45:00,19.44,392.15
1077,24-Jun-13 19:00:00,19.38,392.09
1078,24-Jun-13 19:15:00,19.31,392.01
1079,24-Jun-13 19:30:00,19.25,392.04
1080,24-Jun-13 19:45:00,19.19,392.04
1081,24-Jun-13 20:00:00,19.19,392.12
1082,24-Jun-13 20:15:00,19.13,392.20
1083,24-Jun-13 20:30:00,19.06,392.18
1084,24-Jun-13 20:45:00,19.00,392.12
1085,24-Jun-13 21:00:00,18.94,392.06
1086,24-Jun-13 21:15:00,18.88,392.06
1087,24-Jun-13 21:30:00,18.88,392.15
1088,24-Jun-13 21:45:00,18.81,392.18
1089,24-Jun-13 22:00:00,18.75,392.32
