Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,TURB_ntu,Depth_ft,DO_mgL,PSAT
CCR,2015,2015-07-24 12:00:00,7.424,15.5224,1.456,2.1852,24.357,8.76148,87.90141
CCR,2015,2015-07-24 12:00:00,7.432,15.4751,1.4521,2.1509,24.384,8.75296,87.72712
CCR,2015,2015-07-24 12:00:00,7.443,15.4146,1.4759,2.2195,24.421,8.74198,87.50357
CCR,2015,2015-07-24 12:00:00,7.456,15.3354,1.4759,2.1337,24.463,8.74426,87.3779
CCR,2015,2015-07-24 12:00:00,7.467,15.2458,1.456,2.477,24.498,8.73228,87.09045
CCR,2015,2015-07-24 12:00:00,7.478,15.1608,1.4719,2.5457,24.534,8.73668,86.9751
CCR,2015,2015-07-24 12:00:00,7.493,15.091,1.4799,2.4427,24.582,8.73876,86.86515
CCR,2015,2015-07-24 12:00:00,7.513,15.0395,1.4719,2.4599,24.648,8.73797,86.76092
CCR,2015,2015-07-24 12:00:00,7.532,14.9985,1.4679,2.477,24.712,8.73017,86.60679
CCR,2015,2015-07-24 12:00:00,7.553,14.9517,1.5314,2.4599,24.782,8.7187,86.40566
CCR,2015,2015-07-24 12:00:00,7.571,14.8906,1.5473,2.4599,24.838,8.70602,86.16612
CCR,2015,2015-07-24 12:00:00,7.583,14.8221,1.5195,2.4599,24.877,8.70257,86.00435
CCR,2015,2015-07-24 12:00:00,7.595,14.7583,1.5156,2.5285,24.917,8.71513,86.0096
CCR,2015,2015-07-24 12:00:00,7.608,14.703,1.5354,2.4599,24.962,8.71987,85.95323
CCR,2015,2015-07-24 12:00:00,7.623,14.6495,1.5235,2.4599,25.009,8.72173,85.87177
CCR,2015,2015-07-24 12:00:00,7.64,14.5905,1.5275,2.5457,25.064,8.71638,85.70908
CCR,2015,2015-07-24 12:00:00,7.654,14.5261,1.5433,2.4599,25.11,8.71201,85.54622
CCR,2015,2015-07-24 12:00:00,7.666,14.4624,1.5116,2.4427,25.149,8.70123,85.32194
CCR,2015,2015-07-24 12:00:00,7.676,14.4067,1.5314,2.477,25.183,8.6929,85.1369
CCR,2015,2015-07-24 12:00:00,7.688,14.3638,1.5433,2.5114,25.222,8.68202,84.9508
CCR,2015,2015-07-24 12:00:00,7.703,14.3321,1.5473,2.4599,25.272,8.67255,84.79938
CCR,2015,2015-07-24 12:00:00,7.72,14.3062,1.4759,2.4255,25.327,8.66409,84.66881
CCR,2015,2015-07-24 12:00:00,7.735,14.2805,1.46,2.4255,25.377,8.65425,84.52519
CCR,2015,2015-07-24 12:00:00,7.746,14.2505,1.4719,2.4599,25.413,8.65085,84.43658
CCR,2015,2015-07-24 12:00:00,7.759,14.2141,1.456,2.4255,25.456,8.65832,84.44224
CCR,2015,2015-07-24 12:00:00,7.773,14.1718,1.464,2.4599,25.502,8.65425,84.32445
CCR,2015,2015-07-24 12:00:00,7.782,14.1248,1.4838,2.477,25.533,8.66029,84.29641
CCR,2015,2015-07-24 12:00:00,7.792,14.0757,1.4719,2.477,25.564,8.64532,84.0602
CCR,2015,2015-07-24 12:00:00,7.806,14.0281,1.456,2.4255,25.61,8.64586,83.97772
CCR,2015,2015-07-24 12:00:00,7.821,13.9844,1.464,2.5285,25.66,8.6314,83.7569
CCR,2015,2015-07-24 12:00:00,7.832,13.9481,1.464,2.4942,25.694,8.62353,83.61381
CCR,2015,2015-07-24 12:00:00,7.841,13.919,1.4481,2.4255,25.724,8.62223,83.54765
CCR,2015,2015-07-24 12:00:00,7.853,13.8896,1.4759,2.5114,25.765,8.61774,83.45018
CCR,2015,2015-07-24 12:00:00,7.865,13.8543,1.4719,2.477,25.805,8.62327,83.43896
CCR,2015,2015-07-24 12:00:00,7.872,13.8127,1.5314,2.4599,25.826,8.63761,83.50111
CCR,2015,2015-07-24 12:00:00,7.877,13.7643,1.5354,2.4255,25.843,8.64666,83.49954
CCR,2015,2015-07-24 12:00:00,7.889,13.7073,1.5235,2.5114,25.882,8.65713,83.49558
CCR,2015,2015-07-24 12:00:00,7.9,13.6411,1.5513,2.4427,25.917,8.66942,83.49193
CCR,2015,2015-07-24 12:00:00,7.907,13.5687,1.46,2.4599,25.941,8.6742,83.40438
CCR,2015,2015-07-24 12:00:00,7.918,13.4947,1.4679,2.5629,25.979,8.67381,83.26409
CCR,2015,2015-07-24 12:00:00,7.931,13.4235,1.4838,2.4427,26.022,8.67282,83.12328
CCR,2015,2015-07-24 12:00:00,7.949,13.3567,1.46,2.4942,26.08,8.66621,82.93694
CCR,2015,2015-07-24 12:00:00,7.968,13.2928,1.46,2.8032,26.141,8.65426,82.70502
CCR,2015,2015-07-24 12:00:00,7.982,13.232,1.4759,2.7345,26.189,8.64719,82.52579
CCR,2015,2015-07-24 12:00:00,7.998,13.1761,1.4521,2.6659,26.241,8.64403,82.39302
CCR,2015,2015-07-24 12:00:00,8.018,13.1255,1.464,2.786,26.307,8.63841,82.24667
CCR,2015,2015-07-24 12:00:00,8.033,13.0788,1.4799,2.7517,26.356,8.6395,82.17139
CCR,2015,2015-07-24 12:00:00,8.042,13.0351,1.4005,2.7002,26.385,8.63523,82.05066
CCR,2015,2015-07-24 12:00:00,8.049,12.9912,1.3926,2.7174,26.406,8.62533,81.8763
CCR,2015,2015-07-24 12:00:00,8.058,12.9427,1.4124,2.786,26.437,8.61901,81.72766
CCR,2015,2015-07-24 12:00:00,8.065,12.8902,1.4005,2.7345,26.461,8.60491,81.49818
CCR,2015,2015-07-24 12:00:00,8.068,12.8398,1.4045,2.8375,26.471,8.589,81.25567
CCR,2015,2015-07-24 12:00:00,8.078,12.7966,1.3926,2.9405,26.502,8.57522,81.04685
CCR,2015,2015-07-24 12:00:00,8.093,12.7625,1.4084,2.9405,26.552,8.56926,80.92852
CCR,2015,2015-07-24 12:00:00,8.105,12.7352,1.4084,2.8547,26.591,8.56054,80.79664
CCR,2015,2015-07-24 12:00:00,8.113,12.7081,1.456,2.9577,26.618,8.55587,80.70349
CCR,2015,2015-07-24 12:00:00,8.126,12.6762,1.4799,2.889,26.659,8.56287,80.71169
CCR,2015,2015-07-24 12:00:00,8.143,12.6377,1.4679,2.9062,26.715,8.56306,80.64362
CCR,2015,2015-07-24 12:00:00,8.157,12.5921,1.4679,2.8204,26.761,8.57577,80.68056
CCR,2015,2015-07-24 12:00:00,8.166,12.5405,1.3807,2.9062,26.792,8.58166,80.64221
CCR,2015,2015-07-24 12:00:00,8.174,12.483,1.3569,2.9234,26.819,8.58479,80.5671
CCR,2015,2015-07-24 12:00:00,8.185,12.4151,1.345,2.9062,26.854,8.59201,80.51148
CCR,2015,2015-07-24 12:00:00,8.197,12.3375,1.3251,2.9062,26.894,8.60834,80.52315
CCR,2015,2015-07-24 12:00:00,8.213,12.2599,1.345,2.9234,26.947,8.61996,80.49051
CCR,2015,2015-07-24 12:00:00,8.239,12.1923,1.345,2.8375,27.03,8.63938,80.54837
CCR,2015,2015-07-24 12:00:00,8.262,12.1372,1.337,2.9234,27.106,8.6525,80.56997
CCR,2015,2015-07-24 12:00:00,8.276,12.0874,1.345,2.9577,27.153,8.66661,80.61027
CCR,2015,2015-07-24 12:00:00,8.284,12.0347,1.345,2.8204,27.18,8.67562,80.59751
CCR,2015,2015-07-24 12:00:00,8.294,11.9785,1.3291,2.9405,27.212,8.67883,80.52441
CCR,2015,2015-07-24 12:00:00,8.307,11.9224,1.3331,2.992,27.253,8.6772,80.40655
CCR,2015,2015-07-24 12:00:00,8.318,11.8698,1.341,2.9749,27.289,8.68628,80.39432
CCR,2015,2015-07-24 12:00:00,8.326,11.8234,1.3489,2.9062,27.317,8.6916,80.35846
CCR,2015,2015-07-24 12:00:00,8.335,11.7837,1.3331,2.9749,27.345,8.70527,80.41197
CCR,2015,2015-07-24 12:00:00,8.347,11.7479,1.3529,3.0092,27.386,8.72566,80.53441
CCR,2015,2015-07-24 12:00:00,8.362,11.711,1.3489,2.9234,27.436,8.75161,80.70588
CCR,2015,2015-07-24 12:00:00,8.375,11.6698,1.3489,2.8547,27.478,8.78451,80.93301
CCR,2015,2015-07-24 12:00:00,8.383,11.6254,1.4799,2.9749,27.503,8.82434,81.21734
CCR,2015,2015-07-24 12:00:00,8.391,11.5788,1.4759,2.9577,27.531,8.86352,81.49095
CCR,2015,2015-07-24 12:00:00,8.405,11.5272,1.4521,2.889,27.577,8.89627,81.69537
CCR,2015,2015-07-24 12:00:00,8.423,11.4713,1.4481,2.9749,27.634,8.92568,81.86038
CCR,2015,2015-07-24 12:00:00,8.438,11.419,1.4838,2.9577,27.682,8.95848,82.06256
CCR,2015,2015-07-24 12:00:00,8.453,11.3769,1.3926,3.1122,27.734,8.97948,82.1754
CCR,2015,2015-07-24 12:00:00,8.472,11.3429,1.3965,3.198,27.795,8.99652,82.26697
CCR,2015,2015-07-24 12:00:00,8.49,11.3116,1.4045,3.2495,27.855,9.01053,82.3358
CCR,2015,2015-07-24 12:00:00,8.504,11.2797,1.4124,3.1465,27.9,9.02787,82.43366
CCR,2015,2015-07-24 12:00:00,8.513,11.2464,1.2497,3.4384,27.93,9.04849,82.55849
CCR,2015,2015-07-24 12:00:00,8.523,11.2139,1.2855,3.4555,27.961,9.07407,82.72984
CCR,2015,2015-07-24 12:00:00,8.533,11.1851,1.2815,3.4212,27.994,9.09573,82.87231
CCR,2015,2015-07-24 12:00:00,8.542,11.1553,1.2616,3.3869,28.025,9.11696,83.00864
CCR,2015,2015-07-24 12:00:00,8.553,11.118,1.3926,3.5585,28.062,9.14397,83.1828
CCR,2015,2015-07-24 12:00:00,8.563,11.0736,1.4124,3.4899,28.095,9.17132,83.34606
CCR,2015,2015-07-24 12:00:00,8.571,11.0267,1.4084,3.404,28.121,9.21552,83.65696
CCR,2015,2015-07-24 12:00:00,8.584,10.9804,1.4005,3.3869,28.162,9.24166,83.80445
CCR,2015,2015-07-24 12:00:00,8.601,10.9359,1.3529,3.2839,28.218,9.2827,84.08991
CCR,2015,2015-07-24 12:00:00,8.614,10.8933,1.345,3.1809,28.262,9.31492,84.29846
CCR,2015,2015-07-24 12:00:00,8.625,10.8526,1.3251,3.1809,28.298,9.34347,84.477
CCR,2015,2015-07-24 12:00:00,8.636,10.8152,1.337,3.2324,28.332,9.36196,84.5707
CCR,2015,2015-07-24 12:00:00,8.649,10.7825,1.341,3.2324,28.376,9.38839,84.74505
CCR,2015,2015-07-24 12:00:00,8.668,10.7552,1.3926,3.4212,28.438,9.40868,84.87424
CCR,2015,2015-07-24 12:00:00,8.688,10.7328,1.4045,3.4555,28.503,9.42822,85.00621
CCR,2015,2015-07-24 12:00:00,8.702,10.7139,1.4005,3.4727,28.551,9.44687,85.13688
CCR,2015,2015-07-24 12:00:00,8.715,10.6962,1.4203,3.404,28.594,9.4566,85.18954
CCR,2015,2015-07-24 12:00:00,8.726,10.6783,1.3886,3.3869,28.627,9.46647,85.24291
CCR,2015,2015-07-24 12:00:00,8.73,10.6606,1.4084,3.507,28.641,9.46872,85.22798
CCR,2015,2015-07-24 12:00:00,8.731,10.6441,1.4283,3.4555,28.644,9.4801,85.29764
CCR,2015,2015-07-24 12:00:00,8.736,10.6293,1.3965,3.4555,28.662,9.48511,85.31325
CCR,2015,2015-07-24 12:00:00,8.748,10.6156,1.3331,3.1809,28.701,9.49052,85.3347
CCR,2015,2015-07-24 12:00:00,8.76,10.6017,1.3529,3.1809,28.74,9.49849,85.37865
CCR,2015,2015-07-24 12:00:00,8.768,10.5872,1.3489,3.1465,28.765,9.51576,85.50491
CCR,2015,2015-07-24 12:00:00,8.777,10.5719,1.345,3.1637,28.796,9.53323,85.63135
CCR,2015,2015-07-24 12:00:00,8.789,10.5559,1.3529,3.1809,28.835,9.54828,85.73454
CCR,2015,2015-07-24 12:00:00,8.798,10.5379,1.3251,3.1122,28.865,9.5686,85.88088
CCR,2015,2015-07-24 12:00:00,8.806,10.5158,1.3291,3.1465,28.891,9.60581,86.17043
CCR,2015,2015-07-24 12:00:00,8.821,10.4885,1.3251,3.2152,28.94,9.62036,86.24592
CCR,2015,2015-07-24 12:00:00,8.842,10.4572,1.3489,3.2495,29.01,9.64252,86.38142
CCR,2015,2015-07-24 12:00:00,8.86,10.4261,1.4005,3.1294,29.067,9.66023,86.47713
CCR,2015,2015-07-24 12:00:00,8.875,10.3991,1.3965,3.2324,29.118,9.67512,86.55574
CCR,2015,2015-07-24 12:00:00,8.893,10.3779,1.4005,3.2152,29.178,9.68301,86.58332
CCR,2015,2015-07-24 12:00:00,8.911,10.3621,1.4084,3.198,29.236,9.68831,86.59869
CCR,2015,2015-07-24 12:00:00,8.921,10.3509,1.2616,3.507,29.268,9.68631,86.55812
CCR,2015,2015-07-24 12:00:00,8.927,10.3438,1.3013,3.5414,29.289,9.68249,86.50962
CCR,2015,2015-07-24 12:00:00,8.938,10.3403,1.2815,3.404,29.323,9.68138,86.49259
CCR,2015,2015-07-24 12:00:00,8.949,10.3397,1.2735,3.4212,29.362,9.6812,86.48977
CCR,2015,2015-07-24 12:00:00,8.959,10.3408,1.4005,3.2152,29.392,9.67458,86.43282
CCR,2015,2015-07-24 12:00:00,8.968,10.3402,1.4124,3.2152,29.423,9.66796,86.37247
CCR,2015,2015-07-24 12:00:00,8.98,10.3337,1.4005,3.1637,29.462,9.66381,86.32228
CCR,2015,2015-07-24 12:00:00,8.992,10.3199,1.4005,3.1294,29.501,9.67377,86.38326
CCR,2015,2015-07-24 12:00:00,9.003,10.2999,1.4759,3.2495,29.537,9.68479,86.44122
CCR,2015,2015-07-24 12:00:00,9.011,10.2759,1.4719,3.095,29.563,9.69829,86.51295
CCR,2015,2015-07-24 12:00:00,9.019,10.2485,1.46,3.1637,29.589,9.71331,86.59132
CCR,2015,2015-07-24 12:00:00,9.029,10.2182,1.464,3.2495,29.624,9.73418,86.71567
CCR,2015,2015-07-24 12:00:00,9.038,10.1864,1.4719,3.2152,29.653,9.74867,86.77985
CCR,2015,2015-07-24 12:00:00,9.046,10.155,1.3291,3.1465,29.679,9.75907,86.80838
CCR,2015,2015-07-24 12:00:00,9.056,10.1254,1.337,3.1809,29.713,9.77588,86.89742
CCR,2015,2015-07-24 12:00:00,9.071,10.0984,1.3529,3.198,29.762,9.78583,86.93062
CCR,2015,2015-07-24 12:00:00,9.085,10.0754,1.341,3.1637,29.807,9.79225,86.94059
CCR,2015,2015-07-24 12:00:00,9.099,10.0581,1.2577,3.1294,29.853,9.8082,87.04674
CCR,2015,2015-07-24 12:00:00,9.121,10.0466,1.2815,3.2324,29.926,9.81175,87.05465
CCR,2015,2015-07-24 12:00:00,9.146,10.0387,1.2855,3.1637,30.007,9.82049,87.11596
CCR,2015,2015-07-24 12:00:00,9.161,10.0319,1.2616,3.1294,30.057,9.82959,87.18275
CCR,2015,2015-07-24 12:00:00,9.17,10.0251,1.456,3.4899,30.085,9.84017,87.26254
CCR,2015,2015-07-24 12:00:00,9.177,10.0173,1.464,3.4384,30.11,9.83711,87.21938
CCR,2015,2015-07-24 12:00:00,9.186,10.0074,1.4679,3.4555,30.139,9.83935,87.21886
CCR,2015,2015-07-24 12:00:00,9.196,9.9967,1.456,3.404,30.169,9.82936,87.10834
CCR,2015,2015-07-24 12:00:00,9.201,9.9888,1.4838,3.1637,30.186,9.82788,87.07905
CCR,2015,2015-07-24 12:00:00,9.208,9.9851,1.4679,3.1637,30.208,9.81656,86.97112
CCR,2015,2015-07-24 12:00:00,9.218,9.9826,1.46,3.1122,30.244,9.80941,86.9027
CCR,2015,2015-07-24 12:00:00,9.227,9.9784,1.46,3.198,30.273,9.80256,86.83342
CCR,2015,2015-07-24 12:00:00,9.233,9.9727,1.464,3.1637,30.294,9.79965,86.79594
CCR,2015,2015-07-24 12:00:00,9.239,9.9675,1.3926,3.1465,30.312,9.79439,86.73867
CCR,2015,2015-07-24 12:00:00,9.248,9.9634,1.3807,3.198,30.34,9.79211,86.71013
CCR,2015,2015-07-24 12:00:00,9.254,9.9588,1.4045,3.1465,30.361,9.78439,86.63235
CCR,2015,2015-07-24 12:00:00,9.257,9.9515,1.4124,3.2152,30.37,9.77353,86.52127
CCR,2015,2015-07-24 12:00:00,9.26,9.942,1.4679,3.2152,30.381,9.76138,86.39441
CCR,2015,2015-07-24 12:00:00,9.269,9.9314,1.4719,3.2324,30.409,9.75262,86.29532
CCR,2015,2015-07-24 12:00:00,9.28,9.9194,1.4719,3.1294,30.447,9.74562,86.20894
CCR,2015,2015-07-24 12:00:00,9.291,9.9053,1.4481,3.1122,30.483,9.73869,86.11898
CCR,2015,2015-07-24 12:00:00,9.302,9.8888,1.4719,3.1809,30.517,9.72961,86.00512
CCR,2015,2015-07-24 12:00:00,9.31,9.8691,1.4679,3.1809,30.545,9.72889,85.95876
CCR,2015,2015-07-24 12:00:00,9.321,9.8463,1.4679,3.1294,30.582,9.73748,85.98831
CCR,2015,2015-07-24 12:00:00,9.334,9.8236,1.464,3.2152,30.623,9.75419,86.08967
CCR,2015,2015-07-24 12:00:00,9.348,9.8033,1.4521,3.198,30.67,9.77347,86.2184
CCR,2015,2015-07-24 12:00:00,9.363,9.7855,1.456,3.1294,30.719,9.78766,86.30729
CCR,2015,2015-07-24 12:00:00,9.378,9.7698,1.46,3.1809,30.768,9.80541,86.43169
CCR,2015,2015-07-24 12:00:00,9.389,9.7564,1.46,3.198,30.804,9.80864,86.43273
CCR,2015,2015-07-24 12:00:00,9.397,9.7457,1.464,3.1294,30.829,9.81844,86.49717
CCR,2015,2015-07-24 12:00:00,9.407,9.7375,1.456,3.1294,30.863,9.82529,86.54066
CCR,2015,2015-07-24 12:00:00,9.42,9.7307,1.46,3.1465,30.906,9.83695,86.62943
CCR,2015,2015-07-24 12:00:00,9.433,9.7245,1.4799,3.1809,30.949,9.84499,86.68749
CCR,2015,2015-07-24 12:00:00,9.44,9.719,1.4679,3.1122,30.971,9.8575,86.78636
CCR,2015,2015-07-24 12:00:00,9.447,9.7137,1.3926,3.2324,30.993,9.86882,86.87511
CCR,2015,2015-07-24 12:00:00,9.462,9.7071,1.4084,3.1809,31.044,9.86552,86.83246
CCR,2015,2015-07-24 12:00:00,9.476,9.6987,1.4164,3.1294,31.09,9.86999,86.85452
CCR,2015,2015-07-24 12:00:00,9.481,9.6887,1.3727,3.1637,31.107,9.86836,86.81962
CCR,2015,2015-07-24 12:00:00,9.484,9.6774,1.5394,3.198,31.117,9.86346,86.75324
CCR,2015,2015-07-24 12:00:00,9.496,9.6655,1.5314,3.1122,31.156,9.86468,86.73952
CCR,2015,2015-07-24 12:00:00,9.512,9.6536,1.5195,3.1465,31.208,9.85998,86.67377
CCR,2015,2015-07-24 12:00:00,9.521,9.6423,1.5076,3.198,31.237,9.85935,86.64495
CCR,2015,2015-07-24 12:00:00,9.531,9.632,1.6028,3.1294,31.268,9.85303,86.5683
CCR,2015,2015-07-24 12:00:00,9.543,9.6227,1.583,3.0779,31.31,9.84608,86.48818
CCR,2015,2015-07-24 12:00:00,9.558,9.6137,1.5671,3.1809,31.357,9.8397,86.41367
CCR,2015,2015-07-24 12:00:00,9.57,9.6045,1.5909,3.2152,31.397,9.83007,86.31027
CCR,2015,2015-07-24 12:00:00,9.587,9.5949,1.5989,3.1809,31.452,9.81495,86.15784
CCR,2015,2015-07-24 12:00:00,9.605,9.5853,1.6584,3.6787,31.511,9.81049,86.09911
CCR,2015,2015-07-24 12:00:00,9.618,9.5763,1.6465,3.7645,31.555,9.80396,86.02333
CCR,2015,2015-07-24 12:00:00,9.629,9.5679,1.6584,3.6444,31.59,9.80342,86.00151
CCR,2015,2015-07-24 12:00:00,9.639,9.56,1.6584,3.6959,31.624,9.8005,85.95976
CCR,2015,2015-07-24 12:00:00,9.648,9.553,1.829,3.7474,31.653,9.79639,85.90942
CCR,2015,2015-07-24 12:00:00,9.655,9.5462,1.8528,3.7645,31.675,9.79525,85.88549
CCR,2015,2015-07-24 12:00:00,9.665,9.539,1.8607,3.6959,31.71,9.79349,85.85532
CCR,2015,2015-07-24 12:00:00,9.677,9.5316,1.825,3.7645,31.749,9.78788,85.7911
CCR,2015,2015-07-24 12:00:00,9.688,9.5243,2.0551,3.7474,31.786,9.78946,85.79003
CCR,2015,2015-07-24 12:00:00,9.701,9.5166,2.0511,3.7302,31.827,9.77702,85.66532
CCR,2015,2015-07-24 12:00:00,9.71,9.5081,2.0234,3.6787,31.857,9.76965,85.58346
CCR,2015,2015-07-24 12:00:00,9.718,9.4989,2.0392,3.713,31.884,9.75939,85.47487
CCR,2015,2015-07-24 12:00:00,9.726,9.4896,2.0392,3.6959,31.91,9.74742,85.35122
CCR,2015,2015-07-24 12:00:00,9.735,9.4805,2.0432,3.6615,31.94,9.74216,85.28664
CCR,2015,2015-07-24 12:00:00,9.746,9.4717,2.0194,3.7474,31.973,9.73356,85.19351
CCR,2015,2015-07-24 12:00:00,9.754,9.463,2.0472,3.816,32.002,9.72711,85.1195
CCR,2015,2015-07-24 12:00:00,9.762,9.4542,2.0591,3.7817,32.028,9.72912,85.11926
CCR,2015,2015-07-24 12:00:00,9.773,9.4456,1.9004,3.713,32.063,9.72744,85.08709
CCR,2015,2015-07-24 12:00:00,9.789,9.4374,1.9044,3.7474,32.115,9.72808,85.07612
CCR,2015,2015-07-24 12:00:00,9.81,9.4291,1.9083,3.6959,32.187,9.71979,84.98686
CCR,2015,2015-07-24 12:00:00,9.824,9.4204,1.9163,3.7474,32.233,9.71703,84.94512
CCR,2015,2015-07-24 12:00:00,9.832,9.4115,1.6425,3.4727,32.257,9.68389,84.63752
CCR,2015,2015-07-24 12:00:00,9.839,9.4028,1.6743,3.4899,32.281,9.68191,84.60264
CCR,2015,2015-07-24 12:00:00,9.85,9.3947,1.6544,3.3354,32.316,9.66555,84.44338
CCR,2015,2015-07-24 12:00:00,9.861,9.3873,1.6385,3.404,32.353,9.6517,84.30746
CCR,2015,2015-07-24 12:00:00,9.877,9.3806,1.5314,3.5242,32.404,9.65561,84.32817
CCR,2015,2015-07-24 12:00:00,9.889,9.3745,1.5314,3.4555,32.444,9.65662,84.3247
CCR,2015,2015-07-24 12:00:00,9.898,9.3688,1.5037,3.3869,32.475,9.66814,84.41382
CCR,2015,2015-07-24 12:00:00,9.906,9.3633,1.5235,3.5242,32.501,9.68196,84.52347
CCR,2015,2015-07-24 12:00:00,9.915,9.358,1.3569,3.1637,32.529,9.68805,84.56589
CCR,2015,2015-07-24 12:00:00,9.926,9.3528,1.3291,3.1294,32.567,9.69192,84.58922
CCR,2015,2015-07-24 12:00:00,9.938,9.3477,1.3331,3.2152,32.604,9.68915,84.55479
CCR,2015,2015-07-24 12:00:00,9.948,9.3424,1.3489,3.2152,32.636,9.68248,84.48585
CCR,2015,2015-07-24 12:00:00,9.955,9.337,1.341,3.1809,32.661,9.67313,84.39341
CCR,2015,2015-07-24 12:00:00,9.964,9.3318,1.1982,3.4899,32.69,9.65414,84.21736
CCR,2015,2015-07-24 12:00:00,9.978,9.3266,1.2259,3.4899,32.736,9.63262,84.01915
CCR,2015,2015-07-24 12:00:00,9.997,9.3214,1.218,3.4212,32.799,9.60747,83.78936
CCR,2015,2015-07-24 12:00:00,10.015,9.316,1.214,3.404,32.856,9.58367,83.57103
CCR,2015,2015-07-24 12:00:00,10.03,9.3107,1.2061,3.2152,32.907,9.56633,83.40929
CCR,2015,2015-07-24 12:00:00,10.049,9.3056,1.2299,3.198,32.968,9.55635,83.31213
CCR,2015,2015-07-24 12:00:00,10.069,9.301,1.2021,3.095,33.033,9.54652,83.21727
CCR,2015,2015-07-24 12:00:00,10.085,9.2969,1.1823,3.198,33.088,9.54003,83.15264
CCR,2015,2015-07-24 12:00:00,10.104,9.2935,1.2735,3.2495,33.149,9.54917,83.22556
CCR,2015,2015-07-24 12:00:00,10.124,9.2905,1.2696,3.1294,33.214,9.55816,83.29797
CCR,2015,2015-07-24 12:00:00,10.136,9.2874,1.2735,3.1637,33.254,9.57124,83.40574
CCR,2015,2015-07-24 12:00:00,10.144,9.2838,1.2696,3.1809,33.28,9.58368,83.50697
CCR,2015,2015-07-24 12:00:00,10.151,9.2798,1.0871,3.1122,33.302,9.6041,83.67687
CCR,2015,2015-07-24 12:00:00,10.157,9.2755,1.0712,3.1122,33.324,9.62574,83.85682
CCR,2015,2015-07-24 12:00:00,10.164,9.2707,1.0911,3.198,33.345,9.64921,84.05168
CCR,2015,2015-07-24 12:00:00,10.174,9.265,1.0712,3.2495,33.38,9.66714,84.19643
CCR,2015,2015-07-24 12:00:00,10.192,9.2584,1.0791,3.1809,33.437,9.68352,84.32576
CCR,2015,2015-07-24 12:00:00,10.215,9.2514,0.9998,3.5242,33.513,9.70124,84.46594
CCR,2015,2015-07-24 12:00:00,10.238,9.2443,1.0117,3.507,33.588,9.71243,84.54898
CCR,2015,2015-07-24 12:00:00,10.259,9.2375,1.0315,3.4212,33.658,9.72364,84.63282
CCR,2015,2015-07-24 12:00:00,10.277,9.2311,1.0038,3.4384,33.718,9.73679,84.73423
CCR,2015,2015-07-24 12:00:00,10.293,9.2249,0.9522,3.4555,33.77,9.74553,84.79774
CCR,2015,2015-07-24 12:00:00,10.309,9.2187,0.972,3.4555,33.822,9.75852,84.89816
CCR,2015,2015-07-24 12:00:00,10.323,9.2124,0.9522,3.4212,33.869,9.76331,84.92706
CCR,2015,2015-07-24 12:00:00,10.333,9.206,0.9482,3.4555,33.901,9.76702,84.9463
CCR,2015,2015-07-24 12:00:00,10.344,9.1995,0.9641,3.2667,33.936,9.76931,84.95309
CCR,2015,2015-07-24 12:00:00,10.36,9.1932,0.9522,3.198,33.99,9.7706,84.95151
CCR,2015,2015-07-24 12:00:00,10.378,9.1873,0.9443,3.1809,34.048,9.76614,84.90072
CCR,2015,2015-07-24 12:00:00,10.397,9.1818,0.9522,3.198,34.11,9.76827,84.90805
CCR,2015,2015-07-24 12:00:00,10.415,9.1764,0.9006,3.4555,34.169,9.77037,84.91532
CCR,2015,2015-07-24 12:00:00,10.431,9.1711,0.8887,3.404,34.222,9.77558,84.94982
CCR,2015,2015-07-24 12:00:00,10.442,9.1657,0.8927,3.5757,34.258,9.77375,84.92292
CCR,2015,2015-07-24 12:00:00,10.454,9.1602,0.8927,3.4899,34.298,9.77626,84.93353
CCR,2015,2015-07-24 12:00:00,10.47,9.1549,0.8927,3.404,34.351,9.77797,84.9376
CCR,2015,2015-07-24 12:00:00,10.49,9.1498,0.8332,3.507,34.417,9.7736,84.8893
CCR,2015,2015-07-24 12:00:00,10.512,9.145,0.8252,3.5585,34.488,9.77812,84.91876
CCR,2015,2015-07-24 12:00:00,10.534,9.1403,0.8252,3.4384,34.56,9.77674,84.89726
CCR,2015,2015-07-24 12:00:00,10.55,9.1355,0.8252,3.3525,34.612,9.7805,84.92018
CCR,2015,2015-07-24 12:00:00,10.562,9.1306,0.8967,3.5414,34.653,9.77481,84.86078
CCR,2015,2015-07-24 12:00:00,10.576,9.1254,0.9046,3.4727,34.697,9.77853,84.88251
CCR,2015,2015-07-24 12:00:00,10.593,9.1199,0.8768,3.4212,34.752,9.77736,84.86124
CCR,2015,2015-07-24 12:00:00,10.606,9.1143,0.8847,3.4555,34.796,9.77176,84.80126
CCR,2015,2015-07-24 12:00:00,10.618,9.1086,0.972,3.4212,34.835,9.76688,84.74737
CCR,2015,2015-07-24 12:00:00,10.636,9.1031,0.972,3.4384,34.896,9.75514,84.63433
CCR,2015,2015-07-24 12:00:00,10.66,9.0977,0.9443,3.3869,34.973,9.75121,84.58922
CCR,2015,2015-07-24 12:00:00,10.677,9.0924,0.976,3.4899,35.031,9.74474,84.5224
CCR,2015,2015-07-24 12:00:00,10.69,9.0873,0.9006,3.3869,35.072,9.73421,84.42077
CCR,2015,2015-07-24 12:00:00,10.706,9.0827,0.8887,3.4727,35.124,9.72702,84.34907
