Reservoir,Year,Date,Depth,TEMP_C,CHLA_ugL,DO_mgL,TURB_ntu
FCR,2013,2013-07-15 12:00:00,8.617,10.5345,1.7377,NaN,1.7338
FCR,2013,2013-07-15 12:00:00,8.638,10.5293,1.821,NaN,2.5227
FCR,2013,2013-07-15 12:00:00,8.661,10.5189,1.821,NaN,2.5227
FCR,2013,2013-07-15 12:00:00,8.687,10.5043,1.8052,NaN,2.5563
FCR,2013,2013-07-15 12:00:00,8.713,10.4872,1.8131,NaN,2.5563
FCR,2013,2013-07-15 12:00:00,8.748,10.4711,1.7536,NaN,2.8752
FCR,2013,2013-07-15 12:00:00,8.785,10.4585,1.7496,NaN,2.9423
FCR,2013,2013-07-15 12:00:00,8.813,10.4484,1.7457,NaN,2.9927
FCR,2013,2013-07-15 12:00:00,8.836,10.439,1.7536,NaN,3.0598
FCR,2013,2013-07-15 12:00:00,8.867,10.4303,1.6743,NaN,3.4459
FCR,2013,2013-07-15 12:00:00,8.893,10.422,1.6782,NaN,3.4962
FCR,2013,2013-07-15 12:00:00,8.915,10.4132,1.706,NaN,3.4794
FCR,2013,2013-07-15 12:00:00,8.94,10.4031,1.702,NaN,3.4123
FCR,2013,2013-07-15 12:00:00,8.969,10.3924,1.6901,NaN,3.4962
FCR,2013,2013-07-15 12:00:00,9.007,10.3828,1.702,NaN,3.7816
FCR,2013,2013-07-15 12:00:00,9.042,10.3749,1.6941,NaN,3.7984
FCR,2013,2013-07-15 12:00:00,9.075,10.3683,1.71,NaN,3.748
FCR,2013,2013-07-15 12:00:00,9.102,10.3615,1.6782,NaN,3.7144
FCR,2013,2013-07-15 12:00:00,9.129,10.354,1.5632,NaN,4.8222
FCR,2013,2013-07-15 12:00:00,9.166,10.3473,1.5751,NaN,4.7551
FCR,2013,2013-07-15 12:00:00,9.201,10.3424,1.5473,NaN,4.839
FCR,2013,2013-07-15 12:00:00,9.234,10.3394,1.5711,NaN,4.8222
FCR,2013,2013-07-15 12:00:00,9.265,10.3384,1.5632,NaN,5.3594
FCR,2013,2013-07-15 12:00:00,9.287,10.3385,1.5671,NaN,5.3594
FCR,2013,2013-07-15 12:00:00,9.301,10.3391,1.5552,NaN,5.3761
FCR,2013,2013-07-15 12:00:00,9.321,10.3408,1.5751,NaN,5.3761
FCR,2013,2013-07-15 12:00:00,9.345,10.3442,1.5592,NaN,6.0979
FCR,2013,2013-07-15 12:00:00,9.371,10.3496,1.5592,NaN,6.1483
FCR,2013,2013-07-15 12:00:00,9.394,10.3572,1.583,NaN,6.2154
FCR,2013,2013-07-15 12:00:00,9.413,10.3673,1.5711,NaN,6.1147
FCR,2013,2013-07-15 12:00:00,9.43,10.3815,1.5513,NaN,6.0811
FCR,2013,2013-07-18 12:00:00,0.044,27.2166,2.924,5.87236,4.4026
FCR,2013,2013-07-18 12:00:00,0.048,27.2037,2.9121,5.93856,4.3523
FCR,2013,2013-07-18 12:00:00,0.058,27.1847,2.9081,6.00747,4.4194
FCR,2013,2013-07-18 12:00:00,0.075,27.1593,2.8605,6.08402,4.4026
FCR,2013,2013-07-18 12:00:00,0.093,27.1286,2.8605,6.18527,4.3187
FCR,2013,2013-07-18 12:00:00,0.12,27.0966,2.8486,6.30882,4.4362
FCR,2013,2013-07-18 12:00:00,0.164,27.0674,2.8565,6.42833,4.453
FCR,2013,2013-07-18 12:00:00,0.205,27.0436,2.8446,6.50698,4.3858
FCR,2013,2013-07-18 12:00:00,0.235,27.0251,2.92,6.5384,4.6544
FCR,2013,2013-07-18 12:00:00,0.251,27.0096,2.9121,6.57358,4.6712
FCR,2013,2013-07-18 12:00:00,0.261,26.9948,2.9319,6.62275,4.7047
FCR,2013,2013-07-18 12:00:00,0.279,26.9793,2.924,6.67256,4.6376
FCR,2013,2013-07-18 12:00:00,0.312,26.963,3.0906,6.70403,4.3523
FCR,2013,2013-07-18 12:00:00,0.362,26.9462,3.1144,6.73097,4.4362
FCR,2013,2013-07-18 12:00:00,0.405,26.9275,3.1144,6.76688,4.4194
FCR,2013,2013-07-18 12:00:00,0.431,26.9036,3.0985,6.80015,4.3858
FCR,2013,2013-07-18 12:00:00,0.457,26.8698,3.1818,6.82445,4.7047
FCR,2013,2013-07-18 12:00:00,0.499,26.8204,3.1739,6.83922,4.6544
FCR,2013,2013-07-18 12:00:00,0.556,26.7469,3.1779,6.842,4.5873
FCR,2013,2013-07-18 12:00:00,0.605,26.6352,3.162,6.84628,4.6712
FCR,2013,2013-07-18 12:00:00,0.644,26.4719,3.4913,6.85061,4.7215
FCR,2013,2013-07-18 12:00:00,0.691,26.2585,3.4794,6.85541,4.5705
FCR,2013,2013-07-18 12:00:00,0.736,26.0095,3.4715,6.85168,4.6712
FCR,2013,2013-07-18 12:00:00,0.77,25.7329,3.4794,6.83832,4.688
FCR,2013,2013-07-18 12:00:00,0.802,25.4342,3.4715,6.83283,4.5537
FCR,2013,2013-07-18 12:00:00,0.833,25.1281,4.6022,6.84803,5.4433
FCR,2013,2013-07-18 12:00:00,0.865,24.8306,4.6299,6.89004,5.4936
FCR,2013,2013-07-18 12:00:00,0.901,24.5523,4.6418,6.91931,5.5104
FCR,2013,2013-07-18 12:00:00,0.945,24.3037,4.618,6.94024,5.3761
FCR,2013,2013-07-18 12:00:00,0.986,24.09,4.9156,6.94825,5.2419
FCR,2013,2013-07-18 12:00:00,1.019,23.897,4.9156,6.94883,5.2251
FCR,2013,2013-07-18 12:00:00,1.043,23.7013,4.9116,6.97224,5.2419
FCR,2013,2013-07-18 12:00:00,1.076,23.4944,4.8759,7.02855,5.1244
FCR,2013,2013-07-18 12:00:00,1.117,23.2872,5.5226,7.10204,6.4839
FCR,2013,2013-07-18 12:00:00,1.163,23.0984,5.5345,7.17074,6.5679
FCR,2013,2013-07-18 12:00:00,1.206,22.9369,5.5503,7.21902,6.5175
FCR,2013,2013-07-18 12:00:00,1.239,22.7918,5.5186,7.25181,6.4839
FCR,2013,2013-07-18 12:00:00,1.266,22.641,6.7723,7.28021,6.0308
FCR,2013,2013-07-18 12:00:00,1.292,22.4674,6.7683,7.3445,5.9468
FCR,2013,2013-07-18 12:00:00,1.321,22.2689,6.7525,7.42372,5.9804
FCR,2013,2013-07-18 12:00:00,1.36,22.0584,6.7564,7.50562,6.0308
FCR,2013,2013-07-18 12:00:00,1.402,21.8546,6.7683,7.57007,5.9636
FCR,2013,2013-07-18 12:00:00,1.444,21.674,7.1333,7.61914,5.9636
FCR,2013,2013-07-18 12:00:00,1.482,21.521,7.1254,7.66369,5.9804
FCR,2013,2013-07-18 12:00:00,1.512,21.3848,7.1413,7.69556,6.014
FCR,2013,2013-07-18 12:00:00,1.544,21.2533,7.1452,7.71908,5.9636
FCR,2013,2013-07-18 12:00:00,1.584,21.1256,7.9506,7.72414,5.9636
FCR,2013,2013-07-18 12:00:00,1.635,21.012,7.9387,7.70246,6.0308
FCR,2013,2013-07-18 12:00:00,1.685,20.9247,7.9466,7.63692,6.014
FCR,2013,2013-07-18 12:00:00,1.724,20.864,7.9585,7.55905,5.9636
FCR,2013,2013-07-18 12:00:00,1.753,20.8177,8.5616,7.46428,6.2993
FCR,2013,2013-07-18 12:00:00,1.777,20.7708,8.5655,7.39454,6.2993
FCR,2013,2013-07-18 12:00:00,1.799,20.7108,8.5576,7.36787,6.2154
FCR,2013,2013-07-18 12:00:00,1.825,20.6325,8.5616,7.39156,6.249
FCR,2013,2013-07-18 12:00:00,1.867,20.5421,8.6369,7.44651,6.5343
FCR,2013,2013-07-18 12:00:00,1.913,20.455,8.625,7.50093,6.4336
FCR,2013,2013-07-18 12:00:00,1.954,20.3837,8.6211,7.5602,6.4672
FCR,2013,2013-07-18 12:00:00,1.987,20.3279,8.6171,7.58732,6.4672
FCR,2013,2013-07-18 12:00:00,2.012,20.2772,8.6131,7.5912,6.4839
FCR,2013,2013-07-18 12:00:00,2.039,20.2229,8.5616,7.57645,6.9875
FCR,2013,2013-07-18 12:00:00,2.069,20.1626,8.5536,7.58147,7.0043
FCR,2013,2013-07-18 12:00:00,2.102,20.0952,8.5695,7.59794,7.0882
FCR,2013,2013-07-18 12:00:00,2.134,20.0188,8.5774,7.63211,7.0546
FCR,2013,2013-07-18 12:00:00,2.175,19.9383,8.5179,7.63237,7.0043
FCR,2013,2013-07-18 12:00:00,2.227,19.8648,8.4902,7.67557,7.0714
FCR,2013,2013-07-18 12:00:00,2.269,19.8016,8.5259,7.69029,7.0546
FCR,2013,2013-07-18 12:00:00,2.299,19.7441,8.4981,7.67885,6.9875
FCR,2013,2013-07-18 12:00:00,2.332,19.6927,8.3751,7.64511,7.0714
FCR,2013,2013-07-18 12:00:00,2.365,19.6485,8.3791,7.58221,7.0714
FCR,2013,2013-07-18 12:00:00,2.39,19.6085,8.3791,7.52054,6.9539
FCR,2013,2013-07-18 12:00:00,2.418,19.5706,8.3632,7.47285,7.0379
FCR,2013,2013-07-18 12:00:00,2.452,19.5342,8.1847,7.43533,7.0379
FCR,2013,2013-07-18 12:00:00,2.488,19.4984,8.2005,7.42998,7.0043
FCR,2013,2013-07-18 12:00:00,2.526,19.4624,8.2005,7.46201,6.9539
FCR,2013,2013-07-18 12:00:00,2.567,19.4267,8.1807,7.49775,7.0211
FCR,2013,2013-07-18 12:00:00,2.603,19.3904,8.1807,7.53606,6.9539
FCR,2013,2013-07-18 12:00:00,2.63,19.349,7.9308,7.58583,7.0211
FCR,2013,2013-07-18 12:00:00,2.655,19.2981,7.9347,7.64645,6.9875
FCR,2013,2013-07-18 12:00:00,2.684,19.2358,7.9268,7.72886,7.0882
FCR,2013,2013-07-18 12:00:00,2.719,19.1625,7.9427,7.81393,7.0379
FCR,2013,2013-07-18 12:00:00,2.759,19.083,7.8831,7.89607,6.5175
FCR,2013,2013-07-18 12:00:00,2.809,19.006,7.8752,7.93597,6.5679
FCR,2013,2013-07-18 12:00:00,2.847,18.9331,7.8871,7.94401,6.5175
FCR,2013,2013-07-18 12:00:00,2.869,18.8569,7.8792,7.91775,6.5175
FCR,2013,2013-07-18 12:00:00,2.89,18.7719,8.4187,7.87312,5.9468
FCR,2013,2013-07-18 12:00:00,2.917,18.6768,8.4386,7.83442,5.9972
FCR,2013,2013-07-18 12:00:00,2.945,18.5698,8.4505,7.84258,5.9468
FCR,2013,2013-07-18 12:00:00,2.979,18.4522,8.4306,7.88331,5.9972
FCR,2013,2013-07-18 12:00:00,3.021,18.3275,8.0696,7.93549,6.5175
FCR,2013,2013-07-18 12:00:00,3.061,18.1979,8.0855,7.98017,6.5343
FCR,2013,2013-07-18 12:00:00,3.101,18.066,8.0855,8.0274,6.4839
FCR,2013,2013-07-18 12:00:00,3.139,17.9369,8.0656,8.09459,6.5343
FCR,2013,2013-07-18 12:00:00,3.179,17.8174,8.0736,8.15831,6.5007
FCR,2013,2013-07-18 12:00:00,3.227,17.7173,8.2719,8.19358,5.6783
FCR,2013,2013-07-18 12:00:00,3.277,17.6393,8.2362,8.17027,5.6951
FCR,2013,2013-07-18 12:00:00,3.313,17.5699,8.2561,8.10919,5.7118
FCR,2013,2013-07-18 12:00:00,3.338,17.4896,8.2561,8.02826,5.7958
FCR,2013,2013-07-18 12:00:00,3.365,17.3906,9.9343,7.95809,5.1412
FCR,2013,2013-07-18 12:00:00,3.4,17.28,9.9303,7.90708,5.2083
FCR,2013,2013-07-18 12:00:00,3.445,17.1708,9.9462,7.87162,5.2754
FCR,2013,2013-07-18 12:00:00,3.491,17.073,9.9501,7.82691,5.2083
FCR,2013,2013-07-18 12:00:00,3.529,16.9875,9.8589,7.77261,4.9397
FCR,2013,2013-07-18 12:00:00,3.559,16.9038,9.8748,7.71129,4.9733
FCR,2013,2013-07-18 12:00:00,3.586,16.8109,9.8906,7.66258,4.8726
FCR,2013,2013-07-18 12:00:00,3.623,16.7098,9.8549,7.6346,4.8558
FCR,2013,2013-07-18 12:00:00,3.665,16.61,10.4222,7.63136,5.5608
FCR,2013,2013-07-18 12:00:00,3.706,16.5213,10.4342,7.63868,5.5104
FCR,2013,2013-07-18 12:00:00,3.741,16.4491,10.454,7.67317,5.4433
FCR,2013,2013-07-18 12:00:00,3.771,16.3865,10.4262,7.71146,5.3929
FCR,2013,2013-07-18 12:00:00,3.79,16.3183,10.4103,7.74132,5.4265
FCR,2013,2013-07-18 12:00:00,3.81,16.2283,11.3347,7.79135,5.1915
FCR,2013,2013-07-18 12:00:00,3.829,16.1068,11.3189,7.85947,5.1412
FCR,2013,2013-07-18 12:00:00,3.858,15.955,11.3268,7.98914,5.1412
FCR,2013,2013-07-18 12:00:00,3.897,15.7848,11.3228,8.15937,5.2419
FCR,2013,2013-07-18 12:00:00,3.939,15.6074,10.8666,8.35129,5.4265
FCR,2013,2013-07-18 12:00:00,3.972,15.4221,10.8666,8.533,5.4433
FCR,2013,2013-07-18 12:00:00,4.001,15.2251,10.8864,8.67673,5.5776
FCR,2013,2013-07-18 12:00:00,4.032,15.0226,10.8904,8.77981,5.4265
FCR,2013,2013-07-18 12:00:00,4.062,14.8282,12.9931,8.83898,4.1005
FCR,2013,2013-07-18 12:00:00,4.108,14.6636,12.9852,8.85137,4.1173
FCR,2013,2013-07-18 12:00:00,4.168,14.5475,13.005,8.79751,4.2012
FCR,2013,2013-07-18 12:00:00,4.215,14.4774,13.009,8.69105,4.0837
FCR,2013,2013-07-18 12:00:00,4.245,14.4322,13.727,8.54981,3.8991
FCR,2013,2013-07-18 12:00:00,4.265,14.3882,13.7509,8.39397,3.8991
FCR,2013,2013-07-18 12:00:00,4.281,14.3265,13.7469,8.26868,3.8487
FCR,2013,2013-07-18 12:00:00,4.31,14.2385,13.7429,8.21012,3.8487
FCR,2013,2013-07-18 12:00:00,4.352,14.1311,13.735,8.21905,3.8991
FCR,2013,2013-07-18 12:00:00,4.396,14.018,13.6755,8.23133,2.7913
FCR,2013,2013-07-18 12:00:00,4.433,13.9083,13.6794,8.25287,2.7241
FCR,2013,2013-07-18 12:00:00,4.466,13.8047,13.6794,8.2719,2.8416
FCR,2013,2013-07-18 12:00:00,4.495,13.7005,13.6755,8.2836,2.8416
FCR,2013,2013-07-18 12:00:00,4.523,13.5902,13.124,8.28897,2.6234
FCR,2013,2013-07-18 12:00:00,4.572,13.4884,13.12,8.26757,2.5731
FCR,2013,2013-07-18 12:00:00,4.628,13.4144,13.1042,8.20852,2.5731
FCR,2013,2013-07-18 12:00:00,4.667,13.3648,13.128,8.11382,2.6402
FCR,2013,2013-07-18 12:00:00,4.687,13.3222,10.9975,8.04096,2.2877
FCR,2013,2013-07-18 12:00:00,4.708,13.2728,10.9975,7.97221,2.3884
FCR,2013,2013-07-18 12:00:00,4.733,13.2078,11.0293,7.92834,2.3549
FCR,2013,2013-07-18 12:00:00,4.768,13.1252,10.9975,7.92387,2.3213
FCR,2013,2013-07-18 12:00:00,4.813,13.0331,8.9861,7.95316,2.0192
FCR,2013,2013-07-18 12:00:00,4.856,12.9417,8.9861,7.99921,2.1367
FCR,2013,2013-07-18 12:00:00,4.894,12.8602,8.998,8.03051,2.0863
FCR,2013,2013-07-18 12:00:00,4.935,12.7997,8.99,8.03124,2.1367
FCR,2013,2013-07-18 12:00:00,4.957,12.7673,8.9861,7.98701,2.1199
FCR,2013,2013-07-18 12:00:00,4.967,12.7533,6.5065,7.91795,2.1199
FCR,2013,2013-07-18 12:00:00,4.996,12.7367,6.5263,7.82819,2.0695
FCR,2013,2013-07-18 12:00:00,5.048,12.7162,6.5104,7.71415,2.1031
FCR,2013,2013-07-18 12:00:00,5.103,12.7109,6.5144,7.6106,2.187
FCR,2013,2013-07-18 12:00:00,5.14,12.7343,5.4869,7.51903,1.8513
FCR,2013,2013-07-18 12:00:00,5.161,12.7953,5.4512,7.45151,1.8345
FCR,2013,2013-07-18 12:00:00,5.175,12.891,5.4512,7.39564,1.8345
FCR,2013,2013-07-18 12:00:00,5.194,12.9919,5.4789,7.3583,1.8681
FCR,2013,2013-07-18 12:00:00,5.22,13.068,4.6855,7.34807,1.7842
FCR,2013,2013-07-18 12:00:00,5.255,13.1119,4.6696,7.35544,1.8345
FCR,2013,2013-07-18 12:00:00,5.297,13.1296,4.6656,7.37086,1.8345
FCR,2013,2013-07-18 12:00:00,5.339,13.129,4.6894,7.38819,1.7674
FCR,2013,2013-07-18 12:00:00,5.372,13.1108,4.4157,7.39412,1.8177
FCR,2013,2013-07-18 12:00:00,5.397,13.0696,4.4276,7.37557,1.8513
FCR,2013,2013-07-18 12:00:00,5.421,13.0028,4.4316,7.35571,1.8681
FCR,2013,2013-07-18 12:00:00,5.453,12.912,4.4435,7.32435,1.8177
FCR,2013,2013-07-18 12:00:00,5.49,12.8057,4.4157,7.29007,1.7338
FCR,2013,2013-07-18 12:00:00,5.534,12.7005,4.3125,7.23268,1.5492
FCR,2013,2013-07-18 12:00:00,5.578,12.6091,4.3006,7.19192,1.566
FCR,2013,2013-07-18 12:00:00,5.613,12.5292,4.3046,7.12973,1.5492
FCR,2013,2013-07-18 12:00:00,5.644,12.4477,4.2887,7.08338,1.5995
FCR,2013,2013-07-18 12:00:00,5.68,12.3595,3.8523,7.04828,1.5492
FCR,2013,2013-07-18 12:00:00,5.728,12.2734,3.8563,7.02004,1.5156
FCR,2013,2013-07-18 12:00:00,5.771,12.1962,3.8484,7.01344,1.6163
FCR,2013,2013-07-18 12:00:00,5.809,12.1276,3.8801,7.0028,1.5828
FCR,2013,2013-07-18 12:00:00,5.848,12.0662,3.3524,6.98237,1.5156
FCR,2013,2013-07-18 12:00:00,5.881,12.0069,3.3524,6.94609,1.5324
FCR,2013,2013-07-18 12:00:00,5.906,11.9426,3.3405,6.89826,1.6163
FCR,2013,2013-07-18 12:00:00,5.938,11.8759,3.3643,6.84339,1.6499
FCR,2013,2013-07-18 12:00:00,5.978,11.8144,3.0946,6.78937,1.5828
FCR,2013,2013-07-18 12:00:00,6.015,11.7618,3.0946,6.73272,1.566
FCR,2013,2013-07-18 12:00:00,6.051,11.7191,3.0985,6.67268,1.566
FCR,2013,2013-07-18 12:00:00,6.083,11.6828,3.1065,6.63695,1.5324
FCR,2013,2013-07-18 12:00:00,6.108,11.6471,3.0946,6.60707,1.5156
FCR,2013,2013-07-18 12:00:00,6.138,11.61,2.4558,6.59431,1.8849
FCR,2013,2013-07-18 12:00:00,6.168,11.571,2.4558,6.59425,1.8177
FCR,2013,2013-07-18 12:00:00,6.196,11.5303,2.4558,6.62853,1.7674
FCR,2013,2013-07-18 12:00:00,6.235,11.4912,2.4519,6.65097,1.8345
FCR,2013,2013-07-18 12:00:00,6.267,11.456,2.2813,6.64857,2.1199
FCR,2013,2013-07-18 12:00:00,6.288,11.4213,2.2813,6.62071,2.0863
FCR,2013,2013-07-18 12:00:00,6.307,11.381,2.2694,6.58691,2.1199
FCR,2013,2013-07-18 12:00:00,6.335,11.3329,2.2773,6.55346,2.1031
FCR,2013,2013-07-18 12:00:00,6.376,11.2829,2.3487,6.51844,2.0863
FCR,2013,2013-07-18 12:00:00,6.43,11.2402,2.3368,6.48747,2.0863
FCR,2013,2013-07-18 12:00:00,6.477,11.2114,2.3408,6.45868,2.1534
FCR,2013,2013-07-18 12:00:00,6.517,11.1987,2.3527,6.41318,2.1534
FCR,2013,2013-07-18 12:00:00,6.55,11.1976,2.1424,6.36618,2.0695
FCR,2013,2013-07-18 12:00:00,6.571,11.1968,2.1345,6.29479,2.1031
FCR,2013,2013-07-18 12:00:00,6.589,11.187,2.1583,6.21629,2.0863
FCR,2013,2013-07-18 12:00:00,6.618,11.1668,2.1464,6.13702,2.0863
FCR,2013,2013-07-18 12:00:00,6.654,11.1401,2.1265,6.05774,2.0863
FCR,2013,2013-07-18 12:00:00,6.69,11.112,2.0075,5.96658,2.0863
FCR,2013,2013-07-18 12:00:00,6.722,11.0849,2.0313,5.88573,2.0695
FCR,2013,2013-07-18 12:00:00,6.75,11.0559,2.0075,5.81473,2.0359
FCR,2013,2013-07-18 12:00:00,6.783,11.0235,2.0154,5.75444,2.1367
FCR,2013,2013-07-18 12:00:00,6.827,10.9915,2.0908,5.70796,2.1199
FCR,2013,2013-07-18 12:00:00,6.867,10.9628,2.0789,5.67186,2.0192
FCR,2013,2013-07-18 12:00:00,6.908,10.9387,2.0869,5.64225,2.1199
FCR,2013,2013-07-18 12:00:00,6.945,10.9197,2.0988,5.62057,2.1534
FCR,2013,2013-07-18 12:00:00,6.971,10.9046,2.0948,5.60708,1.7674
FCR,2013,2013-07-18 12:00:00,6.996,10.8921,2.0631,5.59288,1.8345
FCR,2013,2013-07-18 12:00:00,7.026,10.882,2.0869,5.58308,1.9184
FCR,2013,2013-07-18 12:00:00,7.059,10.8751,2.0829,5.57382,1.801
FCR,2013,2013-07-18 12:00:00,7.095,10.8722,2.2614,5.56485,1.5492
FCR,2013,2013-07-18 12:00:00,7.129,10.8734,2.2614,5.56326,1.566
FCR,2013,2013-07-18 12:00:00,7.16,10.8785,2.2614,5.5791,1.5492
FCR,2013,2013-07-18 12:00:00,7.197,10.8912,2.2852,5.60786,1.5324
FCR,2013,2013-07-18 12:00:00,7.238,10.9185,2.2654,5.62229,1.5324
FCR,2013,2013-07-18 12:00:00,7.266,10.968,2.3447,5.62143,1.5492
FCR,2013,2013-07-18 12:00:00,7.278,11.0395,2.3447,5.5933,1.5492
FCR,2013,2013-07-18 12:00:00,7.29,11.1159,2.3289,5.54047,1.5156
FCR,2013,2013-07-18 12:00:00,7.316,11.1746,2.3447,5.48943,1.5492
FCR,2013,2013-07-18 12:00:00,7.355,11.2045,2.2892,5.44261,1.482
FCR,2013,2013-07-18 12:00:00,7.402,11.2103,2.2654,5.40503,1.5324
FCR,2013,2013-07-18 12:00:00,7.442,11.2017,2.2654,5.38129,1.6163
FCR,2013,2013-07-18 12:00:00,7.477,11.184,2.2813,5.36409,1.566
FCR,2013,2013-07-18 12:00:00,7.51,11.1615,2.2059,5.36252,1.5324
FCR,2013,2013-07-18 12:00:00,7.544,11.1385,2.2098,5.37753,1.5324
FCR,2013,2013-07-18 12:00:00,7.573,11.1131,2.194,5.40204,1.5828
FCR,2013,2013-07-18 12:00:00,7.597,11.0792,2.2257,5.41375,1.5324
FCR,2013,2013-07-18 12:00:00,7.624,11.0356,2.2098,5.43955,1.6163
FCR,2013,2013-07-18 12:00:00,7.658,10.9878,2.2336,5.46179,1.5828
FCR,2013,2013-07-18 12:00:00,7.696,10.9419,2.2217,5.47287,1.5324
FCR,2013,2013-07-18 12:00:00,7.732,10.9009,2.2297,5.49173,1.5324
FCR,2013,2013-07-18 12:00:00,7.768,10.8669,2.194,5.489,1.5156
FCR,2013,2013-07-18 12:00:00,7.807,10.84,2.2257,5.47628,1.5492
FCR,2013,2013-07-18 12:00:00,7.837,10.8161,2.2138,5.46995,1.482
FCR,2013,2013-07-18 12:00:00,7.862,10.7906,2.194,5.46918,1.5324
FCR,2013,2013-07-18 12:00:00,7.895,10.7644,2.2098,5.48532,1.5995
FCR,2013,2013-07-18 12:00:00,7.932,10.7421,2.0313,5.49691,1.5492
FCR,2013,2013-07-18 12:00:00,7.971,10.7278,2.0194,5.53046,1.5828
FCR,2013,2013-07-18 12:00:00,8.008,10.7223,2.0194,5.5661,1.5324
FCR,2013,2013-07-18 12:00:00,8.038,10.7221,2.0154,5.56191,1.5828
FCR,2013,2013-07-18 12:00:00,8.064,10.7211,1.9678,5.54476,1.566
FCR,2013,2013-07-18 12:00:00,8.088,10.7129,1.9678,5.51575,1.566
FCR,2013,2013-07-18 12:00:00,8.114,10.6945,1.9718,5.49777,1.5995
FCR,2013,2013-07-18 12:00:00,8.151,10.6696,1.9718,5.46816,1.5828
FCR,2013,2013-07-18 12:00:00,8.199,10.6457,1.8171,5.46912,1.7842
FCR,2013,2013-07-18 12:00:00,8.25,10.6293,1.825,5.48095,1.8177
FCR,2013,2013-07-18 12:00:00,8.291,10.6231,1.8369,5.49914,1.8681
FCR,2013,2013-07-18 12:00:00,8.315,10.6272,1.825,5.51814,1.8345
FCR,2013,2013-07-18 12:00:00,8.332,10.6401,1.8131,5.5259,1.801
FCR,2013,2013-07-18 12:00:00,8.349,10.6538,1.7774,5.53175,2.3213
FCR,2013,2013-07-18 12:00:00,8.378,10.6588,1.7774,5.54242,2.3549
FCR,2013,2013-07-18 12:00:00,8.421,10.6537,1.7496,5.54837,2.3381
FCR,2013,2013-07-18 12:00:00,8.466,10.6432,1.7615,5.58351,2.3716
FCR,2013,2013-07-18 12:00:00,8.505,10.6319,1.6504,5.59012,3.0598
FCR,2013,2013-07-18 12:00:00,8.539,10.6217,1.6385,5.60449,3.0263
FCR,2013,2013-07-18 12:00:00,8.568,10.6101,1.6306,5.62715,3.0766
FCR,2013,2013-07-18 12:00:00,8.597,10.5957,1.6465,5.66781,3.0934
FCR,2013,2013-07-18 12:00:00,8.64,10.5823,1.4481,5.70544,4.6376
FCR,2013,2013-07-18 12:00:00,8.681,10.573,1.4362,5.72609,4.6712
FCR,2013,2013-07-18 12:00:00,8.707,10.5658,1.464,5.74721,4.7215
FCR,2013,2013-07-18 12:00:00,8.727,10.5564,1.4481,5.74945,4.688
FCR,2013,2013-07-18 12:00:00,8.752,10.5436,1.3727,5.75936,5.4433
FCR,2013,2013-07-18 12:00:00,8.786,10.5301,1.4045,5.78199,5.5104
FCR,2013,2013-07-18 12:00:00,8.829,10.52,1.3807,5.81955,5.4433
FCR,2013,2013-07-18 12:00:00,8.864,10.514,1.3648,5.83904,5.4433
FCR,2013,2013-07-18 12:00:00,8.891,10.5103,1.3807,5.84389,5.4265
FCR,2013,2013-07-18 12:00:00,8.915,10.5065,1.337,5.82161,5.7286
FCR,2013,2013-07-18 12:00:00,8.937,10.5005,1.3093,5.77691,5.7286
FCR,2013,2013-07-18 12:00:00,8.96,10.4913,1.3132,5.72823,5.7286
FCR,2013,2013-07-18 12:00:00,8.994,10.4812,1.3331,5.69266,5.7118
FCR,2013,2013-07-18 12:00:00,9.037,10.4755,1.3212,5.68746,5.6951
FCR,2013,2013-07-18 12:00:00,9.077,10.4772,1.3251,5.67871,5.6783
FCR,2013,2013-07-18 12:00:00,9.105,10.4855,1.3172,5.70073,5.779
FCR,2013,2013-07-18 12:00:00,9.129,10.4963,1.3291,5.69646,5.779
FCR,2013,2013-07-18 12:00:00,9.149,10.5047,1.3172,5.71446,5.9468
FCR,2013,2013-07-18 12:00:00,9.165,10.5068,1.3013,5.73431,5.9972
FCR,2013,2013-07-18 12:00:00,9.188,10.5038,1.3331,5.75499,6.0475
FCR,2013,2013-07-18 12:00:00,9.218,10.5005,1.3291,5.77388,5.9636
FCR,2013,2013-07-18 12:00:00,9.246,10.5006,1.3172,5.78326,6.5511
FCR,2013,2013-07-18 12:00:00,9.264,10.503,1.3251,5.80934,6.5847
FCR,2013,2013-07-18 12:00:00,9.28,10.5049,1.3212,5.80959,6.4839
FCR,2013,2013-07-22 12:00:00,0.024,25.6624,3.158,5.84057,2.7577
FCR,2013,2013-07-22 12:00:00,0.028,25.6693,3.0866,5.83065,2.7073
FCR,2013,2013-07-22 12:00:00,0.036,25.6789,3.0747,5.81149,2.7241
FCR,2013,2013-07-22 12:00:00,0.055,25.6882,3.0827,5.79255,2.7913
FCR,2013,2013-07-22 12:00:00,0.078,25.6949,3.0906,5.77536,2.7745
FCR,2013,2013-07-22 12:00:00,0.095,25.6975,3.0747,5.76238,2.7409
FCR,2013,2013-07-22 12:00:00,0.112,25.6952,2.9557,5.74909,2.8248
FCR,2013,2013-07-22 12:00:00,0.135,25.6884,2.9517,5.7323,2.7745
FCR,2013,2013-07-22 12:00:00,0.155,25.6787,2.9557,5.72159,2.7409
FCR,2013,2013-07-22 12:00:00,0.171,25.6675,2.9478,5.70895,2.7577
FCR,2013,2013-07-22 12:00:00,0.186,25.656,3.0946,5.71143,2.7409
