
Advanced Calibration Data
,Temperature,Cal Date, Tm, Tzs, Tb
,Pressure,Cal Date,m2,m1,m0,b2,b1,b0,Linear(a),Linear(b)
,Temperature,unknown,0.000000,0.00,0.000000
,Pressure,25-Mar-13 09:51:57,0.000000,-0.000063,1.000679,0.000009,0.000455,0.153440,0.000000,1.000000

Field Calibration Data
,Temperature,Cal Date,m,b
,Pressure,Cal Date,m,b
,Temperature(degC),unknown,1.000000,0.00
,Pressure(in H2O),unknown,1.000000,0.00

Sensor/Session information
SensorSN, 21309003 ,,Modbus Addr., 2 
Sensor Type,PT2X,,Initialized w/fw Rev,"2. 9"
Sensor Name,INW Smart Sensor,,Uploaded,"Aqua4Plus 1.9.501"
Session Name,FCR_Inf2_BV2013,,Exported,"Aqua4Plus 1.9.501"
# Records,  2491 
Statistical Data,,Temperature(degC),Pressure(in H2O),
,Sensor Range,-40 - +125 degC,30 psia,
,Minimum,10.56,384.02,
,Maximum,20.56,395.88,
,Mean,15.36,391.87,
,Variance,2.427,2.092,
,Std Deviation,1.558,1.446,
,,,,
,Field Cal Date,unknown,unknown,
Rec #,Date/Time,Temperature(degC),Pressure(in H2O)
1,15-May-13 16:00:00,20.56,384.02
2,15-May-13 16:15:00,16.31,389.31
3,15-May-13 16:30:00,16.19,389.31
4,15-May-13 16:45:00,16.25,389.34
5,15-May-13 17:00:00,16.19,389.25
6,15-May-13 17:15:00,16.13,389.20
7,15-May-13 17:30:00,16.06,389.22
8,15-May-13 17:45:00,16.06,389.20
9,15-May-13 18:00:00,16.00,389.14
10,15-May-13 18:15:00,16.00,389.14
11,15-May-13 18:30:00,15.94,389.17
12,15-May-13 18:45:00,15.88,389.14
13,15-May-13 19:00:00,15.81,389.17
14,15-May-13 19:15:00,15.81,389.17
15,15-May-13 19:30:00,15.75,389.25
16,15-May-13 19:45:00,15.69,389.28
17,15-May-13 20:00:00,15.63,389.28
18,15-May-13 20:15:00,15.56,389.28
19,15-May-13 20:30:00,15.50,389.34
20,15-May-13 20:45:00,15.50,389.42
21,15-May-13 21:00:00,15.44,389.48
22,15-May-13 21:15:00,15.38,389.56
23,15-May-13 21:30:00,15.38,389.65
24,15-May-13 21:45:00,15.38,389.76
25,15-May-13 22:00:00,15.31,389.87
26,15-May-13 22:15:00,15.31,389.84
27,15-May-13 22:30:00,15.25,389.90
28,15-May-13 22:45:00,15.25,389.95
29,15-May-13 23:00:00,15.19,389.93
30,15-May-13 23:15:00,15.19,389.95
31,15-May-13 23:30:00,15.13,389.93
32,15-May-13 23:45:00,15.13,389.93
33,16-May-13 00:00:00,15.06,389.98
34,16-May-13 00:15:00,15.06,389.98
35,16-May-13 00:30:00,15.06,389.98
36,16-May-13 00:45:00,15.00,389.98
37,16-May-13 01:00:00,15.00,389.95
38,16-May-13 01:15:00,14.94,389.90
39,16-May-13 01:30:00,14.94,389.87
40,16-May-13 01:45:00,14.88,389.82
41,16-May-13 02:00:00,14.88,389.73
42,16-May-13 02:15:00,14.88,389.82
43,16-May-13 02:30:00,14.81,389.76
44,16-May-13 02:45:00,14.81,389.73
45,16-May-13 03:00:00,14.75,389.70
46,16-May-13 03:15:00,14.75,389.65
47,16-May-13 03:30:00,14.69,389.59
48,16-May-13 03:45:00,14.69,389.57
49,16-May-13 04:00:00,14.69,389.68
50,16-May-13 04:15:00,14.63,389.62
51,16-May-13 04:30:00,14.63,389.62
52,16-May-13 04:45:00,14.56,389.59
53,16-May-13 05:00:00,14.56,389.65
54,16-May-13 05:15:00,14.56,389.71
55,16-May-13 05:30:00,14.50,389.68
56,16-May-13 05:45:00,14.50,389.73
57,16-May-13 06:00:00,14.44,389.73
58,16-May-13 06:15:00,14.38,389.79
59,16-May-13 06:30:00,14.38,389.79
60,16-May-13 06:45:00,14.38,389.85
61,16-May-13 07:00:00,14.31,389.87
62,16-May-13 07:15:00,14.31,389.93
63,16-May-13 07:30:00,14.31,389.99
64,16-May-13 07:45:00,14.31,390.10
65,16-May-13 08:00:00,14.31,390.13
66,16-May-13 08:15:00,14.25,390.18
67,16-May-13 08:30:00,14.31,390.21
68,16-May-13 08:45:00,14.38,390.13
69,16-May-13 09:00:00,14.38,390.10
70,16-May-13 09:15:00,14.44,390.10
71,16-May-13 09:30:00,14.50,390.18
72,16-May-13 09:45:00,14.56,390.12
73,16-May-13 10:00:00,14.63,390.12
74,16-May-13 10:15:00,14.75,390.12
75,16-May-13 10:30:00,14.81,390.12
76,16-May-13 10:45:00,14.94,390.21
77,16-May-13 11:00:00,14.94,390.29
78,16-May-13 11:15:00,15.06,390.35
79,16-May-13 11:30:00,15.19,390.35
80,16-May-13 11:45:00,15.31,390.32
81,16-May-13 12:00:00,15.38,390.29
82,16-May-13 12:15:00,15.56,390.20
83,16-May-13 12:30:00,15.69,390.20
84,16-May-13 12:45:00,15.75,390.20
85,16-May-13 13:00:00,15.88,390.23
86,16-May-13 13:15:00,15.94,390.26
87,16-May-13 13:30:00,16.13,390.20
88,16-May-13 13:45:00,16.19,390.17
89,16-May-13 14:00:00,16.25,390.12
90,16-May-13 14:15:00,16.25,390.12
91,16-May-13 14:30:00,16.19,390.09
92,16-May-13 14:45:00,16.19,390.09
93,16-May-13 15:00:00,16.19,390.03
94,16-May-13 15:15:00,16.19,389.89
95,16-May-13 15:30:00,16.31,389.78
96,16-May-13 15:45:00,16.44,389.75
97,16-May-13 16:00:00,16.44,389.73
98,16-May-13 16:15:00,16.44,389.75
99,16-May-13 16:30:00,16.44,389.78
100,16-May-13 16:45:00,16.50,389.73
101,16-May-13 17:00:00,16.44,389.75
102,16-May-13 17:15:00,16.38,389.78
103,16-May-13 17:30:00,16.44,389.87
104,16-May-13 17:45:00,16.38,389.84
105,16-May-13 18:00:00,16.31,389.78
106,16-May-13 18:15:00,16.31,389.78
107,16-May-13 18:30:00,16.25,389.75
108,16-May-13 18:45:00,16.25,389.78
109,16-May-13 19:00:00,16.25,389.89
110,16-May-13 19:15:00,16.19,390.01
111,16-May-13 19:30:00,16.13,390.12
112,16-May-13 19:45:00,16.13,390.20
113,16-May-13 20:00:00,16.06,390.17
114,16-May-13 20:15:00,16.00,390.57
115,16-May-13 20:30:00,16.00,390.48
116,16-May-13 20:45:00,15.94,390.57
117,16-May-13 21:00:00,15.81,390.62
118,16-May-13 21:15:00,15.75,390.68
119,16-May-13 21:30:00,15.69,390.71
120,16-May-13 21:45:00,15.63,390.76
121,16-May-13 22:00:00,15.63,390.87
122,16-May-13 22:15:00,15.56,390.85
123,16-May-13 22:30:00,15.50,390.76
124,16-May-13 22:45:00,15.50,390.73
125,16-May-13 23:00:00,15.44,390.79
126,16-May-13 23:15:00,15.38,390.76
127,16-May-13 23:30:00,15.31,390.79
128,16-May-13 23:45:00,15.31,390.82
129,17-May-13 00:00:00,15.25,390.79
130,17-May-13 00:15:00,15.25,390.88
131,17-May-13 00:30:00,15.19,390.85
132,17-May-13 00:45:00,15.19,390.93
133,17-May-13 01:00:00,15.13,390.93
134,17-May-13 01:15:00,15.13,390.96
135,17-May-13 01:30:00,15.06,390.93
136,17-May-13 01:45:00,15.00,390.90
137,17-May-13 02:00:00,15.00,390.90
138,17-May-13 02:15:00,14.94,390.85
139,17-May-13 02:30:00,14.94,390.88
140,17-May-13 02:45:00,14.88,390.93
141,17-May-13 03:00:00,14.81,390.93
142,17-May-13 03:15:00,14.81,390.99
143,17-May-13 03:30:00,14.75,391.05
144,17-May-13 03:45:00,14.75,391.10
145,17-May-13 04:00:00,14.75,391.13
146,17-May-13 04:15:00,14.69,391.13
147,17-May-13 04:30:00,14.69,391.13
148,17-May-13 04:45:00,14.69,391.19
149,17-May-13 05:00:00,14.63,391.33
150,17-May-13 05:15:00,14.63,391.33
151,17-May-13 05:30:00,14.63,391.44
152,17-May-13 05:45:00,14.63,391.49
153,17-May-13 06:00:00,14.63,391.55
154,17-May-13 06:15:00,14.56,391.55
155,17-May-13 06:30:00,14.56,391.60
156,17-May-13 06:45:00,14.56,391.72
157,17-May-13 07:00:00,14.50,391.77
158,17-May-13 07:15:00,14.50,391.80
159,17-May-13 07:30:00,14.50,391.86
160,17-May-13 07:45:00,14.50,391.88
161,17-May-13 08:00:00,14.50,391.94
162,17-May-13 08:15:00,14.44,392.02
163,17-May-13 08:30:00,14.50,392.02
164,17-May-13 08:45:00,14.50,392.05
165,17-May-13 09:00:00,14.56,392.11
166,17-May-13 09:15:00,14.56,392.11
167,17-May-13 09:30:00,14.63,392.13
168,17-May-13 09:45:00,14.69,392.11
169,17-May-13 10:00:00,14.75,392.11
170,17-May-13 10:15:00,14.81,392.16
171,17-May-13 10:30:00,14.88,392.16
172,17-May-13 10:45:00,15.00,392.16
173,17-May-13 11:00:00,15.06,392.11
174,17-May-13 11:15:00,15.13,392.13
175,17-May-13 11:30:00,15.25,392.19
176,17-May-13 11:45:00,15.44,392.19
177,17-May-13 12:00:00,15.56,392.19
178,17-May-13 12:15:00,15.56,392.05
179,17-May-13 12:30:00,15.75,392.05
180,17-May-13 12:45:00,15.94,391.99
181,17-May-13 13:00:00,16.06,391.99
182,17-May-13 13:15:00,16.00,391.99
183,17-May-13 13:30:00,16.00,391.96
184,17-May-13 13:45:00,15.94,391.93
185,17-May-13 14:00:00,15.94,391.93
186,17-May-13 14:15:00,16.00,391.96
187,17-May-13 14:30:00,16.06,391.88
188,17-May-13 14:45:00,16.13,391.82
189,17-May-13 15:00:00,16.13,391.82
190,17-May-13 15:15:00,16.19,391.82
191,17-May-13 15:30:00,16.25,391.82
192,17-May-13 15:45:00,16.19,391.77
193,17-May-13 16:00:00,16.13,391.77
194,17-May-13 16:15:00,16.13,391.82
195,17-May-13 16:30:00,16.13,391.85
196,17-May-13 16:45:00,16.06,391.85
197,17-May-13 17:00:00,16.00,391.79
198,17-May-13 17:15:00,15.94,391.79
199,17-May-13 17:30:00,15.94,391.77
200,17-May-13 17:45:00,15.94,391.74
201,17-May-13 18:00:00,15.88,391.74
202,17-May-13 18:15:00,15.94,391.77
203,17-May-13 18:30:00,15.88,391.74
204,17-May-13 18:45:00,15.81,391.68
205,17-May-13 19:00:00,15.81,391.68
206,17-May-13 19:15:00,15.75,391.71
207,17-May-13 19:30:00,15.69,391.77
208,17-May-13 19:45:00,15.69,391.80
209,17-May-13 20:00:00,15.63,391.82
210,17-May-13 20:15:00,15.63,391.85
211,17-May-13 20:30:00,15.56,391.91
212,17-May-13 20:45:00,15.56,392.02
213,17-May-13 21:00:00,15.50,392.05
214,17-May-13 21:15:00,15.50,392.02
215,17-May-13 21:30:00,15.44,392.10
216,17-May-13 21:45:00,15.44,392.13
217,17-May-13 22:00:00,15.38,392.13
218,17-May-13 22:15:00,15.38,392.13
219,17-May-13 22:30:00,15.31,392.13
220,17-May-13 22:45:00,15.31,392.19
221,17-May-13 23:00:00,15.25,392.13
222,17-May-13 23:15:00,15.25,392.50
223,17-May-13 23:30:00,15.31,392.75
224,17-May-13 23:45:00,15.38,392.97
225,18-May-13 00:00:00,15.31,393.08
226,18-May-13 00:15:00,15.38,393.36
227,18-May-13 00:30:00,15.38,393.70
228,18-May-13 00:45:00,15.31,393.67
229,18-May-13 01:00:00,15.25,393.56
230,18-May-13 01:15:00,15.19,393.42
231,18-May-13 01:30:00,15.13,393.25
232,18-May-13 01:45:00,15.13,393.03
233,18-May-13 02:00:00,15.13,392.89
234,18-May-13 02:15:00,15.06,392.72
235,18-May-13 02:30:00,15.06,392.75
236,18-May-13 02:45:00,15.00,392.61
237,18-May-13 03:00:00,15.00,392.50
238,18-May-13 03:15:00,15.00,392.50
239,18-May-13 03:30:00,15.00,392.50
240,18-May-13 03:45:00,14.94,392.50
241,18-May-13 04:00:00,14.94,392.47
242,18-May-13 04:15:00,14.88,392.47
243,18-May-13 04:30:00,14.88,392.47
244,18-May-13 04:45:00,14.88,392.47
245,18-May-13 05:00:00,14.88,392.50
246,18-May-13 05:15:00,14.81,392.53
247,18-May-13 05:30:00,14.81,392.55
248,18-May-13 05:45:00,14.75,392.55
249,18-May-13 06:00:00,14.75,392.61
250,18-May-13 06:15:00,14.75,392.64
251,18-May-13 06:30:00,14.75,392.72
252,18-May-13 06:45:00,14.75,392.78
253,18-May-13 07:00:00,14.75,392.86
254,18-May-13 07:15:00,14.75,392.86
255,18-May-13 07:30:00,14.69,392.94
256,18-May-13 07:45:00,14.69,393.03
257,18-May-13 08:00:00,14.69,393.03
258,18-May-13 08:15:00,14.69,393.08
259,18-May-13 08:30:00,14.69,393.14
260,18-May-13 08:45:00,14.69,393.17
261,18-May-13 09:00:00,14.69,393.25
262,18-May-13 09:15:00,14.69,393.22
263,18-May-13 09:30:00,14.75,393.22
264,18-May-13 09:45:00,14.69,393.25
265,18-May-13 10:00:00,14.75,393.17
266,18-May-13 10:15:00,14.75,393.20
267,18-May-13 10:30:00,14.75,393.20
268,18-May-13 10:45:00,14.75,393.20
269,18-May-13 11:00:00,14.81,393.17
270,18-May-13 11:15:00,14.88,393.14
271,18-May-13 11:30:00,14.94,393.14
272,18-May-13 11:45:00,15.00,393.11
273,18-May-13 12:00:00,15.00,393.05
274,18-May-13 12:15:00,14.94,392.94
275,18-May-13 12:30:00,14.94,392.94
276,18-May-13 12:45:00,15.00,392.89
277,18-May-13 13:00:00,15.00,392.92
278,18-May-13 13:15:00,15.00,392.94
279,18-May-13 13:30:00,15.00,392.97
280,18-May-13 13:45:00,15.00,392.97
281,18-May-13 14:00:00,15.00,392.94
282,18-May-13 14:15:00,15.00,392.94
283,18-May-13 14:30:00,14.94,392.92
284,18-May-13 14:45:00,14.94,392.78
285,18-May-13 15:00:00,14.94,392.75
286,18-May-13 15:15:00,14.94,392.61
287,18-May-13 15:30:00,15.00,392.55
288,18-May-13 15:45:00,15.06,392.44
289,18-May-13 16:00:00,15.06,392.41
290,18-May-13 16:15:00,15.06,392.41
291,18-May-13 16:30:00,15.06,392.41
292,18-May-13 16:45:00,15.06,392.47
293,18-May-13 17:00:00,15.00,392.38
294,18-May-13 17:15:00,15.00,392.38
295,18-May-13 17:30:00,15.00,392.38
296,18-May-13 17:45:00,15.00,392.38
297,18-May-13 18:00:00,15.00,392.33
298,18-May-13 18:15:00,14.94,392.36
299,18-May-13 18:30:00,14.94,392.44
300,18-May-13 18:45:00,14.94,392.41
301,18-May-13 19:00:00,14.94,392.41
302,18-May-13 19:15:00,14.88,392.50
303,18-May-13 19:30:00,14.88,392.55
304,18-May-13 19:45:00,14.88,392.52
305,18-May-13 20:00:00,14.88,392.58
306,18-May-13 20:15:00,14.88,392.58
307,18-May-13 20:30:00,14.81,392.50
308,18-May-13 20:45:00,14.81,392.50
309,18-May-13 21:00:00,14.81,392.50
310,18-May-13 21:15:00,14.75,392.53
311,18-May-13 21:30:00,14.75,392.53
312,18-May-13 21:45:00,14.75,392.58
313,18-May-13 22:00:00,14.75,392.64
314,18-May-13 22:15:00,14.75,392.64
315,18-May-13 22:30:00,14.75,392.64
316,18-May-13 22:45:00,14.75,392.67
317,18-May-13 23:00:00,14.69,392.64
318,18-May-13 23:15:00,14.69,392.61
319,18-May-13 23:30:00,14.69,392.64
320,18-May-13 23:45:00,14.69,392.61
321,19-May-13 00:00:00,14.69,392.67
322,19-May-13 00:15:00,14.69,392.61
323,19-May-13 00:30:00,14.69,392.61
324,19-May-13 00:45:00,14.69,392.64
325,19-May-13 01:00:00,14.69,392.67
326,19-May-13 01:15:00,14.69,392.69
327,19-May-13 01:30:00,14.69,392.67
328,19-May-13 01:45:00,14.63,392.61
329,19-May-13 02:00:00,14.63,392.55
330,19-May-13 02:15:00,14.63,392.50
331,19-May-13 02:30:00,14.63,392.47
332,19-May-13 02:45:00,14.63,392.47
333,19-May-13 03:00:00,14.63,392.53
334,19-May-13 03:15:00,14.56,392.50
335,19-May-13 03:30:00,14.56,392.44
336,19-May-13 03:45:00,14.56,392.44
337,19-May-13 04:00:00,14.56,392.47
338,19-May-13 04:15:00,14.56,392.55
339,19-May-13 04:30:00,14.56,392.55
340,19-May-13 04:45:00,14.63,392.61
341,19-May-13 05:00:00,14.56,392.78
342,19-May-13 05:15:00,14.56,392.89
343,19-May-13 05:30:00,14.50,392.92
344,19-May-13 05:45:00,14.56,392.83
345,19-May-13 06:00:00,14.50,392.78
346,19-May-13 06:15:00,14.50,392.78
347,19-May-13 06:30:00,14.50,392.78
348,19-May-13 06:45:00,14.50,392.81
349,19-May-13 07:00:00,14.50,392.72
350,19-May-13 07:15:00,14.50,392.69
351,19-May-13 07:30:00,14.50,392.72
352,19-May-13 07:45:00,14.50,392.78
353,19-May-13 08:00:00,14.50,392.81
354,19-May-13 08:15:00,14.50,392.81
355,19-May-13 08:30:00,14.50,392.89
356,19-May-13 08:45:00,14.50,392.92
357,19-May-13 09:00:00,14.50,392.92
358,19-May-13 09:15:00,14.44,392.89
359,19-May-13 09:30:00,14.50,392.95
360,19-May-13 09:45:00,14.44,392.95
361,19-May-13 10:00:00,14.50,392.95
362,19-May-13 10:15:00,14.50,392.97
363,19-May-13 10:30:00,14.44,393.03
364,19-May-13 10:45:00,14.50,393.03
365,19-May-13 11:00:00,14.50,393.03
366,19-May-13 11:15:00,14.50,393.00
367,19-May-13 11:30:00,14.50,393.03
368,19-May-13 11:45:00,14.56,393.00
369,19-May-13 12:00:00,14.56,393.03
370,19-May-13 12:15:00,14.56,393.06
371,19-May-13 12:30:00,14.56,393.00
372,19-May-13 12:45:00,14.56,392.97
373,19-May-13 13:00:00,14.56,392.95
374,19-May-13 13:15:00,14.56,392.89
375,19-May-13 13:30:00,14.63,392.86
376,19-May-13 13:45:00,14.63,392.78
377,19-May-13 14:00:00,14.63,392.72
378,19-May-13 14:15:00,14.63,392.61
379,19-May-13 14:30:00,14.69,392.61
380,19-May-13 14:45:00,14.69,392.50
381,19-May-13 15:00:00,14.69,392.50
382,19-May-13 15:15:00,14.69,392.41
383,19-May-13 15:30:00,14.69,392.41
384,19-May-13 15:45:00,14.69,392.39
385,19-May-13 16:00:00,14.69,392.33
386,19-May-13 16:15:00,14.69,392.39
387,19-May-13 16:30:00,14.69,392.36
388,19-May-13 16:45:00,14.69,392.27
389,19-May-13 17:00:00,14.69,392.25
390,19-May-13 17:15:00,14.75,392.19
391,19-May-13 17:30:00,14.75,392.16
392,19-May-13 17:45:00,14.75,392.13
393,19-May-13 18:00:00,14.75,392.13
394,19-May-13 18:15:00,14.75,392.05
395,19-May-13 18:30:00,14.75,391.99
396,19-May-13 18:45:00,14.75,391.99
397,19-May-13 19:00:00,14.75,392.02
398,19-May-13 19:15:00,14.75,392.05
399,19-May-13 19:30:00,14.75,392.05
400,19-May-13 19:45:00,14.69,392.11
401,19-May-13 20:00:00,14.75,392.08
402,19-May-13 20:15:00,14.69,392.11
403,19-May-13 20:30:00,14.69,392.11
404,19-May-13 20:45:00,14.69,392.08
405,19-May-13 21:00:00,14.69,392.22
406,19-May-13 21:15:00,14.69,392.33
407,19-May-13 21:30:00,14.75,392.44
408,19-May-13 21:45:00,14.81,393.17
409,19-May-13 22:00:00,15.25,393.72
410,19-May-13 22:15:00,15.13,394.37
411,19-May-13 22:30:00,14.94,395.88
412,19-May-13 22:45:00,14.88,395.51
413,19-May-13 23:00:00,14.75,395.18
414,19-May-13 23:15:00,14.69,395.07
415,19-May-13 23:30:00,14.63,394.87
416,19-May-13 23:45:00,14.63,394.65
417,20-May-13 00:00:00,14.56,394.51
418,20-May-13 00:15:00,14.50,394.37
419,20-May-13 00:30:00,14.44,394.26
420,20-May-13 00:45:00,14.44,394.15
421,20-May-13 01:00:00,14.44,394.04
422,20-May-13 01:15:00,14.38,393.92
423,20-May-13 01:30:00,14.38,393.81
424,20-May-13 01:45:00,14.31,393.73
425,20-May-13 02:00:00,14.31,393.67
426,20-May-13 02:15:00,14.31,393.59
427,20-May-13 02:30:00,14.25,393.56
428,20-May-13 02:45:00,14.25,393.53
429,20-May-13 03:00:00,14.25,393.53
430,20-May-13 03:15:00,14.25,393.51
431,20-May-13 03:30:00,14.25,393.42
432,20-May-13 03:45:00,14.19,393.45
433,20-May-13 04:00:00,14.19,393.42
434,20-May-13 04:15:00,14.19,393.45
435,20-May-13 04:30:00,14.13,393.34
436,20-May-13 04:45:00,14.13,393.28
437,20-May-13 05:00:00,14.13,393.31
438,20-May-13 05:15:00,14.13,393.31
439,20-May-13 05:30:00,14.06,393.31
440,20-May-13 05:45:00,14.06,393.31
441,20-May-13 06:00:00,14.06,393.28
442,20-May-13 06:15:00,14.00,393.31
443,20-May-13 06:30:00,14.00,393.31
444,20-May-13 06:45:00,14.00,393.28
445,20-May-13 07:00:00,14.00,393.37
446,20-May-13 07:15:00,14.00,393.42
447,20-May-13 07:30:00,13.94,393.48
448,20-May-13 07:45:00,14.00,393.48
449,20-May-13 08:00:00,13.94,393.53
450,20-May-13 08:15:00,14.00,393.62
451,20-May-13 08:30:00,13.94,393.67
452,20-May-13 08:45:00,14.00,393.70
453,20-May-13 09:00:00,14.00,393.79
454,20-May-13 09:15:00,14.00,393.76
455,20-May-13 09:30:00,14.00,393.67
456,20-May-13 09:45:00,14.00,393.67
457,20-May-13 10:00:00,14.00,393.67
458,20-May-13 10:15:00,14.00,393.59
459,20-May-13 10:30:00,14.06,393.65
460,20-May-13 10:45:00,14.13,393.62
461,20-May-13 11:00:00,14.13,393.56
462,20-May-13 11:15:00,14.19,393.48
463,20-May-13 11:30:00,14.25,393.48
464,20-May-13 11:45:00,14.25,393.42
465,20-May-13 12:00:00,14.31,393.37
466,20-May-13 12:15:00,14.38,393.31
467,20-May-13 12:30:00,14.44,393.23
468,20-May-13 12:45:00,14.56,393.14
469,20-May-13 13:00:00,14.69,393.03
470,20-May-13 13:15:00,14.75,393.00
471,20-May-13 13:30:00,14.81,392.94
472,20-May-13 13:45:00,14.88,392.86
473,20-May-13 14:00:00,14.88,392.83
474,20-May-13 14:15:00,14.81,392.80
475,20-May-13 14:30:00,14.81,392.78
476,20-May-13 14:45:00,14.81,392.78
477,20-May-13 15:00:00,14.81,392.80
478,20-May-13 15:15:00,14.75,392.92
479,20-May-13 15:30:00,14.75,392.78
480,20-May-13 15:45:00,14.75,392.67
481,20-May-13 16:00:00,14.75,392.55
482,20-May-13 16:15:00,14.69,392.41
483,20-May-13 16:30:00,14.69,392.41
484,20-May-13 16:45:00,14.69,392.47
485,20-May-13 17:00:00,14.69,392.44
486,20-May-13 17:15:00,14.69,392.33
487,20-May-13 17:30:00,14.75,392.25
488,20-May-13 17:45:00,14.75,392.19
489,20-May-13 18:00:00,14.75,392.27
490,20-May-13 18:15:00,14.75,392.16
491,20-May-13 18:30:00,14.75,392.25
492,20-May-13 18:45:00,14.75,392.41
493,20-May-13 19:00:00,14.75,392.50
494,20-May-13 19:15:00,14.69,392.50
495,20-May-13 19:30:00,14.69,392.58
496,20-May-13 19:45:00,14.69,392.47
497,20-May-13 20:00:00,14.69,392.50
498,20-May-13 20:15:00,14.69,392.44
499,20-May-13 20:30:00,14.63,392.58
500,20-May-13 20:45:00,14.63,392.55
501,20-May-13 21:00:00,14.56,392.44
502,20-May-13 21:15:00,14.56,392.41
503,20-May-13 21:30:00,14.50,392.41
